geography_code,disability_3a-001,disability_3a-002
E00024188,25.5,74.5
E00024190,23.6,76.4
E00024191,21.4,78.6
E00024192,14.8,85.2
E00024193,17.1,82.9
E00024194,21.3,78.7
E00024195,23.2,76.8
E00024196,18,82
E00024197,16.7,83.3
E00024198,22.8,77.2
E00024200,26.6,73.4
E00024201,16,84
E00024202,12.5,87.5
E00024203,18.9,81.1
E00024204,18.3,81.7
E00024205,20,80
E00024206,22.7,77.3
E00024207,18.6,81.4
E00024208,22.5,77.5
E00024210,18.3,81.7
E00024211,17.1,82.9
E00024212,17.4,82.6
E00024213,28.1,71.9
E00024215,32.1,67.9
E00024216,22.7,77.3
E00024217,20.8,79.2
E00024218,28.8,71.2
E00024219,13.6,86.4
E00024220,21.9,78.1
E00024221,23.1,76.9
E00024222,14.4,85.6
E00024223,17,83
E00024224,21.5,78.5
E00024225,18.4,81.6
E00024226,18.7,81.3
E00024227,20,80
E00024228,24.2,75.8
E00024229,29.6,70.4
E00024452,15,85
E00024465,14.6,85.4
E00024469,12,88
E00024475,11.4,88.6
E00024478,18.2,81.8
E00024479,21.6,78.4
E00024481,10.5,89.5
E00024482,9.5,90.5
E00024483,17.6,82.4
E00024484,15.1,84.9
E00024485,19.5,80.5
E00024488,11.4,88.6
E00024489,12,88
E00024490,19.3,80.7
E00024491,11.9,88.1
E00024492,20.8,79.2
E00024493,26.1,73.9
E00024494,13.9,86.1
E00024495,18.5,81.5
E00024496,25.8,74.2
E00024497,26.5,73.5
E00024498,12,88
E00024499,19,81
E00024500,11.8,88.2
E00024501,14.5,85.5
E00024502,18.4,81.6
E00024503,13.5,86.5
E00024505,17.1,82.9
E00024506,18.3,81.7
E00024507,14.8,85.2
E00024508,21.2,78.8
E00024509,35.2,64.8
E00024510,13.3,86.7
E00024511,26.2,73.8
E00024512,28.2,71.8
E00024513,19.3,80.7
E00024514,22.4,77.6
E00024515,23.6,76.4
E00024516,23,77
E00024517,17.1,82.9
E00024518,12.5,87.5
E00024519,12.5,87.5
E00024520,19.8,80.2
E00024521,22.9,77.1
E00024522,14.5,85.5
E00024523,12.1,87.9
E00024524,14.3,85.7
E00024525,18.5,81.5
E00024526,12.3,87.7
E00024527,9.2,90.8
E00024528,10.6,89.4
E00024529,13.8,86.2
E00024530,19.2,80.8
E00024531,9.5,90.5
E00024532,20.1,79.9
E00024533,11.1,88.9
E00024536,9.9,90.1
E00024705,17.8,82.2
E00024706,19.4,80.6
E00024708,11.7,88.3
E00024709,21.5,78.5
E00024710,20.5,79.5
E00024711,16.7,83.3
E00024712,27.3,72.7
E00024713,39.4,60.6
E00024714,23.8,76.2
E00024715,28.3,71.7
E00024716,22.5,77.5
