geography_code,sex-001,sex-002
E00024188,54.7,45.3
E00024190,52.4,47.6
E00024191,56.5,43.5
E00024192,50.7,49.3
E00024193,51.1,48.9
E00024194,48.6,51.4
E00024195,55.6,44.4
E00024196,54.8,45.2
E00024197,52.6,47.4
E00024198,51.5,48.5
E00024200,54.1,45.9
E00024201,51.1,48.9
E00024202,50.3,49.7
E00024203,53.2,46.8
E00024204,49.4,50.6
E00024205,51.8,48.2
E00024206,53.8,46.2
E00024207,50.6,49.4
E00024208,52.9,47.1
E00024210,50.7,49.3
E00024211,50.3,49.7
E00024212,51.1,48.9
E00024213,55.9,44.1
E00024215,54.4,45.6
E00024216,49.1,50.9
E00024217,47.6,52.4
E00024218,50.9,49.1
E00024219,49.9,50.1
E00024220,46.4,53.6
E00024221,47.7,52.3
E00024222,50.5,49.5
E00024223,50.7,49.3
E00024224,47.2,52.8
E00024225,49.8,50.2
E00024226,46.9,53.1
E00024227,51.6,48.4
E00024228,52.3,47.7
E00024229,49.4,50.6
E00024452,47.9,52.1
E00024465,48.3,51.7
E00024469,49.6,50.4
E00024475,45.2,54.8
E00024478,51.6,48.4
E00024479,44.9,55.1
E00024481,46.4,53.6
E00024482,49.1,50.9
E00024483,53.3,46.7
E00024484,50.5,49.5
E00024485,49.7,50.3
E00024488,56.2,43.8
E00024489,51.4,48.6
E00024490,52.1,47.9
E00024491,52.1,47.9
E00024492,50.2,49.8
E00024493,53.7,46.3
E00024494,53.7,46.3
E00024495,50.7,49.3
E00024496,52.3,47.7
E00024497,56.1,43.9
E00024498,48.4,51.6
E00024499,53.1,46.9
E00024500,50.8,49.2
E00024501,48,52
E00024502,52.3,47.7
E00024503,49.3,50.7
E00024505,51.3,48.7
E00024506,50.6,49.4
E00024507,48,52
E00024508,52.2,47.8
E00024509,52,48
E00024510,49.2,50.8
E00024511,50.3,49.7
E00024512,50.6,49.4
E00024513,50.7,49.3
E00024514,52,48
E00024515,49.8,50.2
E00024516,51.8,48.2
E00024517,55.4,44.6
E00024518,51.2,48.8
E00024519,48.2,51.8
E00024520,49.9,50.1
E00024521,56.6,43.4
E00024522,49.5,50.5
E00024523,53.2,46.8
E00024524,50.9,49.1
E00024525,52.4,47.6
E00024526,49.8,50.2
E00024527,50.3,49.7
E00024528,49.4,50.6
E00024529,50,50
E00024530,53.4,46.6
E00024531,49.4,50.6
E00024532,57.1,42.9
E00024533,51.1,48.9
E00024536,50.2,49.8
E00024705,51.3,48.7
E00024706,47.3,52.7
E00024708,50.3,49.7
E00024709,53,47
E00024710,54,46
E00024711,50.7,49.3
E00024712,51.9,48.1
E00024713,45.7,54.3
E00024714,53.4,46.6
E00024715,49.1,50.9
E00024716,53.7,46.3
E00024717,53.8,46.2
E00024718,52.4,47.6
E00024719,56.1,43.9
E00024720,52.8,47.2
E00024721,48.2,51.8
E00024722,52.4,47.6
E00024723,48.3,51.7
E00024724,50.7,49.3
E00024725,47.5,52.5
E00024726,52.5,47.5
E00024727,50,50
E00024728,45,55
E00024729,53.2,46.8
E00024730,53.9,46.1
E00024731,49.5,50.5
E00024732,55.3,44.7
E00024733,49,51
E00024734,50.8,49.2
E00024735,50,50
E00024736,50.9,49.1
E00024737,56.5,43.5
E00024738,53.2,46.8
E00024739,51,49
E00024740,53.2,46.8
E00024741,51.2,48.8
E00024742,52,48
E00024743,53.7,46.3
E00024744,54.2,45.8
E00024745,53.3,46.7
E00024746,53.1,46.9
E00024747,48.9,51.1
E00024748,42.5,57.5
E00024749,53.8,46.2
E00024750,53.9,46.1
E00024751,52.5,47.5
E00024752,51,49
E00024753,50.7,49.3
E00024754,49.5,50.5
E00024755,52.1,47.9
E00024756,48.2,51.8
E00024757,52.8,47.2
E00024758,54.5,45.5
E00024759,54.1,45.9
E00024761,45.8,54.2
E00024762,50.6,49.4
E00024763,52,48
E00024764,51.9,48.1
E00024765,51.2,48.8
E00024766,49,51
E00024767,52.2,47.8
E00024768,53.2,46.8
E00024769,51.8,48.2
E00024770,55.3,44.7
E00024771,51.2,48.8
E00024774,50.5,49.5
E00024775,55.6,44.4
E00024776,51,49
E00024777,49.5,50.5
E00024778,49.8,50.2
E00024779,46.5,53.5
E00024780,50.9,49.1
E00024781,51.8,48.2
E00024782,50.2,49.8
E00024783,51.7,48.3
E00024784,50.4,49.6
E00024785,49.8,50.2
E00024786,56.5,43.5
E00024787,49,51
E00024788,48.2,51.8
E00024789,49.4,50.6
E00024790,52.2,47.8
E00024791,53,47
E00024792,53.7,46.3
E00024793,51.7,48.3
E00024794,51.2,48.8
E00024796,51.5,48.5
E00024797,47.8,52.2
E00024798,55.6,44.4
E00024799,57.6,42.4
E00024800,48.9,51.1
E00024801,50.9,49.1
E00024802,50.6,49.4
E00024803,47.4,52.6
E00024804,51.1,48.9
E00024805,43.2,56.8
E00024806,58,42
E00024807,42.9,57.1
E00024808,50.7,49.3
E00024809,48.1,51.9
E00024810,53.8,46.2
E00024895,47.5,52.5
E00024902,51.7,48.3
E00024907,50.5,49.5
E00024910,51.4,48.6
E00024913,48.4,51.6
E00024915,52.7,47.3
E00024917,53.3,46.7
E00024920,50.6,49.4
E00024921,51.1,48.9
E00024922,51.5,48.5
E00024923,50.4,49.6
E00024924,51.9,48.1
E00024927,54.7,45.3
E00024969,50.4,49.6
E00024970,46.5,53.5
E00024980,48.7,51.3
E00024981,49.8,50.2
E00024982,52.9,47.1
E00024983,49.8,50.2
E00024984,48.1,51.9
E00024986,49.4,50.6
E00024987,49.7,50.3
E00024988,51.8,48.2
E00024989,49.6,50.4
E00024990,53.2,46.8
E00024991,55.5,44.5
E00024992,49.3,50.7
E00024993,48.7,51.3
E00024994,44.3,55.7
E00024995,49.6,50.4
E00031572,50.6,49.4
E00031573,51.2,48.8
E00031585,51.4,48.6
E00031586,54.3,45.7
E00031587,53.5,46.5
E00031588,53.8,46.2
E00031589,48.9,51.1
E00031590,49,51
E00031591,49.4,50.6
E00031592,54.6,45.4
E00031593,51.8,48.2
E00031594,49,51
E00031595,50.8,49.2
E00031596,54.5,45.5
E00031597,52.5,47.5
E00031598,53.2,46.8
E00031599,51.1,48.9
E00031600,51.7,48.3
E00031618,52.3,47.7
E00031619,50.4,49.6
E00031777,51.5,48.5
E00031778,47.6,52.4
E00031810,49.8,50.2
