geography_code,in_full_time_education-001,in_full_time_education-002
E00024188,17.4,82.6
E00024190,12.9,87.1
E00024191,25.5,74.5
E00024192,21.7,78.3
E00024193,20.6,79.4
E00024194,11.8,88.2
E00024195,12.5,87.5
E00024196,14.9,85.1
E00024197,13.7,86.3
E00024198,11.3,88.7
E00024200,8.8,91.2
E00024201,14.6,85.4
E00024202,16.5,83.5
E00024203,19.8,80.2
E00024204,20.2,79.8
E00024205,14.2,85.8
E00024206,14.5,85.5
E00024207,18.7,81.3
E00024208,18.4,81.6
E00024210,9.2,90.8
E00024211,19.4,80.6
E00024212,16.1,83.9
E00024213,21.6,78.4
E00024215,17.3,82.7
E00024216,27.7,72.3
E00024217,18.5,81.5
E00024218,14.8,85.2
E00024219,23.7,76.3
E00024220,16.7,83.3
E00024221,9.9,90.1
E00024222,18.8,81.2
E00024223,20.2,79.8
E00024224,15.1,84.9
E00024225,25.6,74.4
E00024226,12,88
E00024227,8.2,91.8
E00024228,16.4,83.6
E00024229,21.6,78.4
E00024452,25.4,74.6
E00024465,26.6,73.4
E00024469,30.6,69.4
E00024475,26.7,73.3
E00024478,13.4,86.6
E00024479,14.8,85.2
E00024481,25.8,74.2
E00024482,16.3,83.7
E00024483,14,86
E00024484,36.9,63.1
E00024485,26.6,73.4
E00024488,24.7,75.3
E00024489,19.9,80.1
E00024490,13.3,86.7
E00024491,18.1,81.9
E00024492,18.6,81.4
E00024493,20.9,79.1
E00024494,22,78
E00024495,27,73
E00024496,19.2,80.8
E00024497,21.5,78.5
E00024498,30.9,69.1
E00024499,36.7,63.3
E00024500,21.1,78.9
E00024501,19.1,80.9
E00024502,45.7,54.3
E00024503,27.8,72.2
E00024505,36,64
E00024506,35.5,64.5
E00024507,26.2,73.8
E00024508,20.6,79.4
E00024509,20,80
E00024510,16.5,83.5
E00024511,32.6,67.4
E00024512,24.7,75.3
E00024513,29.1,70.9
E00024514,31.6,68.4
E00024515,17.4,82.6
E00024516,41,59
E00024517,21.3,78.7
E00024518,19.1,80.9
E00024519,19.2,80.8
E00024520,16.9,83.1
E00024521,21.6,78.4
E00024522,16.9,83.1
E00024523,19.7,80.3
E00024524,16.8,83.2
E00024525,22.7,77.3
E00024526,19.3,80.7
E00024527,23.7,76.3
E00024528,16.6,83.4
E00024529,25.9,74.1
E00024530,23.1,76.9
E00024531,20.5,79.5
E00024532,15.1,84.9
E00024533,24.1,75.9
E00024536,15.7,84.3
E00024705,14,86
E00024706,14.7,85.3
E00024708,21.9,78.1
E00024709,14.6,85.4
E00024710,17.4,82.6
E00024711,18.4,81.6
E00024712,18.4,81.6
E00024713,18.5,81.5
E00024714,21.3,78.7
E00024715,15.9,84.1
E00024716,13.5,86.5
E00024717,19.8,80.2
E00024718,10.3,89.7
E00024719,13.8,86.2
E00024720,16.7,83.3
