geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00131967,9.6,68,22.4
E00131968,10.3,71.8,17.9
E00131969,11.9,64.4,23.8
E00131970,8.9,74.8,16.3
E00131971,6.5,72.6,21
E00131972,5.5,69.1,25.5
E00131973,10.1,75.2,14.7
E00131975,9.6,73.9,16.6
E00131976,6.1,71.3,22.6
E00131977,13.1,73.8,13.1
E00131978,8.4,58.8,32.8
E00131993,15.8,69.2,15
E00131996,8.8,76.5,14.7
E00131997,8.8,65.7,25.5
E00131998,17.2,59.8,23
E00131999,8.4,78.4,13.2
E00132000,7.7,66.9,25.4
E00132001,14.5,69.1,16.4
E00132003,24.2,50,25.8
E00132004,9.2,76.2,14.6
E00132007,8.6,59.4,32
E00132008,6.6,68,25.4
E00132050,7.8,76.6,15.6
E00132051,13.2,76.3,10.5
E00132052,15.9,63.5,20.6
E00132053,8.2,58.5,33.3
E00132054,7.1,77.3,15.6
E00132055,11.3,70.2,18.4
E00132056,3.5,78.8,17.6
E00132057,16.3,67.5,16.3
E00132058,4.8,79.2,16
E00132059,6.1,72.8,21.1
E00132060,4.6,82.4,13
E00132154,7.6,71.5,20.8
E00132155,8.3,78.5,13.2
E00132156,6.7,71.8,21.5
E00132157,14.2,58.2,27.6
E00132158,9.8,74,16.2
E00132159,19.4,62,18.5
E00132160,9.4,56.4,34.2
E00132161,8,68.8,23.1
E00132162,8.2,65,26.8
E00132163,8.8,67.5,23.8
E00132164,7,69.5,23.4
E00132165,9.4,82,8.6
E00132166,11.5,71.8,16.8
E00132167,10.3,79.8,9.9
E00132168,14.4,68.6,16.9
E00132176,15.1,58.1,26.9
E00132177,8.8,79.4,11.8
E00132178,4.5,74.8,20.7
E00132179,15,65,20
E00132180,6.9,81.7,11.5
E00132181,6.8,77.6,15.6
E00132182,4.7,78.1,17.2
E00132183,10,72.9,17.1
E00132184,12.6,74.1,13.3
E00132185,4.3,74.4,21.3
E00132186,4.8,72.6,22.6
E00132187,8.9,77.9,13.2
E00132188,8.5,68.9,22.6
E00132189,9.4,61.2,29.5
E00132190,4.5,65.7,29.8
E00132191,15.8,56.3,27.8
E00132192,11.1,72.2,16.7
E00132193,15.5,68.6,16
E00132194,8.4,73.6,18
E00132195,12.5,73.9,13.6
E00132196,4.8,76.5,18.7
E00132197,12.9,56.5,30.6
E00132198,9.5,63.3,27.2
E00132199,11.5,59.2,29.3
E00132200,12.2,69.9,17.9
E00132219,13.5,64.9,21.6
E00132220,11,73.8,15.2
E00132221,8.7,69,22.2
E00132222,14.3,57.1,28.6
E00132223,8.8,66.2,25
E00132224,8,72.5,19.6
E00132225,6.9,64.4,28.7
E00132226,10.3,81,8.6
E00132227,9.8,72,18.3
E00132242,16.1,72.3,11.6
E00132243,10.5,79.1,10.5
E00132245,9.5,61.1,29.4
E00132246,6.1,63.2,30.7
E00132247,7.5,67.7,24.8
E00132248,11,67.5,21.5
E00132284,6.8,52.3,40.9
E00132285,21,70.4,8.6
E00132286,3,87,10
E00132287,12.5,74,13.5
E00132289,10.1,68.1,21.8
E00132290,8,79.5,12.5
E00132292,4.1,89.2,6.8
E00132293,8.9,73.2,17.9
E00132294,9.1,71.4,19.5
E00132295,9.1,77.3,13.6
E00132296,8.5,65.9,25.6
E00132297,7.8,55.4,36.8
E00132298,8.6,67.3,24.1
E00132299,14.2,46.9,39
E00132300,9.6,65.6,24.8
E00132301,6.3,66.9,26.8
E00132302,20.4,50.4,29.2
E00132303,9.9,81.7,8.5
E00132401,7,79.5,13.5
E00132402,3.8,75.7,20.4
E00132404,7.4,71.3,21.3
E00132405,14.7,55,30.2
E00132408,16.1,66.1,17.7
E00132409,13.8,69.2,16.9
E00132410,13.5,63.2,23.3
E00132411,9.8,67.2,23
E00132412,8.1,77.9,14
E00132413,14,62.9,23.1
E00132414,5.8,69.5,24.7
E00132415,6.5,72,21.5
E00132416,16.7,59.4,23.9
E00132417,7.1,62.1,30.7
E00132418,15.4,59,25.6
E00132420,10.3,61.1,28.6
E00132453,19.5,50.4,30.1
E00132454,21.1,54.4,24.6
E00132455,7.1,66.9,26
E00132456,22.7,51.8,25.5
E00132457,11,70.3,18.7
E00132459,8.5,68.1,23.4
E00132460,15.2,39.1,45.7
E00132461,17.6,61.3,21
E00132462,13.4,54.6,31.9
E00132463,6.2,78.8,15
E00132464,7.8,66.7,25.5
E00132465,14.8,58.5,26.8
E00132466,14.4,56.8,28.8
E00132467,11.4,59,29.5
E00132468,22.9,53.4,23.7
E00132469,12.6,57.7,29.7
E00132470,15,52.2,32.7
E00132471,11.7,69.2,19.2
E00132472,6.5,72.5,21
E00132473,5.8,74.6,19.6
E00132474,3.9,62.7,33.3
E00132475,10.2,70.7,19
E00132476,15.8,64.4,19.8
E00132477,13.1,61.5,25.4
E00132478,13.3,60,26.7
E00132479,13.7,71.9,14.4
E00132480,18.6,59.3,22
E00132481,11.3,71.5,17.2
E00132482,9.9,64,26.1
E00132483,7.1,73.2,19.7
E00132484,2.8,84.1,13.1
E00132485,6.6,51.9,41.6
E00132486,6.8,71.6,21.6
E00132487,7.3,75,17.7
E00132488,14.3,68.6,17.1
E00132489,8.1,79.9,12.1
E00132490,7.7,79.8,12.5
E00132491,3.6,79.9,16.5
E00132492,14.1,60.9,25
E00132502,10,70,20
E00132503,9.1,68.5,22.4
E00132504,10.5,56.2,33.3
E00132506,5.7,75.3,19
E00132507,4.7,69,26.3
E00132508,12,53.3,34.7
E00132509,12.4,69.3,18.2
E00132510,2.7,80.9,16.4
E00132511,14.8,72.1,13.1
E00132512,9.9,68.9,21.2
E00132513,7.3,78.5,14.2
E00132514,6.3,75.6,18.1
E00132515,8.1,75.6,16.3
E00132516,3.9,66,30.1
E00132517,3.3,79.6,17.1
E00132518,8.9,66.7,24.4
E00132519,5.9,65.4,28.7
E00132520,7.4,67.2,25.4
E00132521,7.1,77.4,15.5
E00132522,3.7,81.9,14.4
E00132523,4.4,86.8,8.8
E00132524,4.7,84.3,11
E00132525,7.4,80.6,12
E00132526,15.4,67.1,17.4
E00132527,2.7,87.6,9.7
E00132528,6,84.9,9
E00132529,7.4,83.3,9.3
E00132530,3.8,81.3,14.9
E00132531,5.7,75.4,18.9
E00132535,8.5,78.9,12.7
E00132557,4.6,78.4,17
E00132563,7.4,69.5,23.2
E00132564,14.8,65.6,19.5
E00132565,7.5,71.9,20.6
E00132566,10.1,72.5,17.4
E00132567,10.5,71.7,17.8
E00132568,12.4,74,13.6
E00132569,5.9,73.5,20.6
E00132570,15.8,54.5,29.7
E00132571,17.6,68.5,13.9
E00132572,14.9,63.5,21.6
E00132573,9.9,60.3,29.8
E00132574,10.2,74.6,15.3
E00132575,16.2,55.7,28.1
E00132576,5.4,79.3,15.2
E00132577,11.7,68.3,20
E00132578,6.1,73.5,20.4
E00132579,6.6,76.8,16.5
E00132580,11.3,71.2,17.5
E00132581,18,78,4
E00132582,7.1,70.8,22.1
E00132583,7,74.3,18.7
E00132584,9.9,73.6,16.5
E00132585,9.9,66.7,23.5
E00132586,20,55.6,24.4
E00132587,15.8,61.6,22.6
E00132588,19.3,48,32.7
E00132589,18.2,48.5,33.3
E00132590,12.7,70.1,17.2
E00132591,8.8,62,29.2
E00132592,12.1,56.3,31.6
E00132593,3,73.2,23.8
E00132594,18.5,59.7,21.8
E00132595,13.3,63,23.7
E00132596,23.8,41,35.2
E00132597,24.1,48.2,27.7
E00132598,12.1,61.4,26.5
E00132599,19.7,59.1,21.3
E00132600,15,59.2,25.8
E00132601,12.4,64.1,23.5
E00132602,5.1,71.4,23.5
E00132603,18.2,64.9,16.9
E00132604,7.9,75.4,16.7
E00132606,6.7,76.6,16.7
E00132607,9.8,70.5,19.7
E00132608,7.9,78.1,14
E00132609,6.2,78.9,15
E00135398,6.7,81.7,11.7
E00135399,15.7,72.2,12
E00135400,8.4,78.9,12.6
E00135401,10.6,82.7,6.7
E00135402,8.3,84.7,6.9
E00135576,9.6,78.9,11.4
E00135577,11.8,75.7,12.4
E00135585,7.4,73,19.6
E00135586,4,78.6,17.5
E00135589,8.6,81.3,10.1
E00135599,9.4,81.2,9.4
E00135600,4.8,86.5,8.7
E00135601,4.3,81.1,14.6
E00135602,28.9,62.2,8.9
E00135603,1.7,91.1,7.2
E00135604,10.9,71.8,17.3
E00135605,7.8,76,16.2
E00135606,10.2,73.9,15.9
E00135607,8.9,73.3,17.8
E00135608,3.6,84.1,12.3
E00135609,4.2,85.3,10.5
E00135610,10.5,82,7.5
E00135611,7.1,82.1,10.7
E00135612,6.6,84,9.4
E00135613,3.3,88.7,7.9
E00135614,14.3,77.7,8
E00135615,6.8,89,4.1
E00135616,9.8,66.9,23.3
E00135617,20.6,65.4,14
E00135618,10.7,74.6,14.7
E00169327,9.5,69,21.4
E00169328,9.3,81.4,9.3
E00169329,9.6,83,7.4
E00169331,20.8,53.2,26
E00169332,16.4,73.1,10.4
E00169333,4.5,76.1,19.4
E00169337,13.2,67.6,19.1
E00169348,18.9,71.6,9.5
E00169868,14.2,67.6,18.2
E00184646,8.9,77,14.1
E00185263,11.8,55.7,32.5
E00185264,19.1,58.9,22
E00185265,8.2,74.8,17
E00185267,12.1,70.1,17.8
E00185268,40.4,46.2,13.5
E00185269,13.3,66.7,20
E00185272,15.9,49.3,34.8
E00185323,13.6,65.9,20.5
E00185354,11.5,68.5,20
E00185357,12.8,80.9,6.4
E00185440,23.5,52.3,24.2
E00185462,7,82.1,10.9
E00185463,11.9,66.1,22
E00185464,17.2,65.5,17.2
