geography_code,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00131967,100,0,0
E00131968,97.4,2.6,0
E00131969,100,0,0
E00131970,100,0,0
E00131971,100,0,0
E00131972,82.7,17.3,0
E00131973,97.5,2.5,0
E00131975,100,0,0
E00131976,98.2,1.8,0
E00131977,100,0,0
E00131978,100,0,0
E00131993,99.3,0,0.7
E00131996,97.8,2.2,0
E00131997,58.7,41.3,0
E00131998,100,0,0
E00131999,100,0,0
E00132000,63.2,36.8,0
E00132001,98.5,1.5,0
E00132003,98,2,0
E00132004,98.6,1.4,0
E00132007,98.1,1.9,0
E00132008,100,0,0
E00132050,100,0,0
E00132051,97.7,1.6,0.8
E00132052,99.4,0.6,0
E00132053,99.4,0.6,0
E00132054,81.9,18.1,0
E00132055,97.8,1.5,0.7
E00132056,100,0,0
E00132057,98.3,1.7,0
E00132058,99.2,0.8,0
E00132059,100,0,0
E00132060,97.8,2.2,0
E00132154,99.2,0.8,0
E00132155,99.2,0.8,0
E00132156,92.7,7.3,0
E00132157,93.5,6.5,0
E00132158,90.6,9.4,0
E00132159,56.8,43.2,0
E00132160,89.9,8.7,1.4
E00132161,96,4,0
E00132162,87,12,1
E00132163,93,7,0
E00132164,99.2,0.8,0
E00132165,99.1,0.9,0
E00132166,99.2,0,0.8
E00132167,98.8,0.6,0.6
E00132168,96.5,2.3,1.2
E00132176,72.8,2.1,25.1
E00132177,96.5,2.6,0.9
E00132178,92.5,7.5,0
E00132179,92.8,7.2,0
E00132180,100,0,0
E00132181,99.2,0.8,0
E00132182,99.2,0.8,0
E00132183,96.8,2.5,0.6
E00132184,81.5,18.5,0
E00132185,100,0,0
E00132186,91.2,1.5,7.4
E00132187,98.6,1.4,0
E00132188,88.4,11.6,0
E00132189,100,0,0
E00132190,53.7,10.3,36
E00132191,64.3,26.2,9.5
E00132192,96.9,2.3,0.8
E00132193,66.2,26.1,7.6
E00132194,96.2,0.8,3
E00132195,100,0,0
E00132196,99.3,0,0.7
E00132197,52,48,0
E00132198,91.8,7.5,0.7
E00132199,92.6,5,2.5
E00132200,95.8,3.6,0.6
E00132219,98.3,1.7,0
E00132220,95.5,3.8,0.8
E00132221,97.4,2.6,0
E00132222,99.2,0.8,0
E00132223,98.5,0,1.5
E00132224,94.7,0.8,4.5
E00132225,98.8,0,1.3
E00132226,98.9,1.1,0
E00132227,94,0,6
E00132242,98.1,0,1.9
E00132243,97.5,1.9,0.6
E00132245,99.5,0.5,0
E00132246,99.4,0,0.6
E00132247,100,0,0
E00132248,99.3,0.7,0
E00132284,95.5,3,1.5
E00132285,96.1,3.9,0
E00132286,99,1,0
E00132287,100,0,0
E00132289,97.3,2.7,0
E00132290,93.6,6.4,0
E00132292,100,0,0
E00132293,94.5,3.6,1.8
E00132294,97.6,2.4,0
E00132295,100,0,0
