geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00131967,47.4,3.8,48.7
E00131968,54,3.2,42.9
E00131969,58.3,2,39.7
E00131970,50.6,3.6,45.8
E00131971,46.8,1.7,51.5
E00131972,44.2,0.5,55.3
E00131973,49.3,0.9,49.8
E00131975,43.7,0.7,55.6
E00131976,49.1,1.6,49.4
E00131977,54.6,1.1,44.3
E00131978,51.5,1.5,47.1
E00131993,55.2,2.7,42.1
E00131996,47.7,3.1,49.2
E00131997,52.3,4.7,43
E00131998,56.3,3.6,40.1
E00131999,41.9,2.4,55.7
E00132000,39.4,3.8,56.8
E00132001,78.6,2.7,18.7
E00132003,76.4,3.3,20.3
E00132004,56.7,2,41.3
E00132007,56.3,1.4,42.3
E00132008,55.5,2.7,41.8
E00132050,48.8,2,49.3
E00132051,53.9,1.6,44.5
E00132052,61.1,2.2,36.7
E00132053,58.7,2.1,39.2
E00132054,43.8,2.8,53.4
E00132055,50.7,4,45.3
E00132056,57.5,1.5,41
E00132057,50.6,3.7,45.7
E00132058,46.2,2.6,51.3
E00132059,46.6,2.1,51.3
E00132060,39.9,1.1,59
E00132154,39.7,2.5,57.7
E00132155,38.1,2.2,59.7
E00132156,49.7,2,48.3
E00132157,47.9,4.3,47.9
E00132158,42.6,2,55.4
E00132159,53.1,6.1,40.8
E00132160,42.7,3.1,54.2
E00132161,49.7,7.1,43.2
E00132162,46.3,1.5,52.2
E00132163,50.8,3.1,46.2
E00132164,45.7,3.4,50.9
E00132165,40.4,2.3,57.3
E00132166,44.4,3.9,51.7
E00132167,41.1,2.3,56.6
E00132168,40,5.1,54.9
E00132176,52.1,3.1,44.8
E00132177,51.9,0.5,47.7
E00132178,45.7,2.4,51.9
E00132179,50.6,3.6,45.7
E00132180,35.1,0.5,64.4
E00132181,31.2,2.3,66.5
E00132182,38,1,61.1
E00132183,50.9,2.1,47
E00132184,47.2,3.7,49.1
E00132185,38.1,1.5,60.5
E00132186,27.9,5.2,67
E00132187,29.3,2.3,68.4
E00132188,28.2,4,67.7
E00132189,30.8,4.2,65
E00132190,20.8,0,79.2
E00132191,32.3,7.2,60.4
E00132192,33.1,2.1,64.8
E00132193,31.2,6.7,62.1
E00132194,24.3,1.3,74.5
E00132195,31.5,4.3,64.2
E00132196,20.3,0.9,78.9
E00132197,31.1,7.4,61.5
E00132198,48.6,2.4,49
E00132199,37.2,2.4,60.4
E00132200,30.5,3.9,65.6
E00132219,41.6,1.6,56.8
E00132220,45.2,3.7,51.1
E00132221,47.3,4.2,48.5
E00132222,58.1,3.7,38.2
E00132223,50.5,1.5,48
E00132224,46,3.1,51
E00132225,49.4,2.9,47.7
E00132226,35.6,0,64.4
E00132227,48.4,3.1,48.4
E00132242,46,2.1,51.9
E00132243,44.5,2.3,53.2
E00132245,43.2,1.9,54.9
E00132246,41.3,1.8,56.8
E00132247,37.1,3.8,59
E00132248,44.7,1.7,53.6
E00132284,37.9,2.9,59.3
E00132285,43.8,2.1,54.2
E00132286,45.4,1.1,53.6
E00132287,54.7,4.7,40.7
E00132289,47.4,6.5,46.1
E00132290,49.2,3.3,47.5
E00132292,47.5,0,52.5
E00132293,45.2,1,53.8
E00132294,51.5,2.4,46.1
E00132295,62,0,38
E00132296,46,3,51
E00132297,28.3,3.7,68
E00132298,28,4.8,67.3
E00132299,36.9,6.7,56.4
E00132300,34,4.3,61.7
E00132301,14.5,3.6,81.9
E00132302,56.1,5.8,38.1
E00132303,59.7,4,36.4
E00132401,34.8,2.2,63.1
E00132402,11.9,1.9,86.2
E00132404,41.7,4.3,54
E00132405,33.2,5.2,61.7
E00132408,47.5,5.7,46.7
E00132409,36.3,5.9,57.8
E00132410,38.4,4.2,57.4
E00132411,45.5,3.6,50.9
E00132412,31.7,2.5,65.8
E00132413,35.9,6.7,57.4
E00132414,37.2,2.5,60.3
E00132415,46.4,3.6,50
E00132416,54.6,3,42.4
E00132417,36.9,5.4,57.7
E00132418,28.7,4.3,67.1
E00132420,30.2,6,63.7
E00132453,48.2,7.1,44.7
E00132454,50.7,5.3,44.1
E00132455,34.7,3.1,62.2
E00132456,49.5,7.8,42.7
E00132457,36,4.2,59.7
E00132459,28.9,5,66.2
E00132460,45.8,3,51.2
E00132461,45.2,11.5,43.3
E00132462,42.6,5.4,52
E00132463,39.2,1.6,59.1
E00132464,29.9,4.5,65.7
E00132465,34.4,6.1,59.4
E00132466,51.8,4.3,43.9
E00132467,45.7,6.6,47.7
E00132468,56.2,6.4,37.5
E00132469,54.2,3,42.8
E00132470,46.4,11.4,42.2
E00132471,55,4.8,40.1
E00132472,41.7,1.7,56.7
E00132473,38.2,2.2,59.6
E00132474,33.3,5.1,61.5
E00132475,49.1,4.2,46.7
E00132476,60.4,0,39.6
E00132477,51.5,3.7,44.8
E00132478,69.2,2.1,28.8
E00132479,48.5,1.1,50.4
E00132480,51.5,4.1,44.4
E00132481,42.2,0,57.8
E00132482,41,4.4,54.6
E00132483,33.7,2.1,64.2
E00132484,26,0.5,73.5
E00132485,34.5,3.5,62
E00132486,57,2.6,40.4
E00132487,49.7,0,50.3
E00132488,59.4,0.4,40.2
E00132489,45.1,2.3,52.6
E00132490,43.2,1.1,55.7
E00132491,38.6,0.4,61
E00132492,61.5,0.4,38
E00132502,52.1,1.7,46.2
E00132503,27.6,5.6,66.8
E00132504,56,3.7,40.3
E00132506,49.7,2,48.3
E00132507,46.5,0.3,53.2
E00132508,44.9,6.6,48.5
E00132509,54.8,2.1,43.1
E00132510,46.9,1.9,51.2
E00132511,54.3,0,45.7
E00132512,47.2,2.4,50.3
E00132513,47.4,2.2,50.5
E00132514,43.8,2.2,54
E00132515,52.6,1.7,45.7
E00132516,34.2,6.2,59.6
E00132517,26.1,0.5,73.4
E00132518,31.4,3.2,65.4
E00132519,26.1,4,70
E00132520,22.8,3.3,73.9
E00132521,28.6,2.2,69.2
E00132522,23.6,0,76.4
E00132523,21.3,2.9,75.9
E00132524,32.3,2.1,65.6
E00132525,21.4,2.9,75.7
E00132526,35.9,7.7,56.4
E00132527,17.4,0.4,82.1
E00132528,23.3,1.4,75.3
E00132529,23.2,4.7,72
E00132530,16.7,1.8,81.5
E00132531,29.1,2,68.8
E00132535,53.5,0.3,46.2
E00132557,24.9,0,75.1
E00132563,35.4,4.4,60.2
E00132564,47.1,3.3,49.6
E00132565,41.4,4.4,54.2
E00132566,43.9,2.4,53.7
E00132567,47.2,2.4,50.3
E00132568,35.7,3.7,60.6
E00132569,37.2,2.8,60
E00132570,55.7,6.5,37.8
E00132571,35.7,3.5,60.8
E00132572,49.3,2.8,47.9
E00132573,34.6,5.2,60.2
E00132574,45,3.4,51.6
E00132575,42.9,7.5,49.7
E00132576,28.8,0,71.2
E00132577,43.4,2.7,54
E00132578,48.5,0,51.5
E00132579,33.7,2,64.4
E00132580,44.9,2.8,52.3
E00132581,54.1,1.8,44
E00132582,42.9,3,54
E00132583,39.8,0.3,59.9
E00132584,42.5,0.9,56.6
E00132585,26.8,6.8,66.4
E00132586,52.6,7.9,39.5
E00132587,48,7.2,44.8
E00132588,39.2,5.6,55.2
E00132589,50.5,5.4,44.1
E00132590,26.1,3.3,70.6
E00132591,36.5,4.4,59
E00132592,38.9,3.7,57.4
E00132593,22.1,3.4,74.5
E00132594,56.5,1.8,41.7
E00132595,52.8,4.9,42.3
E00132596,43.5,5.4,51.1
E00132597,57.3,4.6,38.2
E00132598,42.9,4.8,52.4
E00132599,51.5,4.9,43.6
E00132600,44.4,7.9,47.7
E00132601,32.6,5.3,62.1
E00132602,43.9,0.6,55.6
