geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00131967,42.3,27.9,9,20.7
E00131968,34.8,28.3,16.7,20.3
E00131969,52.1,20.1,15.3,12.5
E00131970,48.1,25.6,10.9,15.5
E00131971,46.4,26.8,11.6,15.2
E00131972,46.1,23.6,10.1,20.2
E00131973,43.5,20.4,20.4,15.7
E00131975,47.9,14.3,21.8,16
E00131976,42.9,17.9,21.2,17.9
E00131977,36.7,23.4,22.8,17.1
E00131978,44,22,18.4,15.6
E00131993,36.6,26.2,18.3,18.9
E00131996,56.8,20.8,8,14.4
E00131997,48.2,27.7,7.1,17
E00131998,50.5,20.7,16.2,12.6
E00131999,47.9,28.6,4.2,19.3
E00132000,42.2,36.1,2.4,19.3
E00132001,53,32,7.5,7.5
E00132003,44.2,33.5,6.3,16
E00132004,52.6,21.1,16.6,9.7
E00132007,47.3,24.2,10.9,17.6
E00132008,51,22.4,11.9,14.7
E00132050,26.4,39.4,18.7,15.5
E00132051,22.4,30.6,28.4,18.7
E00132052,35.7,33.7,12.8,17.9
E00132053,40.6,29.4,9.6,20.3
E00132054,27.5,33.9,19.3,19.3
E00132055,25.2,42.4,15.8,16.5
E00132056,31.3,35.7,17.4,15.7
E00132057,19.7,39.3,25.4,15.6
E00132058,20.2,43.1,19.3,17.4
E00132059,29.1,43.7,10.8,16.5
E00132060,12.5,34.7,25,27.8
E00132154,16.5,33,28.9,21.6
E00132155,38.4,31.4,7,23.3
E00132156,25.3,30.1,21.9,22.6
E00132157,28.1,36.4,13.2,22.3
E00132158,24.6,48.5,13.1,13.8
E00132159,28.1,28.1,16.5,27.3
E00132160,27,33.3,16.2,23.4
E00132161,36.4,40.4,9.6,13.6
E00132162,23.5,43.2,11.1,22.2
E00132163,34.1,30.5,13.4,22
E00132164,33.3,34.3,13,19.4
E00132165,32.6,27.9,27.9,11.6
E00132166,23,35,26,16
E00132167,22.4,33.6,26.6,17.5
E00132168,30.8,39.7,19.2,10.3
E00132176,37.6,19.3,23.8,19.3
E00132177,46.5,17.5,15.8,20.2
E00132178,39.4,25.3,18.2,17.2
E00132179,48.5,20,21.5,10
E00132180,47.2,22.2,13.9,16.7
E00132181,44.8,29.9,7.5,17.9
E00132182,38,35.4,13.9,12.7
E00132183,45.9,21.9,13.7,18.5
E00132184,49.2,21.9,5.5,23.4
E00132185,23.4,25.8,33.9,16.9
E00132186,22.2,36.5,14.3,27
E00132187,33.3,24.4,23.1,19.2
E00132188,41.2,29.4,13.2,16.2
E00132189,39.5,19.4,20.2,20.9
E00132190,27.7,29.8,17,25.5
E00132191,37.8,23,18.9,20.3
E00132192,44.2,31.2,13,11.7
E00132193,41.9,15.1,17.4,25.6
E00132194,26.8,39.3,17.9,16.1
E00132195,39.3,28.6,11.9,20.2
E00132196,42.6,23.4,23.4,10.6
E00132197,38.6,25.3,13.3,22.9
E00132198,38.6,18.6,17.9,25
E00132199,33,19.6,32,15.5
E00132200,37.2,17.4,20.9,24.4
E00132219,24.5,24.5,30.6,20.4
E00132220,31.2,30.4,20,18.4
E00132221,42.1,31.6,13.2,13.2
E00132222,38.3,21,25.3,15.4
E00132223,11.6,44.9,21.7,21.7
E00132224,15,44.2,24.2,16.7
E00132225,32.6,38.4,16.3,12.8
E00132226,16.7,31.8,27.3,24.2
E00132227,22.7,27.3,24,26
E00132242,9,30.1,40.6,20.3
E00132243,12.3,39.9,28.3,19.6
E00132245,21.1,29.6,27.1,22.1
E00132246,16.7,40.7,24.1,18.5
