geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00063395,17.4,82.6
E00063402,36.6,63.4
E00063403,58.9,41.1
E00063404,41.9,58.1
E00063405,49,51
E00063406,56.3,43.7
E00063407,43,57
E00063408,55.4,44.6
E00063409,53.1,46.9
E00063410,56.5,43.5
E00063411,59.6,40.4
E00063451,55.9,44.1
E00063462,57.6,42.4
E00063469,25.4,74.6
E00063470,19.5,80.5
E00063471,19.8,80.2
E00063472,49.1,50.9
E00063473,25.4,74.6
E00063474,33.6,66.4
E00063475,39.9,60.1
E00063476,37.2,62.8
E00063477,32,68
E00063478,28.6,71.4
E00063479,49.7,50.3
E00063480,25.5,74.5
E00063481,25,75
E00063482,34.4,65.6
E00063483,22.3,77.7
E00063490,40.1,59.9
E00063491,22.5,77.5
E00063492,37.2,62.8
E00063493,33.1,66.9
E00063494,29.1,70.9
E00063495,19.6,80.4
E00063496,24.7,75.3
E00063497,37.6,62.4
E00063499,46.9,53.1
E00063500,39.8,60.2
E00063501,23.5,76.5
E00063502,25.4,74.6
E00063503,28.4,71.6
E00063504,34.5,65.5
E00063505,37.7,62.3
E00063506,46.6,53.4
E00063507,32,68
E00063508,33.8,66.2
E00063509,17.9,82.1
E00063510,47.9,52.1
E00063511,25.5,74.5
E00063512,27.5,72.5
E00063513,59.4,40.6
E00063514,42,58
E00063515,52.7,47.3
E00063517,31.3,68.7
E00063518,39.2,60.8
E00063520,46.7,53.3
E00063521,37.7,62.3
E00063522,60.2,39.8
E00063523,65.5,34.5
E00063525,47.1,52.9
E00063526,55.2,44.8
E00063527,21.4,78.6
E00063528,22.9,77.1
E00063529,44.9,55.1
E00063530,47.5,52.5
E00063531,28.6,71.4
E00063532,36.6,63.4
E00063533,33.9,66.1
E00063534,26,74
E00063535,38.4,61.6
E00063536,35.4,64.6
E00063537,21.2,78.8
E00063538,22.8,77.2
E00063539,30.5,69.5
E00063540,24.9,75.1
E00063541,26.5,73.5
E00063542,55,45
E00063543,25.9,74.1
E00063545,46.8,53.2
E00063546,42,58
E00063565,59.6,40.4
E00063566,47.7,52.3
E00063567,51,49
E00063568,46.2,53.8
E00063570,57.3,42.7
E00063571,53,47
E00063572,46.9,53.1
E00063573,57.7,42.3
E00063574,50.9,49.1
E00063575,41.7,58.3
E00063576,53.5,46.5
E00063577,60.8,39.2
E00063578,53.2,46.8
E00063579,56.4,43.6
E00063580,61.4,38.6
E00063581,52.2,47.8
E00063582,54.6,45.4
E00063583,37.8,62.2
E00063584,48.4,51.6
E00063585,62.8,37.2
E00063586,58.5,41.5
E00063594,11.7,88.3
E00063599,15.4,84.6
E00063607,42.9,57.1
E00063608,43.7,56.3
E00063609,29.7,70.3
E00063610,38.5,61.5
E00063611,35.5,64.5
E00063612,37.7,62.3
E00063613,27.4,72.6
E00063614,35.5,64.5
E00063615,43.6,56.4
E00063616,29.9,70.1
E00063617,40.9,59.1
E00063618,37.3,62.7
E00063619,29.1,70.9
E00063620,57.3,42.7
E00063621,30.4,69.6
E00063622,57.1,42.9
E00063623,59.5,40.5
E00063624,16.5,83.5
E00063625,52.7,47.3
E00063626,37.8,62.2
E00063627,42.9,57.1
E00063628,20.8,79.2
E00063629,29.3,70.7
E00063630,31.9,68.1
E00063631,21.4,78.6
E00063632,24.5,75.5
E00063633,23.2,76.8
E00063634,26.1,73.9
E00063635,25.3,74.7
E00063636,23.2,76.8
E00063637,21.6,78.4
E00063638,39.1,60.9
E00063639,31.1,68.9
E00063641,31.4,68.6
E00063643,25.2,74.8
E00063644,31.9,68.1
E00063645,24.8,75.2
E00063646,21.8,78.2
E00063647,30.8,69.2
E00063648,35.9,64.1
E00063661,62.5,37.5
E00063662,54.5,45.5
E00063663,36.8,63.2
E00063664,41.9,58.1
E00063665,57.4,42.6
E00063666,20.9,79.1
E00063667,18.8,81.2
E00063668,45.7,54.3
E00063669,29,71
E00063671,41,59
E00063672,43.5,56.5
E00063673,56.5,43.5
E00063676,53.5,46.5
E00063677,45.7,54.3
E00063679,49.9,50.1
E00063744,33.5,66.5
E00063746,40,60
E00063749,33.2,66.8
E00063750,41.2,58.8
E00063751,28.6,71.4
E00063753,29.3,70.7
E00063755,21.3,78.7
E00063756,33.4,66.6
E00063757,26,74
E00063758,30.5,69.5
E00063759,39.2,60.8
E00063760,36.9,63.1
E00063762,36.4,63.6
E00063765,24.2,75.8
E00063767,34.3,65.7
E00063768,34.9,65.1
E00063769,55,45
E00063770,16.3,83.7
E00063771,37.7,62.3
E00063772,38.5,61.5
E00063773,47.1,52.9
E00063774,57.7,42.3
E00063775,45.6,54.4
E00063776,32.3,67.7
E00063777,66.1,33.9
E00063781,54.3,45.7
E00063782,29.2,70.8
E00063785,34.6,65.4
E00063786,45.4,54.6
E00063787,51.9,48.1
E00063789,24.9,75.1
E00063790,43.8,56.2
E00063791,53.1,46.9
E00063792,43,57
E00063797,12,88
E00063800,51.6,48.4
E00063801,46.7,53.3
E00063802,23.9,76.1
E00063803,39.5,60.5
E00063804,46.1,53.9
E00063805,22.7,77.3
E00063806,21,79
E00063807,51.8,48.2
E00063808,24,76
E00063809,45.1,54.9
E00063810,41.2,58.8
E00063811,49,51
E00063819,48.8,51.2
E00063820,39.7,60.3
E00126493,56.1,43.9
E00126494,58.8,41.2
E00126495,51.1,48.9
E00126496,53.4,46.6
E00126497,58.5,41.5
E00126498,58.8,41.2
E00126499,60,40
E00126513,36.3,63.7
E00126514,41.8,58.2
E00126515,56,44
E00126516,58,42
E00126517,26.6,73.4
E00126518,40.3,59.7
E00126519,21.4,78.6
E00126520,47.6,52.4
E00126521,53.6,46.4
E00126522,40.9,59.1
E00126523,30.9,69.1
E00126524,34.5,65.5
E00126526,25.7,74.3
E00126527,33.2,66.8
E00126528,39.8,60.2
E00126529,25.2,74.8
E00126530,30.7,69.3
E00126531,30,70
E00126532,40.9,59.1
E00126533,29.8,70.2
E00126534,24.7,75.3
E00126535,31.4,68.6
E00126536,35.9,64.1
E00126537,38,62
E00126538,46.3,53.7
E00126539,35.9,64.1
E00126540,40,60
E00126541,26.9,73.1
E00126542,30.5,69.5
E00126543,38.1,61.9
E00126544,28.2,71.8
E00126545,22.4,77.6
E00126546,31.1,68.9
E00126547,30,70
E00126548,48.4,51.6
E00126549,58.9,41.1
E00126550,61.1,38.9
E00126551,61,39
E00126552,62.3,37.7
E00126553,65.1,34.9
E00126554,46,54
E00126555,19.2,80.8
E00126556,34.4,65.6
E00126557,20.8,79.2
E00126558,62,38
E00126559,50.9,49.1
E00126560,55.5,44.5
E00126561,31,69
E00126562,36,64
E00126566,25.3,74.7
E00126567,19.2,80.8
E00126569,35.7,64.3
E00126574,27.4,72.6
E00126576,52.1,47.9
E00126577,56.1,43.9
E00126581,27.4,72.6
E00126582,41.4,58.6
E00126583,53.2,46.8
E00126584,38.4,61.6
E00126586,18.5,81.5
E00126595,16.7,83.3
E00126596,25.9,74.1
E00126597,25,75
E00126598,27.5,72.5
E00126599,26.3,73.7
E00126611,25,75
E00126621,55.3,44.7
E00126624,58.4,41.6
E00126627,64.7,35.3
E00126629,43.1,56.9
E00126634,37.1,62.9
E00126636,59.4,40.6
E00126638,68.4,31.6
E00126640,46.8,53.2
E00126641,43.1,56.9
E00126642,36.8,63.2
E00126647,35.2,64.8
E00126650,22.9,77.1
E00126653,46.6,53.4
E00126655,53.4,46.6
E00126659,17.7,82.3
E00126660,56.3,43.7
E00126770,57.4,42.6
E00126771,71.4,28.6
E00126772,50.8,49.2
E00126774,64.8,35.2
E00126775,59.2,40.8
E00126776,48.9,51.1
E00126777,56.3,43.7
E00126778,62.8,37.2
E00126779,44.4,55.6
E00126780,64.7,35.3
E00126781,37.3,62.7
E00126782,39.9,60.1
E00126783,52,48
E00126784,66.5,33.5
E00126785,52.6,47.4
E00126786,59.9,40.1
E00126787,44.4,55.6
E00126788,55.5,44.5
E00126789,38.6,61.4
E00126790,62.7,37.3
E00128902,55.4,44.6
E00128968,63.5,36.5
E00128969,56.7,43.3
E00128970,60.9,39.1
E00128971,64.1,35.9
E00128972,49,51
E00128973,49.6,50.4
E00128974,41.8,58.2
E00128975,67.8,32.2
E00128976,52.1,47.9
E00128977,17.3,82.7
E00128978,54.7,45.3
E00128979,52.4,47.6
E00129193,52.7,47.3
E00129194,44.3,55.7
E00171882,28.7,71.3
E00171883,37.6,62.4
E00171890,45.6,54.4
E00171891,62.8,37.2
E00171892,54.9,45.1
E00171896,49.4,50.6
E00171897,54.5,45.5
E00171898,49.4,50.6
E00171899,61.4,38.6
E00171900,50,50
E00171901,56.1,43.9
E00171902,59.6,40.4
E00171903,55.6,44.4
E00171904,52.4,47.6
E00181505,26,74
E00181517,50.5,49.5
E00181538,34.1,65.9
E00181540,48.6,51.4
E00181541,36.3,63.7
E00181555,24.1,75.9
E00181562,39.3,60.7
E00181946,38.7,61.3
E00181971,56.4,43.6
E00181992,54.5,45.5
E00182008,69.3,30.7
