geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00063395,82.6,17.4
E00063402,73.2,26.8
E00063403,68,32
E00063404,69.6,30.4
E00063405,61,39
E00063406,52.2,47.8
E00063407,63,37
E00063408,58.8,41.2
E00063409,56.6,43.4
E00063410,61.4,38.6
E00063411,60.1,39.9
E00063451,76.7,23.3
E00063462,67.2,32.8
E00063469,96.8,3.2
E00063470,88.8,11.2
E00063471,93.9,6.1
E00063472,93.9,6.1
E00063473,99.1,0.9
E00063474,96.3,3.7
E00063475,95.7,4.3
E00063476,92,8
E00063477,94.9,5.1
E00063478,92.4,7.6
E00063479,97.7,2.3
E00063480,90.1,9.9
E00063481,94.2,5.8
E00063482,96.2,3.8
E00063483,97.1,2.9
E00063490,94.8,5.2
E00063491,83.2,16.8
E00063492,80.7,19.3
E00063493,71.6,28.4
E00063494,79,21
E00063495,91.1,8.9
E00063496,74.6,25.4
E00063497,79.4,20.6
E00063499,89.9,10.1
E00063500,72.1,27.9
E00063501,96.2,3.8
E00063502,85,15
E00063503,92.2,7.8
E00063504,92.3,7.7
E00063505,96.4,3.6
E00063506,96.6,3.4
E00063507,91.7,8.3
E00063508,93,7
E00063509,96.3,3.7
E00063510,93.2,6.8
E00063511,90.2,9.8
E00063512,97.8,2.2
E00063513,98.6,1.4
E00063514,97.1,2.9
E00063515,98.1,1.9
E00063517,98.2,1.8
E00063518,95.9,4.1
E00063520,96.8,3.2
E00063521,96.8,3.2
E00063522,94.8,5.2
E00063523,95.4,4.6
E00063525,72,28
E00063526,77.5,22.5
E00063527,85.7,14.3
E00063528,89.9,10.1
E00063529,88.9,11.1
E00063530,91.3,8.7
E00063531,94.2,5.8
E00063532,93.1,6.9
E00063533,91.6,8.4
E00063534,93.2,6.8
E00063535,86.4,13.6
E00063536,84.9,15.1
E00063537,92.9,7.1
E00063538,90.4,9.6
E00063539,93.6,6.4
E00063540,89.6,10.4
E00063541,88.6,11.4
E00063542,97.2,2.8
E00063543,92.4,7.6
E00063545,96.1,3.9
E00063546,96,4
E00063565,98,2
E00063566,97.8,2.2
E00063567,98.3,1.7
E00063568,96,4
E00063570,99.1,0.9
E00063571,98.6,1.4
E00063572,94.4,5.6
E00063573,98.7,1.3
E00063574,98.5,1.5
E00063575,97.9,2.1
E00063576,96.6,3.4
E00063577,94,6
E00063578,98.6,1.4
E00063579,97.1,2.9
E00063580,98.2,1.8
E00063581,96.6,3.4
E00063582,96.9,3.1
E00063583,95.3,4.7
E00063584,95.7,4.3
E00063585,96,4
E00063586,95.6,4.4
E00063594,97.7,2.3
E00063599,97,3
E00063607,97.6,2.4
E00063608,95.6,4.4
E00063609,94.7,5.3
E00063610,96.7,3.3
E00063611,94.5,5.5
E00063612,95.7,4.3
E00063613,93,7
E00063614,94.6,5.4
E00063615,96.6,3.4
E00063616,81.4,18.6
E00063617,97.4,2.6
E00063618,97.6,2.4
E00063619,96,4
E00063620,95.7,4.3
E00063621,90.1,9.9
E00063622,96.7,3.3
E00063623,94.8,5.2
E00063624,89.1,10.9
E00063625,96.9,3.1
E00063626,57.4,42.6
E00063627,92.4,7.6
E00063628,93.5,6.5
E00063629,85.9,14.1
E00063630,78.1,21.9
E00063631,93.1,6.9
E00063632,93.7,6.3
E00063633,85.5,14.5
E00063634,92.9,7.1
E00063635,92,8
E00063636,94.6,5.4
E00063637,97.9,2.1
E00063638,91.6,8.4
E00063639,87.1,12.9
E00063641,65.2,34.8
E00063643,65.8,34.2
E00063644,94.4,5.6
E00063645,89.2,10.8
E00063646,71.9,28.1
E00063647,92.3,7.7
E00063648,96.3,3.7
E00063661,95.4,4.6
E00063662,98.2,1.8
E00063663,76.7,23.3
E00063664,78,22
E00063665,57.7,42.3
E00063666,90.2,9.8
E00063667,93.2,6.8
E00063668,71.5,28.5
E00063669,77.2,22.8
E00063671,79.5,20.5
E00063672,65,35
E00063673,60.7,39.3
E00063676,68.4,31.6
E00063677,74.9,25.1
E00063679,69,31
E00063744,96.1,3.9
E00063746,88.7,11.3
E00063749,97.1,2.9
E00063750,94.2,5.8
E00063751,95.8,4.2
E00063753,87.5,12.5
E00063755,84.6,15.4
E00063756,93.6,6.4
E00063757,90.2,9.8
E00063758,81.3,18.7
E00063759,81.3,18.7
E00063760,73.2,26.8
E00063762,86.2,13.8
E00063765,84.7,15.3
E00063767,94.1,5.9
E00063768,93.5,6.5
E00063769,97.5,2.5
E00063770,90,10
E00063771,97.8,2.2
E00063772,96,4
E00063773,96,4
E00063774,96.8,3.2
E00063775,98.3,1.7
E00063776,96.7,3.3
E00063777,97.8,2.2
E00063781,97.9,2.1
E00063782,80.1,19.9
E00063785,96.4,3.6
E00063786,95.1,4.9
E00063787,99.4,0.6
E00063789,59.7,40.3
E00063790,56.7,43.3
E00063791,70.7,29.3
E00063792,83.9,16.1
E00063797,71.9,28.1
E00063800,57.8,42.2
E00063801,54.6,45.4
E00063802,64.4,35.6
E00063803,70.7,29.3
E00063804,70.6,29.4
E00063805,70.1,29.9
E00063806,78.9,21.1
E00063807,89.9,10.1
E00063808,92.5,7.5
E00063809,89.5,10.5
E00063810,98.2,1.8
E00063811,97.2,2.8
E00063819,95.6,4.4
E00063820,97.1,2.9
E00126493,96.8,3.2
E00126494,97.9,2.1
E00126495,98.6,1.4
E00126496,96.7,3.3
E00126497,96,4
E00126498,97.4,2.6
E00126499,98.4,1.6
E00126513,88.2,11.8
