geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00063395,44.5,25.2,30.3
E00063402,71.1,17.8,11.1
E00063403,83.1,11.5,5.4
E00063404,70.7,16.4,13
E00063405,75.6,15.8,8.6
E00063406,76.7,17.4,5.9
E00063407,74.9,10.9,14.2
E00063408,70.9,15.1,14
E00063409,79.2,12.4,8.5
E00063410,83.5,12.8,3.7
E00063411,85.4,8.5,6.1
E00063451,85,10.3,4.8
E00063462,84.5,9.8,5.7
E00063469,68.5,21.4,10.1
E00063470,73.2,17.8,9.1
E00063471,75.7,17,7.3
E00063472,75.2,14.9,9.8
E00063473,70.6,20.8,8.6
E00063474,79.1,11.6,9.3
E00063475,73.6,18.7,7.8
E00063476,75.7,13.7,10.6
E00063477,67,19,13.9
E00063478,81.4,13.6,5
E00063479,75.6,16.6,7.8
E00063480,73.5,13.8,12.7
E00063481,59.6,19.2,21.2
E00063482,82.1,11.8,6.1
E00063483,82.8,10.8,6.4
E00063490,70.8,17.6,11.6
E00063491,80.5,12,7.5
E00063492,83.5,11.2,5.3
E00063493,81.9,12.2,5.9
E00063494,77.3,13.8,8.9
E00063495,66.6,23.7,9.8
E00063496,75.7,13.5,10.8
E00063497,73.7,16.4,9.9
E00063499,81,12.7,6.3
E00063500,78,13.1,8.9
E00063501,45.6,35.4,19
E00063502,76.1,17,6.9
E00063503,84.5,12.7,2.8
E00063504,80.1,14.6,5.4
E00063505,79.2,16.4,4.5
E00063506,73.7,18.8,7.5
E00063507,79.9,11.7,8.4
E00063508,81,15.3,3.7
E00063509,72.9,17.8,9.3
E00063510,81.8,13,5.2
E00063511,67.7,18.9,13.5
E00063512,67.6,20,12.4
E00063513,83.5,11.7,4.7
E00063514,80.4,12.5,7.1
E00063515,86.3,10.8,2.9
E00063517,81,10.2,8.8
E00063518,84.6,10.9,4.5
E00063520,86.8,9.1,4.1
E00063521,79.9,13,7
E00063522,87.8,8.7,3.5
E00063523,76.4,16.3,7.2
E00063525,86.9,9.4,3.8
E00063526,82.5,15.6,1.9
E00063527,77.9,13.5,8.6
E00063528,76.5,17.6,5.9
E00063529,70.4,17.1,12.5
E00063530,79.5,13.8,6.7
E00063531,75.3,12.5,12.2
E00063532,72,17.4,10.5
E00063533,70,19.2,10.9
E00063534,68.6,16.8,14.5
E00063535,72.8,17.5,9.8
E00063536,82.6,11.6,5.8
E00063537,77.1,15,7.9
E00063538,77,15.5,7.5
E00063539,65.2,19.1,15.7
E00063540,68.3,21.1,10.6
E00063541,71.3,15.6,13.2
E00063542,83,11.7,5.4
E00063543,76.7,15.2,8.1
E00063545,84.6,11.8,3.5
E00063546,90.3,6.9,2.8
E00063565,89.4,8.6,2
E00063566,79,13.1,8
E00063567,70.4,23,6.5
E00063568,86.1,9.2,4.7
E00063570,82.2,14,3.8
E00063571,78.2,13.5,8.3
E00063572,76.3,15.1,8.6
E00063573,84.9,11.5,3.6
E00063574,81,12.5,6.5
E00063575,78.5,14.2,7.4
E00063576,76.6,17.7,5.7
E00063577,77.3,16.2,6.5
E00063578,84,13,3
E00063579,84.1,11.7,4.1
E00063580,83.1,13.6,3.3
E00063581,82.5,13.2,4.2
E00063582,83.6,12.9,3.5
E00063583,82.7,13.7,3.6
E00063584,84.3,12.7,3
E00063585,86.4,9,4.7
E00063586,85.1,11,3.9
E00063594,52.9,22.9,24.1
E00063599,51.5,29,19.5
E00063607,83,10.5,6.5
E00063608,83.6,12,4.4
E00063609,67.2,21.1,11.7
E00063610,80.3,15.6,4.1
E00063611,76.7,16.4,6.9
E00063612,81.7,12.2,6.1
E00063613,71.7,19.9,8.5
E00063614,73.5,18.5,8
E00063615,74.2,14.4,11.3
E00063616,80.4,13,6.5
E00063617,79.4,15,5.6
E00063618,75.5,17.8,6.6
E00063619,74.5,17.8,7.7
E00063620,84.8,12.6,2.5
E00063621,71.4,20.7,7.9
E00063622,83.8,11.3,4.9
E00063623,68.5,20.3,11.2
E00063624,70.2,17,12.8
