geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00063395,87,3.9,9.1
E00063402,82,11.1,6.9
E00063403,71.9,21.4,6.6
E00063404,73,15.9,11.1
E00063405,66.9,20.1,12.9
E00063406,61.2,20.2,18.6
E00063407,72.9,19.5,7.6
E00063408,68.9,17.3,13.8
E00063409,67.2,19.1,13.8
E00063410,71.5,14.6,13.8
E00063411,71.6,18.2,10.2
E00063451,83.2,12.1,4.7
E00063462,77.2,15.5,7.3
E00063469,99.6,0.4,0
E00063470,92.5,7.1,0.4
E00063471,97.2,1.9,0.9
E00063472,98.7,1.3,0
E00063473,99.5,0.5,0
E00063474,98.6,1.4,0
E00063475,97.2,1.1,1.7
E00063476,95.3,2.7,2
E00063477,96.1,2.8,1.1
E00063478,97.7,1.4,0.9
E00063479,99.5,0.5,0
E00063480,94,4.4,1.6
E00063481,95.6,4.4,0
E00063482,99,0.7,0.3
E00063483,99,1,0
E00063490,98,1.2,0.8
E00063491,85.8,10.7,3.5
E00063492,85.5,8.7,5.7
E00063493,73.7,18.2,8.1
E00063494,84.6,10.8,4.5
E00063495,94.8,3.8,1.4
E00063496,79,13.3,7.6
E00063497,90.5,6.7,2.8
E00063499,91.9,5.9,2.2
E00063500,82.6,12.1,5.4
E00063501,93.3,5.3,1.3
E00063502,89.3,8.8,1.9
E00063503,94.6,4.5,1
E00063504,98.8,1.2,0
E00063505,99.7,0,0.3
E00063506,99.6,0,0.4
E00063507,95.4,3.1,1.5
E00063508,95,4.6,0.4
E00063509,97.4,1.6,1
E00063510,97.3,2.7,0
E00063511,95.9,3.6,0.6
E00063512,98.8,1.2,0
E00063513,99.4,0.6,0
E00063514,97.9,1.8,0.3
E00063515,98.7,1.3,0
E00063517,100,0,0
E00063518,99.1,0.9,0
E00063520,98.4,1.6,0
E00063521,99.3,0.7,0
E00063522,97.5,1.9,0.6
E00063523,99.6,0.4,0
E00063525,79.9,18.6,1.5
E00063526,83.3,14.7,2
E00063527,86.5,9.7,3.8
E00063528,88.9,6.3,4.9
E00063529,91,8.6,0.5
E00063530,98.6,1.4,0
E00063531,95.7,2.5,1.8
E00063532,95.3,3.7,1
E00063533,93,4.7,2.3
E00063534,95.3,4.7,0
E00063535,88.8,9.7,1.5
E00063536,91,7.8,1.2
E00063537,93.1,6.1,0.8
E00063538,91.4,6.3,2.3
E00063539,97,3,0
E00063540,91.7,4.6,3.7
E00063541,91,7.1,1.8
E00063542,98.1,1.3,0.6
E00063543,92.7,5.5,1.7
E00063545,99.4,0.6,0
E00063546,98.4,1.4,0.2
E00063565,98.9,0.5,0.5
E00063566,99,1,0
E00063567,100,0,0
E00063568,98.3,1,0.7
E00063570,100,0,0
E00063571,99.3,0.4,0.4
E00063572,98.7,1.3,0
E00063573,99.7,0.3,0
E00063574,99.2,0.8,0
E00063575,99.4,0.6,0
E00063576,100,0,0
E00063577,97.5,0.8,1.7
E00063578,100,0,0
E00063579,98.7,0.3,1
E00063580,99.3,0.7,0
E00063581,97,1.6,1.4
E00063582,98.9,0.7,0.4
E00063583,98.5,1.5,0
E00063584,96.6,2.1,1.4
E00063585,99,0.3,0.7
E00063586,98.9,1.1,0
E00063594,100,0,0
E00063599,100,0,0
E00063607,99.6,0.4,0
E00063608,95.5,4.5,0
E00063609,99.3,0,0.7
E00063610,97.9,2.1,0
E00063611,95.8,3.4,0.8
E00063612,96.8,2.9,0.3
E00063613,97,2.5,0.5
E00063614,95.1,3.6,1.3
E00063615,98.5,1.5,0
E00063616,87.2,9.5,3.3
E00063617,99.2,0.8,0
E00063618,98.9,1.1,0
E00063619,97.5,2.1,0.4
E00063620,98.5,1.1,0.4
E00063621,95.4,4.2,0.4
E00063622,99.5,0.5,0
E00063623,100,0,0
E00063624,95.9,3,1
E00063625,98.7,1.3,0
E00063626,62.5,24.9,12.6
E00063627,94.2,4.3,1.4
E00063628,96.3,3,0.7
E00063629,92.2,5,2.8
E00063630,79.8,16.1,4.1
E00063631,96.6,2.3,1.1
E00063632,95.2,3.9,1
E00063633,91.5,6.1,2.4
E00063634,95.5,3,1.5
E00063635,92.9,5.4,1.7
E00063636,96.7,2.5,0.8
E00063637,99.3,0.7,0
E00063638,92.7,7.3,0
E00063639,88.3,6.2,5.4
E00063641,69.5,18.9,11.6
E00063643,74.4,16.3,9.3
E00063644,98,2,0
E00063645,92.8,3.6,3.6
E00063646,83,11.8,5.2
E00063647,95.9,2.4,1.7
E00063648,98.1,1.9,0
E00063661,99.6,0.4,0
E00063662,100,0,0
E00063663,87.1,10.1,2.8
E00063664,85,10.9,4
E00063665,64.4,20.3,15.3
E00063666,91.2,5.4,3.4
E00063667,95.4,2,2.5
E00063668,78.7,17.1,4.3
E00063669,87.3,10.4,2.2
E00063671,84.2,10.9,5
E00063672,81.3,13.4,5.3
E00063673,68.2,19.6,12.2
E00063676,76.3,14.6,9.1
E00063677,85.1,13.2,1.7
E00063679,74.2,18.2,7.6
E00063744,99.3,0.7,0
E00063746,95.1,3.1,1.7
E00063749,98.4,1.2,0.4
E00063750,98.7,1,0.3
E00063751,97.4,1.1,1.5
E00063753,90.4,7.4,2.2
E00063755,93.7,3.2,3.2
E00063756,96.9,1.9,1.3
E00063757,94.5,2.3,3.1
E00063758,83.9,11.4,4.6
E00063759,79.2,13.1,7.7
E00063760,80.6,12.7,6.8
E00063762,91.1,7,1.9
E00063765,93.1,4.7,2.2
E00063767,99.5,0,0.5
E00063768,96.4,2.3,1.3
E00063769,98.2,0.8,1
E00063770,94.9,3.3,1.8
E00063771,99.6,0.4,0
E00063772,97.6,2.1,0.3
E00063773,96.9,1.7,1.4
E00063774,99.2,0.4,0.4
E00063775,99.4,0,0.6
E00063776,99.6,0.4,0
E00063777,100,0,0
E00063781,99.6,0.4,0
E00063782,85.6,9.9,4.5
E00063785,97.7,1.3,1
E00063786,99.6,0.4,0
E00063787,99.7,0,0.3
E00063789,67.8,22.1,10.1
E00063790,64.3,23.4,12.3
E00063791,79.8,13.1,7.1
E00063792,86.9,8.3,4.9
E00063797,76.9,16.1,7
E00063800,67.4,21.4,11.2
E00063801,62.1,22.7,15.3
E00063802,71.8,20.1,8
E00063803,77.9,16.6,5.5
E00063804,81.2,13.2,5.6
E00063805,77,15.7,7.3
E00063806,87.7,7.7,4.7
E00063807,95.3,3.2,1.5
E00063808,96.6,2.2,1.1
E00063809,94.3,5.3,0.4
E00063810,99.3,0.7,0
E00063811,99.4,0.6,0
E00063819,96.5,3.5,0
E00063820,100,0,0
E00126493,98.3,1.7,0
E00126494,99.3,0.7,0
E00126495,100,0,0
E00126496,99.6,0.4,0
E00126497,99.6,0.4,0
E00126498,100,0,0
E00126499,99.7,0.3,0
E00126513,92.9,5.8,1.3
E00126514,94.9,3.7,1.3
E00126515,98.9,1.1,0
E00126516,98,2,0
E00126517,97.1,0.8,2.1
E00126518,96.7,2.6,0.7
E00126519,91.9,5.1,3
E00126520,98.5,1.5,0
E00126521,99.6,0.4,0
E00126522,93.8,4.5,1.7
E00126523,89.7,5.7,4.6
E00126524,96.9,2.7,0.4
E00126526,97.1,2.9,0
E00126527,97.2,2.4,0.4
E00126528,97.7,1.5,0.8
E00126529,90.5,7.3,2.2
E00126530,91.8,7.2,1
E00126531,86,10.4,3.6
E00126532,83,11.2,5.8
E00126533,96.5,3.1,0.3
E00126534,96.7,3,0.4
E00126535,97.5,2.5,0
E00126536,94.2,5.2,0.6
E00126537,95.4,3.1,1.5
E00126538,99.4,0,0.6
E00126539,95.8,3.1,1
E00126540,98.1,1.3,0.6
E00126541,96.3,3,0.7
E00126542,97.8,1.8,0.4
E00126543,96.8,2.8,0.4
E00126544,94.1,3,3
E00126545,98.7,0.9,0.4
E00126546,96.2,3.8,0
E00126547,96.8,2.8,0.4
E00126548,95.3,3.5,1.2
E00126549,99,1,0
E00126550,99.2,0.8,0
E00126551,100,0,0
E00126552,100,0,0
E00126553,98.1,1.9,0
E00126554,97.8,2.2,0
E00126555,96.6,3.4,0
E00126556,95.6,3.1,1.4
E00126557,93.4,5.1,1.5
E00126558,100,0,0
E00126559,98.2,1.8,0
E00126560,98.5,1.5,0
E00126561,94.2,5.2,0.6
E00126562,98.9,1.1,0
E00126566,97.4,1.9,0.7
E00126567,93.3,4.9,1.8
E00126569,97,3,0
E00126574,90.8,5.9,3.3
E00126576,97.1,2.4,0.5
E00126577,98.3,1.7,0
E00126581,96.5,2.8,0.8
E00126582,95.7,2.2,2
E00126583,96.6,1.9,1.5
E00126584,98,2,0
E00126586,98.4,0.8,0.8
E00126595,93.6,3.5,2.9
E00126596,91.2,7.8,0.9
E00126597,88.6,7.7,3.7
E00126598,96.9,1.9,1.2
E00126599,93.9,5.4,0.7
E00126611,99.2,0.8,0
E00126621,99.5,0.5,0
E00126624,99,1,0
E00126627,98.9,1.1,0
E00126629,99.3,0.7,0
E00126634,98.7,1.3,0
E00126636,99.7,0.3,0
E00126638,99.7,0.3,0
E00126640,99.7,0.3,0
E00126641,98.2,1.4,0.4
E00126642,87.6,7.6,4.7
E00126647,85.2,11.3,3.5
E00126650,87.2,9.7,3.1
E00126653,98.4,1.6,0
E00126655,98.1,1.4,0.5
E00126659,91.2,7.6,1.2
E00126660,98.8,1.2,0
E00126770,99.6,0.4,0
E00126771,99.7,0.3,0
E00126772,99.7,0.3,0
E00126774,98.8,1.2,0
E00126775,98,0.9,1.2
E00126776,98.9,1.1,0
E00126777,97.6,1.6,0.8
E00126778,99.7,0.3,0
E00126779,100,0,0
E00126780,99.7,0.3,0
E00126781,99,1,0
E00126782,99.1,0.9,0
E00126783,100,0,0
E00126784,99.6,0.4,0
E00126785,99.6,0.4,0
E00126786,99,0.7,0.3
E00126787,99.6,0,0.4
E00126788,100,0,0
E00126789,100,0,0
E00126790,99.5,0.5,0
E00128902,98.4,1.6,0
E00128968,100,0,0
E00128969,97.3,2.3,0.4
E00128970,99.7,0.3,0
E00128971,100,0,0
E00128972,98.7,1.3,0
E00128973,99.2,0.8,0
E00128974,99.5,0.5,0
E00128975,100,0,0
E00128976,100,0,0
E00128977,100,0,0
E00128978,99.3,0.4,0.4
E00128979,100,0,0
E00129193,98,2,0
E00129194,97.6,1.2,1.2
E00171882,96.3,2.8,0.9
E00171883,82.8,11.6,5.6
E00171890,75.3,14.1,10.6
E00171891,66.4,20,13.6
E00171892,69,18.5,12.4
E00171896,76.1,15,8.9
E00171897,96.7,2.3,1
E00171898,97.3,2.7,0
E00171899,98.5,1.2,0.3
E00171900,99.7,0.3,0
E00171901,96.4,3.3,0.3
E00171902,98.2,1.8,0
E00171903,97.3,1.8,0.9
E00171904,98.3,1.7,0
E00181505,78,15,7
E00181517,97.6,2.4,0
E00181538,96.6,2.4,1.1
E00181540,99.4,0.3,0.3
E00181541,89.4,6.1,4.6
E00181555,100,0,0
E00181562,88.2,9.9,1.9
E00181946,92.9,6.3,0.8
E00181971,97.6,2.2,0.2
E00181992,98.5,1.5,0
E00182008,99.4,0.6,0
