areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00131967,10.8,22.5,47.7,18.9
E00131968,8.6,20.7,50.7,20
E00131969,8.4,25.9,50.3,15.4
E00131970,11.7,25,51.6,11.7
E00131971,14.3,17,58.9,9.8
E00131972,3.4,25.8,62.9,7.9
E00131973,11.2,16.8,54.2,17.8
E00131975,14.3,24.4,47.1,14.3
E00131976,11.3,27.7,48.4,12.6
E00131977,15.2,17.7,47.5,19.6
E00131978,17.5,21,46.2,15.4
E00131993,11.6,25.6,53.7,9.1
E00131996,5,23.1,62.8,9.1
E00131997,7,25.4,55.3,12.3
E00131998,13.9,24.3,45.2,16.5
E00131999,8.3,23.1,57.9,10.7
E00132000,4.6,37.9,50.6,6.9
E00132001,5.8,18,60.7,15.5
E00132003,8.7,16.9,62.8,11.6
E00132004,9.8,20.2,57.8,12.1
E00132007,7.9,23,58.2,10.9
E00132008,6.2,22.8,60,11
E00132050,9.3,19.1,58.2,13.4
E00132051,11.8,23.5,52.2,12.5
E00132052,8.8,25.3,52.6,13.4
E00132053,12.2,22.8,45.2,19.8
E00132054,9.1,23.6,52.7,14.5
E00132055,10.9,18.2,52.6,18.2
E00132056,11.5,22.1,50.4,15.9
E00132057,18.5,20.2,35.5,25.8
E00132058,11,16.5,50.5,22
E00132059,9.5,22.8,45.6,22.2
E00132060,14.3,31.4,37.1,17.1
E00132154,16.7,27.1,47.9,8.3
E00132155,4.8,22.6,57.1,15.5
E00132156,7.5,27.2,55.1,10.2
E00132157,9.1,28.1,51.2,11.6
E00132158,4.7,20.3,60.9,14.1
E00132159,12.2,24.4,43.9,19.5
E00132160,12.7,20.9,50.9,15.5
E00132161,10.7,24,52,13.3
E00132162,15.5,29.2,44.1,11.2
E00132163,6.7,23.3,47.9,22.1
E00132164,5.6,31.8,49.5,13.1
E00132165,11.5,13.8,59.8,14.9
E00132166,19.6,17.6,51,11.8
E00132167,11.8,23.6,44.4,20.1
E00132168,11.5,26.9,48.7,12.8
E00132176,16.6,23.1,48.7,11.6
E00132177,12.6,22.5,50.5,14.4
E00132178,18.8,21.9,45.8,13.5
E00132179,12.4,25.6,46.5,15.5
E00132180,9.7,27.8,44.4,18.1
E00132181,9.9,29.6,52.1,8.5
E00132182,12.7,26.6,50.6,10.1
E00132183,9.9,23.9,51.4,14.8
E00132184,7.8,24.8,55.8,11.6
E00132185,18.8,26.6,39.1,15.6
E00132186,10.4,19.4,56.7,13.4
E00132187,10.3,33.3,35.9,20.5
E00132188,5.7,28.6,58.6,7.1
E00132189,19.8,28.6,39.7,11.9
E00132190,19.1,17,44.7,19.1
E00132191,9.5,23,54.1,13.5
E00132192,8.9,15.2,64.6,11.4
E00132193,15.9,37.5,35.2,11.4
E00132194,10.5,36.8,38.6,14
E00132195,7.4,24.7,53.1,14.8
E00132196,10.6,29.8,44.7,14.9
E00132197,23.5,30.9,37,8.6
E00132198,10,31.4,42.9,15.7
E00132199,13.7,26.3,43.2,16.8
E00132200,8.1,20.9,61.6,9.3
E00132219,9.8,25.5,47.1,17.6
E00132220,18.3,26.2,42.9,12.7
E00132221,9.7,24.8,48.7,16.8
E00132222,15,21.3,43.8,20
E00132223,14.5,22.5,52.2,10.9
E00132224,11.1,27.4,38.5,23.1
E00132225,15.1,12.8,51.2,20.9
E00132226,15.9,28.6,36.5,19
E00132227,17.9,16,46.2,19.9
E00132242,14.2,19.4,44,22.4
E00132243,15.3,21.5,43.8,19.4
E00132245,14,27.5,45.5,13
E00132246,14.4,20,58.1,7.5
E00132247,18.7,20,46.7,14.7
E00132248,14.4,17.4,48.5,19.7
E00132284,3.8,24.5,49.1,22.6
E00132285,17.2,14.1,48.4,20.3
E00132286,9.8,26.8,47.6,15.9
E00132287,15.7,20.9,50.4,13
E00132289,10.2,23.1,50,16.7
E00132290,11.4,22.7,46.6,19.3
E00132292,18.2,19.7,51.5,10.6
E00132293,17,14.9,40.4,27.7
E00132294,17.6,29.4,44.7,8.2
E00132295,17.9,28.2,42.3,11.5
E00132296,22.2,22.2,38.5,17
E00132297,18.4,25,35.5,21.1
E00132298,17,31.9,42.6,8.5
E00132299,14.1,32.9,45.6,7.4
E00132300,15,17.5,47.5,20
E00132301,12.5,33.3,45.8,8.3
E00132302,13.1,25.7,52.6,8.6
E00132303,8.5,24.5,50,17
E00132401,15.2,30.4,39.3,15.2
E00132402,0,34.4,53.1,12.5
E00132404,16.7,26.7,48.9,7.8
E00132405,7.8,34.4,53.1,4.7
E00132408,8.7,32.2,51.3,7.8
E00132409,13.9,13.9,58.3,13.9
E00132410,8.3,27.4,56,8.3
E00132411,13.3,38.3,40,8.3
E00132412,12.7,41.3,36.5,9.5
E00132413,10.8,32.5,45.8,10.8
E00132414,13.5,25.8,52.8,7.9
E00132415,14.3,22.1,51.9,11.7
E00132416,3.6,28.5,56.4,11.5
E00132417,13.4,24.4,53.7,8.5
E00132418,13,30.4,56.5,0
E00132420,7.3,41.8,45.5,5.5
E00132453,15.6,23.8,50.8,9.8
E00132454,17.5,20.2,52.6,9.6
E00132455,5.9,23.5,57.4,13.2
E00132456,13.1,24.3,49.5,13.1
E00132457,12.5,40.4,43.3,3.8
E00132459,6.8,35.6,42.4,15.3
E00132460,20.3,30.4,38,11.4
E00132461,12.4,27.8,52.6,7.2
E00132462,10.5,20.9,57,11.6
E00132463,8,24,58.7,9.3
E00132464,6.7,25,55,13.3
E00132465,19.4,27.8,44.4,8.3
E00132466,6.9,33.6,48.9,10.7
E00132467,8.8,28.6,51.6,11
E00132468,13.9,24.1,50.6,11.4
E00132469,14.1,28.1,46.9,10.9
E00132470,11.1,18.2,57.6,13.1
E00132471,11.5,25,53.4,10.1
E00132472,11,28,51,10
E00132473,7,16.3,64,12.8
E00132474,16,34,36,14
E00132475,13.4,19,56.3,11.3
E00132476,11.5,24.4,51.3,12.8
E00132477,19.9,27.9,47.1,5.1
E00132478,12.6,21.6,55.7,10.2
E00132479,12.4,25.6,48.1,14
E00132480,11.5,18.9,48.4,21.3
E00132481,16.2,16.2,54.1,13.5
E00132482,12.5,36.6,43.8,7.1
E00132483,10.4,22.4,52.2,14.9
E00132484,13.7,33.3,41.2,11.8
E00132485,12.2,23.7,52.7,11.5
E00132486,9.6,20.5,56.2,13.7
E00132487,8.8,23.1,53.8,14.3
E00132488,11.4,24.2,47.7,16.8
E00132489,12.6,22.7,37.8,26.9
E00132490,11.4,24.1,51.9,12.7
E00132491,12.4,27,48.3,12.4
E00132492,6.9,25,56.9,11.1
E00132502,4,20.5,60.9,14.6
E00132503,14.3,38.1,47.6,0
E00132504,11.2,26.9,49.2,12.7
E00132506,10.4,28.3,48.6,12.7
E00132507,10.3,28.1,49.3,12.3
E00132508,9.8,18,50.8,21.3
E00132509,10.6,24.4,51.3,13.8
E00132510,10.3,23.7,51.5,14.4
E00132511,7.2,8.7,69.6,14.5
E00132512,7.5,22.4,53.7,16.4
E00132513,8.1,18.2,52,21.7
E00132514,11.3,23.6,53.3,11.8
E00132515,14.1,21.5,51.3,13.1
E00132516,20.4,22.2,50,7.4
E00132517,10.9,29.1,52.7,7.3
E00132518,12.6,26.1,46.2,15.1
E00132519,8.8,25,52.9,13.2
E00132520,9.8,15.7,68.6,5.9
E00132521,13.6,36.4,34.1,15.9
E00132522,10.6,28.8,48.5,12.1
E00132523,11.1,41.7,47.2,0
E00132524,18.5,22.8,44.6,14.1
E00132525,17.2,31,44.8,6.9
E00132526,14.5,34.9,39.8,10.8
E00132527,15.4,20.5,41,23.1
E00132528,10.2,20.4,51,18.4
E00132529,10.2,20.4,55.1,14.3
E00132530,14.6,33.3,39.6,12.5
E00132531,15.3,33.3,43.1,8.3
E00132535,14.4,23.1,47.5,15
E00132557,6.4,24.4,51.3,17.9
E00132563,12.6,24.3,50.5,12.6
E00132564,8.8,20.2,50,21.1
E00132565,19.1,31.8,39.1,10
E00132566,14.8,25,41.7,18.5
E00132567,14.9,22.4,51.5,11.2
E00132568,7.3,19.8,55.2,17.7
E00132569,8.5,30.5,46.3,14.6
E00132570,10.4,24.8,55.2,9.6
E00132571,21.3,29.5,37.7,11.5
E00132572,11.3,32.4,45.1,11.3
E00132573,15.4,28.2,47.4,9
E00132574,15.5,23.9,40.8,19.7
E00132575,11.1,24.6,51.6,12.7
E00132576,5.6,19.4,56.9,18.1
E00132577,9.8,23.5,51,15.7
E00132578,13,13,45.7,28.3
E00132579,13.9,19,48.9,18.2
E00132580,16.7,20.1,46.5,16.7
E00132581,10.3,22.4,50,17.2
E00132582,11.5,26.4,37.9,24.1
E00132583,11.3,27.4,47.6,13.7
E00132584,12.2,20,45.6,22.2
E00132585,10.2,28.8,47.5,13.6
E00132586,13.1,26.3,52.5,8.1
E00132587,10.4,19.4,50.7,19.4
E00132588,13.4,24.7,51.5,10.3
E00132589,4.9,24.3,60.2,10.7
E00132590,10.9,23.6,49.1,16.4
E00132591,15.5,25.8,48.5,10.3
E00132592,15.5,29.7,47.3,7.4
E00132593,23.4,21.3,40.4,14.9
E00132594,19.4,26.3,42.5,11.9
E00132595,13.8,23,48.7,14.5
E00132596,13.4,23.2,53.7,9.8
E00132597,22.3,13.5,50,14.2
E00132598,14.1,20.2,46.5,19.2
E00132599,8.9,23,54.8,13.3
E00132600,12.6,24.2,49.5,13.7
E00132601,12.6,26.2,52.4,8.7
E00132602,5.6,22.2,50,22.2
E00132603,16.4,19.2,37,27.4
E00132604,17.5,25,44.2,13.3
E00132606,13.7,22.1,40.5,23.7
E00132607,14.7,20.7,40.5,24.1
E00132608,12.5,31.9,40.3,15.3
E00132609,16.7,22.5,41.3,19.6
E00135398,23.3,21.7,40,15
E00135399,18.8,25,46.3,10
E00135400,25.3,18.7,44,12
E00135401,21.7,26.7,41.7,10
E00135402,17.9,25.4,38.8,17.9
E00135576,11.6,16.3,53.5,18.6
E00135577,13.6,22.3,47.6,16.5
E00135585,17.6,21.6,52.9,7.8
E00135586,14.3,20.9,50.5,14.3
E00135589,17.6,23.1,44.4,14.8
E00135599,25,26.6,31.3,17.2
E00135600,21.5,22.4,44.9,11.2
E00135601,24.1,22.4,44.8,8.6
E00135602,14.8,14.1,53.9,17.2
E00135603,10.3,28.2,53.8,7.7
E00135604,16,28.8,42.4,12.8
E00135605,8.3,25,47.9,18.8
E00135606,13.4,22.8,55.9,7.9
E00135607,12.3,27.2,49.4,11.1
