areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00131967,4.8,49.5,30.5,15.2
E00131968,4.3,28.7,41.7,25.2
E00131969,7.4,37.2,38,17.4
E00131970,6.2,45,39.5,9.3
E00131971,9.6,42.4,32,16
E00131972,19.1,49.1,25.5,6.4
E00131973,15.3,33.9,31.4,19.5
E00131975,8.6,38.6,35,17.9
E00131976,13.7,42.9,29.2,14.3
E00131977,7.6,41.4,31,20
E00131978,11.1,42.4,32.6,13.9
E00131993,6.5,32.6,32.6,28.3
E00131996,9,50,29.1,11.9
E00131997,21.5,47.1,25.6,5.8
E00131998,4.3,32.3,40.9,22.6
E00131999,13.5,49,29.7,7.7
E00132000,25.8,57.8,13.3,3.1
E00132001,8.8,54.7,27,9.5
E00132003,15.2,44.8,33.1,6.9
E00132004,2.1,39.2,42.7,16.1
E00132007,15.3,43.9,32.5,8.3
E00132008,10.7,38.9,32.8,17.6
E00132050,5.8,34.2,39.5,20.5
E00132051,7,31.3,39.1,22.7
E00132052,9.9,40.7,30.9,18.5
E00132053,9,53.7,25.4,11.9
E00132054,21.6,44.6,23,10.8
E00132055,5.2,40.7,28.1,25.9
E00132056,5.3,27.7,44.7,22.3
E00132057,12.2,30.9,37.4,19.5
E00132058,4.1,42.3,33.3,20.3
E00132059,14.7,42.9,29.4,12.9
E00132060,8.5,38.3,35.1,18.1
E00132154,16.4,46.9,25,11.7
E00132155,9.2,53.1,31.5,6.2
E00132156,16.3,51.2,24.1,8.4
E00132157,17.4,48.6,26.1,8
E00132158,10.2,50.3,28,11.5
E00132159,26.5,46.2,22,5.3
E00132160,23.2,45.7,21.7,9.4
E00132161,15,56.4,24.2,4.4
E00132162,20.3,48.7,23.4,7.6
E00132163,12.4,49.4,29.4,8.8
E00132164,16.3,48.1,29.5,6.2
E00132165,9,38.7,41.4,10.8
E00132166,9.2,35.8,39.2,15.8
E00132167,4.1,45,31.4,19.5
E00132168,9.3,41.9,30.2,18.6
E00132176,5.8,41.4,33,19.9
E00132177,7,42.1,28.1,22.8
E00132178,21.4,49.6,22.2,6.8
E00132179,17.5,47.4,26.3,8.8
E00132180,13.3,54.9,21.2,10.6
E00132181,10.9,59.7,22.7,6.7
E00132182,10.7,60.7,19.7,9
E00132183,8.2,44.3,34.8,12.7
E00132184,20.8,38.9,27.5,12.8
E00132185,6.1,48,29.1,16.8
E00132186,23.5,44.9,22.8,8.8
E00132187,10,55.7,25,9.3
E00132188,21.5,53.3,21.5,3.7
E00132189,22.3,48.8,20,8.8
E00132190,25.2,63.7,9.6,1.5
E00132191,30.3,43.4,19.7,6.6
E00132192,14,58.9,20.2,7
E00132193,23.6,53.5,19.1,3.8
E00132194,24.6,50,20.9,4.5
E00132195,14.5,52.9,23.2,9.4
E00132196,19.4,59.7,17.3,3.6
E00132197,27.3,50.7,18.7,3.3
E00132198,10.1,37.6,36.2,16.1
E00132199,12.4,46.3,25.6,15.7
E00132200,11.4,58.7,21.6,8.4
E00132219,3.2,35.5,35.5,25.8
E00132220,6,42.5,33.6,17.9
E00132221,3.6,39.6,39.6,17.1
E00132222,8.1,24.4,41.5,26
E00132223,6.9,32.3,38.5,22.3
E00132224,4.6,33.6,47.3,14.5
E00132225,8.8,32.5,33.8,25
E00132226,4.5,38.2,36,21.3
E00132227,6,29.3,41.3,23.3
E00132242,1.3,41.7,41.7,15.4
E00132243,13.1,35.6,35,16.3
E00132245,8.8,36.1,37.5,17.6
E00132246,8.9,33.1,33.1,24.9
E00132247,3.7,44.9,33.6,17.8
E00132248,5.6,40.1,34.5,19.7
E00132284,6.1,43.9,33.3,16.7
E00132285,3.9,40.8,30.3,25
E00132286,7.9,43.6,26.7,21.8
E00132287,14.8,43.5,30.4,11.3
E00132289,17,28.6,39.3,15.2
E00132290,3.2,42.6,33,21.3
E00132292,10.4,31.3,34.3,23.9
E00132293,3.7,51.9,29.6,14.8
E00132294,9.4,36.5,38.8,15.3
E00132295,3.4,29.3,39.7,27.6
E00132296,10.5,48.7,17.8,23
E00132297,26.2,55.2,15.9,2.8
E00132298,27.7,54.9,16.4,1
E00132299,37.6,46,14.6,1.8
E00132300,17.5,50,23.3,9.2
E00132301,35.6,49.5,10.9,4
E00132302,25.8,48.3,17.5,8.3
E00132303,6.4,40.4,38.3,14.9
E00132401,18.7,52.4,18.7,10.2
E00132402,20.5,69.6,7.5,2.5
E00132404,22.3,49.6,24,4.1
E00132405,54.3,32.8,6,6.9
E00132408,37.9,34.7,23.4,4
E00132409,41.2,44.1,11.8,2.9
E00132410,41.1,45.7,9.3,3.9
E00132411,15.4,41.5,32.3,10.8
E00132412,18.8,53,24.8,3.4
E00132413,23.5,49.2,21.2,6.1
E00132414,17.4,48.6,25.7,8.3
E00132415,20.2,41.5,28.7,9.6
E00132416,17.3,45.5,27.6,9.6
E00132417,38.4,42.9,17,1.8
E00132418,50.5,39.6,7.9,2
E00132420,53.7,35.2,9.3,1.9
E00132453,53.3,34.9,10.5,1.3
E00132454,52.5,36.9,9.9,0.7
