areacd,in_full_time_education-001,in_full_time_education-002
E00131967,14.5,85.5
E00131968,13.8,86.2
E00131969,16.8,83.2
E00131970,16,84
E00131971,15.2,84.8
E00131972,20.8,79.2
E00131973,8.7,91.3
E00131975,13.8,86.2
E00131976,16.2,83.8
E00131977,11.7,88.3
E00131978,19.4,80.6
E00131993,11.7,88.3
E00131996,7.7,92.3
E00131997,20.3,79.7
E00131998,21.6,78.4
E00131999,9.1,90.9
E00132000,19.8,80.2
E00132001,17,83
E00132003,27.3,72.7
E00132004,16.5,83.5
E00132007,20.5,79.5
E00132008,17.4,82.6
E00132050,15.1,84.9
E00132051,17.2,82.8
E00132052,24,76
E00132053,25.3,74.7
E00132054,14.3,85.7
E00132055,11.8,88.2
E00132056,18.5,81.5
E00132057,10.5,89.5
E00132058,5.4,94.6
E00132059,18,82
E00132060,6.8,93.2
E00132154,10.5,89.5
E00132155,8.2,91.8
E00132156,17.5,82.5
E00132157,19.7,80.3
E00132158,12.3,87.7
E00132159,14.8,85.2
E00132160,15.5,84.5
E00132161,21.4,78.6
E00132162,27.2,72.8
E00132163,16,84
E00132164,25.8,74.2
E00132165,10.4,89.6
E00132166,8.8,91.2
E00132167,11.7,88.3
E00132168,12.2,87.8
E00132176,12.4,87.6
E00132177,11.4,88.6
E00132178,16.5,83.5
E00132179,16.9,83.1
E00132180,10.8,89.2
E00132181,7,93
E00132182,8.1,91.9
E00132183,16.6,83.4
E00132184,18.6,81.4
E00132185,7.8,92.2
E00132186,5.7,94.3
E00132187,8.7,91.3
E00132188,5.5,94.5
E00132189,12.3,87.7
E00132190,5.1,94.9
E00132191,10.3,89.7
E00132192,10,90
E00132193,8,92
E00132194,4.1,95.9
E00132195,11.5,88.5
E00132196,3.8,96.2
E00132197,15.4,84.6
E00132198,16.7,83.3
E00132199,17.8,82.2
E00132200,5.7,94.3
E00132219,13.2,86.8
E00132220,12.5,87.5
E00132221,15.2,84.8
E00132222,16.8,83.2
E00132223,12.8,87.2
E00132224,15.4,84.6
E00132225,15,85
E00132226,8.3,91.7
E00132227,14.9,85.1
E00132242,6.6,93.4
E00132243,9.9,90.1
E00132245,12.1,87.9
E00132246,14.2,85.8
E00132247,13.9,86.1
E00132248,15.9,84.1
E00132284,15.9,84.1
E00132285,16.9,83.1
E00132286,5.2,94.8
E00132287,13.8,86.2
E00132289,13.1,86.9
E00132290,6.8,93.2
E00132292,6.3,93.8
E00132293,20.2,79.8
E00132294,17.5,82.5
E00132295,12.9,87.1
E00132296,13.8,86.2
E00132297,8.7,91.3
E00132298,4.8,95.2
E00132299,24.3,75.7
E00132300,7.3,92.7
E00132301,0.6,99.4
E00132302,7.3,92.7
E00132303,19.6,80.4
E00132401,7.4,92.6
E00132402,1.9,98.1
E00132404,11.5,88.5
E00132405,21.4,78.6
E00132408,20.7,79.3
E00132409,3.8,96.2
E00132410,13.6,86.4
E00132411,14.2,85.8
E00132412,4.3,95.7
E00132413,19,81
E00132414,5.6,94.4
E00132415,17.6,82.4
E00132416,15.3,84.7
E00132417,25.1,74.9
E00132418,18.1,81.9
E00132420,22.4,77.6
E00132453,10.3,89.7
E00132454,8.5,91.5
E00132455,14,86
E00132456,15.9,84.1
E00132457,19,81
E00132459,13.6,86.4
E00132460,21,79
E00132461,19.7,80.3
E00132462,12.1,87.9
E00132463,7,93
E00132464,15.9,84.1
E00132465,13.6,86.4
E00132466,17.3,82.7
E00132467,12.9,87.1
E00132468,20.3,79.7
E00132469,26.6,73.4
E00132470,8.7,91.3
E00132471,15.3,84.7
E00132472,13.3,86.7
E00132473,7.1,92.9
E00132474,8.9,91.1
E00132475,12.1,87.9
E00132476,21.8,78.2
E00132477,15.8,84.2
E00132478,25.3,74.7
E00132479,14.6,85.4
E00132480,17,83
E00132481,10.6,89.4
E00132482,20.8,79.2
E00132483,10.4,89.6
E00132484,4.4,95.6
E00132485,13.3,86.7
E00132486,16.9,83.1
E00132487,17.2,82.8
E00132488,16.6,83.4
E00132489,11.4,88.6
E00132490,13.7,86.3
E00132491,12.5,87.5
E00132492,18.1,81.9
E00132502,26.7,73.3
E00132503,19.6,80.4
E00132504,20.6,79.4
E00132506,20.3,79.7
E00132507,15.8,84.2
E00132508,16.9,83.1
E00132509,13.4,86.6
E00132510,19,81
E00132511,17.1,82.9
E00132512,15.1,84.9
E00132513,8.9,91.1
E00132514,14.6,85.4
E00132515,11.3,88.7
E00132516,10.7,89.3
E00132517,4.7,95.3
E00132518,12.2,87.8
E00132519,8.8,91.2
E00132520,8.3,91.7
E00132521,7.4,92.6
E00132522,9,91
E00132523,5,95
E00132524,5.1,94.9
E00132525,9.1,90.9
E00132526,21.8,78.2
E00132527,3.1,96.9
E00132528,7.6,92.4
E00132529,2.8,97.2
E00132530,4.8,95.2
E00132531,12.3,87.7
E00132535,15.6,84.4
E00132557,11.1,88.9
E00132563,11.2,88.8
E00132564,18.3,81.7
E00132565,17.1,82.9
E00132566,16.6,83.4
E00132567,10.9,89.1
E00132568,7.2,92.8
E00132569,12,88
E00132570,17.9,82.1
E00132571,12,88
E00132572,17,83
E00132573,25.9,74.1
E00132574,11,89
E00132575,25.9,74.1
E00132576,8.1,91.9
E00132577,12,88
E00132578,8.7,91.3
E00132579,6.3,93.7
E00132580,10.9,89.1
E00132581,13.8,86.2
E00132582,10.8,89.2
E00132583,15.1,84.9
E00132584,10.9,89.1
E00132585,6.9,93.1
E00132586,19.2,80.8
E00132587,13.8,86.2
E00132588,16.2,83.8
E00132589,27.1,72.9
E00132590,7.5,92.5
E00132591,10.6,89.4
E00132592,21.7,78.3
E00132593,1.4,98.6
E00132594,18,82
E00132595,14.6,85.4
E00132596,17.7,82.3
E00132597,18.3,81.7
E00132598,9.9,90.1
E00132599,14.1,85.9
E00132600,9.9,90.1
E00132601,10.2,89.8
E00132602,12,88
E00132603,14,86
E00132604,12.2,87.8
E00132606,7.9,92.1
E00132607,13.1,86.9
E00132608,9.8,90.2
E00132609,8.7,91.3
E00135398,8.6,91.4
E00135399,9.5,90.5
E00135400,8.3,91.7
E00135401,5.4,94.6
E00135402,2.1,97.9
E00135576,6.9,93.1
E00135577,8.2,91.8
E00135585,7.1,92.9
E00135586,11.5,88.5
E00135589,14.9,85.1
E00135599,3.5,96.5
E00135600,7.6,92.4
E00135601,4.1,95.9
E00135602,15.7,84.3
E00135603,4.8,95.2
E00135604,20,80
E00135605,4.4,95.6
E00135606,14.7,85.3
E00135607,18.2,81.8
E00135608,7.4,92.6
E00135609,1.1,98.9
E00135610,8.1,91.9
E00135611,8.4,91.6
E00135612,0.7,99.3
E00135613,5.4,94.6
E00135614,15.5,84.5
E00135615,11,89
E00135616,11.8,88.2
E00135617,9.6,90.4
E00135618,8.2,91.8
E00169327,23.7,76.3
E00169328,15,85
E00169329,21.9,78.1
E00169331,16.8,83.2
E00169332,21.8,78.2
E00169333,9.3,90.7
