areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00131967,99.1,0,0,0.9
E00131968,94,4.3,0,1.7
E00131969,96.7,0,0,3.3
E00131970,98.4,0,0,1.6
E00131971,99.2,0,0,0.8
E00131972,92.7,2.7,0.9,3.6
E00131973,97.5,1.7,0,0.8
E00131975,97.9,0,0,2.1
E00131976,95.2,3,0.6,1.2
E00131977,96.5,1.4,0.7,1.4
E00131978,95.1,2.1,0.7,2.1
E00131993,100,0,0,0
E00131996,94.1,1.5,0,4.4
E00131997,79.2,3.3,5.8,11.7
E00131998,92.7,4.2,1,2.1
E00131999,92.9,2.6,2.6,1.9
E00132000,85.2,2.3,3.9,8.6
E00132001,68.4,7.4,5.1,19.1
E00132003,70.7,4.8,6.1,18.4
E00132004,92.5,2.1,1.4,4.1
E00132007,88.6,3.8,1.9,5.7
E00132008,89.3,3.1,1.5,6.1
E00132050,95.7,1.6,1.1,1.6
E00132051,95.3,1.6,0,3.1
E00132052,90.1,4.3,1.2,4.3
E00132053,90.3,1.1,1.7,6.8
E00132054,97.1,0.7,0.7,1.4
E00132055,93.3,3,0.7,3
E00132056,97.9,0,0,2.1
E00132057,91.7,1.7,0,6.6
E00132058,94.4,2.4,0,3.2
E00132059,90,4.1,0,5.9
E00132060,97.8,1.1,0,1.1
E00132154,100,0,0,0
E00132155,99.2,0,0,0.8
E00132156,95.8,1.8,0,2.4
E00132157,98.5,0,0,1.5
E00132158,98.7,0,0,1.3
E00132159,90.8,2.3,1.5,5.3
E00132160,99.3,0,0,0.7
E00132161,99.1,0,0.9,0
E00132162,98,2,0,0
E00132163,97.7,0.6,0,1.8
E00132164,99.2,0.8,0,0
E00132165,100,0,0,0
E00132166,99.2,0.8,0,0
E00132167,100,0,0,0
E00132168,97.7,2.3,0,0
E00132176,99.5,0,0,0.5
E00132177,99.1,0.9,0,0
E00132178,99.2,0.8,0,0
E00132179,99.3,0.7,0,0
E00132180,98.2,1.8,0,0
E00132181,100,0,0,0
E00132182,99.2,0,0,0.8
E00132183,98.7,0.6,0,0.6
E00132184,99.3,0,0,0.7
E00132185,100,0,0,0
E00132186,100,0,0,0
E00132187,99.3,0.7,0,0
E00132188,99.3,0,0,0.7
E00132189,99.5,0.5,0,0
E00132190,100,0,0,0
E00132191,98.4,0.8,0.8,0
E00132192,100,0,0,0
E00132193,99.4,0,0,0.6
E00132194,99.3,0,0.7,0
E00132195,99.3,0,0,0.7
E00132196,99.3,0,0,0.7
E00132197,97.3,0.7,1.3,0.7
E00132198,98,1.4,0.7,0
E00132199,98.4,0,0,1.6
E00132200,99.4,0.6,0,0
E00132219,98.3,1.7,0,0
E00132220,97.8,1.5,0,0.7
E00132221,100,0,0,0
E00132222,100,0,0,0
E00132223,100,0,0,0
E00132224,100,0,0,0
E00132225,98.8,1.3,0,0
E00132226,100,0,0,0
E00132227,100,0,0,0
E00132242,98.7,1.3,0,0
E00132243,98.8,0.6,0,0.6
E00132245,99.1,0.5,0,0.5
E00132246,99.4,0.6,0,0
E00132247,99.1,0,0,0.9
E00132248,98.6,1.4,0,0
E00132284,98.5,0,0,1.5
E00132285,97.4,0,0,2.6
E00132286,99,1,0,0
E00132287,99.1,0,0,0.9
E00132289,100,0,0,0
E00132290,97.8,1.1,0,1.1
E00132292,100,0,0,0
E00132293,100,0,0,0
E00132294,97.6,1.2,0,1.2
E00132295,100,0,0,0
E00132296,100,0,0,0
E00132297,97.2,0,1.4,1.4
E00132298,100,0,0,0
E00132299,98.2,1.3,0,0.4
E00132300,99.2,0.8,0,0
E00132301,100,0,0,0
E00132302,93.3,0,0,6.7
E00132303,97.9,1.1,0,1.1
E00132401,97.3,2.1,0,0.5
E00132402,99.4,0.6,0,0
E00132404,97.5,1.6,0,0.8
E00132405,98.3,0,0,1.7
E00132408,95.9,0.8,1.6,1.6
E00132409,98.5,1.5,0,0
E00132410,96.9,0.8,0.8,1.5
E00132411,98.5,1.5,0,0
E00132412,98.3,0.9,0,0.9
E00132413,96.2,0.8,1.5,1.5
E00132414,97.3,2.7,0,0
E00132415,95.7,3.3,0,1.1
E00132416,95.5,1.3,0,3.2
E00132417,98.2,0,1.8,0
E00132418,97,1,0,2
E00132420,99.1,0,0,0.9
E00132453,89,2.6,0,8.4
E00132454,88.7,2.1,0,9.2
E00132455,94.7,0.8,2.3,2.3
E00132456,86.6,5.9,0,7.6
E00132457,96.4,0,0.6,3
E00132459,100,0,0,0
E00132460,87.2,7.4,2.1,3.2
E00132461,89.8,0,3.7,6.5
E00132462,91.1,2.7,0,6.3
E00132463,95.7,0,2.6,1.7
E00132464,97.4,0.9,0,1.7
E00132465,93.2,0.8,0,6.1
E00132466,91.5,2.1,1.4,4.9
E00132467,94.1,2.2,0.7,2.9
E00132468,96.2,1.9,0,1.9
E00132469,95.4,0,2.3,2.3
E00132470,84.8,2.9,0.7,11.6
E00132471,93.1,2.8,0,4.1
E00132472,97.9,0.7,1.4,0
E00132473,97.7,1.5,0,0.8
E00132474,93.5,2.8,0,3.7
E00132475,96.2,3.1,0,0.8
E00132476,96.9,0,0.8,2.4
E00132477,95.7,2.1,0,2.1
E00132478,95.7,1.7,2.6,0
E00132479,100,0,0,0
E00132480,95.5,3,0,1.5
E00132481,100,0,0,0
