areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00131967,0.9,19.1,66.4,13.6
E00131968,4.3,17.9,41,36.8
E00131969,0,18.3,57.5,24.2
E00131970,3.9,34.9,47.3,14
E00131971,0,20.7,62.8,16.5
E00131972,10,30.9,50.9,8.2
E00131973,2.5,28.3,47.5,21.7
E00131975,0,27.9,55.7,16.4
E00131976,3.6,38.7,33.9,23.8
E00131977,1.4,29.7,46.2,22.8
E00131978,2.8,24.3,61.8,11.1
E00131993,0.7,17.5,56.2,25.5
E00131996,0,44.3,42,13.7
E00131997,0.8,54.6,38.7,5.9
E00131998,0,15.4,47.3,37.4
E00131999,0.6,47.1,45.8,6.5
E00132000,1.6,80.5,14.8,3.1
E00132001,3,54.1,37,5.9
E00132003,12.2,49.3,35.1,3.4
E00132004,0.7,22.1,37.2,40
E00132007,2.5,50,39.2,8.2
E00132008,0,26,54.2,19.8
E00132050,3.7,23.5,50.3,22.5
E00132051,3.1,23.4,49.2,24.2
E00132052,5.6,28.1,40.6,25.6
E00132053,1.7,32.2,55.9,10.2
E00132054,12.3,35.5,36.2,15.9
E00132055,1.6,29.7,46.1,22.7
E00132056,0,18.9,53.7,27.4
E00132057,6.6,24.8,38.8,29.8
E00132058,0.8,31.7,44.7,22.8
E00132059,5.3,33.5,48.8,12.4
E00132060,1.1,23.7,46.2,29
E00132154,2.3,33.3,34.9,29.5
E00132155,2.3,36.9,43.1,17.7
E00132156,4.2,40,36.4,19.4
E00132157,6.6,41.6,46,5.8
E00132158,2.5,35,45.9,16.6
E00132159,21.8,46.6,22.6,9
E00132160,12.3,50,27.5,10.1
E00132161,5.3,45.2,43.4,6.1
E00132162,6.6,33.8,48.5,11.1
E00132163,13.8,37.1,32.3,16.8
E00132164,0,30.7,59.1,10.2
E00132165,3.6,25.2,43.2,27.9
E00132166,0,26.7,50.8,22.5
E00132167,1.2,34.7,41.3,22.8
E00132168,1.2,24.4,59.3,15.1
E00132176,2.7,39.4,37.8,20.2
E00132177,0.9,28.1,37.7,33.3
E00132178,6.7,47.9,35.3,10.1
E00132179,5,48.9,34,12.1
E00132180,3.5,49.6,38.1,8.8
E00132181,1.7,59.7,32.8,5.9
E00132182,1.6,56.6,36.1,5.7
E00132183,2.5,37.1,37.1,23.3
E00132184,5.4,47.7,33.6,13.4
E00132185,3.9,43.6,36.9,15.6
E00132186,2.9,46.3,39,11.8
E00132187,0.7,45.7,32.9,20.7
E00132188,10.2,43.8,40.9,5.1
E00132189,4.7,42.9,41,11.3
E00132190,8.1,69.1,18.4,4.4
E00132191,6.4,65.6,17.6,10.4
E00132192,2.3,56.2,32.3,9.2
E00132193,20.5,56.4,16.7,6.4
E00132194,4.5,64.9,24.6,6
E00132195,0,61.4,29.3,9.3
E00132196,4.4,50.7,40.4,4.4
E00132197,6.7,64,22,7.3
E00132198,4.7,28.4,45.3,21.6
E00132199,6.6,35.5,35.5,22.3
E00132200,9,59.3,24.6,7.2
E00132219,5,20,38.3,36.7
E00132220,3.7,22.2,49.6,24.4
E00132221,3.5,27,54.8,14.8
E00132222,5.6,21,40.3,33.1
E00132223,2.3,19.2,55.4,23.1
E00132224,2.3,35.3,35.3,27.1
E00132225,0,27.5,43.8,28.8
E00132226,2.2,22.5,51.7,23.6
E00132227,2,17.3,56.7,24
E00132242,2.5,21.7,43.3,32.5
E00132243,0.6,25.3,44.3,29.7
E00132245,1.9,30.4,43,24.8
E00132246,2.4,18.9,44.4,34.3
E00132247,2.8,23.1,45.4,28.7
E00132248,1.4,18.2,53.8,26.6
E00132284,3,19.4,44.8,32.8
E00132285,7.9,13.2,40.8,38.2
E00132286,2,33.3,39.4,25.3
E00132287,3.5,33,40.9,22.6
E00132289,5.4,29.5,40.2,25
E00132290,3.3,23.9,43.5,29.3
E00132292,1.5,24.2,53,21.2
E00132293,1.8,29.1,43.6,25.5
E00132294,7.1,31,39.3,22.6
E00132295,0,14,56.1,29.8
E00132296,3.9,21.7,48.7,25.7
E00132297,15.9,55.9,25.5,2.8
E00132298,20.4,52,23.5,4.1
E00132299,7.5,61.2,29.1,2.2
E00132300,2.5,44.2,35,18.3
E00132301,14.9,61.4,17.8,5.9
E00132302,21.7,51.7,20.8,5.8
E00132303,1.1,11.6,53.7,33.7
E00132401,2.1,60.6,26.6,10.6
E00132402,10.6,80.1,7.5,1.9
E00132404,5.7,64.8,18.9,10.7
E00132405,38.8,12.9,44.8,3.4
E00132408,16.3,8.9,52,22.8
E00132409,15.4,67.7,13.8,3.1
E00132410,18.5,44.6,32.3,4.6
E00132411,4.6,47.7,29.2,18.5
E00132412,11.9,48.3,33.9,5.9
E00132413,2.3,60,30,7.7
E00132414,1.8,45,42.3,10.8
E00132415,2.2,19.6,68.5,9.8
E00132416,2.6,31.4,49.4,16.7
E00132417,0.9,19.5,72.6,7.1
E00132418,2,67.3,29.7,1
E00132420,1.8,76.1,20.2,1.8
E00132453,51.9,35.1,9.1,3.9
E00132454,50.7,29.3,10,10
E00132455,42.7,22.9,28.2,6.1
E00132456,25.8,26.7,25,22.5
E00132457,18.2,37,35.2,9.7
E00132459,28.8,41.7,23.5,6.1
E00132460,26.9,22.6,28,22.6
E00132461,10.9,29.1,50,10
E00132462,20.4,46,20.4,13.3
E00132463,10.6,66.4,18.6,4.4
E00132464,1.7,53,40.2,5.1
E00132465,33.3,37.1,12.1,17.4
E00132466,28,23.1,26.6,22.4
