areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00131967,90.3,3.9,2.3,3.5
E00131968,87.9,3.9,3.5,4.6
E00131969,91.9,4.6,1.1,2.5
E00131970,87.5,6.6,2.4,3.5
E00131971,84.2,6.2,3.3,6.2
E00131972,88.7,2.9,4.2,4.2
E00131973,90.9,4.3,0.9,3.9
E00131975,87.9,4.6,2,5.6
E00131976,87.6,4.1,2.7,5.5
E00131977,88.9,4.4,3.2,3.5
E00131978,87,7.1,2.2,3.7
E00131993,88.7,5.2,3.7,2.4
E00131996,89.7,4.4,2.6,3.3
E00131997,91,2.7,2.7,3.5
E00131998,89.6,6.9,1.3,2.2
E00131999,85.8,5.8,3.6,4.9
E00132000,87.7,3.3,4.1,4.9
E00132001,94.4,4.2,0,1.4
E00132003,94.6,3,0.9,1.5
E00132004,88.1,4.7,2,5.2
E00132007,88.5,5.2,2,4.3
E00132008,92.3,3.8,1.9,1.9
E00132050,86.7,6.3,2.5,4.5
E00132051,88.3,7.6,1.7,2.4
E00132052,89.2,3.6,3.1,4.1
E00132053,90.9,4.4,2.8,1.9
E00132054,89.5,5.2,1.4,3.8
E00132055,85.4,8.1,1.3,5.2
E00132056,91,3,1.7,4.3
E00132057,87.7,3,2.2,7.1
E00132058,90.1,4.5,2.1,3.3
E00132059,88.7,3.3,2.3,5.8
E00132060,83.2,8.4,1.6,6.8
E00132154,87.3,5.6,3,4.1
E00132155,88.5,4.9,3.3,3.3
E00132156,88.1,4.7,2.4,4.7
E00132157,87,4.7,3,5.3
E00132158,87.4,5.4,2.7,4.5
E00132159,89.8,4.3,2.7,3.1
E00132160,88.5,3,4.4,4.1
E00132161,87.8,4.1,3.7,4.3
E00132162,86.2,3.1,4.2,6.5
E00132163,89.2,4.4,1.9,4.4
E00132164,85.3,4.6,3.9,6.2
E00132165,91.7,0.9,1.3,6.1
E00132166,90.4,3.2,2.8,3.6
E00132167,85.7,4.9,2.6,6.8
E00132168,87.8,3.8,2.8,5.6
E00132176,87.6,6.1,1.9,4.4
E00132177,88.6,5.5,3,3
E00132178,85.7,7.6,1.7,5
E00132179,90.1,5.5,0.7,3.8
E00132180,86.9,3.6,1.4,8.1
E00132181,82.4,6.2,4.4,7
E00132182,81.6,6.7,4,7.6
E00132183,90.6,4.8,0.9,3.6
E00132184,85.3,6.6,3.4,4.7
E00132185,87.7,3.6,3.3,5.3
E00132186,90.1,0.8,2.9,6.2
E00132187,81.9,5.6,4.9,7.6
E00132188,83.5,3.9,4.3,8.3
E00132189,84.6,4.3,4,7.2
