areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00131967,96.8,0,3.2
E00131968,94.8,1,4.2
E00131969,94.4,1.7,4
E00131970,98.3,1,0.7
E00131971,98.6,0.4,1.1
E00131972,95.2,0,4.8
E00131973,95.4,1.3,3.4
E00131975,96.5,0,3.5
E00131976,96.8,0.5,2.7
E00131977,96,0.3,3.7
E00131978,94.3,0.6,5.1
E00131993,98.2,0.9,0.9
E00131996,93.5,0,6.5
E00131997,81.5,0.4,18.2
E00131998,91.9,3.8,4.2
E00131999,92.4,0.3,7.3
E00132000,81.1,0.4,18.5
E00132001,67.1,2.2,30.7
E00132003,67.9,0.6,31.5
E00132004,89.2,3.6,7.2
E00132007,86.4,0,13.6
E00132008,90.3,1.6,8.2
E00132050,96.3,0,3.7
E00132051,95.3,0,4.7
E00132052,92,0.2,7.7
E00132053,89.1,0.9,10.1
E00132054,97.3,0,2.7
E00132055,94.3,0.6,5.1
E00132056,94.6,0.4,5
E00132057,91.2,1.5,7.4
E00132058,96.7,0,3.3
E00132059,89.8,1.7,8.5
E00132060,98,0,2
E00132154,99.3,0,0.7
E00132155,98.4,0.4,1.2
E00132156,94.7,2.5,2.8
E00132157,99,0,1
E00132158,98.6,0.3,1.2
E00132159,89.6,3,7.4
E00132160,99.3,0,0.7
E00132161,99.2,0,0.8
E00132162,99,0.4,0.6
E00132163,97.4,0.5,2.1
E00132164,97.8,1.2,0.9
E00132165,100,0,0
E00132166,98.4,0,1.6
E00132167,98,0,2
E00132168,97.3,0,2.7
E00132176,98,0.5,1.6
E00132177,99.2,0.4,0.4
E00132178,99.6,0,0.4
E00132179,96.1,1.3,2.6
E00132180,98.7,0,1.3
E00132181,99.6,0,0.4
E00132182,98.2,0.9,0.9
E00132183,98.8,0,1.2
E00132184,99.1,0,0.9
E00132185,98.9,0,1.1
E00132186,99.6,0,0.4
E00132187,99.7,0.3,0
E00132188,99.2,0,0.8
E00132189,99.8,0.2,0
E00132190,98.7,0,1.3
E00132191,98.9,0.4,0.7
E00132192,98.9,0,1.1
E00132193,97.8,0,2.2
E00132194,99.2,0,0.8
E00132195,100,0,0
E00132196,99.2,0.4,0.4
E00132197,96.2,0.3,3.5
E00132198,98,0.6,1.4
E00132199,98,0.7,1.4
E00132200,99,0,1
E00132219,98.5,0.7,0.7
E00132220,99,0,1
E00132221,98.6,0.3,1
E00132222,97.5,0.3,2.2
E00132223,99.4,0,0.6
E00132224,100,0,0
E00132225,98,0.5,1.5
E00132226,97.9,0,2.1
E00132227,99.7,0,0.3
E00132242,97.4,1.3,1.3
E00132243,95,2.3,2.6
E00132245,98.8,0.2,1
E00132246,98.7,0.7,0.7
E00132247,96.6,1.7,1.7
E00132248,97.1,0,2.9
E00132284,95.5,3.2,1.3
E00132285,95.5,0,4.5
E00132286,94.9,3,2
E00132287,97.6,0.8,1.6
E00132289,96.9,1.1,1.9
E00132290,97.4,0,2.6
E00132292,95.8,0.7,3.5
E00132293,97.6,0,2.4
E00132294,98.4,0.5,1.1
E00132295,100,0,0
E00132296,99.7,0,0.3
E00132297,97.9,0,2.1
E00132298,98.9,0.3,0.8
E00132299,98.7,0.4,0.9
E00132300,95.1,0.4,4.5
E00132301,100,0,0
E00132302,83.6,3,13.3
E00132303,97.7,0,2.3
E00132401,97.8,1.4,0.8
E00132402,99.6,0.4,0
E00132404,98.8,0,1.2
E00132405,100,0,0
E00132408,95.8,0,4.2
E00132409,98.1,0,1.9
E00132410,97.3,0,2.7
E00132411,97.8,0,2.2
E00132412,98.6,0,1.4
E00132413,96.4,0.4,3.2
E00132414,96.5,2.7,0.8
E00132415,95.5,1,3.5
E00132416,95.3,0,4.7
E00132417,97,1.3,1.7
E00132418,97.5,0,2.5
E00132420,99.6,0,0.4
E00132453,89.9,2.2,7.9
E00132454,83.7,2.7,13.6
E00132455,97,0,3
E00132456,88.8,2.7,8.5
E00132457,97.5,0.3,2.3
E00132459,98.7,0.9,0.4
E00132460,88.3,0.5,11.2
E00132461,91.7,2.5,5.8
E00132462,89.4,0.4,10.2
E00132463,95.2,1,3.9
E00132464,97,0.4,2.6
E00132465,93.1,0.4,6.5
E00132466,94.6,0.6,4.7
E00132467,92.9,1.3,5.8
E00132468,94.9,0.5,4.6
E00132469,95.1,0.9,4
E00132470,85.8,3.3,10.8
E00132471,93.3,1.6,5.1
E00132472,97.5,0,2.5
E00132473,97.2,0.8,2
E00132474,92.1,2.8,5.1
E00132475,97.6,0.3,2.1
E00132476,95.5,0.3,4.2
E00132477,96.9,1.6,1.6
E00132478,96.5,1,2.6
E00132479,98.4,1,0.6
E00132480,97.3,1,1.7
E00132481,97.6,0.7,1.7
E00132482,96.3,0,3.7
E00132483,93.5,0.5,6
E00132484,98.1,0.5,1.4
E00132485,93.4,0.5,6.1
E00132486,96.5,1.3,2.2
E00132487,100,0,0
E00132488,97.9,0.7,1.4
E00132489,96.7,0,3.3
E00132490,98.6,0,1.4
E00132491,98,0.4,1.6
E00132492,99.3,0,0.7
E00132502,98.2,0,1.8
E00132503,98.6,0.4,1.1
E00132504,97.5,1.3,1.1
E00132506,98.4,0,1.6
E00132507,96.9,0.8,2.4
E00132508,90.5,1.5,8
E00132509,97.5,0.3,2.2
E00132510,97.6,0,2.4
E00132511,96,0,4
E00132512,98,0.3,1.7
E00132513,98.5,0.4,1.1
E00132514,98.8,0.6,0.6
E00132515,98.1,0,1.9
E00132516,100,0,0
E00132517,97.7,0,2.3
E00132518,99.3,0.2,0.5
E00132519,96.4,1.1,2.5
E00132520,98,0,2
E00132521,97.7,0.3,2
E00132522,96.9,0.9,2.2
E00132523,100,0,0
E00132524,98.3,0,1.7
E00132525,99,0,1
E00132526,99.7,0.3,0
E00132527,96.1,0.9,3
E00132528,100,0,0
E00132529,98.6,0.9,0.5
E00132530,98.6,0,1.4
E00132531,97.5,0,2.5
E00132535,98.9,0.6,0.6
E00132557,99.4,0,0.6
E00132563,99.4,0,0.6
E00132564,96.6,1,2.4
E00132565,99.7,0,0.3
E00132566,99.3,0,0.7
E00132567,98.2,0,1.8
E00132568,97.6,0,2.4
E00132569,97.6,0,2.4
E00132570,96,0.4,3.6
E00132571,99.5,0,0.5
E00132572,95.8,0.6,3.6
E00132573,100,0,0
E00132574,97.8,0.8,1.4
E00132575,99.8,0,0.3
E00132576,97.8,0,2.2
E00132577,97.7,0.8,1.5
E00132578,98.1,0,1.9
E00132579,98.8,0.2,0.9
E00132580,97.8,0.6,1.7
E00132581,92.2,0,7.8
E00132582,98.2,0.4,1.3
E00132583,98.6,0.3,1.1
E00132584,99.6,0,0.4
E00132585,99.6,0,0.4
E00132586,91.4,1.2,7.4
E00132587,92.6,0.6,6.8
E00132588,96.9,0.7,2.4
E00132589,97.1,0,2.9
E00132590,96.9,1.3,1.7
E00132591,97.4,0,2.6
E00132592,95.2,0.4,4.4
E00132593,98.6,0,1.4
E00132594,98.2,1.2,0.6
E00132595,96.7,0.9,2.4
E00132596,87.1,0.9,12
E00132597,97.5,0.6,1.9
E00132598,89.4,0.8,9.9
E00132599,87.9,0.6,11.5
E00132600,92.5,3.3,4.2
E00132601,97.8,0,2.2
E00132602,98.9,0.5,0.5
E00132603,98.8,1.2,0
E00132604,98.9,0.4,0.8
E00132606,99.2,0.3,0.5
E00132607,99,0,1
E00132608,98.5,0,1.5
E00132609,98.8,0.2,1
E00135398,94.7,1.5,3.8
E00135399,99,0,1
E00135400,97.9,2.1,0
E00135401,98.2,1.2,0.6
E00135402,96.5,1.4,2.1
E00135576,98.5,1.2,0.3
E00135577,99,0.7,0.3
E00135585,95.9,0.9,3.2
E00135586,98.3,1.3,0.4
E00135589,98.3,0.7,1
E00135599,96,0.5,3.5
E00135600,98.2,0.6,1.2
E00135601,96.5,0.6,2.9
E00135602,95.3,0.8,3.9
E00135603,96.6,0.4,3
E00135604,98,0.3,1.7
E00135605,97.7,0.5,1.9
E00135606,98.2,0,1.8
E00135607,97.7,0.5,1.8
E00135608,97.4,1.1,1.6
E00135609,98.4,0.5,1
E00135610,95.4,1.2,3.4
E00135611,97.1,1.7,1.2
E00135612,95.9,1.4,2.8
E00135613,97.6,1,1.4
E00135614,97.6,0.8,1.6
E00135615,94.4,4.3,1.2
E00135616,95.5,1.6,2.9
E00135617,90,3.6,6.3
E00135618,94.8,0.3,4.8
E00169327,72.2,4.2,23.6
E00169328,90.8,0.8,8.4
E00169329,90.9,0,9.1
E00169331,98.2,0.5,1.4
E00169332,97.5,1.1,1.4
E00169333,97.2,0.9,1.9
E00169337,88.6,2.2,9.2
E00169348,96.4,0.7,2.8
E00169868,95.9,1,3.1
E00184646,97.9,0.7,1.4
E00185263,95.9,0.8,3.3
E00185264,92.6,2.3,5.1
E00185265,99.6,0.2,0.2
E00185267,95.8,1.1,3.2
E00185268,88.1,2.2,9.6
E00185269,88.1,4.3,7.6
E00185272,99.1,0,0.9
E00185323,94.9,0,5.1
E00185354,97.7,0.2,2.1
E00185357,92.4,0,7.6
E00185440,98.1,0,1.9
E00185462,98.9,0.4,0.7
E00185463,99.2,0,0.8
E00185464,88.6,0.3,11.1
