areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00131967,45,21.1,26.6,7.3
E00131968,54.2,28.8,3.4,13.6
E00131969,56.7,35,0.8,7.5
E00131970,54.6,29.2,4.6,11.5
E00131971,43,36.4,15.7,5
E00131972,27.3,30,36.4,6.4
E00131973,54.6,35.3,0.8,9.2
E00131975,66.7,21.3,3.5,8.5
E00131976,37.5,20.8,36.3,5.4
E00131977,58.6,21.4,4.8,15.2
E00131978,34.7,29.2,32.6,3.5
E00131993,65,28.5,2.2,4.4
E00131996,63.9,27.8,0.8,7.5
E00131997,28.9,18.2,39.7,13.2
E00131998,55.3,22.3,6.4,16
E00131999,76.5,17,0,6.5
E00132000,11.7,7.8,71.1,9.4
E00132001,22.2,38.5,0.7,38.5
E00132003,10.2,36.1,17.7,36.1
E00132004,56.8,27,5.4,10.8
E00132007,31.6,24.5,36.8,7.1
E00132008,48.9,35.1,8.4,7.6
E00132050,54.5,27,8.5,10.1
E00132051,59.4,27.3,1.6,11.7
E00132052,35.4,37.3,18.4,8.9
E00132053,29.5,26.7,26.7,17
E00132054,30.7,32.1,27.7,9.5
E00132055,45.5,25.4,20.1,9
E00132056,50.5,28.4,7.4,13.7
E00132057,49.2,23.8,11.5,15.6
E00132058,65.9,22.8,0,11.4
E00132059,29.4,15.9,44.1,10.6
E00132060,66.7,22.6,2.2,8.6
E00132154,65.4,14.2,6.3,14.2
E00132155,68,17.2,0.8,14.1
E00132156,39.6,18.9,7.3,34.1
E00132157,27.5,21.7,33.3,17.4
E00132158,54.1,20.4,0.6,24.8
E00132159,18.9,7.6,3.8,69.7
E00132160,29,23.2,19.6,28.3
E00132161,26.6,31.9,28.8,12.7
E00132162,26,27.6,34.2,12.2
E00132163,38.7,25,13.7,22.6
E00132164,31.3,22.7,29.7,16.4
E00132165,62.2,18.9,6.3,12.6
E00132166,63.6,21.5,0,14.9
E00132167,62.5,24.4,0,13.1
E00132168,56,21.4,6,16.7
E00132176,60.7,24.1,0.5,14.7
E00132177,64,21.9,1.8,12.3
E00132178,29.8,17.4,31.4,21.5
E00132179,36.2,26.2,4.3,33.3
E00132180,64.6,20.4,0,15
E00132181,67.2,13.4,5,14.3
E00132182,62.1,22.6,3.2,12.1
E00132183,53.8,27.6,3.2,15.4
E00132184,29.5,24.8,21.5,24.2
E00132185,70.4,14.5,1.7,13.4
E00132186,67.4,11.9,1.5,19.3
E00132187,70.9,16.3,2.8,9.9
E00132188,58.1,12.5,7.4,22.1
E00132189,44.1,22.5,18.3,15
E00132190,62.5,7.4,16.2,14
E00132191,33.6,8.8,0.8,56.8
E00132192,61.5,16.2,0,22.3
E00132193,52.2,10.8,2.5,34.4
E00132194,64.9,12.7,0,22.4
E00132195,59.2,20.4,0.7,19.7
E00132196,69.3,10.9,1.5,18.2
E00132197,46.9,6.8,4.1,42.2
E00132198,46.9,31.3,0,21.8
E00132199,47.1,14,21.5,17.4
E00132200,59.6,16.9,0.6,22.9
E00132219,61.7,26.7,0,11.7
E00132220,63,20.7,0.7,15.6
E00132221,42.1,28.9,16.7,12.3
E00132222,48,29.3,0,22.8
E00132223,53.4,29.8,6.9,9.9
E00132224,69.2,22.6,0,8.3
E00132225,61.3,22.5,6.3,10
E00132226,67.4,20.2,4.5,7.9
E00132227,60.9,23.8,8.6,6.6
E00132242,57.1,25,5.1,12.8
E00132243,63.4,24.2,3.1,9.3
E00132245,58.8,21.3,10.6,9.3
E00132246,65.7,21.9,7.1,5.3
E00132247,61.1,20.4,8.3,10.2
E00132248,53.1,26.6,6.3,14
E00132284,47,27.3,4.5,21.2
E00132285,54.7,10.7,2.7,32
E00132286,57.7,26.9,0,15.4
E00132287,43.5,31.3,7,18.3
E00132289,41.1,27.7,17,14.3
E00132290,60.9,21.7,1.1,16.3
E00132292,58.8,26.5,8.8,5.9
E00132293,38.9,14.8,3.7,42.6
E00132294,50,23.3,10.5,16.3
E00132295,44.1,18.6,18.6,18.6
E00132296,61.2,21.1,2.6,15.1
E00132297,52.8,7.6,2.1,37.5
E00132298,77.7,6.1,0,16.2
E00132299,11.1,8,71.6,9.3
E00132300,72.5,12.5,0,15
E00132301,89.1,6.9,1,3
E00132302,42.5,5,0,52.5
E00132303,31.9,20.2,0,47.9
E00132401,70.7,16.5,2.1,10.6
E00132402,88.9,4.3,1.9,4.9
E00132404,50.8,16.4,0.8,32
E00132405,10.4,9.6,72.2,7.8
E00132408,32.5,21.1,2.4,43.9
E00132409,46.2,4.6,24.6,24.6
E00132410,41.9,13.2,10.9,34.1
E00132411,58.5,24.6,3.1,13.8
E00132412,61.2,19,4.3,15.5
E00132413,30.5,10.2,47.7,11.7
E00132414,67.9,12.5,0,19.6
E00132415,51.7,21.3,14.6,12.4
E00132416,40,27.1,4.5,28.4
E00132417,23.2,17,53.6,6.3
E00132418,22,5,57,16
E00132420,1.8,9.1,77.3,11.8
E00132453,8.5,5.2,1.3,85
E00132454,11.4,6.4,0.7,81.4
E00132455,13.6,9.1,50,27.3
E00132456,29.7,16.9,4.2,49.2
E00132457,44.8,13.3,27.9,13.9
E00132459,47.7,12.3,26.2,13.8
E00132460,20.7,14.1,3.3,62
E00132461,26.9,18.5,12,42.6
E00132462,31.3,13.9,11.3,43.5
E00132463,55.8,14.2,15.9,14.2
E00132464,35.9,16.2,33.3,14.5
E00132465,31.8,7.6,15.2,45.5
E00132466,27.9,12.1,6.4,53.6
E00132467,16.9,10.3,20.6,52.2
E00132468,21.2,25.6,9,44.2
E00132469,25.8,28.8,0.8,44.7
E00132470,10.2,0.7,6.6,82.5
E00132471,32.6,22.9,4.9,39.6
E00132472,51,18.6,6.9,23.4
E00132473,36.6,16,28.2,19.1
E00132474,8.9,8.9,71.4,10.7
E00132475,51.9,30.5,0.8,16.8
E00132476,33.6,41.4,1.6,23.4
E00132477,30.5,19.9,2.1,47.5
E00132478,24.8,44.4,0.9,29.9
E00132479,61.5,30.8,0.8,6.9
E00132480,40.5,35.9,0,23.7
E00132481,59.1,18.3,4.3,18.3
E00132482,32.6,16.3,37,14.1
E00132483,60,13.6,6.4,20
E00132484,77.9,8.2,1.6,12.3
E00132485,17,7.7,12.1,63.2
E00132486,52.9,29.8,4.2,13.1
E00132487,30.6,19.8,35.1,14.4
E00132488,56.9,34.1,0,8.9
E00132489,57.6,25.7,7.6,9
E00132490,69.7,25.8,0,4.5
E00132491,68,20.5,0,11.5
E00132492,45.8,40.8,0.8,12.5
E00132502,39.1,34,13.5,13.5
E00132503,16.6,3.4,65.5,14.5
E00132504,31.3,26.2,26.2,16.4
E00132506,43,22.7,8.2,26.1
E00132507,40,26,13.3,20.7
E00132508,16.2,14.4,35.3,34.1
E00132509,29.7,16,2.3,52
E00132510,40.7,28.7,23.1,7.4
E00132511,48.4,29.7,9.4,12.5
E00132512,43.5,24.6,13.8,18.1
E00132513,62.9,26.3,3.9,6.8
E00132514,57.1,30.5,1.9,10.5
E00132515,47.1,32.3,5.8,14.8
E00132516,57,13.9,19,10.1
E00132517,72,10.4,0,17.6
E00132518,52.2,17.7,1.1,29
E00132519,41.3,13.8,1.4,43.5
E00132520,57.8,22.9,1.8,17.4
E00132521,73.6,14.6,3.9,7.9
E00132522,39.4,9.7,32,18.9
E00132523,83.5,6.6,0,9.9
E00132524,71.9,17.6,0.7,9.8
E00132525,71.5,12.6,4.6,11.3
E00132526,33.1,19.4,44.4,3.2
E00132527,78.7,11,1.6,8.7
E00132528,75.2,9.1,0.8,14.9
E00132529,76.9,13.7,1.7,7.7
E00132530,82.5,10.4,0,7.1
E00132531,63.9,16.5,9,10.5
E00132535,57.3,28.7,3.2,10.8
E00132557,65.5,13.6,5.6,15.3
E00132563,44.2,14.7,35.3,5.8
E00132564,49.5,26.1,11.7,12.6
E00132565,54.9,18.3,16.2,10.6
E00132566,48.7,20.9,13,17.4
E00132567,55.6,25,0.7,18.8
E00132568,64.4,20.5,0,15.1
E00132569,46.3,11.1,7.4,35.2
E00132570,19.8,16.5,8.3,55.4
E00132571,75,14.3,1.2,9.5
E00132572,33.6,19.1,23,24.3
E00132573,19.3,9.6,59.3,11.9
E00132574,58.9,20.9,3.1,17.2
E00132575,20.1,12.9,44.6,22.3
E00132576,46.9,10.2,26.5,16.3
E00132577,52.3,12.3,12.3,23.1
E00132578,54.9,25.5,3.9,15.7
E00132579,69.3,18.1,2.8,9.8
E00132580,61.7,21,6.8,10.5
E00132581,45.3,26.4,3.8,24.5
E00132582,58.8,11.8,9.8,19.6
E00132583,53.4,14.3,14.3,18
E00132584,64,19.8,0,16.2
E00132585,16.4,8.6,7.1,67.9
E00132586,14.4,14.4,6.3,64.9
E00132587,34,15.6,3.4,46.9
E00132588,25.6,10.9,28.7,34.9
E00132589,17.3,29.6,45.9,7.1
E00132590,29.4,11.8,9.6,49.3
E00132591,41.8,19,13.7,25.5
E00132592,22.1,28.2,34.4,15.4
E00132593,73.4,10.2,2.3,14.1
E00132594,45,35.1,1.5,18.3
E00132595,43.8,30.1,2.1,24
E00132596,12.1,14.7,16.4,56.9
E00132597,26.8,33.9,0.8,38.6
E00132598,17.4,8.3,20.8,53.5
E00132599,38.4,19.9,2.7,39
E00132600,26,18.7,2.4,52.8
E00132601,59.6,12.4,2.5,25.5
E00132602,54.7,18.6,14,12.8
E00132603,61.1,23.6,0,15.3
E00132604,65.3,16.9,2.5,15.3
E00132606,69.2,24.4,0.6,5.8
E00132607,54.7,32.6,1.2,11.6
E00132608,68.1,13.8,1.1,17
E00132609,58.1,12.3,10.1,19.6
E00135398,73.9,14.5,0,11.6
E00135399,33.9,21.1,34.9,10.1
E00135400,57.1,8.2,18.4,16.3
E00135401,67,8.8,2.2,22
E00135402,57.1,14.3,0,28.6
E00135576,71,17.8,0.6,10.7
E00135577,71.7,14.5,0,13.8
E00135585,9.6,6.2,69.9,14.4
E00135586,67.3,22.7,1.8,8.2
E00135589,57.1,16.4,7.9,18.6
E00135599,71,11.2,4.7,13.1
E00135600,57.2,11.7,5.6,25.6
E00135601,61,5.6,23.7,9.6
E00135602,32.8,19.5,1.6,46.1
E00135603,82.6,7,1.7,8.7
E00135604,52,20.5,13.4,14.2
E00135605,36.8,7.6,39.6,16
E00135606,34.8,17.1,34.8,13.3
E00135607,19.3,14.7,55,11
E00135608,71.4,10.5,3.8,14.3
E00135609,76.7,10.8,3.3,9.2
E00135610,63.7,24,6.9,5.4
E00135611,60.7,20.2,0,19
E00135612,78.8,10.6,1.2,9.4
E00135613,80.9,13.6,0,5.5
E00135614,59.8,25.2,0.9,14
E00135615,55.8,15.1,4.7,24.4
E00135616,41.7,20.8,14.6,22.9
E00135617,34.1,14.4,0,51.5
E00135618,40,5.9,2.2,51.9
E00169327,19,27.6,1.7,51.7
E00169328,57.9,36,0,6.1
E00169329,40.9,49.6,0,9.6
E00169331,42.9,24.8,4.8,27.6
E00169332,31.5,36,2.7,29.7
E00169333,74.1,11.1,1.9,13
E00169337,20.2,17,10.6,52.1
E00169348,42,12.6,4.2,41.2
E00169868,44.8,14.7,16.1,24.5
E00184646,51.4,20,10,18.6
E00185263,18.7,20.5,48.4,12.3
E00185264,23.9,21.8,22.5,31.7
E00185265,44.6,12.4,8.4,34.5
E00185267,49.4,18.9,5,26.7
E00185268,8.4,61.8,0,29.8
E00185269,13.3,41,7.2,38.6
E00185272,6.8,12,66,15.2
E00185323,22.4,35.8,11.9,29.9
E00185354,39.2,44.3,5.2,11.3
E00185357,77.8,13.3,2.2,6.7
E00185440,2,24.7,68.7,4.7
E00185462,84,7.4,1.2,7.4
E00185463,59.3,20.4,1.9,18.5
E00185464,19.4,21.6,8.2,50.7
