areacd,sex-001,sex-002
E00131967,48.7,51.3
E00131968,48.1,51.9
E00131969,51,49
E00131970,51.9,48.1
E00131971,52.1,47.9
E00131972,55.5,44.5
E00131973,48.1,51.9
E00131975,51.4,48.6
E00131976,50.3,49.7
E00131977,52,48
E00131978,53,47
E00131993,48.8,51.2
E00131996,50.2,49.8
E00131997,48.7,51.3
E00131998,50.8,49.2
E00131999,55.2,44.8
E00132000,54.7,45.3
E00132001,52.8,47.2
E00132003,52,48
E00132004,49.3,50.7
E00132007,50.4,49.6
E00132008,48.4,51.6
E00132050,48.9,51.1
E00132051,51.4,48.6
E00132052,51.3,48.7
E00132053,51.5,48.5
E00132054,52.5,47.5
E00132055,49,51
E00132056,48.5,51.5
E00132057,46.7,53.3
E00132058,49.4,50.6
E00132059,50.8,49.2
E00132060,49.2,50.8
E00132154,53.6,46.4
E00132155,50.2,49.8
E00132156,49.2,50.8
E00132157,50,50
E00132158,54.7,45.3
E00132159,47.8,52.2
E00132160,56.9,43.1
E00132161,52.2,47.8
E00132162,53.1,46.9
E00132163,48.5,51.5
E00132164,53.1,46.9
E00132165,51.5,48.5
E00132166,47.4,52.6
E00132167,49.2,50.8
E00132168,54.5,45.5
E00132176,48.5,51.5
E00132177,48.8,51.3
E00132178,51,49
E00132179,55,45
E00132180,50.9,49.1
E00132181,54.3,45.7
E00132182,53.9,46.1
E00132183,53.5,46.5
E00132184,53,47
E00132185,49,51
E00132186,49.6,50.4
E00132187,50.8,49.2
E00132188,48.6,51.4
E00132189,52,48
E00132190,48.3,51.7
E00132191,50.4,49.6
E00132192,52.5,47.5
E00132193,53,47
E00132194,53.8,46.2
E00132195,52.3,47.7
E00132196,53.6,46.4
E00132197,49.4,50.6
E00132198,49,51
E00132199,51.9,48.1
E00132200,50.3,49.7
E00132219,48.5,51.5
E00132220,49.2,50.8
E00132221,48.8,51.2
E00132222,47.5,52.5
E00132223,49.8,50.2
E00132224,50.2,49.8
