areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00096489,88.9,8.7,2.4
E00096760,87.8,10,2.3
E00096761,81.1,12.2,6.7
E00096762,80.2,13.4,6.4
E00096763,75.6,17.6,6.8
E00096764,86.8,9.6,3.5
E00096765,75.5,15.5,9
E00096766,81.2,13.1,5.8
E00096767,83,11.6,5.4
E00096768,82.9,10.6,6.5
E00096769,75.4,18.6,6.1
E00096770,72.3,20.8,6.9
E00096778,84.8,13.1,2.1
E00096779,83.4,10.9,5.7
E00097328,77.7,14.4,7.9
E00097329,83,14.4,2.6
E00097330,81.5,13.3,5.2
E00097331,70.6,17.9,11.4
E00097333,88.9,10,1.1
E00097335,76.1,13.6,10.2
E00097336,80.9,15.1,3.9
E00097343,73.7,17.6,8.8
E00097344,81.3,13.1,5.6
E00097345,81.2,12.6,6.1
E00097346,77.7,18.3,4
E00097347,81.3,16.5,2.2
E00097366,79,14.9,6.1
E00097367,74.9,18.8,6.3
E00097368,75.5,12.1,12.4
E00097369,65.2,20.5,14.3
E00097372,55.4,30.7,13.9
E00097376,77.8,16.5,5.8
E00097377,70.4,21.3,8.2
E00097380,79.2,15,5.8
E00097381,79.9,14.4,5.6
E00097382,70.7,20.5,8.9
E00097383,80.3,13.1,6.6
E00097428,76.1,14.2,9.7
E00097430,80.3,16.3,3.4
E00097431,82.3,15.8,1.9
E00097432,83.1,13.9,3
E00097433,78,18,4
E00097434,65.2,21.9,12.9
E00097435,68.3,20.4,11.3
E00097436,77.1,16.1,6.8
E00097437,86.6,7.8,5.7
E00097438,75.5,15.4,9.1
E00097439,65.2,21,13.8
E00097440,72.8,21.4,5.8
E00097441,85.1,11.6,3.3
E00097442,76,16.6,7.4
E00097443,69.7,19.9,10.4
E00097444,79.3,14.9,5.8
E00097445,78.3,15.7,6
E00097462,72.1,20.2,7.7
E00097463,73.4,18.4,8.2
E00097464,69,18.1,12.9
E00097465,76.8,15.7,7.5
E00097466,72.6,21.1,6.3
E00097490,77.7,10.6,11.6
E00097491,84.1,11.6,4.4
