areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00096489,25.1,74.9
E00096760,26.8,73.2
E00096761,31.3,68.7
E00096762,21.9,78.1
E00096763,22.1,77.9
E00096764,30.1,69.9
E00096765,28.2,71.8
E00096766,28.3,71.7
E00096767,27,73
E00096768,29.7,70.3
E00096769,32.5,67.5
E00096770,31.8,68.2
E00096778,31.5,68.5
E00096779,29.7,70.3
E00097328,31.5,68.5
E00097329,31.3,68.7
E00097330,20.9,79.1
E00097331,34.7,65.3
E00097333,25.8,74.2
E00097335,26.3,73.7
E00097336,27.9,72.1
E00097343,31.3,68.8
E00097344,25,75
E00097345,24.8,75.2
E00097346,28.7,71.3
E00097347,26.8,73.2
E00097366,25,75
E00097367,33.3,66.7
E00097368,38.8,61.2
E00097369,36.3,63.7
E00097372,23.6,76.4
E00097376,20.6,79.4
E00097377,42.6,57.4
E00097380,28.3,71.7
E00097381,25,75
E00097382,38.9,61.1
E00097383,26.1,73.9
E00097428,37.8,62.2
E00097430,29.4,70.6
E00097431,35.3,64.7
E00097432,25.3,74.7
E00097433,22.3,77.7
E00097434,31,69
E00097435,30.1,69.9
E00097436,25.7,74.3
E00097437,22.7,77.3
E00097438,39,61
E00097439,27,73
E00097440,24.3,75.7
E00097441,19.3,80.7
E00097442,20.2,79.8
E00097443,40.3,59.7
E00097444,23.4,76.6
E00097445,32.2,67.8
E00097462,37.8,62.2
E00097463,27.8,72.2
E00097464,34.4,65.6
E00097465,15.1,84.9
E00097466,35.4,64.6
E00097490,31.9,68.1
E00097491,28.6,71.4
E00097492,30.1,69.9
E00097493,32.4,67.6
E00097494,26.1,73.9
E00097495,30.5,69.5
E00097496,32.8,67.2
E00097497,26.2,73.8
E00097498,35.6,64.4
E00097508,36.9,63.1
E00097509,34.9,65.1
E00097510,34.3,65.7
E00097511,32.6,67.4
E00097512,22.5,77.5
E00097532,33.3,66.7
E00097533,30.1,69.9
E00097534,41.2,58.8
E00097535,33.1,66.9
E00097536,36,64
E00097537,38.1,61.9
E00097538,25.9,74.1
E00097539,41.4,58.6
E00097540,38.8,61.2
E00097541,40.4,59.6
E00097542,34.6,65.4
E00097543,33.3,66.7
E00097560,32.2,67.8
E00097561,25.6,74.4
E00097562,34.2,65.8
E00097563,27.5,72.5
E00097564,28.9,71.1
E00097565,24.8,75.2
E00097566,27.6,72.4
E00097567,33,67
E00097568,23.1,76.9
E00097569,30.3,69.7
E00097739,30.6,69.4
E00097740,40.7,59.3
E00097747,37.1,62.9
E00097748,36.5,63.5
E00097749,41.1,58.9
E00097750,45,55
E00097751,33,67
E00097752,34.5,65.5
E00097753,46.6,53.4
E00097754,33.9,66.1
E00097755,45.3,54.7
E00097762,39.5,60.5
E00097763,35.8,64.2
E00097764,24.6,75.4
E00097765,30.8,69.2
E00097766,25.2,74.8
E00097767,32.8,67.2
E00097768,36,64
E00097769,25.8,74.2
E00097777,43.7,56.3
E00097789,37,63
E00097790,33.3,66.7
E00097791,34.2,65.8
E00097792,38.8,61.2
E00097793,37.1,62.9
E00097794,39.4,60.6
E00097796,39,61
E00097797,37.5,62.5
E00097798,28.8,71.2
E00097799,42.8,57.2
E00097800,36.9,63.1
E00097801,36.1,63.9
E00097803,19.1,80.9
E00097804,31.4,68.6
E00097805,26.6,73.4
E00097806,28.3,71.7
E00097807,30.2,69.8
E00097808,27.8,72.2
E00097809,31.3,68.8
E00097818,30.9,69.1
E00097819,35,65
E00097820,43.3,56.7
E00097821,28.3,71.7
E00097822,49.5,50.5
E00097823,44.9,55.1
E00097824,41.4,58.6
E00097825,36.8,63.2
E00097826,30.6,69.4
E00097827,37.3,62.7
E00097828,35.6,64.4
E00097829,41.8,58.2
E00097830,36.9,63.1
E00097831,36.3,63.7
E00097832,32.1,67.9
E00097833,38.1,61.9
E00097834,23.2,76.8
E00097835,32.7,67.3
E00097836,41.7,58.3
E00097837,30,70
E00097838,45.1,54.9
E00097839,44.7,55.3
E00097840,44.7,55.3
E00097841,40.7,59.3
E00097842,31.3,68.7
E00097843,32.6,67.4
E00097844,29.8,70.2
E00097845,37.6,62.4
E00097948,51.3,48.7
E00097949,44.4,55.6
E00097950,35.6,64.4
E00097951,37.7,62.3
E00097952,33,67
E00097953,43.5,56.5
E00097954,23.9,76.1
E00097955,35.7,64.3
E00097956,36.5,63.5
E00097957,36.6,63.4
E00097958,57.6,42.4
E00097959,26,74
E00097960,44.7,55.3
E00097961,31.6,68.4
E00097962,29.1,70.9
E00097963,34.9,65.1
E00097964,34.3,65.7
E00097975,46.5,53.5
E00097976,30.9,69.1
E00097977,31.2,68.8
E00097978,36.9,63.1
E00097979,29.8,70.2
E00097984,40,60
E00097985,38.7,61.3
E00097986,43,57
E00097987,33.3,66.7
E00097988,35.9,64.1
E00097989,31.9,68.1
E00097990,39.3,60.7
E00097991,35.1,64.9
E00098018,34.7,65.3
E00098019,28,72
E00098020,36.9,63.1
E00098021,34.7,65.3
E00098022,39.3,60.7
E00098023,33.8,66.2
E00098024,40.9,59.1
E00098025,32.4,67.6
E00098026,33.3,66.7
E00098027,30.9,69.1
E00098028,40.2,59.8
E00098029,33.9,66.1
E00098030,44.9,55.1
E00098031,35.7,64.3
E00098032,35.4,64.6
E00098033,31,69
E00098034,33.9,66.1
E00098035,20,80
E00098036,32.4,67.6
E00098037,39.1,60.9
E00098038,36.4,63.6
E00098039,31.9,68.1
E00098040,26.1,73.9
E00098041,37,63
E00098042,32.6,67.4
E00098043,26.7,73.3
E00098044,35.3,64.7
E00098045,33.6,66.4
E00098046,50.4,49.6
E00098047,30.6,69.4
E00098048,28.1,71.9
E00098049,28.6,71.4
E00098050,37.5,62.5
E00098051,31.9,68.1
E00098052,31.4,68.6
E00098053,33.9,66.1
E00098054,34.8,65.2
E00098055,33,67
E00098056,30.5,69.5
E00098057,29.2,70.8
E00098058,27.7,72.3
E00098059,26.6,73.4
E00098060,38.3,61.7
E00098061,27.1,72.9
E00098062,29.1,70.9
E00098063,28.1,71.9
E00098064,34.2,65.8
E00098065,28.1,71.9
E00098066,26.6,73.4
E00098067,33.1,66.9
E00098068,35.9,64.1
E00098069,34.6,65.4
E00098070,41.3,58.8
E00098071,36.4,63.6
E00098072,32.4,67.6
E00098073,30.4,69.6
E00098083,30.6,69.4
E00098084,46.2,53.8
E00098085,34.1,65.9
E00098086,35.8,64.2
E00098087,35.3,64.7
E00098088,30.3,69.7
E00098089,27.8,72.2
E00098090,42.6,57.4
E00098091,39.1,60.9
E00098092,38.7,61.3
E00098093,45.6,54.4
E00098094,24.4,75.6
E00098095,35.6,64.4
E00098096,36.8,63.2
E00098097,35.5,64.5
E00098098,43.4,56.6
E00098099,27.2,72.8
E00098100,36.6,63.4
E00098101,41.6,58.4
E00098102,34.8,65.2
E00098103,26.5,73.5
E00098104,25,75
E00098105,26.6,73.4
E00098106,43.2,56.8
E00098107,33.8,66.2
E00098108,31.4,68.6
E00098109,30.3,69.7
E00098110,38.4,61.6
E00098111,35.3,64.7
E00127634,39.2,60.8
E00127636,43.2,56.8
E00127637,39.3,60.7
E00127638,38.3,61.7
E00127639,41.5,58.5
E00168547,27.9,72.1
