areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00097462,12.8,52.8,28.8,5.6
E00097463,13.4,42,27.7,17
E00097464,23.4,45,18,13.5
E00097465,16.3,40.7,28.9,14.1
E00097466,11.5,41.4,33.3,13.8
E00097490,26.3,42.9,23.3,7.5
E00097491,18.9,43.4,26.4,11.3
E00097492,17.6,45.4,32.8,4.2
E00097493,21.9,44.7,23.7,9.6
E00097494,11.2,39.7,35.3,13.8
E00097495,19.5,48.4,25,7
E00097496,18.3,45.2,24.3,12.2
E00097497,28.4,39.2,18.9,13.5
E00097498,24.2,43.2,22.7,9.8
E00097508,10.3,38.3,43,8.4
E00097509,6.7,29.2,50.8,13.3
E00097510,4,34.4,39.2,22.4
E00097511,11.1,27.8,44.4,16.7
E00097512,9.7,31.8,39.6,18.8
E00097532,28.7,43.4,20.2,7.8
E00097533,25.2,49.6,18.5,6.7
E00097534,32,37.5,22.7,7.8
E00097535,28.4,46.8,23.4,1.4
E00097536,42.1,42.1,8.8,7
E00097537,37.2,41.3,20.3,1.2
E00097538,10,45,37.1,7.9
E00097539,29.1,49.7,17.2,4
E00097540,27.3,51.5,15.2,6.1
E00097541,54.3,32.8,8.6,4.3
E00097542,26.6,59.7,12.1,1.6
E00097543,13.2,46.3,34.6,5.9
E00097560,5.2,40.2,41.2,13.4
E00097561,8.1,40.7,32.6,18.6
E00097562,4.5,38.2,37.3,20
E00097563,2.3,30.5,46.1,21.1
E00097564,16.3,43.1,26.8,13.8
E00097565,9.1,44.5,36,10.4
E00097566,9.2,41.2,33.6,16
E00097567,16.4,50,26.7,6.9
E00097568,8.8,40.9,35.8,14.6
E00097569,12.2,38.1,38.1,11.5
E00097739,16.1,32.8,30.7,20.4
E00097740,10.1,59.6,23.6,6.7
E00097747,19,62.8,13.2,5
E00097748,11.2,44,30.2,14.7
E00097749,10.8,47.7,27.7,13.8
E00097750,8.1,62.6,17.9,11.4
E00097751,10.9,45.4,29.4,14.3
E00097752,30.6,36.4,21.5,11.6
E00097753,7.2,44.4,35.3,13.1
E00097754,5.8,41.7,47.5,5
E00097755,12.8,46.4,34.4,6.4
E00097762,7.1,44.2,37.2,11.5
E00097763,6.5,39.8,36.6,17.1
E00097764,7.5,26.7,35.4,30.4
E00097765,3.9,37.3,33.3,25.5
E00097766,9.6,43.4,29.4,17.6
E00097767,2.7,43.9,42.6,10.8
E00097768,3.4,30.3,43.4,22.8
E00097769,14.4,49.2,28,8.3
E00097777,7.1,37.5,35.7,19.6
E00097789,7.8,59.7,22.5,10.1
E00097790,7.9,39.4,41.8,10.9
E00097791,4.9,31.1,35.9,28.2
E00097792,6.1,31.3,40.4,22.2
E00097793,7,36,45.3,11.6
E00097794,5,47.5,35.6,11.9
E00097796,4.8,35.7,40.5,19
E00097797,9.1,48.1,28.6,14.3
E00097798,7.3,37.3,38.2,17.3
E00097799,13.4,54.3,25.2,7.1
E00097800,16.9,49.4,26.5,7.2
E00097801,0,40.6,43.8,15.6
E00097803,6.6,43.4,35.8,14.2
E00097804,1.2,36.6,40.2,22
E00097805,7,29.8,36.8,26.3
E00097806,7.1,26.5,49.6,16.8
E00097807,6.9,33.3,37.3,22.5
E00097808,3.8,33.3,44.7,18.2
E00097809,3.3,31.1,40.6,25
E00097818,5.7,49.2,36.1,9
E00097819,36.2,46.5,11.8,5.5
E00097820,17.7,53.2,20.9,8.2
E00097821,13.2,42.8,30.8,13.2
E00097822,10.9,41.7,34.9,12.6
E00097823,8.7,57.9,31,2.4
E00097824,11.9,53.3,25.9,8.9
E00097825,6.6,47.1,36,10.3
E00097826,10.9,34.8,29.3,25
E00097827,31,48.8,14.7,5.4
E00097828,28,50.5,19.6,1.9
E00097829,9.5,52.6,25.5,12.4
E00097830,26.4,50.3,17,6.3
E00097831,20.5,50.8,19.7,9
E00097832,14.5,41.3,34.8,9.4
E00097833,11.5,49.6,29,9.9
E00097834,9.3,45.7,31.4,13.6
E00097835,8.2,30.9,39.1,21.8
E00097836,1.2,40.7,43.2,14.8
E00097837,13.3,38.3,35.2,13.3
E00097838,6.4,33.6,40,20
E00097839,7.8,38.8,33,20.4
E00097840,13,45.1,27.8,14.2
E00097841,14.8,44.4,28.2,12.7
E00097842,7.6,45.6,34.8,12
E00097843,6.8,27.4,40.2,25.6
E00097844,8.8,43,33.3,14.9
E00097845,9.3,45,29.5,16.3
E00097948,15.5,46.6,25.9,12.1
E00097949,18.7,48.9,24.5,7.9
E00097950,11,57,21,11
E00097951,21.9,52.4,18.1,7.6
E00097952,38,49.1,7.4,5.6
E00097953,10.3,46.7,31.8,11.2
E00097954,39.1,41.1,16.6,3.3
E00097955,15.7,36.1,32.4,15.7
E00097956,13.6,32.2,39,15.3
E00097957,17.4,47.7,25.5,9.4
E00097958,20,46,30,4
E00097959,23.7,50,19.7,6.6
E00097960,8.2,43.5,32.9,15.3
E00097961,12.5,41.3,30.8,15.4
E00097962,14.6,35,34.1,16.3
E00097963,16.8,48.1,26,9.2
E00097964,27.4,41.1,20,11.6
E00097975,23.1,44.2,24,8.7
E00097976,7.7,47.4,31.4,13.5
E00097977,5.6,32.8,43.9,17.7
E00097978,15.9,35.5,31.8,16.8
E00097979,11.6,47.3,32.1,8.9
E00097984,7.9,48,33.1,11
E00097985,3.4,27.7,43.2,25.7
E00097986,4.5,33.5,44.5,17.4
E00097987,5.8,30.4,42,21.7
E00097988,1.7,41.2,32.8,24.4
E00097989,7.2,32.8,39.2,20.8
E00097990,7.3,45.3,37.2,10.2
E00097991,3.8,30.3,42.7,23.2
E00098018,5,33.7,43.6,17.8
E00098019,0.8,29.6,40,29.6
E00098020,11.7,38.3,35,15
E00098021,6.5,37.4,34.1,22
E00098022,11.9,43.2,33.1,11.9
E00098023,15.8,30.3,36.8,17.1
E00098024,8.5,39,34.8,17.7
E00098025,6.1,33.3,41.5,19
E00098026,14.8,43.5,30.6,11.1
E00098027,15.3,41.4,32.4,10.8
E00098028,12.3,36.4,42.6,8.6
E00098029,12.2,43.1,33,11.7
E00098030,25.7,37.2,28.3,8.8
E00098031,11.5,46.2,32.7,9.6
E00098032,3,32.8,41.8,22.4
E00098033,28,43,17.8,11.2
E00098034,11.4,43.8,35.7,9.2
E00098035,27.3,45.5,20,7.3
E00098036,8.9,45.5,30.1,15.4
E00098037,11.3,51.3,27.8,9.6
E00098038,25.2,39.5,29.4,5.9
E00098039,21.3,46.5,22.8,9.4
E00098040,8.9,40.7,39.5,10.9
E00098041,23.6,44.1,26.8,5.5
E00098042,26.2,50,18.9,4.9
E00098043,12.4,54.4,25.4,7.7
E00098044,9.2,50.4,32.8,7.6
E00098045,22,38.2,26,13.8
E00098046,28.6,41.4,21.8,8.3
E00098047,26.1,55.8,16.7,1.4
E00098048,11.9,48.9,28.4,10.8
E00098049,10,48.5,33.1,8.5
E00098050,18.2,45.5,27.9,8.4
E00098051,11.4,47,29.5,12.1
E00098052,20.2,53.2,21,5.6
E00098053,13.1,47.5,27.9,11.5
E00098054,11.8,45.7,31.5,11
E00098055,16,48.7,24.4,10.9
E00098056,13.2,46.3,26.4,14
E00098057,3.3,40.7,43.1,13
E00098058,28.8,41.9,19.2,10.1
E00098059,10.3,53,28.2,8.5
E00098060,25.2,54.1,17.8,3
E00098061,9.1,50.6,33.1,7.1
E00098062,28,47.5,20.3,4.2
E00098063,39.4,49.2,10.9,0.5
E00098064,20.8,45.6,28.8,4.8
E00098065,22.2,41.7,31.3,4.9
E00098066,21,55.2,20.3,3.5
E00098067,12.1,40.7,30.7,16.4
E00098068,6.5,31.4,39.2,22.9
E00098069,13.2,46.5,27.1,13.2
E00098070,18.2,42.1,30.6,9.1
E00098071,13.7,45.8,32.1,8.4
E00098072,9.4,34.4,41.7,14.6
E00098073,13.5,46.1,30.3,10.1
E00098083,14.7,48.3,29.3,7.8
E00098084,42.1,40.5,13.2,4.1
E00098085,34.3,35.2,27.6,2.9
E00098086,37.1,50,10.3,2.6
E00098087,9.3,43.2,30.5,16.9
E00098088,6.9,33.3,45.8,13.9
E00098089,9.3,46.3,30.6,13.9
E00098090,7.5,49.6,29.3,13.5
E00098091,5.4,46.9,34.6,13.1
E00098092,7.3,38.2,43.9,10.6
E00098093,13.3,46.9,30.1,9.7
E00098094,26.5,53.1,18.4,2
E00098095,19,44.8,24.1,12.1
E00098096,20.7,43.8,27.3,8.3
E00098097,10.2,48.8,32.3,8.7
E00098098,11.9,44.8,25.2,18.2
E00098099,23.5,54.4,18.1,4
E00098100,34.9,43,18.8,3.4
E00098101,4.5,45.1,31.6,18.8
E00098102,9.3,28.7,38.8,23.3
E00098103,28.9,45.3,18,7.8
E00098104,6.5,47.2,36.1,10.2
E00098105,25.5,46.4,22.7,5.5
E00098106,24,47.1,21.5,7.4
E00098107,26.2,44.3,23,6.6
E00098108,18.8,54.7,22.2,4.3
E00098109,25.4,39.5,21.1,14
E00098110,11.1,51.9,25.9,11.1
E00098111,12.7,40,31.8,15.5
E00127634,6.9,36.6,40.5,16
E00127636,4.9,35.8,42.3,17.1
E00127637,9.4,40.6,39.8,10.2
E00127638,10.5,37.9,37.1,14.5
E00127639,5.4,40.5,39.6,14.4
E00168547,2.8,41.4,35.9,20
