areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00096489,63.8,30.8,5.4,0,0
E00096760,61,28.8,9.6,0.7,0
E00096761,46.8,39.6,11.7,1.3,0.6
E00096762,48,37.5,13.8,0.7,0
E00096763,47.2,33.7,16.9,1.1,1.1
E00096764,57.3,22.9,15.3,4.6,0
E00096765,46,37.4,12.9,3.7,0
E00096766,50.3,30.8,13.3,4.2,1.4
E00096767,54.5,30.6,12.7,2.2,0
E00096768,42.5,39.2,15.8,2.5,0
E00096769,47.7,29.7,18,4.7,0
E00096770,52.9,34.1,11.6,1.4,0
E00096778,55.9,33.5,8.9,1.7,0
E00096779,45.8,39,14.4,0.8,0
E00097328,46.7,31.7,16.7,5,0
E00097329,62.3,32,4.1,1.6,0
E00097330,53.8,25.6,14.5,6,0
E00097331,43,33.6,18.7,4.7,0
E00097333,71.1,25.4,2.6,0,0.9
E00097335,49.5,32.3,13.1,5.1,0
E00097336,55.7,35.4,8.9,0,0
E00097343,31.7,38.5,24,5.8,0
E00097344,57,28.9,13.2,0.9,0
E00097345,50.8,34.7,11.9,2.5,0
E00097346,52.5,32.4,13.7,1.4,0
E00097347,55.4,28.7,12.9,3,0
E00097366,47.5,34.7,12.7,5.1,0
E00097367,42.7,34.7,18.5,2.4,1.6
E00097368,27.8,36.5,24.3,10.4,0.9
E00097369,32.3,34.7,16.9,15.3,0.8
E00097372,33.3,24.4,25.2,17.1,0
E00097376,47.1,33.1,13.2,6.6,0
E00097377,35.1,38.9,22.9,3.1,0
E00097380,50.4,27.4,15.4,5.1,1.7
E00097381,48,37.8,11,3.1,0
E00097382,28.4,40.5,25,6,0
E00097383,50,31.3,14.1,4.7,0
E00097428,47.5,34.7,13.9,4,0
E00097430,63.2,28.1,7,1.8,0
E00097431,66.4,26.2,6.6,0.8,0
E00097432,58.4,32.2,8.7,0.7,0
E00097433,50,23.9,23.2,2.9,0
E00097434,32.1,33,28.6,6.3,0
E00097435,30.3,30.3,28.6,10.9,0
E00097436,43.8,33.3,19.8,3.1,0
E00097437,63.1,25.1,7.7,4.1,0
E00097438,40.9,40.9,15.5,2.7,0
E00097439,24.1,42,24.1,9.8,0
E00097440,43.9,30.5,18.3,7.3,0
E00097441,57.8,36.1,6,0,0
E00097442,51.9,34.1,11.9,2.2,0
E00097443,48,35,14,2,1
E00097444,54.5,25.3,19.2,1,0
E00097445,42.2,46.9,8.6,2.3,0
E00097462,42.7,40.3,15.3,1.6,0
E00097463,40.9,37.3,17.3,4.5,0
E00097464,38.7,31.5,25.2,4.5,0
E00097465,45.3,39.4,14.6,0.7,0
E00097466,54.5,33,9.1,3.4,0
E00097490,38.9,32.8,20.6,7.6,0
E00097491,52.3,29.9,14,3.7,0
E00097492,58.3,25.2,13,3.5,0
E00097493,55.6,23.9,17.1,3.4,0
E00097494,65.2,28.7,4.3,1.7,0
E00097495,53.1,28.9,15.6,1.6,0.8
E00097496,42.6,37.4,15.7,4.3,0
E00097497,39.5,34.2,22.4,3.9,0
E00097498,35.6,34.8,24.2,5.3,0
E00097508,59.8,30.8,8.4,0.9,0
E00097509,52.5,34.2,9.2,4.2,0
E00097510,52.8,32.5,13,1.6,0
E00097511,38.9,48.1,13,0,0
E00097512,57.1,34.4,7.1,1.3,0
E00097532,44.9,30.7,17.3,6.3,0.8
E00097533,43.7,33.6,16,6.7,0
E00097534,35.6,33.3,23.5,6.8,0.8
E00097535,47.2,31,19.7,2.1,0
E00097536,27.7,37.5,21.4,13.4,0
E00097537,43.2,36.7,15.4,4.7,0
E00097538,60,28.6,9.3,2.1,0
E00097539,37.3,39.3,15.3,8,0
E00097540,40,36.9,16.2,6.9,0
E00097541,27.6,36.2,20.7,15.5,0
E00097542,48.8,31.7,13.8,5.7,0
E00097543,54.3,31.9,12.3,1.4,0
E00097560,50.5,39.2,8.2,1,1
E00097561,47.1,36.8,16.1,0,0
E00097562,56.4,28.2,15.5,0,0
E00097563,54.7,36.7,7,1.6,0
E00097564,58.7,33.1,6.6,1.7,0
E00097565,57,35.2,6.1,1.8,0
E00097566,52.1,38,9.9,0,0
E00097567,47.5,35.6,15.3,1.7,0
E00097568,60.1,31.9,6.5,1.4,0
E00097569,47.9,33.6,16.4,2.1,0
E00097739,48.9,40.9,10.2,0,0
E00097740,49.4,37.1,10.1,3.4,0
E00097747,52.9,34.7,8.3,4.1,0
E00097748,59.5,31.9,7.8,0.9,0
E00097749,60.3,31.3,5.3,3.1,0
E00097750,56.1,37.4,6.5,0,0
E00097751,55.9,34.7,7.6,0.8,0.8
E00097752,53.8,32.5,12,1.7,0
E00097753,57.9,36.2,5.9,0,0
E00097754,63,31.1,5,0.8,0
E00097755,63,26,10.2,0.8,0
E00097762,60.5,30.7,7.9,0.9,0
E00097763,62.3,27,9,1.6,0
E00097764,53,37.2,8.5,1.2,0
E00097765,58.8,33.3,5.9,2,0
E00097766,65.2,28.9,5.9,0,0
E00097767,56.6,32.4,10.3,0.7,0
E00097768,58.5,33.8,7,0.7,0
E00097769,40,46.2,12.3,1.5,0
E00097777,58.1,34.7,5.4,1.8,0
E00097789,46.1,35.2,15.6,3.1,0
E00097790,57.2,30.1,11.4,0.6,0.6
E00097791,60.8,32.4,6.9,0,0
E00097792,59.3,31.2,8.5,1,0
E00097793,63.5,32.9,3.5,0,0
E00097794,58.2,32.9,8.2,0.6,0
E00097796,60.2,31.7,8.1,0,0
E00097797,47.4,42.1,9.2,1.3,0
E00097798,57.3,35.5,7.3,0,0
E00097799,46.5,44.1,9.4,0,0
E00097800,47.6,46.3,6.1,0,0
E00097801,69.2,20,10.8,0,0
E00097803,51.4,38.5,8.3,1.8,0
E00097804,68.3,20.7,9.8,1.2,0
E00097805,64.9,26.3,5.3,3.5,0
E00097806,67.3,24.8,6.2,1.8,0
E00097807,62.7,26.5,9.8,1,0
E00097808,62.9,27.3,6.8,3,0
E00097809,61.5,30.2,8.4,0,0
E00097818,57.7,32.5,9.8,0,0
E00097819,37,46.5,16.5,0,0
E00097820,58.2,28.2,10.5,3.2,0
E00097821,50.6,37.3,10.8,1.3,0
E00097822,59.5,34.7,5.8,0,0
E00097823,48.4,41.3,8.7,1.6,0
E00097824,60,31.9,8.1,0,0
E00097825,55.1,34.6,10.3,0,0
E00097826,63,31.5,4.3,1.1,0
E00097827,50,40.6,8.6,0.8,0
E00097828,42.5,39.6,13.2,4.7,0
E00097829,54,38.1,7.2,0.7,0
E00097830,49,45.8,4.5,0.6,0
E00097831,43.5,38.7,14.5,3.2,0
E00097832,59.7,27.3,12.2,0.7,0
E00097833,53.8,35.6,10.6,0,0
E00097834,60,32.1,6.4,1.4,0
E00097835,59.4,25.5,15.1,0,0
E00097836,50,36.3,12.5,1.3,0
E00097837,54.3,34.6,10.2,0.8,0
E00097838,73.6,23.6,2.7,0,0
E00097839,65,23,8,4,0
E00097840,49.4,32.7,17.3,0.6,0
E00097841,53.2,32.6,12.1,1.4,0.7
E00097842,51.3,36.9,10,1.9,0
E00097843,54.7,36.8,8.5,0,0
E00097844,53.9,36.5,9.6,0,0
E00097845,62.6,29.8,7.6,0,0
E00097948,48.7,38.3,12.2,0.9,0
E00097949,48.9,39.7,10.6,0.7,0
E00097950,64.1,30.1,4.9,1,0
E00097951,52.4,29.1,16.5,1.9,0
E00097952,47.7,30.3,21.1,0.9,0
E00097953,53.2,36.7,9.2,0.9,0
E00097954,44.1,35.5,17.1,3.3,0
E00097955,59.4,34,6.6,0,0
E00097956,48.3,38.3,8.3,5,0
E00097957,49.7,35.6,12.1,2.7,0
E00097958,49.5,39.6,7.9,3,0
E00097959,58.1,25.7,13.5,2.7,0
E00097960,57.1,40.5,2.4,0,0
E00097961,58.3,37.9,2.9,1,0
E00097962,51.2,36.6,9.8,2.4,0
E00097963,49.6,35.9,12.2,2.3,0
E00097964,53.1,35.7,9.2,2,0
E00097975,39.6,37.7,19.8,2.8,0
E00097976,53.8,32.3,12,1.9,0
E00097977,68.5,28,3.5,0,0
E00097978,47.6,39,12.4,1,0
E00097979,58.4,35.4,4.4,1.8,0
E00097984,53.1,34.4,11.7,0.8,0
E00097985,55.8,34,10.2,0,0
E00097986,54.2,33.5,11.6,0.6,0
E00097987,62.3,27.5,7.2,2.9,0
E00097988,62.4,29.9,5.1,2.6,0
E00097989,55.6,25.8,16.1,2.4,0
E00097990,65.4,30.1,4.4,0,0
E00097991,61.1,29.4,8.1,1.4,0
E00098018,62,36,2,0,0
E00098019,56.8,33.6,8.8,0.8,0
E00098020,58.5,30.5,11,0,0
E00098021,56.1,31.7,11.4,0.8,0
E00098022,43.2,44.1,10.2,2.5,0
E00098023,54.7,37.3,6.7,1.3,0
E00098024,48.6,40.1,9.9,1.4,0
E00098025,59.9,35.4,4.8,0,0
E00098026,51.4,30.8,12.1,5.6,0
E00098027,62,27.8,9.3,0.9,0
E00098028,65.6,26.9,7.5,0,0
E00098029,53.3,33.5,12.7,0.5,0
E00098030,44,42.2,12.8,0.9,0
E00098031,56.2,30.5,11.4,1.9,0
E00098032,56.7,37.3,4.5,1.5,0
E00098033,42.1,30.8,21.5,5.6,0
E00098034,49.7,31.4,15.7,3.2,0
E00098035,53.7,27.8,13,3.7,1.9
E00098036,60,28.8,7.2,4,0
E00098037,56.8,32.2,11,0,0
E00098038,48.8,31.4,16.5,2.5,0.8
E00098039,44.9,35.4,15.7,3.9,0
E00098040,70.2,22.6,6.5,0.8,0
E00098041,34.6,38.6,20.5,6.3,0
E00098042,43.4,33.6,18.9,4.1,0
E00098043,52.9,34.7,8.8,3.5,0
E00098044,57.1,31.9,10.1,0.8,0
E00098045,46.8,33.9,13.7,5.6,0
E00098046,32.6,43.2,18.9,5.3,0
E00098047,61.6,29,4.3,5.1,0
E00098048,65.1,28,6.3,0.6,0
E00098049,62.3,32.3,4.6,0.8,0
E00098050,61.5,26.3,10.3,1.9,0
