areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00096489,12.6,12.6,53,21.9
E00096760,9.1,17.7,64.5,8.6
E00096761,7.2,24.1,63.9,4.8
E00096762,4.4,17.5,69.4,8.7
E00096763,11.6,10.5,58.9,18.9
E00096764,10.8,19.3,63.9,6
E00096765,10,18.2,61.8,10
E00096766,6.6,21.7,63.2,8.6
E00096767,6.3,20.8,66,6.9
E00096768,11,18.6,60,10.3
E00096769,12.5,20,62.5,5
E00096770,10.6,21.2,61.6,6.6
E00096778,13.7,17.8,57.1,11.4
E00096779,8,21.7,61.6,8.7
E00097328,5.4,26.1,61.3,7.2
E00097329,11.3,20,56.7,12
E00097330,7,13.9,72.2,7
E00097331,17.3,17.3,65.3,0
E00097333,5.8,20,60.6,13.5
E00097335,10.5,15.8,57.9,15.8
E00097336,8.8,19.1,60.3,11.8
E00097343,10,21.3,65,3.8
E00097344,8.1,16.9,58.8,16.2
E00097345,6,18.8,56.4,18.8
E00097346,13.1,15.6,59.8,11.5
E00097347,8.9,17.9,50,23.2
E00097366,8.9,16.1,75,0
E00097367,9.4,24,59.4,7.3
E00097368,13.3,25.5,51,10.2
E00097369,14.2,22.1,54,9.7
E00097372,4.5,19.1,68.5,7.9
E00097376,2.9,17.6,72.1,7.4
E00097377,12.2,30.4,53.9,3.5
E00097380,5.3,23,62.8,8.8
E00097381,4.7,20.3,62.5,12.5
E00097382,10.5,28.4,53.7,7.4
E00097383,7.7,18.3,62,12
E00097428,17.3,20.4,50,12.2
E00097430,7.6,21.8,56.3,14.3
E00097431,13.7,21.6,51.1,13.7
E00097432,9.2,16.1,63.2,11.5
E00097433,3.8,18.5,69.4,8.3
E00097434,8,23,59.8,9.2
E00097435,4.4,25.7,66.4,3.5
E00097436,5.4,20.4,66.5,7.8
E00097437,6.2,16.5,72.7,4.6
E00097438,11,28,53.7,7.3
E00097439,7.9,19,66.7,6.3
E00097440,5.4,18.9,62.2,13.5
E00097441,5.2,14.2,55.2,25.5
E00097442,3.4,16.9,67.4,12.4
E00097443,11.3,29,53.2,6.5
E00097444,4.3,19.1,61.7,14.9
E00097445,16.7,15.6,60,7.8
E00097462,14.4,23.3,57.8,4.4
E00097463,10.4,17.4,66.1,6.1
E00097464,15.1,19.4,57,8.6
E00097465,5.6,9.5,80.2,4.8
E00097466,14.6,20.7,56.1,8.5
E00097490,11.1,20.7,64.4,3.7
E00097491,7.1,21.4,63.4,8
E00097492,9.8,20.3,66.9,3
E00097493,11.8,20.6,64,3.7
E00097494,12.2,13.9,65.2,8.7
E00097495,9.2,21.4,63.4,6.1
E00097496,13.6,19.2,60.8,6.4
E00097497,7.1,19,69,4.8
E00097498,14.4,21.2,60.3,4.1
E00097508,11.7,25.2,43.7,19.4
E00097509,10.1,24.8,54.3,10.9
E00097510,10.7,23.6,55,10.7
E00097511,10.9,21.7,47.8,19.6
E00097512,7.9,14.7,54.5,23
E00097532,10,23.3,61.7,5
E00097533,5.7,24.4,65.9,4.1
E00097534,20.6,20.6,58.8,0
E00097535,10.1,23,64,2.9
E00097536,9.3,26.7,60,4
E00097537,11,27.1,54.8,7.1
E00097538,5.6,20.3,72,2.1
E00097539,9.5,31.9,55.2,3.4
E00097540,6.2,32.6,58.9,2.3
E00097541,8.8,31.6,52.6,7
E00097542,5.5,29.1,61.4,3.9
E00097543,9.5,23.8,59,7.6
E00097560,15.6,16.7,51.1,16.7
E00097561,11.5,14.1,56.4,17.9
E00097562,17.5,16.7,47.5,18.3
E00097563,8.5,19,50,22.5
E00097564,13.3,15.6,54.7,16.4
E00097565,7.3,17.6,64.8,10.3
E00097566,7.1,20.5,69.3,3.1
E00097567,17,15.9,54.5,12.5
E00097568,8.3,14.7,69.2,7.7
E00097569,13.4,16.9,60.6,9.2
E00097739,20.4,10.2,47.3,22
E00097740,19.8,20.9,40.7,18.7
E00097747,16.1,21,46.8,16.1
E00097748,14.6,21.9,49,14.6
E00097749,14.3,26.8,50,8.9
E00097750,8.3,36.7,51.7,3.3
E00097751,11.4,21.6,58,9.1
E00097752,13.1,21.4,52.4,13.1
E00097753,15.9,30.7,39.8,13.6
E00097754,13,20.9,54.8,11.3
E00097755,19.8,25.6,54.7,0
E00097762,17.1,22.5,51.9,8.5
E00097763,16.1,19.7,54,10.2
E00097764,8.4,16.2,60.9,14.5
E00097765,17.3,13.5,40.4,28.8
E00097766,10.1,15.1,64.2,10.7
E00097767,10.9,21.9,53.1,14.1
E00097768,13.7,22.4,48.4,15.5
E00097769,8.6,17.2,59.1,15.1
E00097777,19,24.7,35.4,20.9
E00097789,12.6,24.4,52.1,10.9
E00097790,12.6,20.8,56.3,10.4
E00097791,14.4,19.8,44.1,21.6
E00097792,20.1,18.7,49.5,11.7
E00097793,14.3,22.9,42.9,20
E00097794,16.7,22.7,47.7,12.9
E00097796,17.9,21.1,44.7,16.3
E00097797,22.5,15,46.3,16.3
E00097798,15.2,13.6,50,21.2
E00097799,13,29.7,49.3,8
E00097800,13.8,23.1,52.3,10.8
E00097801,20.8,15.3,48.6,15.3
E00097803,7.6,11.5,65.6,15.3
E00097804,14.7,16.7,47.1,21.6
E00097805,9.4,17.2,56.3,17.2
E00097806,13.3,15,52.2,19.5
E00097807,11.2,19,47.4,22.4
E00097808,10.1,17.7,52.5,19.6
E00097809,8.9,22.3,50.4,18.3
E00097818,12.7,18.2,59.1,10
E00097819,7.5,27.5,51.3,13.8
E00097820,16,27.3,42.7,14
E00097821,7.6,20.7,55.4,16.3
E00097822,18.8,30.7,37.6,12.9
E00097823,18.8,26.1,43.5,11.6
E00097824,16.1,25.3,52.9,5.7
E00097825,13.2,23.7,50,13.2
E00097826,17.2,13.4,53.7,15.7
E00097827,15.7,21.6,49,13.7
E00097828,12.3,23.3,53.4,11
E00097829,19.4,22.4,44.9,13.3
E00097830,14.8,22.1,48.4,14.8
