geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00048254,71.4,10.3,18.2
E00048255,82.2,12.5,5.4
E00048256,82.2,9.2,8.6
E00048257,70.4,13.5,16.1
E00048258,71.3,7.6,21.2
E00048259,56.3,21.8,22
E00048260,61.5,13.6,24.8
E00048261,65,17.5,17.5
E00048262,59.8,19.5,20.7
E00048263,68.1,10.2,21.8
E00048264,92.5,4.2,3.3
E00048265,79.5,5.3,15.2
E00048266,59.2,17.6,23.3
E00048267,61.9,17.8,20.3
E00048268,76.7,12.1,11.2
E00048269,55.8,13.5,30.7
E00048270,58.3,19.3,22.5
E00048271,59.3,19.5,21.2
E00048272,74.4,7.3,18.3
E00048273,87.7,5,7.3
E00048274,81.9,4.7,13.4
E00048275,85.8,5.7,8.5
E00048276,86.5,2.8,10.8
E00048277,90.1,4,5.9
E00048278,80.2,11.4,8.4
E00048279,72.4,15.8,11.8
E00048280,83.1,9.6,7.3
E00048281,79.1,7.2,13.7
E00048283,81.3,8.7,10
E00048284,84,5.1,10.9
E00048285,83,5.5,11.4
E00048286,73.5,9.8,16.7
E00048287,80.2,7.2,12.6
E00048288,70.3,12.3,17.3
E00048289,71,12.9,16.1
E00048290,63.1,12.3,24.6
E00048291,78.8,10.1,11.1
E00048292,83.5,6.5,10
E00048293,66.4,12.4,21.1
E00048294,63,8.4,28.6
E00048296,64.6,16.1,19.3
E00048297,55.2,16.4,28.4
E00048298,63.5,11.6,24.9
E00048299,68.2,12.1,19.7
E00048300,40.7,33.8,25.5
E00048301,54.9,25.6,19.4
E00048302,62.9,12.1,25
E00048303,57.7,17,25.3
E00048304,67.8,9.4,22.8
E00048306,62.8,13.9,23.3
E00048307,53.8,23.9,22.3
E00048308,60.2,10.4,29.4
E00048309,56.5,8.4,35.1
E00048311,60.6,16.7,22.7
E00048313,57.2,20.4,22.5
E00048314,65.4,16.8,17.9
E00048315,58.8,20.8,20.4
E00048316,57.9,27.7,14.4
