geography_code,disability_3a-001,disability_3a-002
E00048254,21.8,78.2
E00048255,16.8,83.2
E00048256,23.2,76.8
E00048257,23.4,76.6
E00048258,22,78
E00048259,17.2,82.8
E00048260,25.5,74.5
E00048261,31.5,68.5
E00048262,21.5,78.5
E00048263,25.7,74.3
E00048264,11.7,88.3
E00048265,20.9,79.1
E00048266,25,75
E00048267,28.4,71.6
E00048268,20.7,79.3
E00048269,20.4,79.6
E00048270,19.7,80.3
E00048271,22.2,77.8
E00048272,20.4,79.6
E00048273,17.2,82.8
E00048274,18.1,81.9
E00048275,7.9,92.1
E00048276,16.9,83.1
E00048277,13.2,86.8
E00048278,11.4,88.6
E00048279,16.6,83.4
E00048280,17.8,82.2
E00048281,13,87
E00048283,14.8,85.2
E00048284,23.1,76.9
E00048285,20.8,79.2
E00048286,22.4,77.6
E00048287,25.3,74.7
E00048288,19.3,80.7
E00048289,22.9,77.1
E00048290,34.3,65.7
E00048291,14.4,85.6
E00048292,18.2,81.8
E00048293,24.3,75.7
E00048294,33.6,66.4
E00048296,18.4,81.6
E00048297,21.3,78.7
E00048298,25,75
E00048299,20.7,79.3
E00048300,13.4,86.6
E00048301,18.4,81.6
E00048302,27.4,72.6
E00048303,20.9,79.1
E00048304,20.1,79.9
E00048306,31.8,68.2
E00048307,17.8,82.2
E00048308,25.6,74.4
E00048309,36.6,63.4
E00048311,23.7,76.3
E00048313,23.4,76.6
E00048314,27.2,72.8
E00048315,27.6,72.4
E00048316,22,78
E00048320,16.6,83.4
E00048323,15.7,84.3
E00048325,17.1,82.9
E00048328,14.1,85.9
E00048336,43,57
E00048342,18.4,81.6
E00048355,16.8,83.2
E00048357,15.8,84.2
E00048358,17.8,82.2
E00048362,15,85
E00048363,12.7,87.3
E00048364,14.4,85.6
E00048365,18.9,81.1
E00048427,10.2,89.8
E00048443,13.3,86.7
E00048450,11,89
E00048451,21.8,78.2
E00048455,24.2,75.8
E00048456,13.5,86.5
E00048457,18,82
E00048458,11.8,88.2
E00048463,15.9,84.1
E00048465,13.7,86.3
E00048475,16.8,83.2
E00048476,20.9,79.1
E00048477,18.1,81.9
E00048516,27.8,72.2
E00048518,18.8,81.2
E00048520,17.9,82.1
E00048521,19,81
E00048522,22.2,77.8
E00048523,20.6,79.4
E00048524,14,86
E00048525,17.7,82.3
E00048605,39.5,60.5
E00048643,20.4,79.6
E00048644,12.8,87.2
E00048645,17.3,82.7
E00048646,11.9,88.1
E00048647,16.7,83.3
E00048648,17,83
E00048649,16.6,83.4
E00048650,17,83
E00048651,18.7,81.3
E00048652,22,78
E00048653,21.5,78.5
E00048654,17.3,82.7
E00048656,18.8,81.2
E00048657,17.5,82.5
E00048658,18.3,81.7
E00048659,19.3,80.7
E00048660,15.5,84.5
E00048661,14.6,85.4
E00048662,14.8,85.2
E00048663,17.3,82.7
E00048664,12,88
E00048665,17.9,82.1
E00048666,18.6,81.4
E00048667,10.5,89.5
E00048668,15,85
E00048669,14.8,85.2
E00048670,16.3,83.7
E00048671,15.2,84.8
E00048672,14.7,85.3
E00048673,17.2,82.8
E00048674,17.2,82.8
E00048675,13.2,86.8
E00048677,15.9,84.1
E00048678,14.5,85.5
E00048679,13.5,86.5
E00048680,15.6,84.4
E00048681,15.6,84.4
E00048682,18.3,81.7
E00048683,14.7,85.3
E00048684,12,88
E00048685,19.8,80.2
E00048686,15.9,84.1
E00048687,30.7,69.3
E00048688,14.9,85.1
E00048689,15.5,84.5
E00048690,11.2,88.8
E00048691,17.3,82.7
E00048693,20.8,79.2
