geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00048254,81.2,13.4,5.4
E00048255,81.2,14.8,4
E00048256,78.7,15,6.4
E00048257,73.2,17.1,9.7
E00048258,75.3,16.1,8.6
E00048259,81.3,12.2,6.5
E00048260,67.6,19.4,13
E00048261,72.1,18.3,9.6
E00048262,73.2,17.5,9.3
E00048263,72.9,13.7,13.4
E00048264,88,9,3.1
E00048265,79.9,13.8,6.3
E00048266,77.7,14.4,8
E00048267,71.5,18.3,10.2
E00048268,78,16.5,5.5
E00048269,79.6,11.5,8.9
E00048270,76.5,17.5,6
E00048271,75.8,17.4,6.7
E00048272,73,20.1,6.9
E00048273,84.2,10.1,5.7
E00048274,79.1,17,3.9
E00048275,88.4,8.8,2.7
E00048276,76.3,16.1,7.6
E00048277,92.3,6.6,1.1
E00048278,85.9,11.1,3
E00048279,76.7,19.4,3.9
E00048280,83.1,12.9,4
E00048281,81.4,15,3.6
E00048283,80.9,16.4,2.7
E00048284,73.3,17.6,9
E00048285,79.1,15,5.9
E00048286,78.7,15.2,6.1
E00048287,76.5,14.3,9.2
E00048288,78.7,17,4.3
E00048289,73.3,21.2,5.5
E00048290,64.5,22,13.5
E00048291,83.8,12.1,4
E00048292,82.8,11.7,5.5
E00048293,77.5,14.8,7.7
E00048294,61.2,27.9,10.9
E00048296,78.4,16.1,5.5
E00048297,77.7,15.4,6.9
E00048298,70.9,18.6,10.5
E00048299,77.2,13.7,9.1
E00048300,87,8.1,4.9
E00048301,80.2,14.2,5.7
E00048302,75.3,12.6,12.1
E00048303,78.1,12.9,9
E00048304,78.2,13.4,8.4
E00048306,66.8,18.5,14.7
E00048307,81.6,12.7,5.7
E00048308,69.7,20.4,10
E00048309,64.3,20.6,15.1
E00048311,74.8,18,7.3
E00048313,76.3,13.5,10.2
E00048314,74.5,16.5,9
E00048315,71.6,16.9,11.6
E00048316,74.6,18,7.4
E00048320,79.5,16.5,4
E00048323,81,12.8,6.3
E00048325,81.4,12.6,6.1
E00048328,83.1,13.3,3.6
E00048336,50.8,30.5,18.6
E00048342,77.4,14.5,8.1
E00048355,79.9,14.5,5.6
E00048357,83.8,12.5,3.7
E00048358,80.2,14.7,5
E00048362,85.9,10,4.1
E00048363,87.6,10.1,2.3
E00048364,83.4,12.8,3.8
E00048365,75.6,16.9,7.4
E00048427,84.3,14.2,1.5
E00048443,83.3,11.7,5
E00048450,84.6,10.2,5.2
E00048451,72.6,17.7,9.8
E00048455,69.8,19.8,10.5
E00048456,81.8,12,6.2
E00048457,77.3,16.1,6.6
E00048458,82.7,13.3,4
E00048463,79.7,12.7,7.6
E00048465,85,11,4
E00048475,80.4,13.6,6
E00048476,79.8,11.9,8.3
E00048477,80.5,14.7,4.8
E00048516,69.9,18.2,12
E00048518,81.1,14.2,4.7
E00048520,82.1,13.9,4
E00048521,77.3,15.6,7.1
E00048522,77.3,15.7,7
E00048523,81.3,12.8,5.8
E00048524,81.3,17.1,1.6
E00048525,80.6,12.2,7.1
E00048605,52.5,31,16.5
E00048643,76.3,19.1,4.6
E00048644,81.3,16.1,2.7
E00048645,79.5,14.7,5.9
E00048646,84.7,13.8,1.6
E00048647,82.2,12.9,5
E00048648,81.8,11,7.1
E00048649,81.2,13.8,5
E00048650,83,11.8,5.2
E00048651,82,10.1,7.9
E00048652,74.6,15.9,9.5
E00048653,77.6,12.9,9.5
E00048654,79.9,12,8.1
E00048656,83.5,10.2,6.3
E00048657,80,13.9,6.1
E00048658,78.9,14,7
E00048659,79.1,14.6,6.3
E00048660,84.5,9.2,6.4
E00048661,85,11.3,3.7
E00048662,84.2,11.6,4.2
E00048663,85.3,11.4,3.3
E00048664,86.6,9.5,3.9
E00048665,78.7,16.3,5
E00048666,79.7,15.7,4.5
E00048667,87.9,8.4,3.7
E00048668,84.6,11.8,3.7
E00048669,82.1,15.6,2.3
E00048670,85.7,11.1,3.2
E00048671,80.9,14.2,5
E00048672,85.4,9.7,5
E00048673,84.2,13.4,2.3
E00048674,80.3,14.2,5.5
E00048675,87.7,8.9,3.5
E00048677,83.5,9.9,6.6
E00048678,80.1,13.4,6.5
E00048679,86.8,11.5,1.7
E00048680,84.2,12.7,3.2
E00048681,81.7,12,6.3
E00048682,83.4,11.3,5.2
E00048683,84.8,10.4,4.8
E00048684,85.1,9.7,5.2
E00048685,79.6,12.5,8
E00048686,82.7,12.8,4.5
E00048687,68.3,17.5,14.2
E00048688,81.8,13.5,4.6
E00048689,84.9,10.1,5
E00048690,83.1,12.6,4.3
E00048691,77.8,15.6,6.6
E00048693,78.2,16.5,5.3
E00048752,84.6,12.3,3.1
E00048753,85.1,10.9,4
E00048756,81,14.7,4.3
E00048757,87.4,9,3.6
