geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00048254,18.2,46.6,25,10.2
E00048255,9,47.7,35.1,8.1
E00048256,6.6,50.4,30.7,12.4
E00048257,35.1,40.3,21.4,3.2
E00048258,19.1,52.9,21.7,6.4
E00048259,47.5,30.9,17.3,4.3
E00048260,52.5,26.6,16.5,4.3
E00048261,42.9,41.1,13.4,2.7
E00048262,35.4,48.7,11.5,4.4
E00048263,47.4,38.7,10.2,3.6
E00048264,5.1,32.1,40.1,22.6
E00048265,19.5,51.6,20.3,8.6
E00048266,46.4,42.4,8,3.2
E00048267,36.4,43.6,16.4,3.6
E00048268,13.7,55,23.7,7.6
E00048269,50.4,38.2,10.7,0.8
E00048270,45.2,42.7,8.9,3.2
E00048271,43.9,37.2,15.5,3.4
E00048272,23.4,50.4,17.7,8.5
E00048273,11.3,43.5,33.9,11.3
E00048274,18,45.1,30.1,6.8
E00048275,0,30.6,47.7,21.6
E00048276,16.3,37.5,31.7,14.4
E00048277,6.1,21.2,53.5,19.2
E00048278,8.5,33.9,39.8,17.8
E00048279,21.8,50.7,20.4,7
E00048280,15.1,44.5,30.3,10.1
E00048281,19.8,36.2,32.8,11.2
E00048283,10.3,49.2,31.7,8.7
E00048284,22.8,44.7,26,6.5
E00048285,21,47.1,24.4,7.6
E00048286,24,42.3,26.9,6.7
E00048287,13.6,42.4,34.4,9.6
E00048288,25,46.7,18.3,10
E00048289,24.1,46.6,21.6,7.8
E00048290,40.1,43.7,14.8,1.4
E00048291,15.4,45.3,31.6,7.7
E00048292,15.4,39.8,35.8,8.9
E00048293,28.2,47.9,17.9,6
E00048294,44.3,43.5,9.6,2.6
E00048296,22,48.6,22,7.3
E00048297,43.6,38.2,16.4,1.8
E00048298,40.4,32.1,25.7,1.8
E00048299,18.3,48.4,22.6,10.8
E00048300,49.7,39.1,7.8,3.4
E00048301,38.4,47.7,12.6,1.3
E00048302,37.6,44.6,13.9,4
E00048303,46.3,41.8,9,3
E00048304,18,54.9,21.1,6
E00048306,52.8,29.2,13.7,4.3
E00048307,44.9,39.3,13.3,2.6
E00048308,34.1,39.6,20.1,6.1
E00048309,59.8,33.3,5.1,1.7
E00048311,58.6,24.8,12.8,3.8
E00048313,35.5,40.8,20.4,3.3
E00048314,45.7,34.6,15,4.7
E00048315,50,29.5,17.9,2.7
E00048316,26,53.5,13.4,7.1
E00048320,29.8,38.2,25.2,6.9
E00048323,7.5,56.8,30.8,4.8
E00048325,28.2,55.6,11.1,5.1
E00048328,42,40.6,17.4,0
E00048336,38.1,44.8,12.4,4.8
E00048342,23.6,47.9,21.2,7.3
E00048355,13.9,46,28.5,11.7
E00048357,12.9,46.8,29,11.3
E00048358,28.8,52.8,13.6,4.8
E00048362,26.1,50,22.5,1.4
E00048363,11.1,47.4,31.1,10.4
E00048364,40.3,45.8,11.8,2.1
E00048365,31.3,57,11.7,0
E00048427,38.7,44.4,16.1,0.8
E00048443,45.7,39.4,10.2,4.7
E00048450,40,43.1,14.6,2.3
E00048451,40.3,37.8,13.4,8.4
E00048455,57.7,35.4,6.9,0
E00048456,40.3,43.9,14.4,1.4
E00048457,34.1,45.9,16.3,3.7
E00048458,44.3,40.7,12.1,2.9
E00048463,40.8,43.9,14,1.3
E00048465,41.5,44.6,11.5,2.3
E00048475,31.4,49.8,12.1,6.8
E00048476,34,47.9,13.8,4.3
E00048477,27.4,48.4,18.9,5.3
E00048516,33,51.4,11.9,3.7
E00048518,12.6,37.8,33.6,16
E00048520,16.4,38.4,34.2,11
E00048521,32.5,38.9,23,5.6
E00048522,29.5,47.6,21,1.9
E00048523,20.8,50,23.6,5.7
E00048524,11,62,21,6
E00048525,29.8,45.2,16.3,8.7
E00048605,32.1,61.2,6,0.7
E00048643,18.2,46.5,24.2,11.1
E00048644,32.2,44.9,20.3,2.5
E00048645,12.2,47,26.1,14.8
E00048646,18.6,31.9,26.5,23
E00048647,7.7,33.3,44.2,14.7
E00048648,41.8,40.3,13.4,4.5
