geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00051763,11.2,67.4,21.3
E00051764,17.3,49,33.7
E00051766,10.3,70.1,19.5
E00051770,12.9,64.4,22.8
E00051797,8.8,72.8,18.4
E00051817,14.7,52.9,32.4
E00051818,9.8,80.3,9.8
E00051847,10.2,48.3,41.5
E00051848,10.5,66.4,23.1
E00051855,5.5,45.1,49.5
E00051856,11,56.9,32.1
E00051857,11.5,51.6,36.9
E00051858,20.5,55.7,23.9
E00051859,14.5,59,26.5
E00051860,14.3,60,25.7
E00051861,15.8,68.3,15.8
E00051862,10.5,63.2,26.3
E00051863,4.2,65,30.8
E00051867,9.1,65.2,25.7
E00051886,7.6,58.8,33.6
E00051887,8.7,44.9,46.5
E00051888,11.1,34.1,54.8
E00051889,15.6,47.7,36.7
E00051890,9.6,55.7,34.8
E00051891,8,60,32
E00051892,9.4,50,40.6
E00051893,8.6,60.9,30.5
E00051894,13.2,45.1,41.7
E00051895,3,64.4,32.7
E00051896,9,61.3,29.7
E00051897,12.1,48.3,39.7
E00051898,4.7,58.9,36.5
E00051899,8.6,56.9,34.5
E00051900,10.4,59.1,30.4
E00051902,8.3,48.3,43.3
E00051903,9.3,48.1,42.6
E00051904,7,66.3,26.7
E00051905,8.1,62.2,29.6
E00051906,10.5,60.8,28.7
E00051908,13.8,55.3,30.9
E00051909,8.5,62,29.5
E00051910,11.7,61.3,27
E00051911,7.2,63.1,29.7
E00051912,12.2,64.9,23
E00051913,6.2,70.5,23.3
E00051914,6,41.7,52.3
E00051915,17.1,43.4,39.5
E00051916,8.6,62.1,29.3
E00051917,10.4,29.2,60.4
E00051918,7,42.6,50.4
E00051919,12.6,53.5,33.9
E00051920,11.2,50.9,37.9
E00051921,10.4,56.7,32.8
E00051922,13.9,44.3,41.8
E00051923,9.8,26.8,63.4
E00051929,13.7,58,28.2
E00051930,9.3,38.1,52.6
E00051932,11.9,50,38.1
E00051933,7.9,57.1,35
E00051934,12.8,54.4,32.8
E00051935,18,46,36
E00051936,11.3,44.6,44.1
E00051937,10.3,44.1,45.5
E00051938,9.4,47,43.6
E00051939,9.2,60.6,30.3
E00051940,6.3,43.8,50
E00051941,11.1,44.4,44.4
E00051942,13.5,39,47.5
E00051943,12,43,45.1
E00051944,8.7,49.6,41.7
E00051947,11.8,44.9,43.4
E00051948,11,38.7,50.3
E00051949,7.3,51.4,41.3
