geography_code,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00051763,96.1,0,3.9,0
E00051764,92.9,0,7.1,0
E00051766,96.3,0,3.7,0
E00051770,95.2,0,4.8,0
E00051797,93.9,1,4.8,0.3
E00051817,89.9,0,10.1,0
E00051818,98.1,0,1.9,0
E00051847,95.2,0,3.8,1
E00051848,97,0,3,0
E00051855,92.7,0,7.3,0
E00051856,96.7,0.4,2.5,0.4
E00051857,92,0.8,7.3,0
E00051858,92.8,0,5.8,1.4
E00051859,95.5,0,4.5,0
E00051860,91.7,0,8.3,0
E00051861,95.8,0,4.2,0
E00051862,92.3,0.3,7.2,0.3
E00051863,96.8,0,3.2,0
E00051867,90.8,0,8.2,1
E00051886,92.6,0,7.4,0
E00051887,91.4,0.3,8,0.3
E00051888,93.4,0,6.6,0
E00051889,92.8,0.7,5.5,1
E00051890,93.3,0.7,5.7,0.4
E00051891,90.4,0.3,8.9,0.3
E00051892,95.5,0,4.5,0
E00051893,93.9,0,6.1,0
E00051894,94.8,0,3.9,1.3
E00051895,98,0,2,0
E00051896,97.4,0,2.6,0
E00051897,92.8,0,7.2,0
E00051898,95.5,0,4.5,0
E00051899,90.4,0,9.4,0.3
E00051900,97.2,0,2.8,0
E00051902,93.9,0,6.1,0
E00051903,94.7,1.9,3.4,0
E00051904,93.3,0,6.7,0
E00051905,88.8,0,10.3,0.9
E00051906,94.6,0,4.3,1
E00051908,97.5,0,2.5,0
E00051909,94.4,0,4.7,1
E00051910,98.2,0,1.8,0
E00051911,91.1,0,8.9,0
E00051912,93.2,0,6.8,0
E00051913,96.9,0.4,2.6,0
E00051914,94.7,0,5.3,0
E00051915,98,0,2,0
E00051916,95.6,0,4.1,0.3
E00051917,90.8,0,7.8,1.4
E00051918,92.7,0,6.9,0.4
E00051919,96.3,0,3.5,0.2
E00051920,94,0,6,0
E00051921,91.3,0,8.4,0.3
E00051922,91,0,7.9,1.2
E00051923,87.6,0,8.5,3.8
E00051929,94.5,0,5,0.5
E00051930,96.8,0,3.2,0
E00051932,95.7,0,4.3,0
E00051933,97.4,0,2.6,0
E00051934,92,0.2,7.8,0
E00051935,93.7,0,6,0.3
E00051936,94,0.8,4.6,0.6
E00051937,95.2,0,4.1,0.8
E00051938,91.1,0,8.1,0.8
E00051939,98.6,0,1.4,0
E00051940,87.8,0,11.9,0.3
E00051941,94,0,5.8,0.2
E00051942,93.6,0,5.7,0.7
E00051943,91.5,0,8.2,0.2
E00051944,94.8,0,4,1.2
E00051947,92.3,0,7.4,0.3
E00051948,95.3,0,4,0.7
E00051949,94.5,0,5.5,0
E00051950,89.1,0,10.6,0.3
E00051951,91.8,0,6.9,1.3
E00051952,90.3,0.3,9.3,0
E00051954,88.5,0,11.5,0
E00051955,95.5,2.1,2.1,0.3
E00051956,97,0,3,0
E00051958,94.6,0,3.8,1.6
E00051959,94.3,0,5.7,0
E00051960,94.9,0,4.9,0.2
E00051961,95.1,0,4.9,0
E00051962,94.7,0,5.3,0
E00051963,93.1,0,6.6,0.3
E00051964,90.1,0,4.6,5.3
E00051965,97.1,0,2.9,0
E00051966,94.3,0.3,5.1,0.3
E00051967,88,0.3,11.6,0
E00051968,93.1,0.3,5.2,1.4
E00051969,92.4,0,7.6,0
E00051970,90.1,0,9.6,0.4
E00051971,92.1,0.3,7.6,0
E00051972,93.1,0,6.9,0
E00051973,93.7,0,6.1,0.3
E00051974,95,0,5,0
E00051975,95.8,0.2,4,0
E00051976,94.2,0,4.8,1
E00051977,92.3,0,7.7,0
E00051978,95.4,0,3.9,0.7
E00051979,95.7,0,4.3,0
