geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00051763,0.8,1.7,77.5,20
E00051764,1.6,26.6,66.1,5.6
E00051766,7.7,11.9,46.9,33.6
E00051770,0,3.4,94.1,2.5
E00051797,0.8,16.8,55.2,27.2
E00051817,6.3,37,51.2,5.5
E00051818,0,0.8,80.5,18.8
E00051847,4.1,32.2,62,1.7
E00051848,0.7,15,76.9,7.5
E00051855,16.8,57.1,21.8,4.2
E00051856,0,36.5,61.7,1.7
E00051857,0,30.2,66.2,3.6
E00051858,0.8,62.7,33.1,3.4
E00051859,0.8,15.1,82.5,1.6
E00051860,0.8,29.4,65.1,4.8
E00051861,0,34.7,55.9,9.3
E00051862,2,40.9,53.7,3.4
E00051863,8.9,46.7,40.7,3.7
E00051867,8.3,52.5,33.3,5.9
E00051886,14.4,56.1,27.3,2.3
E00051887,8.5,27.5,51.4,12.7
E00051888,6.2,43.4,42.5,8
E00051889,9.8,74.5,13.7,2
E00051890,1.7,56.2,38.8,3.3
E00051891,4.2,20.8,73.3,1.7
E00051892,0.9,35.9,55.6,7.7
E00051893,0,38.9,56.5,4.6
E00051894,3.1,7.1,85,4.7
E00051895,18.8,75,3.6,2.7
E00051896,0,44.3,50.8,4.9
E00051897,0,61.6,36.8,1.6
E00051898,33.5,29.1,32.9,4.4
E00051899,3.4,16.4,76.7,3.4
E00051900,1.6,36.2,60.6,1.6
E00051902,0,31.7,67.5,0.8
E00051903,25.2,34.2,33.3,7.2
E00051904,14.4,68.9,15.6,1.1
E00051905,0.8,38.1,58.7,2.4
E00051906,0,17.7,80.8,1.5
E00051908,1.6,43.3,53.5,1.6
E00051909,8.4,40.3,47.1,4.2
E00051910,0.8,46.6,52.5,0
E00051911,1.5,30,66.2,2.3
E00051912,7.5,48.9,36.1,7.5
E00051913,5,68.9,23.5,2.5
E00051914,3.3,15.7,65.3,15.7
E00051915,0.8,38.6,50,10.6
E00051916,0.8,2.3,80.6,16.3
E00051917,0,50.9,37,12
E00051918,17.8,44.6,32.7,5
E00051919,3.6,19.5,53.3,23.7
E00051920,4.3,20.7,62.9,12.1
E00051921,12.9,14.5,50,22.6
E00051922,0.8,48.8,39,11.4
E00051923,0,67.3,28,4.7
E00051929,10.6,40,46.9,2.5
E00051930,0,14.5,80,5.5
E00051932,4.7,15.7,59.8,19.7
E00051933,51.2,8.7,37,3.1
E00051934,2.2,44.4,52.2,1.1
E00051935,0,22,68.6,9.3
E00051936,0,30.6,51.8,17.6
E00051937,0,20,68,12
E00051938,14.6,23.8,53.6,7.9
E00051939,7.9,7.9,77.1,7.1
E00051940,6.3,20.3,69.9,3.5
E00051941,2.1,38,57.8,2.1
E00051942,3.9,19.4,60.6,16.1
E00051943,4,38.3,50.3,7.4
E00051944,4.8,22.2,66.7,6.3
E00051947,5.7,17.9,65,11.4
E00051948,0.8,21.1,67.7,10.5
E00051949,0,11,80.7,8.3
E00051950,5.5,26.7,63,4.8
E00051951,5.7,15.4,70.7,8.1
E00051952,1.8,22.1,69.9,6.2
E00051954,2.6,10.3,75,12.1
E00051955,0,19.5,73.5,7.1
E00051956,0.9,14.3,75.9,8.9
E00051958,0.8,17.1,81.3,0.8
E00051959,1.8,3.5,70.2,24.6
E00051960,5.8,18.5,72.8,2.9
E00051961,17,27.9,46.3,8.8
E00051962,8.2,58.2,32.3,1.3
E00051963,3.2,6.5,87.9,2.4
E00051964,13.8,45.7,39.7,0.9
E00051965,1.9,1.9,92.6,3.7
E00051966,9.7,36.6,50,3.7
E00051967,11.5,24.5,37.4,26.6
E00051968,1.5,27.1,66.9,4.5
E00051969,0.8,16.7,82.5,0
E00051970,32.7,38.1,23.1,6.1
E00051971,7.6,43.2,44.7,4.5
E00051972,1.8,16.8,77.9,3.5
E00051973,0.7,9.6,79.4,10.3
E00051974,1.4,29.2,60.4,9
E00051975,16.1,36.2,47.1,0.6
E00051976,8.1,41.5,47.4,3
E00051977,9.8,49.6,39,1.6
E00051978,1.5,9.7,48.5,40.3
E00051979,0,14.4,76.3,9.4
E00051980,7.6,4.8,75.2,12.4
E00051981,25.2,67.9,3.8,3.1
E00051982,0,19.6,69.2,11.2
E00051983,5.8,37.4,51.8,5
E00051984,0,20.7,69.8,9.5
E00051985,2.6,95.7,1.7,0
E00051986,7.5,32.3,53.4,6.8
E00051987,2.4,19.8,77,0.8
E00051988,0,12.4,62.8,24.8
E00051989,8.1,10.1,71.6,10.1
E00051990,1.7,7.6,85.7,5
E00051991,0,16.5,71.1,12.4
E00051992,5.5,37.3,43.6,13.6
E00051993,11.5,61.2,22.3,5
E00051994,4,28.3,50.9,16.8
E00051995,0,8.8,87.7,3.5
E00051996,0,6.6,89.3,4.1
E00051997,7.6,4.5,79.5,8.3
E00051998,15.5,3.1,70.5,10.9
E00051999,2,16.2,77.7,4.1
E00052000,9.2,5.9,76.5,8.4
E00052001,2.3,18.6,75.2,3.9
E00052002,4.1,28.5,61,6.5
E00052003,8.2,21.1,29.3,41.5
E00052004,1.6,18.9,20.5,59
E00052005,32,5.2,58.2,4.6
E00052006,26.1,36.7,35.4,1.8
E00052008,0.7,7.4,87.5,4.4
E00052009,0,20.1,76.1,3.7
E00052010,0,29.9,63.6,6.5
E00052011,28.6,3.8,60.9,6.8
E00052012,27.9,24.7,35.1,12.3
E00052013,17.1,8.6,70.5,3.8
E00052016,3.1,17.8,72.9,6.2
E00052017,6.2,6.2,84.5,3.1
E00052018,0.7,18.7,26.9,53.7
E00052019,0,3.5,27.2,69.3
E00052020,0,27.2,41.2,31.6
E00052021,0,1.8,37.6,60.6
E00052022,2.5,33.6,22.7,41.2
E00052023,0.9,24.8,48.7,25.7
E00052024,0,49.6,27.3,23.1
E00052025,1.9,23.1,67.3,7.7
E00052026,0,37.4,48.8,13.8
E00052027,1.7,30.8,64.1,3.4
E00052028,1.9,27.1,64.5,6.5
E00052029,1.5,12.2,54.2,32.1
E00052030,2.5,20.3,72.9,4.2
E00052031,0,29.9,66.7,3.4
E00052032,0.8,27.8,69.9,1.5
E00052033,1.8,25.7,70.6,1.8
E00052034,3.1,38.9,46.6,11.5
E00052035,1.6,27.2,68.8,2.4
E00052036,17.6,34.3,45.1,2.9
E00052037,1.6,21.7,72.9,3.9
E00052038,0.8,33.1,60.2,5.9
E00052039,0.9,53.8,34.2,11.1
E00052040,0,29.5,67.9,2.7
E00052041,0.9,29.6,68.7,0.9
E00052042,33.3,32.3,32.3,2
E00052043,7.1,31.2,55.2,6.5
E00052044,10.1,86.6,2.5,0.8
E00052045,11.2,33.5,53.4,1.9
E00052046,36,36.7,24,3.3
E00052047,7.7,26.8,56,9.5
E00052048,8.1,41.2,47.1,3.7
E00052049,0.7,4.4,92.7,2.2
E00052050,7.1,5.2,84.5,3.2
E00052051,24.6,36,37.7,1.8
E00052052,37.6,12.8,48.9,0.7
E00052053,6.6,31.4,57.9,4.1
E00052056,0,35.4,45.7,18.9
E00052058,9.2,9.9,48,32.9
E00052059,0,12.3,66.2,21.5
E00052062,0,6.2,63.1,30.8
E00052063,3.9,19.4,65.1,11.6
E00052064,11.6,26.8,44.2,17.4
E00052065,0.8,47.9,35.5,15.7
E00052066,6.7,23.7,53.3,16.3
E00052067,12.2,11.3,69.6,7
E00052070,17.5,33.3,42.1,7
E00052071,0,11.4,82.9,5.7
E00052072,8.5,40.8,46.2,4.6
E00052073,0.8,6.6,77.9,14.8
E00052075,14.8,10.2,62.5,12.5
E00052076,12.8,31.2,48.9,7.1
E00052086,0.8,25.8,69.5,3.9
E00052135,23.5,30.1,38.2,8.1
E00052136,0.7,14.3,78.6,6.4
E00052137,0.8,0.8,18.3,80
E00052138,1.7,14.3,74.8,9.2
E00052139,0,2.5,20.2,77.3
E00052140,0.9,33,38.5,27.5
E00052141,8.1,23.4,35.5,33.1
E00052142,34.7,29.2,10.4,25.7
E00052143,1.3,16.2,44.8,37.7
E00052144,22.6,28.8,43.3,5.3
E00052145,2.8,23.4,36.9,36.9
E00052146,2.4,15.8,57.4,24.4
E00052147,13,14.5,71,1.5
E00052148,0,14.8,60.9,24.3
E00052149,29.5,31.1,35.2,4.1
E00052150,11.7,25,30.5,32.8
E00052151,5.1,26.8,25.5,42.7
E00052152,10.7,17.1,51.4,20.7
E00052153,23.2,29.7,38.7,8.4
E00052154,28.6,35.4,33.5,2.5
E00052156,1.5,10.5,45.9,42.1
E00052157,3.1,18,47.8,31.1
E00052161,22,20.3,53.7,4.1
E00052162,2.9,6.7,85.7,4.8
E00052163,16.9,4,41.1,37.9
E00052164,1.8,18.6,77,2.7
E00052165,5.1,21.3,66.2,7.4
E00052166,1.7,4.3,81,12.9
E00052167,13.4,28.3,45.7,12.6
E00052168,6.7,13.5,56.7,23
E00052169,0,8.5,81.2,10.3
E00052170,7.1,6.3,76.4,10.2
E00052171,2.1,22.1,67.6,8.3
E00052172,22.5,16.7,55.1,5.8
E00052173,20.3,16.9,57.6,5.1
E00052174,7.6,40.9,48.5,3
E00052175,2.6,2.6,84.5,10.3
E00052176,0.9,33.9,60.7,4.5
E00052177,9,19.4,66.4,5.2
E00052178,0.8,30.8,63.3,5
E00052179,1.6,50,47.7,0.8
E00052263,0,4.7,34.9,60.4
E00052264,32.7,21.1,44.2,2
E00052265,0.7,43.3,46.1,9.9
E00052266,9.4,8.7,66.1,15.7
E00052267,16.3,30.2,45.7,7.8
E00052268,5.7,31,53.2,10.1
E00052269,0,0,45.7,54.3
E00052270,1.4,27.3,54,17.3
E00052271,1.5,8.2,70.9,19.4
E00052272,9.3,25.9,59.3,5.6
E00052273,13.5,22.2,50.8,13.5
E00052274,2.5,16,43.7,37.8
E00052275,0,15.7,69.6,14.8
E00052276,0.8,8.7,79.4,11.1
E00052277,0,3.6,92.8,3.6
E00052278,0,33.9,54.8,11.3
E00052279,3.3,22.8,55.3,18.7
E00052280,0,6.5,84.6,8.9
E00052281,3.3,23.3,63.3,10
E00052282,1.7,2.6,76.9,18.8
E00052283,20.9,14.8,59.1,5.2
E00052284,11.7,13.3,73.3,1.7
E00052285,0,15.4,70.9,13.7
E00052286,9.8,2.3,78,9.8
E00052287,2.1,8.2,25.8,63.9
E00052288,2.9,20.1,72.7,4.3
E00052289,13,39,36.6,11.4
E00052290,33.9,12.9,49.2,4
E00052291,4,25.4,59.5,11.1
E00052292,0.7,25.3,39.7,34.2
E00052293,3,19.4,67.2,10.4
E00052294,5.6,26.4,49.6,18.4
E00052295,11,40.4,45.9,2.8
E00052296,0,43.9,46.8,9.4
E00052297,0,24.6,68.3,7.1
E00052298,0,25.4,45.9,28.7
E00052299,0,23.7,46.6,29.7
E00052300,11.8,10.1,67.2,10.9
E00052301,5.3,17.4,68.9,8.3
E00052302,0,8.7,74.6,16.7
E00052303,10.2,29.9,54.7,5.1
E00052304,14.5,28.2,48.9,8.4
E00052305,6.7,11.1,68.1,14.1
E00052306,5.8,31.7,60.8,1.7
E00052307,4,9.1,40.3,46.6
E00052308,46.9,16.8,31,5.3
E00052309,0,12.7,77.6,9.7
E00052310,11.5,22.9,58,7.6
E00052381,0,4.7,87.4,7.9
E00052384,3.3,21.5,70.2,5
E00052385,1.9,31.1,52.8,14.2
E00052386,5.4,48.4,43.5,2.7
E00052387,6.4,42.9,43.6,7.1
E00052388,10.3,27.2,52.2,10.3
E00052389,8.9,19.5,56.9,14.6
E00052391,21.1,74.6,3.5,0.7
E00052392,21.4,51.4,24.3,2.9
E00052412,5.2,34.8,54.8,5.2
E00052413,0.8,8.1,74.8,16.3
E00052414,5.6,23.4,69.2,1.9
E00052415,0,13.1,75.7,11.2
E00052416,14.4,8.6,64.7,12.2
E00052417,7.6,17.4,62.9,12.1
E00052418,22.6,48.8,23.8,4.8
E00052419,31.7,24,37.2,7.1
E00052420,5.8,27.7,53.3,13.1
E00052421,17.3,38.3,34.6,9.8
E00052422,32.3,22.3,40.8,4.6
E00052423,1.4,18,66.9,13.7
E00052424,0.9,18.1,72.4,8.6
E00052425,0,18.3,76.1,5.5
E00052426,15.2,44.1,40,0.7
E00052427,0.9,30,58.7,10.4
E00052428,0,20,66.3,13.8
E00052429,15.6,39.1,37.5,7.8
E00052430,0,9.2,73.9,16.8
E00052431,0.8,9.2,79.2,10.8
E00052432,0,1.7,80,18.3
E00052433,8.9,27.6,53.7,9.8
E00052434,7.7,21.7,64.3,6.3
E00052435,0,20.8,67.5,11.7
E00052436,0.8,38,57.4,3.9
E00052437,1.5,36.3,57.8,4.4
E00052438,0.6,31.9,51.5,16
E00052439,30,21.5,42.3,6.2
E00052440,2.2,23,59.7,15.1
E00052441,5.7,26.8,60.2,7.3
E00052442,1.4,41.8,47.3,9.6
E00052443,0.8,55.9,38.6,4.7
E00052444,0,43.8,49.2,7
E00052445,0,41.7,50,8.3
E00052446,0,1.6,86.7,11.7
E00052447,19.1,19.1,57.2,4.6
E00052448,11.9,24.4,47,16.7
E00052494,1.6,24,60.8,13.6
E00052495,8.6,32.4,21,38.1
E00052496,0.8,26,60.2,13
E00052497,2.3,2.3,20.3,75.2
E00052498,5.4,64.2,28.8,1.7
E00052499,0.7,51.8,45.4,2.1
E00052500,1.6,13.8,64.2,20.3
E00052501,6.5,38.7,31.5,23.4
E00052502,0.8,10.1,75.6,13.4
E00052503,4.6,27.5,62.6,5.3
E00052504,8.7,74.6,15.1,1.6
E00052505,0,6.6,59,34.4
E00052506,0,3.6,83.6,12.7
E00052507,8.5,7.6,75.4,8.5
E00052508,3.8,26.3,52.6,17.3
E00052509,0,45.2,51.6,3.2
E00052510,0.9,4.5,77.3,17.3
E00052511,0,1.5,86.2,12.3
E00052512,0,5.4,76,18.6
E00052513,2.7,20,74.5,2.7
E00052514,0.8,2.5,82.4,14.3
E00052515,1.9,15.9,75.7,6.5
E00052516,0,5.3,54.9,39.8
E00052517,0,18.8,33.6,47.7
E00052518,0,13.6,28,58.4
