areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00108600,33.8,40.5,15.4,10.3
E00108705,46.8,45.9,0,7.2
E00108706,48.9,42,0.8,8.4
E00108707,50.9,42.2,0.9,6
E00108708,38.8,40.3,0,20.9
E00108709,40.8,36.7,0,22.4
E00108710,37.3,51,3.9,7.8
E00108717,43.1,35.8,0,21.2
E00108718,50,38.9,2.1,9
E00108719,31.3,30.5,34.4,3.9
E00108744,55.3,25.5,2.1,17
E00108746,49.4,38.6,1.2,10.8
E00108748,52.9,32.7,3.8,10.6
E00108749,48.6,27,8.1,16.2
E00108750,48.8,34.5,4.8,11.9
E00108751,61,27.1,0,11.9
E00108761,53.6,29,6.5,10.9
E00108765,42.3,35.6,11.4,10.7
E00108769,48.1,27.8,5.6,18.5
E00108770,46.2,39.9,6.3,7.6
E00109905,22.3,47.6,16.5,13.6
E00109906,46.5,26.4,0.8,26.4
E00109907,43.8,32.1,15.2,8.9
E00109908,22.6,24.1,39.1,14.3
E00109910,41.3,36.5,11.1,11.1
E00109911,29.5,29.5,34.4,6.6
E00109914,23.6,21.8,37.3,17.3
E00109915,20.5,35,29.9,14.5
E00109916,33.3,46.2,8.3,12.1
E00109917,20.9,33.6,34.5,10.9
E00109918,45.8,33.6,7.6,13
E00109919,25,36.7,24.2,14.2
E00109920,24.8,35.8,27.5,11.9
E00109921,32.1,35.1,22.1,10.7
E00109922,29.7,38.1,17.8,14.4
E00109923,10.5,29.3,42.8,17.5
E00109924,36.3,31.1,18.5,14.1
E00109925,24.8,43.8,2.2,29.2
E00109926,16.3,44.7,7.3,31.7
E00109927,30.8,31.5,28.5,9.2
E00109928,57.9,29.9,0.9,11.2
E00109929,15.9,21,42,21
E00109930,30.1,38.3,3.8,27.8
E00109931,30.2,46,11.5,12.2
E00109932,44.5,42.7,2.7,10
E00109933,33,30.3,28.4,8.3
E00109934,33,20.5,10.7,35.7
E00109937,45.8,49.5,0.9,3.7
E00109938,50,38.6,5.3,6.1
E00109939,46.9,36.7,2,14.3
E00109940,58.1,32.5,2.6,6.8
E00109941,33.8,27,28.4,10.8
E00109942,58.2,37.7,2.5,1.6
E00109943,59.7,22.6,8.1,9.7
E00109949,16.1,22,26.3,35.6
E00109950,42.9,42,0,15.1
E00109952,44.1,28.8,2.5,24.6
E00109954,16.4,21.3,20.8,41.5
E00109956,21.9,18.3,9.5,50.3
E00109958,8.4,7.2,44,40.4
E00109959,50.4,8.5,27.4,13.7
E00109961,34.2,26.3,2,37.5
E00109962,25.6,27.2,32,15.2
E00109963,30.1,38.4,1.4,30.1
E00109964,40.1,5.1,4.4,50.4
E00109965,32.1,32.1,1.9,34
E00109967,7,14.7,0.7,77.6
E00109968,20.6,16.9,20.6,41.9
E00109969,9.6,7.8,3.5,79.1
E00109972,9.4,20,7.6,62.9
E00109973,30.9,36.7,7.9,24.5
E00109974,20,20,3.1,56.9
E00109975,30,23.7,7.2,39.1
E00109976,61.7,26.7,1.7,10
E00109978,32.7,32.7,0.7,34
E00109979,38,17.1,4.7,40.3
E00109980,53.8,33.3,0.8,12.1
E00109981,31.3,39.1,4.3,25.2
E00109982,32.8,31,0.9,35.3
E00109983,42.9,37.1,8.6,11.4
E00109984,30.3,32.8,0.8,36.1
E00109985,38.7,45.9,2.7,12.6
E00109986,36.6,45.5,1.6,16.3
E00109987,37.9,46,1.6,14.5
E00109988,46.2,41.2,0,12.6
E00109989,40.8,48.5,1.5,9.2
E00109990,21,22.5,0.7,55.8
E00109991,42.3,51.9,0,5.8
E00109992,34.2,37,11,17.8
E00109993,33.3,31.1,16.4,19.2
E00109994,45.2,42,3.2,9.6
E00109995,41.9,44.1,0,14
E00109997,60.5,35.3,0,4.2
E00109998,52.5,38.1,0,9.3
E00109999,50,19.4,5.6,25
E00110000,57,31.4,0.8,10.7
E00110001,27.1,19.5,42.9,10.5
E00110002,35.2,35.2,16,13.6
E00110003,52.9,37.5,1,8.7
E00110004,65.2,27.7,0.7,6.4
E00110005,35.2,41.9,4.8,18.1
E00110006,54.7,32.6,7.7,5
E00110007,30,46,10,14
E00110008,47.6,32.9,11.9,7.7
E00110009,40.9,40.9,0,18.2
E00110010,23.6,28.3,34,14.2
E00110012,22.7,27.8,40.2,9.3
E00110013,39.3,42.1,0.7,17.9
E00110014,32,34,17.7,16.3
E00110015,48.3,34.3,9.1,8.4
E00110016,55.7,34.3,0.7,9.3
E00110017,23.3,28.6,38.3,9.8
E00110018,58,30.4,5.5,6.1
E00110019,53.7,37,2.8,6.5
E00110020,42.1,29,14,15
E00110021,54.4,33.3,7,5.3
E00110022,43,45.9,4.1,7
E00110023,42.8,48,0,9.2
E00110024,48.8,42.1,0,9.1
E00110025,27.7,44.5,17.7,10
E00110026,41.7,45,0.8,12.5
E00110027,48.8,34.7,2.5,14
E00110028,29.8,35.1,13.8,21.3
E00110029,55.3,30.3,10.5,3.9
E00110030,35.5,27.3,16.9,20.2
E00110031,40,35.5,16.4,8.2
E00110032,57.7,30.8,6.7,4.8
E00110033,25,41.7,21.9,11.5
E00110034,46.4,40.8,4.8,8
E00110035,47.8,32.8,11.9,7.5
E00110036,44.7,45.5,3.8,6.1
E00110037,61.5,32.8,0.8,4.9
E00110038,50.6,39.3,4.5,5.6
E00110039,50.3,39.9,0.6,9.2
E00110040,43.5,37,8.7,10.9
E00110042,39.9,32.2,0,28
E00110043,44.5,29.2,17.5,8.8
E00110044,8,25.7,58.4,8
E00110045,40.9,37.6,13.4,8.1
E00110046,11.1,16.7,62,10.2
E00110047,8.1,14,73.5,4.4
E00110048,12.4,30.2,27.1,30.2
E00110049,48.9,43,0,8.1
E00110050,20.4,31.9,3.5,44.2
E00110051,13.3,14.1,65.6,7
E00110052,10.6,25,8.7,55.8
E00110053,30.5,24.6,15.3,29.7
E00110054,44.3,24.3,13.9,17.4
E00110055,43.2,37.8,3.4,15.5
E00110056,12.7,19.7,54.9,12.7
E00110057,31.3,31.3,9.4,28.1
E00110058,24.8,24.8,40.5,9.9
E00110059,29.8,47.5,0,22.7
E00110060,39.8,43.8,2.3,14.1
E00110062,13.8,48.8,1.3,36.3
E00110063,22.6,24.7,13,39.7
E00110064,54.8,39.4,1.9,3.8
E00110067,11.4,30.4,12.7,45.6
E00110068,9.7,12.9,3.2,74.2
E00110069,40.8,37.8,12.2,9.2
E00110070,3.9,18.1,63,15
E00110071,16.6,35.4,21,27.1
E00110072,5.6,10.3,21.4,62.7
E00110073,18.7,26.5,11.6,43.2
E00110074,19.5,25.5,2.7,52.3
E00110075,14.7,23.9,33,28.4
E00110076,40,51.1,1.1,7.8
E00110077,10,14.4,27.8,47.8
E00110078,29.5,27.4,4.2,38.9
E00110079,64.7,29.4,1,4.9
E00110080,55.6,39.7,1.6,3.2
E00110081,36.2,16.4,27.6,19.8
E00110082,58.5,28.3,0,13.2
E00110083,50,38.9,5.6,5.6
E00110084,58.8,33.3,0,7.8
E00110085,44.9,49,2,4.1
E00110086,31.1,45,0,23.8
E00110088,53.4,33.1,0,13.5
E00110089,59.6,32.9,1.4,6.2
E00110090,39.5,46,0.8,13.7
E00110091,49.6,23.2,0.8,26.4
E00110092,49,42.2,0,8.8
E00110093,35.7,32.6,14.7,17.1
E00110094,21.2,18.2,30.7,29.9
E00110095,27.3,43.9,6.8,22
E00110096,66.2,27.8,0,6
E00110097,43.8,35.8,1.5,19
E00110098,11.9,30.5,45,12.6
E00110099,49.3,35.1,3,12.7
E00110100,44.5,33.6,4.8,17.1
E00110101,66.1,22.6,2.6,8.7
E00110102,35.2,43,12.7,9.2
E00110103,18.6,39.5,31,10.9
E00110104,61.4,29.1,2.4,7.1
E00110105,44.8,43.3,0,11.9
E00110106,39.8,41.7,6.5,12
E00110107,38.8,37.4,0,23.7
E00110108,59.3,25.9,1.9,13
E00110109,37.5,51.8,1.8,8.9
E00110110,16,32,2.4,49.6
E00110111,50,39.7,0.9,9.5
E00110112,62.1,30.5,6.3,1.1
E00110113,60.7,34.2,0,5.1
E00110114,53.4,39,1.7,5.9
E00110115,32.1,35.1,22.4,10.4
E00110116,28.8,50.9,0.9,19.5
E00110123,18.4,47.6,25.2,8.7
E00110124,37.3,31,11.9,19.8
E00110125,28.5,41.7,18.7,11.1
E00110126,36.7,44.6,0,18.7
E00110127,36.9,24.4,20.8,17.9
E00110128,33.9,38.1,10.6,17.5
E00110129,12.2,17.6,15.5,54.7
E00110130,31.9,41.9,4.4,21.9
E00110132,40.2,37.1,3,19.7
E00110133,26.7,39.3,2.2,31.9
E00110134,25.5,42.5,1,31
E00110136,33.1,44.4,0,22.5
E00110137,10.5,25.4,26.6,37.5
E00110139,27.2,37.5,2.9,32.4
E00110140,32.4,40.9,0,26.7
E00110142,8.5,25.6,41.9,24
E00110144,18.4,18.4,10.8,52.4
E00110145,15.8,32.9,4.5,46.8
E00110146,13.8,16.4,11.1,58.7
E00110147,3.6,6.5,44,45.8
E00110148,18.8,25.4,5.1,50.7
E00110149,14,30.7,10,45.3
E00110150,9.7,24.2,24.6,41.5
E00110152,15.7,19,24,41.3
E00110153,28.4,38.1,6.7,26.9
E00110154,18.5,31.2,28,22.3
E00110156,26.7,22.9,5.3,45
E00110157,8.2,8.2,21.8,61.8
E00110158,12.9,32.9,7.7,46.5
E00110159,27.8,29.6,5.6,37
E00110160,19.3,35.1,7,38.6
E00110161,41.2,31.6,0.9,26.3
E00110162,31.5,33.1,4.8,30.6
E00110163,6.9,12.6,69,11.5
E00110165,24.8,32.8,0.8,41.6
E00110166,26.3,32.7,4.5,36.5
E00110167,28.3,47.2,0.6,23.9
E00110168,38.2,41.5,3.3,17.1
E00110169,67.3,23.6,1.8,7.3
E00110170,51.2,28.8,6.4,13.6
E00110171,57.6,31.4,4.2,6.8
E00110172,59.7,36,0.7,3.6
E00110173,68.7,16.8,7.6,6.9
E00110174,44.3,41.8,6.6,7.4
E00110175,58.8,35.3,0,5.9
E00110176,24.4,27.6,33.3,14.6
E00110177,40.5,27.3,19.8,12.4
E00110178,54.9,39.3,1.6,4.1
E00110179,59.5,30.6,0,9.9
E00110180,40.3,49.6,0,10.1
E00110181,54.8,33.9,4.8,6.5
E00110182,36,32,20.8,11.2
E00110183,51.2,37.2,2.3,9.3
E00110184,40.2,48,0.8,11
E00110185,66.9,27.6,0,5.5
E00110186,49.2,37.5,1.6,11.7
E00110187,52.8,37.6,0.8,8.8
E00110188,50.4,29.6,3.5,16.5
E00110189,55.5,31.9,0.8,11.8
E00110190,65.2,31.3,0,3.5
E00110191,57.7,32.3,0,10
E00110192,32,23.1,30.6,14.3
E00110195,46.2,31.9,14.3,7.7
E00110196,50.4,41.1,3.1,5.4
E00110197,60.2,29.6,2.8,7.4
E00110202,25.2,11.7,45,18
E00110203,10.4,3.8,55.7,30.2
E00110204,8.3,6.8,52.6,32.3
E00110205,6.3,6.3,64.8,22.7
E00110206,11,5.9,63.6,19.5
E00110207,15.5,11.6,46.5,26.4
E00110208,16.2,11.8,39.7,32.4
E00110209,25.2,14.5,38.9,21.4
E00110210,15.7,10.4,53,20.9
E00110211,33.3,15.5,27.1,24
E00110212,8.2,6.2,72.2,13.4
E00110213,28.1,20.9,20.9,30.2
E00110214,21.6,17.6,30.4,30.4
E00110215,11.9,12.7,50,25.4
E00110216,31.9,20.3,0,47.8
E00110217,16.3,8.1,58.1,17.4
E00110218,26.7,8.9,8.9,55.6
E00110219,18.9,8.5,45.3,27.4
E00110220,21.3,8.8,14,55.9
E00110222,6.5,12.1,49.5,31.8
E00110223,6.4,7.4,57.4,28.7
E00110224,33.6,36.8,7.2,22.4
E00110225,16.8,17.6,49.6,16
E00110226,28.2,30,21.8,20
E00110227,9.3,6.2,70.5,14
E00110228,22.1,23.8,35.2,18.9
E00110229,11.5,18.6,63.7,6.2
E00110230,8.2,10.9,66.4,14.5
E00110231,9.6,6.1,78.1,6.1
E00110232,12.9,11.3,59.7,16.1
E00110233,46.3,30.6,5.6,17.6
E00110234,45.7,48.8,0.6,4.9
E00110235,22.8,9.6,0,67.5
E00110236,15.5,16.4,18.1,50
E00110237,58.4,33.6,1.8,6.2
E00110238,57.2,32.6,0.7,9.4
E00110239,40.7,22,21.2,16.1
E00110240,19.5,19.5,53.7,7.3
E00110241,32.5,28.9,24.6,14
E00110242,57.6,25,1.5,15.9
E00110243,37.6,35.9,11.1,15.4
E00110244,19,29.3,36.2,15.5
E00110245,10.1,19.4,56.6,14
E00110246,33.9,40.3,12.1,13.7
E00110247,41.5,45.4,3.1,10
E00110248,37,35.8,4.9,22.2
E00110249,11.7,24.2,53.9,10.2
E00110250,29,22.5,39.1,9.4
E00110251,19.1,35.1,32.8,13
E00110252,26.7,22.4,13.3,37.6
E00110253,43,29.1,0.7,27.2
E00110254,9.1,18.9,56.8,15.2
E00110255,37.2,38.8,4.1,19.8
E00110256,28.8,28,20,23.2
E00110257,42.2,41.4,0.9,15.5
E00110258,39.3,45.1,0,15.6
E00110259,45.9,32,3.3,18.9
E00110260,16.1,29.8,17.7,36.3
E00110261,23.3,28.7,7.8,40.3
E00110262,75.7,15.4,1.5,7.4
E00110263,70.2,22.6,0,7.3
E00110264,49.7,40.1,0.7,9.5
E00110265,53.6,28.8,8.8,8.8
E00110266,61.1,30.5,2.3,6.1
E00110267,57.5,33.3,0,9.2
E00110268,44.1,34.7,1.7,19.5
E00110269,47.2,39.8,4.1,8.9
E00110270,26.4,44.8,12,16.8
E00110272,66.1,26.6,0.8,6.5
E00110273,59.7,31.3,1.5,7.5
E00110274,74.4,20.2,0.8,4.7
E00110275,52.8,39.8,1.6,5.7
E00110276,54.9,19.5,22.1,3.5
E00110277,48.4,39.3,0.8,11.5
E00110278,36.1,36.1,19.7,8.2
E00110279,37.8,37.8,0,24.4
E00110280,45.7,43.3,2.4,8.7
E00110282,34,26.2,34,5.8
E00110283,27.4,37.9,21.8,12.9
E00110284,9,22.1,21.3,47.5
E00110285,31.9,27.6,33.6,6.9
E00110286,27.7,29.7,35.6,6.9
E00110287,25.5,37.3,24.5,12.7
E00110288,15.2,12.8,65.6,6.4
E00110289,24.4,26.9,41.2,7.6
E00110290,2.5,5.9,12.9,78.7
E00110291,23.1,33.1,28.1,15.7
E00110292,37.5,35,19.2,8.3
E00110293,19.7,17.9,41.9,20.5
E00110294,0.9,5.2,8.7,85.2
E00110295,38.3,48.4,0.8,12.5
