areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00108600,83,0.6,16.4
E00108705,89.6,2.2,8.2
E00108706,94.9,0.9,4.2
E00108707,92.7,1,6.3
E00108708,93.2,1.6,5.2
E00108709,86.1,4.4,9.5
E00108710,93.1,1.2,5.7
E00108717,88,4.1,7.9
E00108718,95.4,1.4,3.2
E00108719,80.5,1.2,18.3
E00108744,80.7,4,15.2
E00108746,91.6,2.5,5.9
E00108748,86.9,1.9,11.3
E00108749,87.3,3.2,9.5
E00108750,90.5,3.2,6.3
E00108751,92.2,2.3,5.4
E00108761,87.7,1.7,10.6
E00108765,88.5,0.6,10.9
E00108769,92.4,0.8,6.8
E00108770,87,3.2,9.7
E00109905,76.3,3.4,20.3
E00109906,76,7.8,16.2
E00109907,78.9,6,15.1
E00109908,73.9,4,22.1
E00109910,75.7,4.6,19.7
E00109911,70.2,11.4,18.4
E00109914,72,6.3,21.6
E00109915,76.1,7.3,16.6
E00109916,76.5,5.2,18.3
E00109917,71.9,8.4,19.8
E00109918,78.2,4.5,17.2
E00109919,69,5.6,25.4
E00109920,76.3,5.5,18.2
E00109921,79.3,1.5,19.2
E00109922,82.3,4.1,13.5
E00109923,68,8.4,23.6
E00109924,77.6,8.4,14
E00109925,74.4,8.7,16.8
E00109926,77.5,9.7,12.7
E00109927,72.9,4.9,22.3
E00109928,79.1,6.6,14.3
E00109929,67.4,11.4,21.2
E00109930,69.4,7.9,22.8
E00109931,81.7,4.1,14.2
E00109932,90.1,0.7,9.2
E00109933,80.7,1.4,17.9
E00109934,77.9,2,20.1
E00109937,93.2,1.7,5.1
E00109938,87.9,1.8,10.4
E00109939,90.2,3.8,6
E00109940,93.3,1.1,5.6
E00109941,77.6,2.4,20
E00109942,94.9,2.3,2.9
E00109943,89.2,1,9.8
E00109949,74.6,11.7,13.8
E00109950,78.6,11,10.4
E00109952,80.4,12.2,7.4
E00109954,67.1,16.4,16.4
E00109956,68.8,25,6.2
E00109958,56.6,17.8,25.5
E00109959,72.6,7.9,19.5
E00109961,74.8,12.6,12.6
E00109962,72.9,8,19.1
E00109963,80.1,9.5,10.4
E00109964,65.8,22.8,11.4
E00109965,81.5,9.1,9.4
E00109967,66.2,26.5,7.3
E00109968,68.2,20.2,11.6
E00109969,49,45.7,5.3
E00109972,58.9,21.9,19.2
E00109973,74.9,10.9,14.2
E00109974,69.1,22.3,8.6
E00109975,75.5,15,9.5
E00109976,82.3,3.2,14.5
E00109978,89.3,7.1,3.6
E00109979,64,13.6,22.4
E00109980,93.7,2.4,3.9
E00109981,92.5,3.7,3.7
E00109982,84.8,8.2,7
E00109983,92.3,5.3,2.4
E00109984,86.3,4.6,9.2
E00109985,84.3,6.3,9.3
E00109986,86.7,5.2,8.2
E00109987,85.8,4.5,9.7
E00109988,85.4,6.8,7.7
E00109989,89.2,4.9,5.8
E00109990,76.2,19.2,4.6
E00109991,93.6,2.2,4.2
E00109992,85,1,14
E00109993,81.9,1.9,16.3
E00109994,91.1,2.1,6.8
E00109995,80.9,1.9,17.2
E00109997,91.1,2,6.9
E00109998,87.8,2.1,10.1
E00109999,86.4,4.9,8.6
E00110000,88.5,1,10.5
E00110001,79.3,1.7,19.1
E00110002,86.6,2.2,11.2
E00110003,92.6,2,5.3
E00110004,88.8,3.6,7.7
E00110005,86.4,2,11.6
E00110006,87.9,4.5,7.6
E00110007,82.4,4.2,13.4
E00110008,81.4,2.8,15.8
E00110009,85.4,2.4,12.2
E00110010,78.2,8,13.9
E00110012,67.8,7.8,24.4
E00110013,82.1,2.9,15
E00110014,80.9,5.2,13.9
E00110015,89.6,2,8.4
E00110016,88.1,2.6,9.3
E00110017,74,2.4,23.5
E00110018,88.2,1.5,10.3
E00110019,87.4,3,9.7
E00110020,85.1,1.9,13
E00110021,89.3,1.6,9.1
E00110022,88.2,2.5,9.4
E00110023,93.1,2.1,4.7
E00110024,76.7,3.5,19.8
E00110025,85.2,2.3,12.5
E00110026,82.8,4.8,12.4
E00110027,86.3,2.5,11.2
E00110028,86.3,0.5,13.3
E00110029,94.4,0.5,5.1
E00110030,87,1.3,11.7
E00110031,84.2,3.1,12.7
E00110032,86.6,2,11.3
E00110033,81.7,3.2,15.1
E00110034,85.9,2.3,11.9
E00110035,84.7,0.6,14.6
E00110036,90.4,1,8.6
E00110037,92.8,0.3,6.8
E00110038,91.3,1.4,7.3
E00110039,87.5,1.3,11.2
E00110040,75.7,1.8,22.5
E00110042,83.3,10.3,6.4
E00110043,77,6.9,16
E00110044,59.6,7.1,33.3
E00110045,76.2,5.4,18.3
E00110046,63.4,5.4,31.2
