areacd,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00108600,45.1,39,14.4,1,0.5
E00108705,59.8,29.5,8.9,1.8,0
E00108706,71.5,20.8,7.7,0,0
E00108707,58.6,28.4,12.1,0.9,0
E00108708,54.6,38.5,6.9,0,0
E00108709,42.9,44.9,10.2,2,0
E00108710,62.7,28.4,8.8,0,0
E00108717,59.4,30.4,9.4,0.7,0
E00108718,77.8,16.7,4.9,0.7,0
E00108719,43.7,36.5,16.7,2.4,0.8
E00108744,64.5,26.9,5.4,3.2,0
E00108746,71.1,20.5,8.4,0,0
E00108748,57.1,29.5,12.4,1,0
E00108749,58.1,27,10.8,4.1,0
E00108750,68.7,25.3,6,0,0
E00108751,62.7,32.2,3.4,1.7,0
E00108761,42.1,49.3,8.6,0,0
E00108765,63.3,28.7,6.7,0.7,0.7
E00108769,66.7,16.7,16.7,0,0
E00108770,53.2,33.3,11.5,1.9,0
E00109905,33.7,35.6,24.8,5.9,0
E00109906,49.2,39.1,8.6,3.1,0
E00109907,42.9,33,21.4,1.8,0.9
E00109908,21.2,26.5,51.5,0.8,0
E00109910,48,36.8,12.8,2.4,0
E00109911,29.5,33.6,33.6,3.3,0
E00109914,23.4,26.1,45,5.4,0
E00109915,30.5,37.3,28.8,3.4,0
E00109916,40.9,43.2,14.4,0.8,0.8
E00109917,29.5,33,29.5,8,0
E00109918,49.2,32.6,15.9,2.3,0
E00109919,38,36.4,22.3,3.3,0
E00109920,41.1,35.5,15.9,6.5,0.9
E00109921,42,26.7,27.5,3.8,0
E00109922,42.1,34.2,21.1,2.6,0
E00109923,20.1,21.8,45.4,10.9,1.7
E00109924,36,30.1,29.4,2.9,1.5
E00109925,25,40.4,30.1,4.4,0
E00109926,12.2,38.2,47.2,2.4,0
E00109927,40.2,30.3,25.8,3.8,0
E00109928,45.9,33.9,20.2,0,0
E00109929,19.2,35.3,45.5,0,0
E00109930,26.7,46.6,22.9,3.8,0
E00109931,36.2,36.9,25.5,0.7,0.7
E00109932,54.5,30,14.5,0.9,0
E00109933,31.3,31.3,29.5,7.1,0.9
E00109934,50.9,29.1,19.1,0.9,0
E00109937,56.1,30.8,12.1,0.9,0
E00109938,58.8,33.3,6.1,1.8,0
E00109939,50,38,12,0,0
E00109940,64.1,28.2,6.8,0.9,0
E00109941,35.1,31.1,31.1,2.7,0
E00109942,68,21.3,9,1.6,0
E00109943,55.9,27.6,14.2,2.4,0
E00109949,15.4,39.3,41.9,1.7,1.7
E00109950,45.8,36.7,15.8,1.7,0
E00109952,44.1,39.8,14.4,1.7,0
E00109954,14.1,30.1,48.1,7.3,0.5
E00109956,13.8,46.7,38.9,0.6,0
E00109958,7.2,19.2,67.7,5.4,0.6
E00109959,11.1,21.4,65,2.6,0
E00109961,24.3,46.1,28.9,0.7,0
E00109962,27.2,33.6,33.6,4.8,0.8
E00109963,47.6,34.5,17.2,0.7,0
E00109964,10.7,20,67.9,1.4,0
E00109965,33.7,41.7,22.1,1.8,0.6
E00109967,2.1,28.7,63.6,5.6,0
E00109968,8.8,33.8,51.5,5.9,0
E00109969,1.7,32.2,61,4.2,0.8
E00109972,9.9,44.2,36,9.9,0
E00109973,35.3,39.6,22.3,2.9,0
E00109974,17.7,42.3,34.6,5.4,0
E00109975,19.9,40.3,36,2.8,0.9
E00109976,55,35.8,9.2,0,0
E00109978,45.3,25.7,26.4,2.7,0
E00109979,10.9,27.1,56.6,5.4,0
E00109980,66.2,21.1,11.3,1.5,0
E00109981,55.7,33,10.4,0.9,0
E00109982,33.3,33.3,31.6,1.8,0
E00109983,55.3,28.4,16.3,0,0
E00109984,33.1,39.5,25.8,1.6,0
E00109985,52.3,32.4,13.5,0.9,0.9
E00109986,55.3,35,8.9,0.8,0
E00109987,50,34.7,12.1,3.2,0
E00109988,60.3,26.4,12.4,0.8,0
E00109989,58.9,24.8,14.7,1.6,0
E00109990,27.5,28.3,37.7,5.8,0.7
E00109991,76.1,21.9,1.9,0,0
E00109992,53.4,26,17.8,2.7,0
E00109993,42,36.2,21.8,0,0
E00109994,51,34.4,13.4,1.3,0
E00109995,67.7,21.5,10.8,0,0
E00109997,54.6,40.3,4.2,0.8,0
E00109998,68.1,17.2,14.7,0,0
E00109999,48,32.8,16,3.2,0
E00110000,68.9,20.2,10.9,0,0
E00110001,31.3,26.9,37.3,3.7,0.7
E00110002,49.6,26,21.3,3.1,0
E00110003,69.6,24.5,5.9,0,0
E00110004,69.1,25.9,5,0,0
E00110005,56.3,24.3,18.4,1,0
E00110006,66.1,21.9,10.9,1.1,0
E00110007,44.3,36.1,18.6,1,0
E00110008,32.6,41,25,1.4,0
E00110009,34.1,44.9,21,0,0
E00110010,26.9,31.7,35.6,5.8,0
E00110012,26.5,31.6,30.6,10.2,1
E00110013,38.5,44.1,16.8,0.7,0
E00110014,31.3,38.1,23.8,6.8,0
E00110015,64.3,26.6,8.4,0.7,0
E00110016,58.6,25.7,15,0,0.7
E00110017,31.1,31.8,31.8,5.3,0
E00110018,68.3,25,6.7,0,0
E00110019,70.5,18.1,8.6,2.9,0
E00110020,49.1,34,17,0,0
E00110021,70.4,20,9.6,0,0
E00110022,66.9,27.4,4.6,1.1,0
E00110023,62.4,30.1,5.8,1.7,0
E00110024,70.5,23,6.6,0,0
E00110025,42.9,35.6,21,0.5,0
E00110026,65.8,28.3,5,0,0.8
E00110027,66.7,21.7,11.7,0,0
E00110028,37.6,22.6,38.7,0,1.1
E00110029,71.8,16.7,11.5,0,0
E00110030,54.6,27.9,15.3,1.6,0.5
E00110031,46.3,33.3,18.5,1.9,0
E00110032,76,14.4,9.6,0,0
E00110033,44.7,30.9,23.4,1.1,0
E00110034,64.3,21.4,11.9,2.4,0
E00110035,57.8,25.2,16.3,0.7,0
E00110036,59.8,30.3,9.8,0,0
E00110037,65.3,27.4,4.8,1.6,0.8
E00110038,66.7,24.4,8.9,0,0
E00110039,71,23.5,4.3,1.2,0
E00110040,54.3,28.3,17.4,0,0
E00110042,51.7,31.7,15.2,1.4,0
E00110043,37,37.8,17.8,6.7,0.7
E00110044,21.7,25.2,42.6,8.7,1.7
E00110045,46.3,33.6,17.4,2.7,0
E00110046,14.2,18.9,62.3,4.7,0
E00110047,17.6,27.9,43.4,8.8,2.2
E00110048,22.5,32.6,41.9,3.1,0
E00110049,33.8,41.4,24.8,0,0
E00110050,6.3,34.8,56.3,2.7,0
E00110051,16.4,25.8,54.7,3.1,0
E00110052,9.6,30.8,58.7,1,0
E00110053,2.5,45.8,44.9,5.9,0.8
E00110054,38.8,42.2,14.7,4.3,0
E00110055,35.6,43.8,19.2,1.4,0
E00110056,5.8,27.3,58.3,7.9,0.7
E00110057,26.4,30.2,42.6,0,0.8
E00110058,31.4,25.6,40.5,2.5,0
E00110059,33.3,41.1,24.1,1.4,0
E00110060,43.4,38,17.8,0.8,0
E00110062,13.9,35.4,40.5,8.9,1.3
E00110063,4.8,38.4,52.1,4.8,0
E00110064,63.5,28.8,7.7,0,0
E00110067,7.5,40,48.8,1.3,2.5
E00110068,3.2,35.5,54.8,6.5,0
E00110069,56.1,25.5,13.3,5.1,0
E00110070,13.5,31,46,8.7,0.8
E00110071,9.9,42.3,43.4,3.8,0.5
E00110072,1.6,8.6,85.2,3.9,0.8
E00110073,9.7,33.8,52.6,3.9,0
E00110074,4.7,26,64.7,4.7,0
E00110075,10.1,40.4,46.8,2.8,0
E00110076,63.3,24.4,10,2.2,0
E00110077,4.5,25,70.5,0,0
E00110078,24,39,35,1,1
E00110079,61.8,32.4,5.9,0,0
E00110080,81,14.3,4.8,0,0
E00110081,28,27.1,39.8,5.1,0
E00110082,75.5,17,5.7,1.9,0
E00110083,72.9,18.7,8.4,0,0
E00110084,77.4,20.8,0,1.9,0
E00110085,61.2,28.6,8.2,2,0
E00110086,25.8,55,16.6,2.6,0
E00110088,63.9,27.1,9,0,0
E00110089,76.9,16.1,7,0,0
E00110090,71,19.4,8.1,0.8,0.8
E00110091,45.2,33.3,21.4,0,0
E00110092,61.2,27.9,9.5,1.4,0
E00110093,41.5,26.2,30.8,1.5,0
E00110094,20.3,28.6,45.1,5.3,0.8
E00110095,29.3,45.1,22.6,3,0
E00110096,63.7,27.4,8.1,0,0.7
E00110097,64.2,22.6,10.2,1.5,1.5
E00110098,22.1,27.5,42.3,5.4,2.7
E00110099,53.4,28.6,15,1.5,1.5
E00110100,44.2,39.5,16.3,0,0
E00110101,49.6,40.3,8.4,1.7,0
E00110102,40.4,37.6,20.6,1.4,0
E00110103,29.5,34.1,30.2,4.7,1.6
E00110104,55.9,37,6.3,0.8,0
E00110105,43.6,46.6,9,0.8,0
E00110106,51.4,34.9,10.1,3.7,0
E00110107,46,33.8,19.4,0.7,0
E00110108,57.7,32.7,5.8,3.8,0
E00110109,58.6,28.8,12.6,0,0
E00110110,15.2,56.8,23.2,4,0.8
E00110111,56.9,30.2,12.9,0,0
