areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00108600,96.6,1.8,1.6
E00108705,98.6,0,1.4
E00108706,98.8,0,1.2
E00108707,95.8,2.8,1.4
E00108708,96.4,2.3,1.3
E00108709,95.7,2.2,2.2
E00108710,98.8,0,1.2
E00108717,94,2.5,3.5
E00108718,97.7,0.3,2
E00108719,97.1,0.9,2.1
E00108744,96,1.3,2.7
E00108746,97.5,1,1.5
E00108748,96.2,2.3,1.4
E00108749,95.3,3.2,1.6
E00108750,96.3,0.5,3.2
E00108751,91.5,3.9,4.7
E00108761,97.3,0.7,2
E00108765,97.7,1.4,0.9
E00108769,96.9,0,3.1
E00108770,96.2,1.1,2.7
E00109905,94.1,2.8,3.1
E00109906,91.6,3,5.4
E00109907,89.9,2.1,8
E00109908,96,0.8,3.2
E00109910,95.4,1.3,3.3
E00109911,87.9,2.2,9.9
E00109914,91,1.9,7.1
E00109915,89.9,2,8.1
E00109916,94.8,0,5.2
E00109917,93,2.4,4.6
E00109918,93.4,1.8,4.8
E00109919,95.8,1.2,3
E00109920,93.1,0,6.9
E00109921,98.5,0,1.5
E00109922,94,1.1,4.9
E00109923,90.9,1.8,7.4
E00109924,92.9,0.6,6.5
E00109925,91.9,1.9,6.2
E00109926,92.8,0,7.2
E00109927,95.7,0.3,4
E00109928,92.1,0.8,7
E00109929,88.6,1.9,9.6
E00109930,90.3,1.3,8.4
E00109931,91.8,2.2,6
E00109932,97.3,2.4,0.3
E00109933,96.9,1,2.1
E00109934,95.6,3.4,1
E00109937,96.9,1,2
E00109938,95,0.4,4.6
E00109939,93.2,0,6.8
E00109940,98.2,0.7,1.1
E00109941,97,1.8,1.2
E00109942,96.8,0.6,2.6
E00109943,98.6,0.3,1
E00109949,86.7,3.3,10
E00109950,82.2,5.6,12.2
E00109952,81.7,1.7,16.5
E00109954,82.6,2.6,14.8
E00109956,77.1,2.2,20.8
E00109958,79.7,3.4,16.8
E00109959,87.9,2.4,9.7
E00109961,80.5,2.2,17.3
E00109962,94.2,1.7,4.1
E00109963,88.9,3.5,7.6
E00109964,76,2.5,21.5
E00109965,88,2.6,9.3
E00109967,76.8,2.3,20.9
E00109968,78.3,1.2,20.6
E00109969,56.9,2,41.1
E00109972,75.3,4.7,20
E00109973,88.1,2.1,9.8
E00109974,76.6,3.2,20.2
E00109975,80.9,3.5,15.6
E00109976,95.6,0.8,3.6
E00109978,86.1,5,8.9
E00109979,83.8,2.2,14
E00109980,90,2.7,7.3
E00109981,93,1.9,5.2
E00109982,86.5,6.2,7.3
E00109983,88.4,5.3,6.2
E00109984,91.2,3.8,5
E00109985,91.7,2.3,6
E00109986,88.9,5.1,6
E00109987,94.6,2.1,3.3
E00109988,92.2,2.2,5.6
E00109989,91.3,3.2,5.5
E00109990,78.4,4.9,16.7
E00109991,96.3,1.3,2.4
E00109992,98.5,0,1.5
E00109993,97.3,0.3,2.4
E00109994,98.4,0.5,1.2
E00109995,94,2.6,3.4
E00109997,97,1,2
E00109998,94.3,2.1,3.6
E00109999,93,2.9,4.1
E00110000,98.7,0.3,1
E00110001,96.6,1.7,1.7
E00110002,95.9,2.2,1.9
E00110003,96.7,0.8,2.5
E00110004,95.3,0.6,4.1
E00110005,97.2,0.8,2
E00110006,93.7,2.3,4.1
E00110007,95.4,1.7,2.9
E00110008,96.1,1.1,2.8
E00110009,97.6,0.3,2.1
E00110010,86.7,4.6,8.8
E00110012,92.2,2.3,5.4
E00110013,91.8,2.8,5.4
E00110014,94.7,2.1,3.2
E00110015,96.4,0.8,2.8
E00110016,95.6,0.3,4.1
E00110017,96.6,1.5,1.8
E00110018,99,0.3,0.8
E00110019,95.2,0.4,4.5
E00110020,98.1,0.4,1.5
E00110021,97.1,0.3,2.6
E00110022,94.9,2,3.1
E00110023,97.4,0.9,1.7
E00110024,93.6,1.9,4.6
E00110025,95.2,2.5,2.3
E00110026,94.9,0,5.1
E00110027,97.5,0.4,2.1
E00110028,98.1,0.5,1.4
E00110029,94.9,3.1,2.1
E00110030,97.3,1.5,1.1
E00110031,96.1,1.2,2.7
E00110032,96.7,1.2,2
E00110033,95.8,0.9,3.2
E00110034,97.4,0,2.6
E00110035,98.4,0.3,1.3
E00110036,98.1,0.3,1.6
E00110037,98.6,0,1.4
E00110038,98.2,0.5,1.4
E00110039,96.7,1.3,2
E00110040,92,4.4,3.5
E00110042,89.7,2.3,8.1
E00110043,91.9,2.1,6
E00110044,91.4,1.5,7.1
E00110045,92.3,1.1,6.6
E00110046,97,0,3
E00110047,91.1,2.2,6.7
E00110048,89,1.3,9.7
E00110049,96.2,0.3,3.5
E00110050,91.9,3.3,4.8
E00110051,94.6,1.9,3.4
E00110052,87,1.1,11.9
E00110053,89.4,0.4,10.2
E00110054,97.3,0.3,2.4
E00110055,92.1,0.3,7.6
E00110056,95,1.3,3.8
E00110057,87.9,0.4,11.8
E00110058,94,1.7,4.3
E00110059,88.3,4.5,7.2
E00110060,94.8,1.6,3.6
E00110062,82.6,4.9,12.5
E00110063,85.5,2.4,12.2
E00110064,90.5,3.3,6.2
E00110067,71.3,1.1,27.5
E00110068,82.1,0.7,17.2
E00110069,90.4,2.4,7.2
E00110070,91.3,1.4,7.3
E00110071,91.4,2.8,5.8
E00110072,77.9,8.1,14
E00110073,88.7,1.3,10
E00110074,89,0.8,10.2
E00110075,91.1,1.3,7.6
E00110076,95.9,0.8,3.3
E00110077,75.2,1.6,23.2
E00110078,88.2,1.9,10
E00110079,94.3,1.3,4.4
E00110080,98.8,0,1.2
E00110081,95.6,0.8,3.6
E00110082,89.6,4.5,6
E00110083,90.6,6,3.4
E00110084,91.9,0,8.1
E00110085,93.3,1.8,4.8
E00110086,92.1,2.9,5
E00110088,95.8,1.8,2.4
E00110089,91.5,5,3.5
E00110090,89.3,3.6,7.1
E00110091,88.5,3.4,8.1
E00110092,95.1,1.4,3.5
E00110093,91.5,3,5.6
E00110094,84.1,1.1,14.8
E00110095,91.6,3.6,4.9
E00110096,91,2.1,6.9
E00110097,89.5,5.7,4.8
E00110098,92.5,0.5,6.9
E00110099,89.3,3,7.7
E00110100,91,1.4,7.6
E00110101,98.4,0.8,0.8
E00110102,95,0.6,4.4
E00110103,92.1,1.9,6
E00110104,94.4,2,3.6
E00110105,96,1.2,2.8
E00110106,95.8,0.8,3.4
E00110107,94,1,5
E00110108,98.6,0.7,0.7
E00110109,97.5,0,2.5
E00110110,92.8,1.3,5.9
E00110111,97,0.7,2.2
E00110112,97.3,0.9,1.8
E00110113,98.9,0.4,0.8
E00110114,97.2,0.9,1.9
E00110115,94.4,1.2,4.3
E00110116,90.1,2.7,7.1
E00110123,92.3,1,6.7
E00110124,87.2,1,11.8
E00110125,87.3,2.5,10.2
E00110126,90.9,2.8,6.3
E00110127,72.8,6.5,20.6
E00110128,92,2.7,5.3
E00110129,62.7,2.3,35
E00110130,83.7,2,14.4
E00110132,91.4,1,7.6
E00110133,87.8,3.2,9
E00110134,85.2,1.6,13.2
E00110136,87.4,1.8,10.8
E00110137,81.7,3.2,15
E00110139,83.6,2.4,13.9
E00110140,92.8,1.3,5.9
E00110142,86.1,1.4,12.5
E00110144,80.2,6.2,13.6
E00110145,75.9,3.8,20.3
E00110146,71.6,2.4,26
E00110147,76.6,2.4,20.9
E00110148,79.7,2.3,18
E00110149,71.9,3.4,24.7
E00110150,78,2.9,19.1
E00110152,82.7,0,17.3
E00110153,82.7,5.6,11.8
E00110154,86.8,4.2,9
E00110156,73.6,3.8,22.6
E00110157,70.7,4.2,25.1
E00110158,79.3,1.8,18.8
E00110159,88.9,3.8,7.3
E00110160,92.1,0.8,7.1
E00110161,90,2,8
E00110162,82,4.6,13.4
E00110163,98.3,0,1.7
E00110165,86,4.6,9.4
E00110166,81.9,0.8,17.2
E00110167,86.3,2.5,11.2
E00110168,97,0.6,2.4
E00110169,96.5,0.8,2.8
E00110170,94.1,2.3,3.6
E00110171,97.8,0.4,1.8
E00110172,91.3,2.8,5.9
E00110173,91.4,0,8.6
E00110174,96.3,2.7,1
E00110175,96.1,0.4,3.5
E00110176,91,2.6,6.4
E00110177,90.8,1.5,7.6
E00110178,95.4,1.7,3
E00110179,91.3,0.3,8.4
E00110180,94.8,1.8,3.3
E00110181,93.2,1,5.8
E00110182,93.2,2.3,4.5
E00110183,98.1,1.6,0.3
E00110184,92.2,1.7,6.1
E00110185,96.2,0.7,3.1
E00110186,97.2,0.4,2.5
E00110187,93.6,1.9,4.5
E00110188,93.7,1.2,5.1
E00110189,94.3,2.8,2.8
E00110190,95.7,1.2,3.1
E00110191,97.8,0,2.2
E00110192,93.3,1.1,5.6
E00110195,96.1,0,3.9
E00110196,95,3.5,1.5
E00110197,97.6,0,2.4
E00110202,88.3,3.2,8.6
E00110203,81.6,4.2,14.2
E00110204,74.1,1.8,24.1
E00110205,88.4,1.7,9.8
E00110206,83.7,1.8,14.4
E00110207,81.2,1.9,16.9
E00110208,85.7,1.3,13
E00110209,90.2,0.8,8.9
E00110210,87.5,0.4,12.1
E00110211,87.9,2.8,9.3
E00110212,83.5,3.8,12.7
E00110213,82.6,1.8,15.6
E00110214,82.6,1.7,15.7
E00110215,85,0.9,14.1
E00110216,77.5,5.2,17.3
E00110217,81.9,2,16.1
E00110218,73.2,4.6,22.2
E00110219,89.3,0.6,10
E00110220,75.5,2.6,22
E00110222,87.1,0.8,12.1
E00110223,82.5,2.1,15.4
E00110224,89,0,11
E00110225,93,0.7,6.3
E00110226,84.2,2.7,13.1
E00110227,88.9,0.4,10.6
E00110228,88.1,0.3,11.6
E00110229,92.1,1.9,6
E00110230,86.5,3.6,9.9
E00110231,90,0.5,9.6
E00110232,86.5,1.1,12.4
