areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00108600,3.1,29.4,35.6,32
E00108705,0,5.4,65.8,28.8
E00108706,2.3,7.7,23.1,66.9
E00108707,0.9,10.3,56.9,31.9
E00108708,0.8,22.5,25.6,51.2
E00108709,0,24.5,40.8,34.7
E00108710,0,17.6,34.3,48
E00108717,2.2,21.9,29.2,46.7
E00108718,0,9.7,13.2,77.1
E00108719,3.1,26.8,37,33.1
E00108744,1.1,11,29.7,58.2
E00108746,1.2,7.2,53,38.6
E00108748,1.9,24.5,42.5,31.1
E00108749,2.7,23,27,47.3
E00108750,2.5,13.8,32.5,51.3
E00108751,0,18.6,39,42.4
E00108761,1.4,38.3,34,26.2
E00108765,2,21.9,27.8,48.3
E00108769,1.9,15.1,30.2,52.8
E00108770,2.6,19.2,41.7,36.5
E00109905,2.9,20,66.7,10.5
E00109906,0.8,18.1,68.5,12.6
E00109907,7.1,4.5,80.4,8
E00109908,43.2,13.6,36.4,6.8
E00109910,0.8,15.4,71.5,12.2
E00109911,4.2,27.5,56.7,11.7
E00109914,10.1,45.9,35.8,8.3
E00109915,4.1,27.3,61.2,7.4
E00109916,0.8,16.2,77.7,5.4
E00109917,3.6,12.6,70.3,13.5
E00109918,3.8,15.2,50,31.1
E00109919,0,7.5,87.5,5
E00109920,0.9,7.3,84.5,7.3
E00109921,6.1,9.2,74.8,9.9
E00109922,1.7,26.5,65,6.8
E00109923,31.6,19.9,34.2,14.3
E00109924,9.5,32.8,44.5,13.1
E00109925,7.3,43.1,43.1,6.6
E00109926,36.4,33.9,24,5.8
E00109927,6.1,6.1,83.3,4.5
E00109928,5.5,24.8,53.2,16.5
E00109929,23.1,34.6,30.8,11.5
E00109930,3.1,38.9,46.6,11.5
E00109931,6.4,16.4,66.4,10.7
E00109932,3.6,12.6,41.4,42.3
E00109933,11.8,22.7,48.2,17.3
E00109934,6.3,18,33.3,42.3
E00109937,0,1.9,61.2,36.9
E00109938,3.5,7.1,57.5,31.9
E00109939,0,22.4,38.8,38.8
E00109940,1.7,15.4,39.3,43.6
E00109941,16.2,28.4,41.9,13.5
E00109942,0.8,5.7,38.5,54.9
E00109943,5.4,14.7,36.4,43.4
E00109949,22.7,49.6,15.1,12.6
E00109950,0,12.5,75,12.5
E00109952,7.6,35.3,35.3,21.8
E00109954,35.5,38.9,19.7,5.9
E00109956,23.8,58.3,11.3,6.5
E00109958,51.2,37.3,6.6,4.8
E00109959,64.4,18.6,12.7,4.2
E00109961,6.5,48.1,37.7,7.8
E00109962,13.7,24.2,50,12.1
E00109963,4.9,31.9,19.4,43.8
E00109964,59,27.3,7.2,6.5
E00109965,4.3,41.6,36.6,17.4
E00109967,54.5,41.3,3.5,0.7
E00109968,33.6,46,15.3,5.1
E00109969,44.1,52.5,1.7,1.7
E00109972,16.9,64,16.3,2.9
E00109973,4.3,26.8,55.1,13.8
E00109974,20.8,44.6,29.2,5.4
E00109975,12.4,52.6,27.8,7.2
E00109976,2.5,19.8,60.3,17.4
E00109978,23.2,19.2,22.5,35.1
E00109979,40.3,36.4,14.7,8.5
E00109980,9.9,8.4,19.1,62.6
E00109981,7.9,23.7,15.8,52.6
E00109982,17.2,21.6,37.1,24.1
E00109983,10.6,22,9.9,57.4
E00109984,3.2,45.2,42.7,8.9
E00109985,5.4,6.3,52.3,36
E00109986,4.1,9.1,42.1,44.6
E00109987,0,7.3,66.1,26.6
E00109988,3.3,2.5,43.3,50.8
E00109989,2.3,5.4,51.2,41.1
E00109990,34.1,25.4,17.4,23.2
E00109991,0,0,18.1,81.9
E00109992,1.4,9.6,53.4,35.6
E00109993,17.7,26.9,26.3,29.1
E00109994,3.2,10.3,45.5,41
E00109995,3.2,14,21.5,61.3
E00109997,2.5,19.2,35,43.3
E00109998,1.7,12.2,29.6,56.5
E00109999,8.9,35,29.3,26.8
E00110000,3.4,13.4,26.9,56.3
E00110001,13.4,33.6,37.3,15.7
E00110002,8.7,25.2,37.8,28.3
E00110003,1.9,14.6,33,50.5
E00110004,1.4,9.2,35.5,53.9
E00110005,3,18.8,38.6,39.6
E00110006,3.3,12.2,32.8,51.7
E00110007,7.9,15.8,63.4,12.9
E00110008,12,18.3,58.5,11.3
E00110009,6.5,41.3,35.5,16.7
E00110010,19.2,37.5,28.8,14.4
E00110012,11.2,19.4,63.3,6.1
E00110013,4.9,37.5,35.4,22.2
E00110014,3.4,33.6,44.5,18.5
E00110015,0.7,13.4,37.3,48.6
E00110016,1.5,11.7,47.4,39.4
E00110017,7.6,32.1,35.1,25.2
E00110018,2.8,15.5,42.5,39.2
E00110019,1.9,7.5,48.6,42.1
E00110020,1.9,14.2,62.3,21.7
E00110021,1.7,10.4,37.4,50.4
E00110022,0.6,12.3,35.7,51.5
E00110023,2.3,19.1,20.8,57.8
E00110024,0.8,2.5,38,58.7
E00110025,4.6,15.1,37.9,42.5
E00110026,2.5,5.8,23.3,68.3
E00110027,3.3,10.7,38.8,47.1
E00110028,22.3,16,39.4,22.3
E00110029,5.3,3.9,30.3,60.5
E00110030,6.6,17.5,35.5,40.4
E00110031,8.4,29,29,33.6
E00110032,0,9.6,43.3,47.1
E00110033,12.6,16.8,44.2,26.3
E00110034,2.4,15.3,33.1,49.2
E00110035,6.7,20.9,32.8,39.6
E00110036,1.5,16,39.7,42.7
E00110037,0,17.7,37.9,44.4
E00110038,0,13.5,36,50.6
E00110039,1.8,11,29.4,57.7
E00110040,2.2,20,37.8,40
E00110042,2.8,31.7,19.3,46.2
E00110043,10.2,31.4,41.6,16.8
E00110044,7,27,62.6,3.5
E00110045,4,15.3,68.7,12
E00110046,45.4,27.8,22.2,4.6
E00110047,16.9,28.7,49.3,5.1
E00110048,28.7,34.9,30.2,6.2
E00110049,3.7,43.3,44,9
E00110050,43.9,31.6,21.9,2.6
E00110051,44.1,12.6,31.5,11.8
E00110052,39.4,40.4,12.5,7.7
E00110053,16.8,79,4.2,0
E00110054,4.3,33.6,51.7,10.3
E00110055,1.4,35.4,45.6,17.7
E00110056,24.6,52.1,19,4.2
E00110057,25.8,27.3,39.1,7.8
E00110058,32.2,17.4,39.7,10.7
E00110059,7.2,23.2,58,11.6
E00110060,3.9,21.9,62.5,11.7
E00110062,30,30,37.5,2.5
E00110063,39.5,53.7,4.1,2.7
E00110064,0,10.5,47.6,41.9
E00110067,12.8,64.1,23.1,0
E00110068,46.2,50.5,2.2,1.1
E00110069,6.1,5.1,27.3,61.6
E00110070,10.7,32.8,48.9,7.6
E00110071,16.5,53.8,28.6,1.1
E00110072,81,15.9,1.6,1.6
E00110073,32.5,47.4,17.5,2.6
E00110074,55.4,35.8,6.8,2
E00110075,17.6,53.7,25,3.7
E00110076,1.1,3.3,43.3,52.2
E00110077,57.8,34.4,5.6,2.2
E00110078,18.2,34.3,47.5,0
E00110079,0,18.3,44.2,37.5
E00110080,3.2,1.6,7.9,87.3
E00110081,26.5,42.7,4.3,26.5
E00110082,0,5.7,32.1,62.3
E00110083,5.6,5.6,26.9,62
E00110084,0,5.8,28.8,65.4
E00110085,2,6.1,28.6,63.3
E00110086,2,29.8,54.3,13.9
E00110088,2.2,10.2,33.6,54
E00110089,4.2,10.4,13.9,71.5
E00110090,0.8,9.1,31.4,58.7
E00110091,10.3,37.3,20.6,31.7
E00110092,0,12.3,31.5,56.2
E00110093,16.9,18.5,36.2,28.5
E00110094,32.4,35.3,21.3,11
E00110095,6.8,30.1,50.4,12.8
E00110096,2.2,20.9,20.9,56
E00110097,1.5,4.4,35.3,58.8
E00110098,17.4,24.2,51,7.4
E00110099,3.1,8.4,61.8,26.7
E00110100,8.8,31.8,18.9,40.5
E00110101,2.6,29.6,41.7,26.1
E00110102,5.8,23,46.8,24.5
E00110103,0,20.3,68,11.7
E00110104,0,17.3,40.2,42.5
E00110105,0,24.6,50.7,24.6
E00110106,2.8,18.3,47.7,31.2
E00110107,11.8,29.2,27.8,31.3
E00110108,0,19.2,38.5,42.3
E00110109,0.9,2.7,73,23.4
E00110110,12,58.4,21.6,8
E00110111,5.1,17.1,39.3,38.5
E00110112,0,28,38.7,33.3
E00110113,0,28.7,34.8,36.5
E00110114,0.9,8.6,24.1,66.4
E00110115,11.4,22.7,49.2,16.7
E00110116,4.1,14.9,26.6,54.5
E00110123,13,13.5,61.5,12
E00110124,11.4,12.2,47.2,29.3
E00110125,8.1,29.7,34.7,27.5
E00110126,1.8,31.3,42.8,24.1
E00110127,23.1,18.9,36.1,21.9
E00110128,3.7,32.3,38.1,25.9
E00110129,20.7,48.7,25.3,5.3
E00110130,3.1,21.7,49.7,25.5
E00110132,5.3,21.2,59.1,14.4
E00110133,4.4,52.9,36.8,5.9
E00110134,19.2,46.8,30.5,3.4
E00110136,0.7,21.2,27.2,51
E00110137,15.7,43.8,32.5,8
E00110139,4.4,31.6,54.4,9.6
E00110140,6.3,43.2,44.3,6.3
E00110142,20.6,58.8,15.3,5.3
E00110144,30.1,55.7,13.7,0.5
E00110145,24.2,49.3,16.4,10
E00110146,26.1,50,17,6.9
E00110147,65.1,22.5,7.7,4.7
E00110148,1.5,48.1,48.9,1.5
E00110149,9.3,64.7,22.7,3.3
E00110150,10.6,51.2,27.1,11.1
E00110152,11.8,55.1,29.1,3.9
E00110153,6.7,24.6,59,9.7
E00110154,16.6,46.5,34.4,2.5
E00110156,8.4,50.4,39.7,1.5
E00110157,43.8,19.6,16.1,20.5
E00110158,8.4,65.2,24.5,1.9
E00110159,1.9,37,58.3,2.8
E00110160,13.3,38.9,37.2,10.6
E00110161,2.6,24.6,57.9,14.9
E00110162,0,48,50.4,1.6
E00110163,54,33.3,10.3,2.3
E00110165,1.6,39.2,54.4,4.8
E00110166,4.6,52,35.5,7.9
E00110167,0,37.1,58.5,4.4
E00110168,0,2.4,79.7,17.9
E00110169,0.9,25.9,51.8,21.4
E00110170,2.4,19.8,55.6,22.2
E00110171,0.8,8.5,66.9,23.7
E00110172,0,3.5,25.5,70.9
E00110173,9.2,24.4,41.2,25.2
E00110174,0,13.9,68,18
E00110175,0,11.9,63.6,24.6
E00110176,11.5,11.5,72.1,4.9
E00110177,14.9,24,50.4,10.7
E00110178,1.6,10.7,60.7,27
E00110179,0,10.7,18.2,71.1
E00110180,1.7,5,56.3,37
E00110181,0.8,10.4,69.6,19.2
E00110182,8.7,23,42.9,25.4
E00110183,0.8,10.9,60.5,27.9
E00110184,0,1.6,76.4,22
E00110185,1.6,14.2,41.7,42.5
E00110186,9.6,5.6,55.2,29.6
E00110187,0,7.9,53.2,38.9
E00110188,1.7,35.7,40,22.6
E00110189,0.8,12.7,54.2,32.2
E00110190,0,20.7,52.6,26.7
E00110191,1.5,11.5,40.8,46.2
E00110192,32,31.3,16.3,20.4
E00110195,12.8,19.8,36,31.4
E00110196,2.3,15.6,38.3,43.8
E00110197,0.9,17.6,37,44.4
E00110202,19.4,48.1,25.9,6.5
E00110203,15.6,33,42.2,9.2
E00110204,34.8,31.1,18.5,15.6
E00110205,12.4,31,45.7,10.9
E00110206,9.1,31.4,38.8,20.7
E00110207,10.9,41.1,39.5,8.5
E00110208,0.7,23.7,57.6,18
E00110209,0.8,22.1,67.2,9.9
E00110210,28.9,27.2,36,7.9
E00110211,0.8,32,55.5,11.7
E00110212,60.8,32,7.2,0
E00110213,18.7,9.4,50.4,21.6
E00110214,2.4,35,48.8,13.8
E00110215,14.4,26.5,50,9.1
E00110216,21.7,1.4,53.6,23.2
E00110217,1.1,26.4,58.2,14.3
E00110218,15.6,26.7,37.8,20
E00110219,2.9,16.2,69.5,11.4
E00110220,11.8,8.8,41.9,37.5
E00110222,0.9,67,21.7,10.4
E00110223,33.7,28.4,26.3,11.6
E00110224,8.1,25,54.8,12.1
E00110225,14.2,35.8,46.7,3.3
E00110226,1.8,25.7,65.1,7.3
E00110227,44.3,46.6,9.2,0
E00110228,9.8,13.1,67.2,9.8
E00110229,55,11.7,27.9,5.4
E00110230,29.6,39.8,28.7,1.9
E00110231,45.6,34.2,17.5,2.6
E00110232,41.9,27.1,20.2,10.9
E00110233,14.8,18.5,28.7,38
E00110234,0.6,3.6,29.5,66.3
E00110235,27.8,44.3,15.7,12.2
E00110236,50,40.4,7,2.6
E00110237,0,10.6,69.9,19.5
E00110238,2.9,21.3,30.1,45.6
E00110239,15.6,43.4,37.7,3.3
E00110240,18.9,24.6,26.2,30.3
E00110241,19.5,12.4,61.1,7.1
E00110242,2.3,47,45.5,5.3
E00110243,1.7,14.5,68.4,15.4
E00110244,2.6,61.2,27.6,8.6
E00110245,22,33.1,40.9,3.9
E00110246,2.4,29.6,56.8,11.2
E00110247,0,9.4,81.1,9.4
E00110248,3.1,43.8,49.4,3.7
E00110249,2.3,18,72.7,7
E00110250,0,19,51.8,29.2
E00110251,4.5,31.1,59.1,5.3
E00110252,22.9,40.4,30.1,6.6
E00110253,6.1,27.9,53.7,12.2
E00110254,63.4,18.3,15.3,3.1
E00110255,12.4,28.9,39.7,19
E00110256,2.4,11.4,69.1,17.1
E00110257,0.9,3.5,49.6,46.1
E00110258,0,15.6,68,16.4
E00110259,0,8.9,61,30.1
E00110260,13.4,59.1,18.9,8.7
E00110261,15.1,48.4,32.5,4
E00110262,2.2,33.8,36.8,27.2
E00110263,2.4,23.6,41.7,32.3
E00110264,4.8,18.5,31.5,45.2
E00110265,1.6,27.8,31,39.7
E00110266,2.3,1.5,20,76.2
E00110267,1.7,5.8,63.3,29.2
E00110268,6,16.4,55.2,22.4
E00110269,0,15.4,63.4,21.1
E00110270,10.3,32.5,40.5,16.7
E00110272,0.8,4.9,49.2,45.1
E00110273,1.5,7.6,71,19.8
E00110274,0,4.6,73.8,21.5
E00110275,0,8.1,52.8,39
E00110276,20.4,28.3,29.2,22.1
E00110277,12.3,2.5,70.5,14.8
E00110278,0.8,6.6,49.2,43.4
E00110279,20.2,30.3,45.4,4.2
E00110280,0,7.1,72.2,20.6
E00110282,16.3,26,39.4,18.3
E00110283,6.5,8.9,53.7,30.9
E00110284,18.9,26.2,36.1,18.9
E00110285,8.7,40,44.3,7
E00110286,17.2,31.3,39.4,12.1
E00110287,0.9,35.8,52.3,11
E00110288,28.8,40.8,16,14.4
E00110289,15,41.7,35,8.3
E00110290,0.5,68,17.3,14.2
E00110291,4.1,52.1,37.2,6.6
E00110292,0,16,70.6,13.4
E00110293,9.5,48.3,32.8,9.5
E00110294,0.9,2.6,78.4,18.1
E00110295,2.3,13.3,25.8,58.6
E00110298,0.8,26,35,38.2
E00110299,2.3,39.8,53.9,3.9
E00110300,2,39.2,38.5,20.3
E00110301,0,36.9,55.1,8
E00110302,2.1,5.6,60.1,32.2
E00110303,21.2,12.4,15,51.3
E00110304,24,28.1,30.6,17.4
E00110305,30.9,7.4,27.2,34.6
E00110306,11.5,6.9,56.2,25.4
E00110307,4.7,3.9,53.5,38
E00110309,33.9,28.8,23.7,13.6
E00110310,6.8,7.5,37.6,48.1
E00110311,0.9,12.5,63.4,23.2
E00110312,14,43.4,34.3,8.4
E00110313,23.8,12.5,26.9,36.9
E00110314,24.7,15.7,48.3,11.2
E00110317,8.1,24.7,47.5,19.7
E00110318,1,36.9,47.6,14.6
E00110319,8.5,48.7,32.5,10.3
E00110320,6.1,35.7,40.8,17.3
E00110321,4.3,57.4,20.2,18.1
E00110322,64.1,28.9,6.3,0.8
E00110323,0,8.9,44.4,46.7
E00110324,2.6,23.3,48.3,25.9
E00110325,4.3,28.7,36.5,30.4
E00110326,25.7,41,28.6,4.8
E00110327,0.8,10,66.2,23.1
E00110328,1.2,12.4,58,28.4
E00110332,2.8,29,36.4,31.8
E00110333,52.4,37.8,8.5,1.2
E00110334,1.7,36.2,52.6,9.5
E00110335,2.9,22.5,51,23.5
E00110360,3.5,14.9,24.1,57.4
E00110361,0,10.9,33.3,55.8
E00110362,10,13.5,51.2,25.3
E00110363,7.6,22.9,41,28.5
E00110364,15.4,21.5,59.2,3.8
E00110365,13.2,46.5,26.3,14
E00110366,0.7,17,36.3,45.9
E00110367,7,13.3,45.3,34.4
E00110368,4.9,9,61.5,24.6
E00110369,20.6,29.4,38.2,11.8
E00110370,0,8.3,50.8,40.8
E00110371,6.5,16.3,59.8,17.4
E00110372,1.9,9.3,40.7,48.1
E00110373,0.8,8.1,54.5,36.6
E00110374,0,6.6,21.5,71.9
E00110375,3.4,19.7,30.8,46.2
E00110376,0,12.3,32.6,55.1
E00110404,2,3,69.5,25.5
E00110405,8.7,49,31.7,10.6
E00110406,0,3.3,57.1,39.6
E00110407,11.7,25.2,41.7,21.4
E00110409,26.1,55.7,13.6,4.5
E00110410,1.5,59.2,33.1,6.2
E00110411,1.4,37,44.9,16.7
E00110412,0.8,18.5,38.7,41.9
E00110413,13.4,29.4,31.1,26.1
E00110414,0,2.4,71.2,26.4
E00110415,29.8,18.4,40.4,11.4
E00110416,2.9,37.2,40.1,19.7
E00110417,3.3,23.6,35,38.2
E00110418,0.7,15.3,45.3,38.7
E00110419,0.7,18.1,45.1,36.1
E00110420,13.7,40.2,20.5,25.6
E00110421,2.3,12,50.4,35.3
E00110422,0,15.4,32.3,52.3
E00110423,8.6,34,31.5,25.9
E00110425,15.3,46.5,22.8,15.3
E00110426,0.8,7,72.1,20.2
E00110427,9.2,33.8,34.6,22.3
E00110428,0.8,14.4,72,12.7
E00111573,0,17.3,59,23.7
E00111575,2.4,34.6,52,11
E00111576,0.7,15.7,55.7,27.9
E00111577,3.5,53,31.3,12.2
E00111578,0,15.4,57.7,26.8
E00111579,4.7,14.2,36.2,44.9
E00111598,3.5,12.8,27.7,56
E00111599,0,28,29.9,42
E00111600,3.1,14.7,36.8,45.4
E00111601,12.4,11.8,35.3,40.5
E00111602,4.7,35.9,44.5,14.8
E00111604,0,15.5,32,52.6
E00111830,5.4,18.6,45.7,30.2
E00111831,14.5,34.7,28.2,22.6
E00111832,8,32.6,29,30.4
E00111833,11.5,36.3,31.9,20.4
E00111834,7.1,31,25.7,36.3
E00111837,4.5,77.3,15.5,2.7
E00111838,1.5,11.9,60.7,25.9
