areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00108600,15.3,29.8,39.6,15.3
E00108705,16.9,29.6,38.7,14.8
E00108706,11.8,27.3,48.4,12.4
E00108707,18.9,27.3,40.9,12.9
E00108708,15.5,26.4,47.1,10.9
E00108709,11.3,35.2,39.4,14.1
E00108710,16.4,23.3,46.6,13.8
E00108717,9.3,26.7,53.5,10.5
E00108718,12.3,19.8,54.3,13.6
E00108719,22.8,31.7,32.4,13.1
E00108744,13.3,33.3,35.6,17.8
E00108746,18.2,24.2,44.4,13.1
E00108748,7.4,27.7,53.2,11.7
E00108749,6.9,28.7,45.5,18.8
E00108750,8.7,19.6,55.4,16.3
E00108751,13.2,37.7,26.4,22.6
E00108761,10.9,25.8,43,20.3
E00108765,16.7,26.9,42.3,14.1
E00108769,13.2,27.6,38.2,21.1
E00108770,7.5,33.8,37.8,20.9
E00109905,41.1,21.5,17.1,20.3
E00109906,40.6,16.7,25.4,17.4
E00109907,48.9,23.7,9.9,17.6
E00109908,38.1,22.9,18.6,20.3
E00109910,45.5,17.5,18.2,18.8
E00109911,49.3,11.8,19.9,19.1
E00109914,40.3,20.2,12.9,26.6
E00109915,36.4,27.3,12.1,24.2
E00109916,45.2,17.9,16.7,20.2
E00109917,46.4,20.3,11.8,21.6
E00109918,40.8,19,21.8,18.4
E00109919,45.5,11,22.1,21.4
E00109920,45.3,18.7,18.7,17.3
E00109921,41.5,19.3,17.8,21.5
E00109922,50,14.6,13.8,21.5
E00109923,38.1,17.8,23.1,21.1
E00109924,37.7,20.1,18.8,23.4
E00109925,39.1,16.2,18.4,26.3
E00109926,43.5,15,21.1,20.4
E00109927,50.4,11.7,19.7,18.2
E00109928,33,20,23,24
E00109929,47,12.1,20.8,20.1
E00109930,46.2,12.7,23.4,17.7
E00109931,39.2,21.6,21.6,17.6
E00109932,23.6,33.8,28.4,14.2
E00109933,31.5,18.5,24.6,25.4
E00109934,23.2,19.6,34.1,23.2
E00109937,32.9,17.4,30.9,18.8
E00109938,33.8,20.8,33.8,11.5
E00109939,29.4,13.2,36.8,20.6
E00109940,29.2,23.6,28.3,18.9
E00109941,31.6,24.6,24.6,19.3
E00109942,33.8,14,35.3,16.9
E00109943,35.4,17.7,30.6,16.3
E00109949,37.6,17.1,33.3,12
E00109950,41.8,11.9,37.3,9
E00109952,35.2,12.3,45.1,7.4
E00109954,38.6,15.5,37.2,8.7
E00109956,27.7,15,46.2,11
E00109958,49.6,11.6,27.9,10.9
E00109959,53.7,7.3,24.4,14.6
E00109961,44,14.9,33.1,8
E00109962,38.1,17.8,35.6,8.5
E00109963,32.7,13.3,45.5,8.5
E00109964,43.7,24.1,19.5,12.6
E00109965,28.3,14.6,47,10.1
E00109967,48.4,22.2,17,12.4
