geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00083429,93.3,5,1.5,0.2
E00083430,94.1,3.2,0.9,1.8
E00083431,91.6,5.3,2.1,1.1
E00083432,94.7,2,1.5,1.8
E00083433,95.3,3.5,0,1.2
E00083434,87.5,8.3,1.6,2.6
E00083435,90.5,6.8,1,1.8
E00083436,93.8,2.8,0.6,2.8
E00083437,92.5,3.4,0.8,3.4
E00083438,97.2,1.4,1.4,0
E00083439,94.9,4,0.3,0.8
E00083440,94.3,3.9,1.4,0.4
E00083441,93.2,2.7,1,3.1
E00083442,87.7,3.1,4.4,4.8
E00083443,93.5,3.4,2,1
E00083444,91.8,3.3,1.9,3
E00083445,92.5,3.9,2.1,1.4
E00083446,91.4,6.1,0.6,1.8
E00083447,93.8,2.4,2.1,1.8
E00083448,93.5,5.9,0.6,0
E00083449,96.4,0.8,0.8,2
E00083450,94.5,3.8,0.7,1
E00083451,91.2,6.2,1.3,1.3
E00083452,96.5,3.1,0,0.4
E00083453,93.4,1.3,1.3,4.1
E00083454,92.1,4,1.2,2.8
E00083455,93.4,4.6,0.7,1.3
E00083456,92,5.8,0.6,1.5
E00083457,91,5.8,0.6,2.6
E00083458,93.8,3.7,0.5,2
E00083459,94.5,3.9,0.8,0.8
E00083460,91.9,5.9,0.7,1.6
E00083461,92.9,5.1,1,1
E00083462,93.3,3.1,0.9,2.7
E00083463,88.6,6.1,1.5,3.8
E00083464,92,5.2,1.5,1.2
E00083465,91.6,5.9,0.9,1.6
E00083466,94.5,2.7,1,1.7
E00083467,92.6,5.3,0.9,1.2
E00083468,92.4,2.8,1.2,3.6
E00083469,92,2.6,1,4.5
E00083470,92.5,7.5,0,0
E00083471,94.1,3.7,0.8,1.4
E00083472,89.2,7.7,1.5,1.5
E00083473,91.4,7.2,0.6,0.9
E00083474,93.2,5.1,0.6,1.1
E00083475,90,6.5,1,2.6
E00083476,96,4,0,0
E00083477,91.4,4.3,3.1,1.2
E00083478,91.2,5.7,2.1,1
E00083480,90.3,3,1.2,5.5
E00083481,92.8,3.2,2.4,1.6
E00083482,93.6,3.9,1.1,1.4
E00083483,92.8,5.2,0.9,1.2
