geography_code,sex-001,sex-002
E00083429,54.2,45.8
E00083430,47.1,52.9
E00083431,53.6,46.4
E00083432,51.1,48.9
E00083433,46.8,53.2
E00083434,50.7,49.3
E00083435,53.8,46.2
E00083436,50,50
E00083437,53.4,46.6
E00083438,50.6,49.4
E00083439,56.3,43.7
E00083440,51,49
E00083441,51.9,48.1
E00083442,49.2,50.8
E00083443,51.1,48.9
E00083444,49,51
E00083445,49.7,50.3
E00083446,50.1,49.9
E00083447,50.7,49.3
E00083448,52,48
E00083449,55.1,44.9
E00083450,50.6,49.4
E00083451,54,46
E00083452,52.4,47.6
E00083453,48.5,51.5
E00083454,50,50
E00083455,53.2,46.8
E00083456,50.2,49.8
E00083457,49.7,50.3
E00083458,51.9,48.1
E00083459,49.6,50.4
E00083460,51.7,48.3
E00083461,49.9,50.1
E00083462,55.5,44.5
E00083463,51.6,48.4
E00083464,48.7,51.3
E00083465,52,48
E00083466,51.9,48.1
E00083467,48.3,51.7
E00083468,55.4,44.6
E00083469,52.3,47.7
E00083470,52,48
E00083471,50.3,49.7
E00083472,52,48
E00083473,50.3,49.7
E00083474,53.8,46.2
E00083475,50.2,49.8
E00083476,56,44
E00083477,50,50
E00083478,49.6,50.4
E00083480,54.3,45.7
E00083481,50,50
E00083482,52.2,47.8
E00083483,49.3,50.7
E00083484,48.3,51.7
E00083485,52.5,47.5
E00083486,53,47
E00083487,51.7,48.3
E00083488,44.9,55.1
E00083489,49.8,50.2
E00083490,45.9,54.1
E00083491,49,51
E00083492,50.8,49.2
E00083493,49.9,50.1
E00083494,47.1,52.9
E00083495,47.7,52.3
E00083496,49.9,50.1
E00083497,56.8,43.2
E00083498,50.9,49.1
E00083609,50.5,49.5
E00083610,52.3,47.7
E00083611,48.6,51.4
E00083614,52.4,47.6
E00083621,51.5,48.5
E00083622,49.8,50.2
E00083623,46.8,53.2
E00083624,56.2,43.8
E00083658,55.3,44.7
E00083659,52.4,47.6
E00083660,54.2,45.8
E00083661,46.9,53.1
E00083662,52.1,47.9
E00083663,50.8,49.2
E00083664,51.7,48.3
E00083665,50.6,49.4
E00083666,53.6,46.4
E00083667,49.1,50.9
E00083668,51.7,48.3
E00083670,52.2,47.8
E00083671,47.4,52.6
E00083672,48.1,51.9
E00083673,50,50
E00083674,56.2,43.8
E00083675,52.8,47.2
E00083676,51,49
E00083677,48.4,51.6
E00083678,54.3,45.7
E00083679,54,46
E00083695,55.7,44.3
E00083696,48.5,51.5
E00083698,50.4,49.6
E00083699,50.2,49.8
E00083700,52.4,47.6
E00083701,52,48
E00083708,50.6,49.4
E00083716,46.9,53.1
E00083717,51.8,48.2
E00083718,49.7,50.3
E00083719,54.9,45.1
E00083720,51.7,48.3
E00083721,54.6,45.4
E00083724,49.1,50.9
E00083725,49.9,50.1
E00083726,51.5,48.5
E00083727,54.1,45.9
E00083728,49.7,50.3
E00083729,47.7,52.3
E00083730,48.3,51.7
E00083735,49.3,50.7
E00083736,52.5,47.5
E00083737,50.6,49.4
E00083738,55.5,44.5
E00083739,51.9,48.1
E00083756,50.6,49.4
E00083757,55.2,44.8
E00083758,50.2,49.8
E00083760,47.4,52.6
E00083761,50.9,49.1
E00083762,53.3,46.7
E00083763,52.4,47.6
E00083765,51.1,48.9
E00083766,51.1,48.9
E00083769,49.3,50.7
E00083772,51.6,48.4
E00083773,45.6,54.4
E00083774,49,51
E00083775,51.9,48.1
E00083776,52.9,47.1
E00083777,47.4,52.6
E00083778,49,51
E00083779,52.4,47.6
E00083780,53,47
E00083797,54.9,45.1
E00083798,51.9,48.1
E00083799,52.9,47.1
E00083800,53.2,46.8
E00083801,53.8,46.2
E00083802,49.2,50.8
E00083803,53.3,46.7
E00083804,51.6,48.4
E00083805,51.2,48.8
E00083806,54.3,45.7
E00083807,54.4,45.6
E00083808,56,44
E00083809,54.3,45.7
E00083810,51.7,48.3
E00083811,50.6,49.4
E00083812,52,48
E00083813,52.5,47.5
E00083814,49.3,50.7
E00083815,49.5,50.5
E00083816,52.6,47.4
E00083817,53.9,46.1
E00083818,55.6,44.4
E00083819,51.8,48.2
E00084161,49,51
E00084171,50.7,49.3
E00090005,47.4,52.6
E00090006,50.7,49.3
E00090007,51.6,48.4
E00090009,51,49
E00090010,48.2,51.8
E00090029,53.7,46.3
E00090033,52.3,47.7
E00090034,55.1,44.9
E00090035,51.2,48.8
E00090036,48.5,51.5
E00090037,46.2,53.8
E00090038,51.8,48.2
E00090039,54.7,45.3
E00090040,53.1,46.9
E00090041,53.2,46.8
E00090045,56,44
E00090046,50.3,49.7
E00090047,55.2,44.8
E00090048,52.5,47.5
E00090049,54.2,45.8
E00090050,51,49
E00090051,50.3,49.7
E00090052,47.4,52.6
E00090053,45.4,54.6
E00090054,48.8,51.2
E00090055,52.3,47.7
E00090056,56,44
E00090057,58.5,41.5
E00090060,53.4,46.6
E00090061,50.6,49.4
E00090083,54.6,45.4
E00090084,52.6,47.4
E00090128,52.5,47.5
E00090130,55.6,44.4
E00090131,53.6,46.4
E00090132,49.8,50.2
E00090133,51.5,48.5
E00090138,51.3,48.7
E00090140,49.4,50.6
E00090141,52.7,47.3
E00090142,53.5,46.5
E00090143,48.7,51.3
E00090144,50.2,49.8
E00090145,56.6,43.4
E00090146,50,50
E00090147,50.9,49.1
E00090148,51.6,48.4
E00090149,52.2,47.8
E00090150,50.3,49.7
E00090151,48.5,51.5
E00090178,51.3,48.7
E00090179,50.2,49.8
E00090180,51.2,48.8
E00090181,48.7,51.3
E00090182,55.6,44.4
E00090183,50.9,49.1
E00090184,50.9,49.1
E00090185,50.2,49.8
E00090186,51.8,48.2
E00090187,51,49
E00090188,51.8,48.2
E00090189,50.3,49.7
E00090190,49.7,50.3
E00090191,49.1,50.9
E00090195,54.2,45.8
E00090196,50,50
E00090197,50.8,49.2
E00090198,50.6,49.4
E00090200,53.2,46.8
E00090250,53.7,46.3
E00090251,54.9,45.1
E00090252,52.6,47.4
E00090253,53.7,46.3
E00090254,52.1,47.9
E00090255,54.1,45.9
E00090256,51.2,48.8
E00090257,53.9,46.1
E00090258,49.4,50.6
E00090259,49.2,50.8
E00090260,59.4,40.6
E00090261,55.7,44.3
E00090262,53.5,46.5
E00090263,52.9,47.1
E00090264,54.5,45.5
E00090265,53.6,46.4
E00090266,52.2,47.8
E00090267,51.8,48.2
E00090268,50.7,49.3
E00090269,52.6,47.4
E00090270,50.2,49.8
E00090271,48.2,51.8
E00090272,52.4,47.6
E00090273,50.9,49.1
E00090274,51.3,48.7
E00090275,52.5,47.5
E00090276,52.3,47.7
E00090277,53.9,46.1
E00090278,53,47
E00090279,55,45
E00090280,54.7,45.3
E00090281,56.8,43.2
E00090282,48.3,51.7
E00090283,52.3,47.7
E00090284,51.3,48.7
E00090285,51.3,48.8
E00090286,49.7,50.3
E00090287,52.9,47.1
E00090288,51.4,48.6
E00090289,52.7,47.3
E00090290,49.4,50.6
E00090291,50.8,49.2
E00090292,52.9,47.1
E00090293,51.5,48.5
E00090294,51.2,48.8
E00090295,53,47
E00090296,50.2,49.8
E00090297,49.4,50.6
E00090341,46.8,53.2
E00090353,49.8,50.2
E00090354,49.7,50.3
E00090355,49.9,50.1
E00090488,48.1,51.9
E00090505,51.6,48.4
E00090506,52.8,47.2
E00090507,49.4,50.6
E00090508,52.8,47.3
E00166727,50.3,49.7
E00166728,47.8,52.2
E00166729,51.5,48.5
E00166730,52.3,47.7
E00166731,47.9,52.1
E00166732,66.9,33.1
E00166733,50,50
E00172609,50.8,49.2
E00172610,46.7,53.3
E00172614,51.1,48.9
E00172615,52.9,47.1
E00178365,53.7,46.3
E00178400,54.9,45.1
E00178415,52.9,47.1
E00178423,50.7,49.3
E00188354,53.3,46.7
E00188403,53.9,46.1
E00188418,50.2,49.8
E00188427,56.5,43.5
E00188433,50.2,49.8
E00188436,50.8,49.2
E00188438,48.9,51.1
E00188446,51,49
E00188458,50.8,49.2
E00188507,53.5,46.5
E00188513,50.6,49.4
