geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00083429,85.2,14.8
E00083430,67.8,32.2
E00083431,75.3,24.7
E00083432,62.3,37.7
E00083433,77.7,22.3
E00083434,77.9,22.1
E00083435,75.1,24.9
E00083436,72.9,27.1
E00083437,79.8,20.2
E00083438,67.8,32.2
E00083439,71.3,28.7
E00083440,81.4,18.6
E00083441,73.3,26.7
E00083442,78.3,21.7
E00083443,75.9,24.1
E00083444,64.7,35.3
E00083445,78.5,21.5
E00083446,81,19
E00083447,62.3,37.7
E00083448,81.6,18.4
E00083449,55.8,44.2
E00083450,82.5,17.5
E00083451,89.2,10.8
E00083452,81.3,18.8
E00083453,64,36
E00083454,85.7,14.3
E00083455,89.6,10.4
E00083456,86.4,13.6
E00083457,84.9,15.1
E00083458,90.2,9.8
E00083459,88.3,11.7
E00083460,91.6,8.4
E00083461,90,10
E00083462,82,18
E00083463,81.9,18.1
E00083464,94.2,5.8
E00083465,86.5,13.5
E00083466,90.4,9.6
E00083467,89,11
E00083468,90.3,9.7
E00083469,91.5,8.5
E00083470,86.8,13.2
E00083471,86.1,13.9
E00083472,87.7,12.3
E00083473,89.6,10.4
E00083474,83.3,16.7
E00083475,93.3,6.7
E00083476,60.8,39.2
E00083477,78.4,21.6
E00083478,77.8,22.2
E00083480,77.8,22.2
E00083481,75.5,24.5
E00083482,64.2,35.8
E00083483,70.3,29.7
E00083484,83.6,16.4
E00083485,86,14
E00083486,72.2,27.8
E00083487,79.2,20.8
E00083488,64.2,35.8
E00083489,67.6,32.4
E00083490,68.8,31.2
E00083491,62.2,37.8
E00083492,74.4,25.6
E00083493,69.8,30.2
E00083494,67.6,32.4
E00083495,77.1,22.9
E00083496,72.7,27.3
E00083497,57,43
E00083498,73.1,26.9
E00083609,81.4,18.6
E00083610,81.6,18.4
E00083611,81.6,18.4
E00083614,90.5,9.5
E00083621,82.5,17.5
E00083622,87.2,12.8
E00083623,84.6,15.4
E00083624,86.5,13.5
E00083658,81.1,18.9
E00083659,74,26
E00083660,78.1,21.9
E00083661,83.9,16.1
E00083662,84.9,15.1
E00083663,73,27
E00083664,70.9,29.1
E00083665,76.5,23.5
E00083666,84.2,15.8
E00083667,76.4,23.6
E00083668,83.4,16.6
E00083670,64.9,35.1
E00083671,78.8,21.2
E00083672,82.9,17.1
E00083673,81.9,18.1
E00083674,78.4,21.6
E00083675,79,21
E00083676,76,24
E00083677,83.6,16.4
E00083678,88.7,11.3
E00083679,79.7,20.3
E00083695,84.7,15.3
E00083696,92.2,7.8
E00083698,87.1,12.9
E00083699,85.4,14.6
E00083700,91.4,8.6
E00083701,83.9,16.1
E00083708,86.2,13.8
E00083716,73.4,26.6
E00083717,68.7,31.3
E00083718,62.2,37.8
E00083719,66.8,33.2
E00083720,76.6,23.4
E00083721,87.1,12.9
E00083724,78.4,21.6
E00083725,76,24
E00083726,68.6,31.4
E00083727,70.8,29.2
E00083728,77.4,22.6
E00083729,61.3,38.7
E00083730,74.2,25.8
E00083735,76,24
E00083736,66.7,33.3
E00083737,75.4,24.6
E00083738,78.7,21.3
E00083739,70.1,29.9
E00083756,79.3,20.7
E00083757,79.4,20.6
E00083758,72.3,27.7
E00083760,75.9,24.1
E00083761,82.2,17.8
E00083762,70.6,29.4
E00083763,68.4,31.6
E00083765,82.4,17.6
E00083766,83.5,16.5
E00083769,64.7,35.3
E00083772,60.8,39.2
E00083773,56,44
E00083774,75.4,24.6
E00083775,45,55
E00083776,79.6,20.4
E00083777,90.9,9.1
E00083778,85.1,14.9
E00083779,74.2,25.8
E00083780,78.4,21.6
E00083797,85,15
E00083798,79.8,20.2
E00083799,87,13
E00083800,81.8,18.2
E00083801,88.3,11.7
E00083802,80.8,19.2
E00083803,85.8,14.2
E00083804,82.3,17.7
E00083805,87,13
E00083806,85.3,14.7
E00083807,90.6,9.4
E00083808,76.5,23.5
E00083809,89,11
E00083810,92.1,7.9
E00083811,85.6,14.4
E00083812,83.5,16.5
E00083813,70.9,29.1
E00083814,72.4,27.6
E00083815,88.4,11.6
E00083816,87.1,12.9
E00083817,84.8,15.2
E00083818,89.4,10.6
E00083819,87.5,12.5
E00084161,83.8,16.2
E00084171,86.1,13.9
E00090005,70.4,29.6
E00090006,69,31
E00090007,65.3,34.7
E00090009,69.4,30.6
E00090010,72.5,27.5
E00090029,72.6,27.4
E00090033,86.6,13.4
E00090034,78.9,21.1
E00090035,67.8,32.2
E00090036,72.3,27.7
E00090037,71.8,28.2
E00090038,76.3,23.7
E00090039,75.2,24.8
E00090040,66.1,33.9
E00090041,85,15
E00090045,89.6,10.4
E00090046,91.5,8.5
E00090047,92.4,7.6
E00090048,88.3,11.7
E00090049,90,10
E00090050,93,7
E00090051,88.8,11.2
E00090052,94.9,5.1
E00090053,89,11
E00090054,91.5,8.5
E00090055,86.9,13.1
E00090056,89.7,10.3
E00090057,86.8,13.2
E00090060,87.1,12.9
E00090061,85.8,14.2
E00090083,91.6,8.4
E00090084,93.4,6.6
E00090128,90.2,9.8
E00090130,93.8,6.2
E00090131,94.8,5.2
E00090132,93.4,6.6
E00090133,96.6,3.4
E00090138,94.2,5.8
E00090140,91,9
E00090141,89.3,10.7
E00090142,95.3,4.7
E00090143,92.4,7.6
E00090144,89.9,10.1
E00090145,91.1,8.9
E00090146,89.3,10.7
E00090147,90.3,9.7
E00090148,93,7
E00090149,87.5,12.5
E00090150,90.3,9.7
E00090151,85.6,14.4
E00090178,88.2,11.8
E00090179,86.2,13.8
E00090180,87.2,12.8
E00090181,89.1,10.9
E00090182,85.9,14.1
E00090183,88,12
E00090184,91.8,8.2
E00090185,92,8
E00090186,90.6,9.4
E00090187,91.9,8.1
E00090188,89.4,10.6
E00090189,91.7,8.3
E00090190,89.5,10.5
E00090191,89.9,10.1
E00090195,79.3,20.7
E00090196,87,13
E00090197,90.4,9.6
E00090198,90.9,9.1
E00090200,90,10
