geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00083429,17.8,17,59.3,5.8
E00083430,19.1,10.4,62.2,8.3
E00083431,25.7,15.6,50.3,8.4
E00083432,26.5,17.5,44.4,11.6
E00083433,19.1,14.5,60.5,5.9
E00083434,23.1,12.9,56.4,7.6
E00083435,25.3,13.4,55.2,6.2
E00083436,17.8,15.1,59.5,7.6
E00083437,30.4,12.7,40.5,16.5
E00083438,25,14.8,52.6,7.7
E00083439,25.4,20.3,44.7,9.6
E00083440,19.5,10.3,60,10.3
E00083441,35.6,19,35.6,9.7
E00083442,50,17,17.5,15.5
E00083443,20,10.6,61.9,7.5
E00083444,31.6,10.2,43.3,14.9
E00083445,17,13.7,58.2,11.1
E00083446,20.2,19,54.6,6.1
E00083447,32.3,14,33.3,20.4
E00083448,19.2,15.5,57.3,8
E00083449,29,16.2,45.2,9.5
E00083450,10.8,18.5,66.2,4.5
E00083451,16.1,9.4,68.3,6.1
E00083452,18.6,15.6,58.1,7.8
E00083453,29.6,19,42.5,8.9
E00083454,19.8,17.1,56.8,6.3
E00083455,13.8,16.4,59.1,10.7
E00083456,12.7,15.8,63.9,7.6
E00083457,14.8,19.7,60.7,4.9
E00083458,20.3,16.7,49.5,13.5
E00083459,13.2,26.5,55.9,4.4
E00083460,27.2,16,42,14.8
E00083461,18.1,11,63.2,7.7
E00083462,25,17.2,45.7,12.1
E00083463,16.3,14.4,58.1,11.3
E00083464,20.4,16.2,52.1,11.4
E00083465,14.8,15.4,64.5,5.3
E00083466,23.4,12.2,52.7,11.7
E00083467,13.9,13.3,65.7,7.2
E00083468,31.4,17.1,32.4,19
E00083469,40.4,13.2,27.8,18.5
E00083470,16.7,9.8,69.6,3.9
E00083471,11.9,13.1,68.8,6.3
E00083472,14.1,10.1,67.8,8.1
E00083473,16.3,7.9,69.1,6.7
E00083474,16.8,6.5,71,5.6
E00083475,20.5,9.9,50.3,19.2
E00083476,18,18.9,55.7,7.4
E00083477,21.4,15.1,52.8,10.7
E00083478,16.1,14.4,64.4,5
E00083480,18.8,19.4,52.1,9.7
E00083481,21.2,14.1,51,13.6
E00083482,42.1,11.6,30.5,15.8
E00083483,29.3,16.5,39,15.2
E00083484,16.4,20.5,53.4,9.6
E00083485,15.4,17.5,60.8,6.3
E00083486,30,18.9,39.5,11.6
E00083487,23.1,13.3,52.4,11.2
E00083488,22.8,12.3,52.6,12.3
E00083489,16,16.6,58.3,9.2
E00083490,27.5,16.2,46.6,9.8
E00083491,29.2,12.5,43.9,14.4
E00083492,15.3,9.5,66.1,9
E00083493,24.4,16.3,46.9,12.4
E00083494,40.7,13.4,34.9,11
E00083495,17.7,10.8,58.6,12.8
E00083496,18.8,10.2,62.9,8.1
E00083497,31.9,21.5,32.6,14.1
E00083498,37.5,13.3,40.6,8.6
E00083609,27.6,20.9,40,11.6
E00083610,22.3,19.1,40.5,18.2
E00083611,35,21.5,21.5,22.1
E00083614,19.6,18.2,55.9,6.3
E00083621,16.8,23.1,53.1,7
E00083622,35.7,19.6,27.3,17.5
E00083623,19.6,25.3,40.5,14.6
E00083624,40.4,16.9,27.2,15.4
E00083658,19.1,19.1,57.4,4.4
E00083659,41.1,14.1,26.6,18.2
E00083660,21,21.6,51.9,5.6
E00083661,21.6,16.7,59.8,2
E00083662,14.5,14,61.5,10
E00083663,21.5,20.8,45.8,11.8
E00083664,34.4,14.6,36.9,14
E00083665,37,15.8,24.7,22.6
E00083666,37.9,18.7,26.9,16.5
E00083667,31.5,16.4,32.1,20
E00083668,25,14.6,46.3,14
E00083670,33.5,16.5,34.5,15.5
E00083671,34,14,44.2,7.9
E00083672,48.4,14.8,21.3,15.6
E00083673,11.6,17.9,63,7.5
E00083674,24.3,13.2,51.5,11
E00083675,13.6,17.5,62.7,6.2
E00083676,17.3,20.1,53.2,9.4
E00083677,33.1,19.7,37.8,9.4
E00083678,41.9,14.2,20.3,23.6
E00083679,29,15.3,42.7,13
E00083695,15.5,20.7,50,13.8
E00083696,25.7,23.8,30.7,19.8
E00083698,15.8,18.1,53.7,12.4
E00083699,20.2,19.1,53.9,6.7
