geography_code,disability_3a-001,disability_3a-002
E00083429,9.2,90.8
E00083430,7.7,92.3
E00083431,14.9,85.1
E00083432,13.3,86.7
E00083433,10.2,89.8
E00083434,8.1,91.9
E00083435,13,87
E00083436,9.2,90.8
E00083437,11.5,88.5
E00083438,7.3,92.7
E00083439,21.3,78.7
E00083440,8.1,91.9
E00083441,12.2,87.8
E00083442,16.6,83.4
E00083443,9.4,90.6
E00083444,11.3,88.7
E00083445,11.6,88.4
E00083446,7.9,92.1
E00083447,13,87
E00083448,6.4,93.6
E00083449,12.2,87.8
E00083450,8.7,91.3
E00083451,9.6,90.4
E00083452,7.7,92.3
E00083453,13.8,86.2
E00083454,13.8,86.2
E00083455,18.4,81.6
E00083456,10.8,89.2
E00083457,20.2,79.8
E00083458,12.9,87.1
E00083459,8.5,91.5
E00083460,11.4,88.6
E00083461,9.7,90.3
E00083462,12.2,87.8
E00083463,11.5,88.5
E00083464,12.8,87.2
E00083465,8.5,91.5
E00083466,13.4,86.6
E00083467,9.4,90.6
E00083468,23.2,76.8
E00083469,21.5,78.5
E00083470,11.1,88.9
E00083471,19.6,80.4
E00083472,9.1,90.9
E00083473,5.1,94.9
E00083474,7.9,92.1
E00083475,8.9,91.1
E00083476,9.3,90.7
E00083477,8.6,91.4
E00083478,13,87
E00083480,13.5,86.5
E00083481,9.3,90.7
E00083482,11.2,88.8
E00083483,11.4,88.6
E00083484,10.1,89.9
E00083485,12.1,87.9
E00083486,9.3,90.7
E00083487,11.7,88.3
E00083488,21.8,78.2
E00083489,12.5,87.5
E00083490,7.7,92.3
E00083491,15.2,84.8
E00083492,10.1,89.9
E00083493,8.3,91.7
E00083494,9.1,90.9
E00083495,7.4,92.6
E00083496,12.3,87.7
E00083497,9.1,90.9
E00083498,13.7,86.3
E00083609,11.8,88.2
E00083610,10.5,89.5
E00083611,15.6,84.4
E00083614,13.1,86.9
E00083621,10.4,89.6
E00083622,17.2,82.8
E00083623,14.7,85.3
E00083624,19.5,80.5
E00083658,15,85
E00083659,11.6,88.4
E00083660,8.7,91.3
E00083661,8.9,91.1
E00083662,6.6,93.4
E00083663,10.5,89.5
E00083664,10.7,89.3
E00083665,12,88
E00083666,20.5,79.5
E00083667,16.9,83.1
E00083668,17.9,82.1
E00083670,8.4,91.6
E00083671,9.2,90.8
E00083672,16.9,83.1
E00083673,12.1,87.9
E00083674,6.9,93.1
E00083675,8.9,91.1
E00083676,10.9,89.1
E00083677,21,79
E00083678,21.5,78.5
E00083679,15.4,84.6
E00083695,11.4,88.6
E00083696,22.6,77.4
E00083698,9.2,90.8
E00083699,6.9,93.1
E00083700,12.1,87.9
E00083701,11.2,88.8
E00083708,13,87
E00083716,9.8,90.2
E00083717,7.8,92.2
E00083718,14.2,85.8
E00083719,9.8,90.2
E00083720,7.8,92.2
E00083721,12.3,87.7
E00083724,8.6,91.4
E00083725,10.1,89.9
E00083726,11.4,88.6
E00083727,9.4,90.6
E00083728,8.3,91.7
E00083729,10.2,89.8
E00083730,12.9,87.1
E00083735,13.5,86.5
E00083736,12.7,87.3
E00083737,12.8,87.2
E00083738,21.3,78.7
E00083739,11.8,88.2
E00083756,9.6,90.4
E00083757,18.5,81.5
E00083758,9.4,90.6
E00083760,17.9,82.1
E00083761,16,84
E00083762,12.5,87.5
E00083763,21.6,78.4
E00083765,17.7,82.3
E00083766,16.4,83.6
E00083769,7.6,92.4
E00083772,8.6,91.4
E00083773,7.1,92.9
E00083774,9.4,90.6
E00083775,6.5,93.5
E00083776,17.8,82.2
E00083777,31.5,68.5
E00083778,11,89
E00083779,15.1,84.9
E00083780,13.3,86.7
E00083797,17,83
E00083798,10.9,89.1
E00083799,12.9,87.1
E00083800,15.8,84.2
E00083801,23.5,76.5
E00083802,10.6,89.4
E00083803,14.4,85.6
E00083804,11.3,88.7
E00083805,13,87
E00083806,7.4,92.6
E00083807,26.9,73.1
E00083808,12.3,87.7
E00083809,11,89
E00083810,13.7,86.3
E00083811,9.9,90.1
E00083812,18,82
E00083813,11,89
E00083814,12.6,87.4
E00083815,20.8,79.2
E00083816,12.9,87.1
E00083817,17.6,82.4
E00083818,8,92
E00083819,12.4,87.6
E00084161,9.6,90.4
E00084171,10,90
E00090005,12.4,87.6
E00090006,9.4,90.6
E00090007,9.3,90.7
E00090009,11.9,88.1
E00090010,11.9,88.1
E00090029,24.3,75.7
E00090033,17.1,82.9
E00090034,20.5,79.5
E00090035,13.6,86.4
E00090036,11.8,88.2
E00090037,15.9,84.1
E00090038,29,71
E00090039,19.4,80.6
E00090040,20.2,79.8
E00090041,12.7,87.3
E00090045,18.6,81.4
E00090046,12.2,87.8
E00090047,23.7,76.3
E00090048,9.5,90.5
E00090049,9.3,90.7
E00090050,14.8,85.2
E00090051,12.5,87.5
E00090052,7.4,92.6
E00090053,19.6,80.4
E00090054,19.3,80.7
E00090055,16.1,83.9
E00090056,12.7,87.3
E00090057,21.6,78.4
E00090060,17.2,82.8
E00090061,15,85
E00090083,11.7,88.3
E00090084,10.4,89.6
E00090128,13.5,86.5
E00090130,10.5,89.5
E00090131,12.3,87.7
E00090132,15,85
E00090133,12,88
E00090138,12.2,87.8
E00090140,21.3,78.7
E00090141,17.7,82.3
E00090142,11,89
E00090143,19.7,80.3
E00090144,24.9,75.1
E00090145,13.5,86.5
E00090146,14.1,85.9
E00090147,7.6,92.4
E00090148,15.8,84.2
E00090149,13.1,86.9
E00090150,12.8,87.2
E00090151,11.3,88.7
E00090178,7.5,92.5
E00090179,8.9,91.1
E00090180,12.3,87.7
E00090181,9.5,90.5
E00090182,16.8,83.2
E00090183,11.2,88.8
E00090184,7.8,92.2
E00090185,12.3,87.7
E00090186,11.2,88.8
E00090187,14,86
E00090188,17.3,82.7
E00090189,8.1,91.9
E00090190,10.5,89.5
E00090191,10.3,89.7
E00090195,14.2,85.8
E00090196,14.1,85.9
E00090197,12.4,87.6
E00090198,10.6,89.4
E00090200,7.2,92.8
E00090250,7.8,92.2
E00090251,16.6,83.4
E00090252,11.6,88.4
E00090253,14.3,85.7
E00090254,20.3,79.7
E00090255,17.2,82.8
E00090256,21.6,78.4
E00090257,13.3,86.7
E00090258,10,90
E00090259,12,88
E00090260,17.2,82.8
E00090261,9.6,90.4
E00090262,10.6,89.4
E00090263,9.3,90.7
E00090264,12.5,87.5
E00090265,10.4,89.6
E00090266,8.3,91.7
E00090267,10.8,89.2
E00090268,14.4,85.6
E00090269,10.7,89.3
E00090270,11.5,88.5
E00090271,11.1,88.9
E00090272,10.1,89.9
E00090273,9.1,90.9
E00090274,11.8,88.2
E00090275,13.9,86.1
E00090276,9.4,90.6
E00090277,11,89
E00090278,15.1,84.9
E00090279,14.7,85.3
E00090280,11.9,88.1
E00090281,19.6,80.4
E00090282,14.1,85.9
E00090283,16.1,83.9
E00090284,17,83
E00090285,13.1,86.9
E00090286,14.1,85.9
E00090287,9,91
E00090288,15.3,84.7
E00090289,6.1,93.9
E00090290,13.8,86.3
E00090291,9.5,90.5
E00090292,13.7,86.3
E00090293,13.9,86.1
E00090294,9.7,90.3
E00090295,10.8,89.2
E00090296,8.1,91.9
E00090297,9.9,90.1
E00090341,11.6,88.4
E00090353,13.2,86.8
E00090354,22.8,77.2
E00090355,11.5,88.5
E00090488,14.6,85.4
E00090505,12.5,87.5
E00090506,13.6,86.4
E00090507,12.9,87.1
E00090508,11.8,88.3
E00166727,11.6,88.4
E00166728,7.2,92.8
E00166729,10,90
E00166730,13.4,86.6
E00166731,14.7,85.3
E00166732,47.6,52.4
E00166733,11.4,88.6
E00172609,7.2,92.8
E00172610,2.4,97.6
E00172614,14.8,85.2
E00172615,17.9,82.1
E00178365,19.1,80.9
E00178400,5.5,94.5
E00178415,10.6,89.4
E00178423,11.4,88.6
E00188354,10.7,89.3
E00188403,22.5,77.5
