geography_code,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00083429,43.9,27.3,21.2,3.8,3.8
E00083430,41.6,19.3,36.6,1.9,0.6
E00083431,21.9,34.2,41.1,2.7,0
E00083432,2.8,21,69.6,5.6,0.9
E00083433,36.4,38.4,21.9,2.6,0.7
E00083434,54.3,32.9,8.6,0,4.3
E00083435,46.8,28,23.7,0.5,1.1
E00083436,42.3,36.2,19.2,1.5,0.8
E00083437,25.2,28.8,37.8,7.2,0.9
E00083438,10.1,41.2,41.2,7.4,0
E00083439,12.8,39.8,42.9,4.5,0
E00083440,25.2,45.9,27.4,1.5,0
E00083441,13.7,23.4,48.2,11.2,3.6
E00083442,20,31.1,36.3,8.1,4.4
E00083443,48.5,26.2,24.6,0.8,0
E00083444,15.8,51.4,23.3,5.5,4.1
E00083445,46,40.3,11.3,2.4,0
E00083446,62.1,21.8,15.3,0.8,0
E00083447,16.1,25.9,49,4.9,4.2
E00083448,55.6,28.9,14.8,0,0.7
E00083449,8.2,29,53.6,9.3,0
E00083450,74.6,18,7.4,0,0
E00083451,53.5,37.2,8.5,0,0.8
E00083452,23.7,50.9,22.8,2.6,0
E00083453,16.1,33.9,45.2,4.8,0
E00083454,59.2,29.6,8.8,1.6,0.8
E00083455,73.8,17.7,8.5,0,0
E00083456,71.7,24.4,2.4,1.6,0
E00083457,56.9,36.1,6.9,0,0
E00083458,43.9,35.7,19.4,1,0
E00083459,38.7,29,30.6,1.6,0
E00083460,43.6,32.3,18.8,4.5,0.8
E00083461,49,41.4,9,0.7,0
E00083462,30,44.5,21.8,3.6,0
E00083463,33.8,46.8,18.7,0.7,0
E00083464,64,30.9,5,0,0
E00083465,57.2,33.1,9,0,0.7
E00083466,53.6,27.5,18.3,0.7,0
E00083467,75.9,18.2,5.1,0.7,0
E00083468,17.7,47.6,31.5,3.2,0
E00083469,12.3,34.6,46.2,6.2,0.8
E00083470,78.9,14.5,3.9,1.3,1.3
E00083471,61,26,13,0,0
E00083472,77.4,18.2,4.4,0,0
E00083473,71,22.1,6.9,0,0
E00083474,64.2,29.1,6.6,0,0
E00083475,63.4,19.4,14.9,2.2,0
E00083476,20.4,31.9,40.7,4.4,2.7
E00083477,45.1,33.6,20.4,0.9,0
E00083478,84.9,10.1,2.2,2.9,0
E00083480,61.2,23.9,9.7,2.2,3
E00083481,56.2,24.8,15.3,2.9,0.7
E00083482,23.2,36.6,37.3,0.7,2.1
E00083483,48.1,29.3,19.5,3,0
E00083484,77.8,16.2,6.1,0,0
E00083485,79.1,15.7,2.6,0,2.6
E00083486,30.8,30.1,31.6,6.8,0.8
E00083487,49.1,37.7,12.3,0.9,0
E00083488,13.8,27.7,56.9,1.5,0
E00083489,45.3,29.9,21.9,2.2,0.7
E00083490,32,35.2,24.6,5.7,2.5
E00083491,3.8,28.5,55.2,11.3,1.3
E00083492,65.4,23.1,8.5,0.8,2.3
E00083493,23.2,37,36.2,3.6,0
E00083494,26.8,41.5,22,8.9,0.8
E00083495,50.7,29.7,15.2,4.3,0
E00083496,47.2,28,18.4,4,2.4
E00083497,29.1,40.8,26.2,3.9,0
E00083498,53.8,35,9.4,0.9,0.9
E00083609,38.4,31.4,27,2.7,0.5
E00083610,29.7,44.1,22.8,3.4,0
E00083611,24.2,28.2,41.9,4.8,0.8
E00083614,76.6,20.3,2.3,0,0.8
E00083621,66.4,25.2,7.6,0.8,0
E00083622,22.3,28.5,44.6,3.8,0.8
E00083623,54.1,32,13.9,0,0
E00083624,20.8,21.5,54.6,2.3,0.8
E00083658,68.9,23.5,6.8,0.8,0
E00083659,23.8,34.4,34.4,4.1,3.3
E00083660,56.9,29.2,13.1,0.7,0
E00083661,63.1,25,11.9,0,0
E00083662,70.5,20.1,8.6,0.7,0
E00083663,57.4,31.5,7.4,0.9,2.8
E00083664,29.1,43.6,18.2,6.4,2.7
E00083665,20,50.4,21.6,4.8,3.2
E00083666,31.8,32.5,30.5,4.6,0.7
E00083667,36.6,29.1,27.6,5.2,1.5
E00083668,38.1,32,26.5,3.4,0
E00083670,26,34.6,34.6,3.9,0.8
E00083671,49,28,20.3,2.1,0.7
E00083672,24.7,24.7,37.6,9.7,3.2
E00083673,72.4,23,3.9,0.7,0
E00083674,30.7,50,17.5,1.8,0
E00083675,71.9,20.9,7.2,0,0
E00083676,31.3,46.9,20.8,1,0
E00083677,54,38.1,7.9,0,0
E00083678,13.6,40.2,38.6,7.6,0
E00083679,40.3,42.6,15.5,1.6,0
E00083695,64.2,27.4,7.4,1.1,0
E00083696,25.3,41.4,29.3,1,3
E00083698,56.5,32.9,9.9,0.6,0
E00083699,64.3,25.6,7.8,2.3,0
E00083700,49.6,24.8,19.9,5,0.7
E00083701,47.8,34.5,17.7,0,0
E00083708,63.5,27.6,8.9,0,0
E00083716,22.2,47.6,27.8,2.4,0
E00083717,33.1,35.2,28.3,2.8,0.7
E00083718,10.9,41.9,29.5,11.6,6.2
E00083719,12.8,34.2,34.2,10.3,8.5
E00083720,43.3,31.2,20.6,4.3,0.7
E00083721,69.9,22.1,5.9,2.2,0
E00083724,68.4,27.2,4.4,0,0
E00083725,80.5,16.4,0,3.1,0
E00083726,26.2,31,29.4,10.3,3.2
E00083727,48.4,37.5,13.3,0.8,0
E00083728,55.3,31.2,12.8,0.7,0
E00083729,23.7,46.1,22.4,4.6,3.3
E00083730,20.9,39.9,30.4,3.4,5.4
E00083735,28.9,31.9,36.3,3,0
E00083736,41.6,25.5,30.2,2,0.7
E00083737,24.4,32.1,39.7,3.8,0
E00083738,2.3,21.1,64.8,11.7,0
E00083739,29.7,21.9,32.8,13.3,2.3
E00083756,84.4,8.3,4.6,1.8,0.9
E00083757,32.3,22.9,39.5,4.9,0.4
E00083758,65.9,22.3,11.7,0,0
E00083760,36.4,33.1,23.8,6.6,0
E00083761,23.6,33.1,29.9,8.7,4.7
E00083762,78.1,10.9,10.9,0,0
E00083763,7.3,45.8,39.6,6.3,1
E00083765,28.6,28.6,33.3,7.1,2.4
E00083766,16.1,37.2,40.9,5.1,0.7
E00083769,60.1,20.9,17.6,1.4,0
E00083772,21.6,38.5,36.5,3.4,0
E00083773,40.9,31.7,23.2,3.7,0.6
E00083774,74.6,19.3,6.1,0,0
E00083775,12,27.8,50.4,7.5,2.3
E00083776,9.2,20.2,60.1,8.6,1.8
E00083777,3.2,44.8,44.8,7.2,0
E00083778,15.7,44.1,29.9,7.9,2.4
E00083779,7.3,41.3,44.1,6.1,1.1
E00083780,34.1,41.3,21.7,2.2,0.7
E00083797,28.1,29.8,34.7,5.8,1.7
E00083798,54.6,35.4,9.2,0.8,0
E00083799,52.8,33.6,12,1.6,0
E00083800,67.8,24,7.5,0,0.7
E00083801,28.7,56.6,12.3,2.5,0
E00083802,34.4,29.5,32,4.1,0
E00083803,46.9,33.1,18.5,1.5,0
E00083804,50.4,31.7,16.5,1.4,0
E00083805,45,36.7,17.5,0.8,0
E00083806,68.6,25.6,5.8,0,0
E00083807,70.8,22.1,6.2,0.9,0
E00083808,40.2,38,21.2,0.6,0
E00083809,51.9,28.6,18.2,1.3,0
E00083810,60.8,30.8,7.5,0.8,0
E00083811,75.8,13.7,9.7,0.8,0
E00083812,24.2,24.2,46.2,5.3,0
E00083813,10.3,29,48.6,9.3,2.8
E00083814,10.9,25.8,52.3,10.9,0
E00083815,26.8,37.4,28.5,7.3,0
E00083816,31.2,29.6,34.4,4.8,0
E00083817,65.9,22.5,10.9,0.8,0
E00083818,40,39.2,20.8,0,0
E00083819,64.3,27,7.8,0.9,0
E00084161,55,28.4,14.7,1.8,0
E00084171,75.4,15.1,8.7,0.8,0
E00090005,38.5,23.1,34.6,3.8,0
E00090006,77.7,15.8,5,0,1.4
E00090007,36.7,35.3,25.2,2.2,0.7
E00090009,51.3,24,17.3,5.3,2
E00090010,40.7,33.3,21.6,4.3,0
E00090029,10.3,35.3,52.6,1.7,0
E00090033,47.3,36.6,14.5,0.8,0.8
E00090034,23.9,31.2,42,2.9,0
E00090035,27.9,31.8,34.4,5.2,0.6
E00090036,20.8,43.5,32.5,3.2,0
E00090037,15.4,48,30.1,4.9,1.6
E00090038,19.2,23.2,47,8.6,2
E00090039,16.3,45.3,34.9,1.7,1.7
E00090040,36.1,38.7,20.2,5,0
E00090041,60.8,28,11.2,0,0
E00090045,40.3,36.3,21,2.4,0
E00090046,28.5,40.5,29.7,0.6,0.6
E00090047,61.1,27.8,9.9,1.2,0
E00090048,54.1,33.6,11.6,0.7,0
E00090049,63.6,29.8,6.6,0,0
E00090050,73.6,22.4,4,0,0
E00090051,64.5,23.6,10.9,0.9,0
E00090052,61.5,33.3,5.1,0,0
E00090053,39.5,44.4,12.9,3.2,0
E00090054,36.7,32.5,30.8,0,0
E00090055,53.6,23.2,21,2.2,0
E00090056,25.2,31.7,42.3,0.8,0
E00090057,4.2,41.2,53.8,0.8,0
E00090060,26,33.5,37,2.3,1.2
E00090061,38.9,21.6,35.9,3.6,0
E00090083,47.1,36.2,13.8,2.9,0
E00090084,66.4,21.6,11.2,0.9,0
E00090128,43.7,39.5,12.6,3.4,0.8
E00090130,59.5,32.8,7.8,0,0
E00090131,42.7,39.7,16.8,0.8,0
E00090132,71,24.4,4.6,0,0
E00090133,72.1,23.3,4.7,0,0
E00090138,63.6,30.5,4.2,0.8,0.8
E00090140,31.3,24.4,39.7,3.8,0.8
E00090141,16.5,28.4,44,10.1,0.9
E00090142,65,28.3,5,1.7,0
E00090143,45.9,32,18.9,2.5,0.8
E00090144,40.2,35,18.8,4.3,1.7
E00090145,46.7,38.5,14.1,0.7,0
E00090146,53.5,28.7,15.5,2.3,0
E00090147,70.1,20.5,9.4,0,0
E00090148,21.7,55.2,21.7,1.4,0
E00090149,78.6,17.9,2.6,0.9,0
E00090150,66.1,28.9,4.1,0.8,0
E00090151,59.8,32.1,7.1,0,0.9
E00090178,85.5,12.2,2.3,0,0
E00090179,73.3,17.5,7.5,1.7,0
E00090180,71.3,19.1,8.7,0.9,0
E00090181,69.5,25.8,3.9,0.8,0
E00090182,40.6,25.5,30.2,2.8,0.9
E00090183,76.4,21.3,1.6,0.8,0
E00090184,60.2,32,7,0.8,0
E00090185,69.5,22.7,7.8,0,0
E00090186,75,21,1.6,1.6,0.8
E00090187,69.9,18.7,11.4,0,0
E00090188,45.6,16.2,37.5,0.7,0
E00090189,58.6,33.6,7.8,0,0
E00090190,62.6,21.8,13.6,1.4,0.7
E00090191,33.1,61,5.9,0,0
E00090195,43.1,36.7,17.4,2.8,0
E00090196,60.5,26.1,12.6,0.8,0
E00090197,66.1,23.1,9.1,1.7,0
E00090198,74.1,25,0.9,0,0
E00090200,69.3,20.4,10.2,0,0
E00090250,68.3,25.9,5.8,0,0
E00090251,45.7,33.3,20.2,0.8,0
E00090252,32.5,36.5,27,4,0
E00090253,47.9,33.9,18.2,0,0
E00090254,18,20.9,61.2,0,0
E00090255,21.9,35.1,39.7,3.3,0
E00090256,14.5,29,47.8,8.7,0
E00090257,46.7,32.8,20.4,0,0
E00090258,79.7,13.6,6.8,0,0
E00090259,41.1,38.7,20.2,0,0
E00090260,14.4,46.9,37.5,1.3,0
E00090261,32.6,42.8,21.7,1.4,1.4
E00090262,75,20.7,4.3,0,0
E00090263,79.1,16.4,4.5,0,0
E00090264,21,48.4,29.6,1.1,0
E00090265,50.4,40.1,8.8,0.7,0
E00090266,81.4,14.4,4.2,0,0
E00090267,76.4,20.8,2.8,0,0
E00090268,76.4,18.1,4.7,0.8,0
E00090269,32.3,33.9,25.8,8.1,0
E00090270,62.8,24,11.6,1.7,0
E00090271,66.1,29.9,3.9,0,0
E00090272,49.3,39.2,8.8,1.4,1.4
E00090273,64.1,23.4,10.2,2.3,0
E00090274,55.1,34.7,10.2,0,0
E00090275,29.5,29,39.8,1.7,0
E00090276,59,28.7,10.7,1.6,0
E00090277,59.1,28.3,12.6,0,0
E00090278,34.4,30.5,31.3,3.1,0.8
E00090279,45.6,31.6,22.8,0,0
E00090280,37,33.9,25.2,3.9,0
E00090281,42.3,42.3,14.7,0.6,0
E00090282,19,35.5,39.7,4.1,1.7
E00090283,44.3,36.9,15.6,3.3,0
E00090284,32.7,42.7,21.8,2.7,0
E00090285,44.2,41.1,13.2,0.8,0.8
E00090286,18.3,32.5,44.2,4.2,0.8
E00090287,76.7,16.7,5.8,0.8,0
E00090288,32,32,30.5,5.5,0
E00090289,46,30.7,22.6,0.7,0
E00090290,46.4,35.2,16.8,0,1.6
E00090291,58.2,33.6,7.4,0.8,0
E00090292,36.9,48.4,13.9,0.8,0
E00090293,23.5,21.2,53,2.3,0
E00090294,52,32.8,13.6,1.6,0
E00090295,39.3,44.3,15.6,0.8,0
E00090296,77.2,16.7,6.1,0,0
E00090297,49.6,29.8,19.1,0.8,0.8
E00090341,5.7,30.4,60.8,1.9,1.3
E00090353,9.2,35.3,50.6,4,0.8
E00090354,18.8,27.9,50.6,2.6,0
E00090355,20,41.3,36.6,2.1,0
E00090488,56.1,29.3,13.8,0.8,0
E00090505,35.3,42.1,21.8,0.8,0
E00090506,46.4,39.3,13.4,0.9,0
E00090507,10.9,40.4,44.9,3.2,0.6
E00090508,15.7,34.8,44.9,4.5,0
E00166727,21.4,27.7,38.7,6.9,5.2
E00166728,27,35.2,23.8,10.7,3.3
E00166729,3.8,32.2,54.6,7.1,2.2
E00166730,0.7,31.2,60.9,7.2,0
E00166731,3,41.7,50,4.8,0.6
E00166732,2.6,8.6,87.9,0,0.9
E00166733,3,23.5,60.6,10.6,2.3
E00172609,51.2,37.8,9.8,1.2,0
E00172610,70.5,18.9,10.5,0,0
E00172614,11.3,53.4,30.1,5.3,0
E00172615,3.3,35.3,52.9,5.9,2.6
E00178365,71.1,19.7,3.9,3.9,1.3
E00178400,33.5,30.5,34,1.5,0.5
E00178415,50,32.9,15.8,0,1.3
E00178423,22.8,32.9,33.5,9.5,1.3
E00188354,51.5,31.1,15.9,1.5,0
E00188403,13.8,54.3,29.3,2.6,0
E00188418,3.4,18.8,70.9,5.1,1.7
E00188427,50.4,29.1,17.9,2.6,0
E00188433,12.5,50,33.6,3.1,0.8
E00188436,85.6,10.2,3.4,0.8,0
E00188438,3,19.8,69.3,5.9,2
E00188446,31.6,48.5,19.1,0.7,0
E00188458,12.3,42.5,43.4,1.9,0
E00188507,1.9,44.7,47.6,5.8,0
E00188513,23.6,30.2,38.7,6.6,0.9
E00188518,21.8,47.6,29,1.6,0
E00188521,6.4,16.5,68.8,4.6,3.7
E00188534,38.8,34.7,20.7,5,0.8
E00188539,5.2,56,38.1,0.7,0
