areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00139395,99,0,1
E00139396,98.9,0,1.1
E00139397,97.3,0,2.7
E00139398,97.5,0,2.5
E00139399,99.7,0,0.3
E00139400,98.5,0.4,1.1
E00139401,99.3,0.4,0.4
E00139402,98.3,0,1.7
E00139403,99.4,0.3,0.3
E00139404,97.9,0,2.1
E00139405,99.7,0,0.3
E00139406,98.3,0.7,1
E00139407,100,0,0
E00139408,97.5,0,2.5
E00139409,100,0,0
E00139410,97.2,0,2.8
E00139411,97.4,0.9,1.7
E00139412,98.1,1.6,0.4
E00139413,95.9,1.1,3
E00139414,96.1,0,3.9
E00139415,98.1,0.3,1.5
E00139416,98.5,0.4,1.2
E00139417,96.3,0,3.7
E00139419,98.1,0.8,1.2
E00139420,97.9,0.8,1.3
E00139421,96.9,0.7,2.4
E00139422,97.1,0.6,2.3
E00139424,98,1.7,0.3
E00139425,99.3,0.3,0.3
E00139427,100,0,0
E00139429,99.7,0,0.3
E00139430,96.8,0.4,2.8
E00139431,97.9,0,2.1
E00139432,99.5,0.5,0
E00139433,98.3,0.7,1
E00139434,97.1,2.1,0.9
E00139435,97.9,1,1
E00139436,95.7,1.2,3.1
E00139437,95.8,1.3,2.9
E00139438,98,0,2
E00139439,99.7,0,0.3
E00139440,97.7,0,2.3
E00139443,98.7,0,1.3
E00139445,97.2,0.3,2.5
E00139448,99.1,0,0.9
E00139450,98.4,0.6,0.9
E00139451,99.7,0.3,0
E00139453,98.7,0.3,1
E00139454,99.3,0,0.7
E00139457,98.3,0.4,1.3
E00139458,99.3,0,0.7
E00139460,99.7,0.3,0
E00139462,98.8,0,1.2
E00139464,98.6,0,1.4
E00139465,99.2,0.8,0
E00139468,97.9,1.1,1.1
E00139483,94.8,1.1,4.1
E00139488,96.8,0,3.2
E00139496,98.6,0,1.4
E00139509,93.7,1.4,4.9
E00139510,91,1.3,7.6
E00139511,98.1,0.9,0.9
E00139512,96.7,0,3.3
E00139513,90.5,0,9.5
E00139514,98.3,0,1.7
E00139515,97.3,1.1,1.6
E00139516,96.3,0.9,2.8
E00139517,94.7,1.2,4
E00139518,96.9,1.6,1.6
E00139519,94.7,2.3,3
E00139520,98,0.3,1.7
E00139521,93.7,0,6.3
E00139522,97.6,0.8,1.6
E00139523,93,1.8,5.2
E00139524,98.9,0.5,0.5
E00139525,93.1,1,5.9
E00139526,99.7,0,0.3
E00139527,99.2,0.8,0
E00139528,99.5,0,0.5
E00139529,98.8,0.8,0.4
E00139530,95.5,1.5,3
E00139534,96,0.5,3.4
E00139535,98,1.2,0.8
E00139536,96.6,0,3.4
E00139537,99.3,0,0.7
E00139538,98.3,0.8,0.8
E00139539,97.2,1.2,1.6
E00139540,98.2,0.7,1.1
E00139541,97.8,0,2.2
E00139542,98.1,0.2,1.7
E00139554,98.8,0.4,0.8
E00139555,98,0,2
E00139556,96.1,0.4,3.5
E00139557,99.6,0,0.4
E00139558,99,0.3,0.7
E00139559,99.5,0.5,0
E00139560,95.6,0,4.4
E00139561,97.4,1.3,1.3
E00139562,100,0,0
E00139563,99.6,0.4,0
E00139564,96.5,0.7,2.8
E00139565,99.5,0,0.5
E00139566,97.1,0,2.9
E00139567,99.6,0,0.4
E00139568,96.7,1,2.4
E00139569,98,0.3,1.7
E00139572,96.8,0,3.2
E00139573,97.4,0,2.6
E00139574,98.1,0,1.9
E00139575,97,0,3
E00139576,98.3,0.2,1.5
E00139577,98.5,0.3,1.3
E00139578,98,0.4,1.6
E00139579,99.1,0,0.9
E00139580,98.9,0,1.1
E00139581,98.8,0,1.3
E00139582,99.3,0.3,0.3
E00139583,97.9,0.2,1.9
E00139585,94.5,0,5.5
E00139586,98.7,0,1.3
E00139587,98,0.7,1.3
E00139588,97.6,1.4,1
E00139589,99.3,0,0.7
E00139590,98.5,0.3,1.3
E00139591,98.6,0.4,1.1
E00139592,99.1,0.9,0
E00139593,97.4,0,2.6
E00139594,98.8,0,1.2
E00139595,98.8,0,1.2
E00139596,95.2,0.5,4.3
E00139597,96.1,0,3.9
E00139598,96.3,0.5,3.2
E00139599,98.3,1,0.7
E00139600,98.4,0,1.6
E00139601,96.7,1.1,2.2
E00139602,100,0,0
E00139603,95.7,2.1,2.1
E00139604,93.8,0,6.2
E00139605,97.1,0,2.9
E00139606,97.5,1.1,1.5
E00139607,98.5,0.5,1
E00139608,99,0,1
E00139609,96.7,0,3.3
E00139610,99.1,0,0.9
E00139611,96.3,0,3.7
E00139612,98.8,0.8,0.4
E00139639,100,0,0
E00139640,99.3,0,0.7
E00139641,99,0.6,0.3
E00139642,97.8,1.5,0.7
E00139643,99.2,0,0.8
E00139644,98.8,0,1.2
E00139645,98.8,1.2,0
E00139646,99.6,0,0.4
E00139647,99.6,0,0.4
E00139648,97.8,0.4,1.8
E00139649,98.6,0,1.4
E00139650,99.7,0,0.3
E00139651,98,0,2
E00139652,98.8,0.3,0.9
E00139653,99,0.3,0.7
E00139655,100,0,0
E00139656,98.4,0.3,1.3
E00139657,100,0,0
E00139658,99.6,0,0.4
E00139659,96.8,0.8,2.4
E00139660,97.5,0.4,2.1
E00139661,94,4.2,1.8
E00139662,96.8,1.2,2
E00139663,98.5,1,0.5
E00139664,100,0,0
E00139665,97.8,0.7,1.4
E00139666,99.3,0,0.7
E00139667,98.2,0,1.8
E00139668,97.5,1,1.6
E00139670,94.4,0.7,4.9
E00140051,98.6,0.4,1.1
E00140052,99,0,1
E00140054,98.2,0,1.8
E00140055,99.3,0.4,0.4
E00140056,95.1,1.6,3.3
E00140057,99.6,0,0.4
E00140058,99.3,0.7,0
E00140059,98.9,0.5,0.5
E00140060,98.4,0.4,1.2
E00140061,97.4,0.4,2.2
E00140063,95.6,1.7,2.7
E00140064,97.4,0,2.6
E00140092,100,0,0
E00140101,98.8,0.6,0.6
E00140105,99.5,0,0.5
E00140108,97.4,1.7,0.9
E00140110,98.5,1,0.5
E00140111,96.1,1.3,2.6
E00140124,98.8,0.5,0.7
E00140125,98.9,0.6,0.6
E00140126,98.9,0,1.1
E00140127,96.9,0.4,2.6
E00140128,97.1,0.4,2.5
E00140129,99.5,0,0.5
E00140130,99.1,0.6,0.3
E00140131,97.7,0.4,1.9
E00140132,99.6,0,0.4
E00140133,98.7,0,1.3
E00140134,99.1,0.4,0.4
E00140135,96.9,1.2,2
E00140136,97,0.3,2.7
E00140137,99.6,0,0.4
E00140150,99.3,0.7,0
E00140151,98.6,0,1.4
E00140152,96.7,0,3.3
E00140153,97.8,2.2,0
E00140154,98.9,0,1.1
E00140155,99.6,0.4,0
E00140156,98.7,0.8,0.4
E00140157,93.4,0,6.6
E00140158,98.1,0,1.9
E00140159,99.3,0.4,0.4
E00140161,98.1,0,1.9
E00140162,98.9,0,1.1
E00140163,94.8,0.6,4.6
E00140164,99.2,0,0.8
E00140194,98.9,0,1.1
E00140203,97.6,0,2.4
E00140205,98.2,0,1.8
E00140206,96.2,0,3.8
E00140207,94.6,1.2,4.1
E00140208,96.3,0.5,3.2
E00140209,96.3,1.5,2.2
E00140211,98.7,0,1.3
E00140212,100,0,0
E00140213,99.3,0.3,0.3
E00140214,98.2,0.7,1.1
E00140215,99.7,0,0.3
E00140216,100,0,0
E00140217,98.4,0,1.6
E00140218,100,0,0
E00140221,100,0,0
E00140222,100,0,0
E00140223,97.6,0,2.4
E00140224,99.1,0,0.9
E00140225,98.5,0,1.5
E00140226,98.8,0.8,0.4
E00140227,94.4,1.1,4.5
E00140228,99.2,0,0.8
E00140229,99.5,0.5,0
E00140230,99.7,0.3,0
E00140231,97,0,3
E00140232,99,0.3,0.7
E00140233,100,0,0
E00140234,99.1,0.3,0.6
E00140235,99.1,0.6,0.3
E00140236,98.2,0.4,1.4
E00140237,99.3,0,0.7
E00140238,99.5,0,0.5
E00140239,98.8,0,1.2
E00140240,99.4,0.3,0.3
E00140242,99,0.7,0.3
E00140243,99,0.5,0.5
E00140244,98,0.8,1.2
E00140245,100,0,0
E00176337,97.7,1.3,1
E00176339,97.7,0.8,1.5
E00176341,99.6,0,0.4
E00176346,97.6,0.6,1.8
E00176350,98.7,1.3,0
E00176351,98.1,0.4,1.5
E00176352,98.9,0.6,0.6
E00190016,99.7,0,0.3
E00190018,97.2,0.4,2.4
E00190026,97.9,0,2.1
E00190032,99.1,0,0.9
E00190051,94.3,3,2.7
E00190064,99.2,0,0.8
E00190067,98.4,0,1.6
E00190070,100,0,0
E00190074,99.4,0,0.6
E00190080,97.7,0.5,1.9
E00190082,98.4,0.4,1.2
E00190093,98.4,0,1.6
E00190097,99.2,0,0.8
E00190101,97.7,0.3,2
E00190102,97.4,1.3,1.3
E00190103,98.8,0.6,0.6
E00190104,99,0.2,0.7
E00190121,96.5,0,3.5
E00190126,97.8,0.3,1.9
E00190134,98.2,0,1.8
E00190138,93.9,1.8,4.2
E00190139,95.3,2.5,2.2
