areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00139395,4.1,50,45.9
E00139396,13.3,57.8,28.9
E00139397,5.8,49.6,44.5
E00139398,14.3,55.7,30
E00139399,2.9,64.7,32.4
E00139400,6.8,70.9,22.3
E00139401,11.3,66,22.6
E00139402,4.1,62.2,33.7
E00139403,11.2,60,28.8
E00139404,11.4,51.8,36.8
E00139405,16.8,46.9,36.3
E00139406,11.5,57.7,30.8
E00139407,2.1,60.4,37.5
E00139408,9.8,61.8,28.5
E00139409,9.2,44.9,45.9
E00139410,10.5,65,24.5
E00139411,8.5,71.2,20.3
E00139412,9.2,63.3,27.5
E00139413,6.9,48,45.1
E00139414,7.5,43.3,49.3
E00139415,13,43.5,43.5
E00139416,13.3,61.4,25.3
E00139417,5.4,61.6,33
E00139419,14.6,62.1,23.3
E00139420,6.1,64.3,29.6
E00139421,6.5,50,43.5
E00139422,10.8,60,29.2
E00139424,15.6,51.4,32.9
E00139425,13.2,55.3,31.6
E00139427,12.8,64.1,23.1
E00139429,14.9,69,16.1
E00139430,5.6,74.6,19.7
E00139431,18.8,58.9,22.3
E00139432,18.8,57.8,23.4
E00139433,16.5,60.4,23.1
E00139434,8.8,47.8,43.4
E00139435,20.7,54.9,24.4
E00139436,11.8,49.6,38.7
E00139437,14.7,44.2,41.1
E00139438,6,67.5,26.5
E00139439,9.9,79.1,11
E00139440,11.9,55.2,32.8
E00139443,18.8,56.3,25
E00139445,19.2,58.9,21.9
E00139448,19.3,54.5,26.1
E00139450,16.1,61.3,22.6
E00139451,16.4,65.6,18
E00139453,2.7,81.9,15.4
E00139454,20,58.2,21.8
E00139457,8.4,86.7,4.8
E00139458,10.9,74.5,14.5
E00139460,16,62.3,21.7
E00139462,6.1,78.6,15.3
E00139464,5.8,80.8,13.3
E00139465,3.9,81.9,14.2
E00139468,7.4,66.3,26.3
E00139483,5,60.8,34.2
E00139488,5,63.3,31.7
E00139496,10.4,63.4,26.1
E00139509,11.8,66.4,21.8
E00139510,8.2,52.7,39.1
E00139511,2.8,69.4,27.8
E00139512,13.6,52.5,33.9
E00139513,6.2,51.9,41.9
E00139514,10.4,53.1,36.5
E00139515,6.6,63.4,30.1
E00139516,9.4,65.4,25.2
E00139517,15.8,47.5,36.6
E00139518,9.5,61.9,28.6
E00139519,13,41.7,45.2
E00139520,11.8,52,36.2
E00139521,10.3,46,43.7
E00139522,13.8,43.9,42.3
E00139523,10,48.2,41.8
E00139524,14.9,44.6,40.6
E00139525,7.6,55.1,37.3
E00139526,12.6,73.8,13.6
E00139527,8.5,69.2,22.2
E00139528,6.3,75,18.8
E00139529,8,59.8,32.1
E00139530,8.9,71.1,20
E00139534,13.1,75.4,11.5
E00139535,7.3,61.5,31.2
E00139536,6.2,82.9,10.9
E00139537,10,76.9,13.1
E00139538,7.4,55.3,37.2
