areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00139395,9.2,9.2,74.3,7.3
E00139396,24.3,27.8,21.7,26.1
E00139397,16.4,19.3,54.3,10
E00139398,34.2,28.8,15.3,21.6
E00139399,21.2,17.2,57,4.6
E00139400,34.8,30.4,17,17.9
E00139401,52.1,34.7,0.8,12.4
E00139402,16.5,10.4,59.1,13.9
E00139403,25.7,29.2,32.2,12.9
E00139404,17.4,19.7,50,12.9
E00139405,14.2,15,60.2,10.6
E00139406,15.8,25,48.3,10.8
E00139407,33.1,26.4,27.3,13.2
E00139408,18.7,21.1,43.9,16.3
E00139409,15.6,21.3,55.7,7.4
E00139410,28.1,22.2,35.9,13.7
E00139411,40.6,42.7,1,15.6
E00139412,32.7,16.8,38.1,12.4
E00139413,12.9,17.2,55.2,14.7
E00139414,17,23,46,14
E00139415,26.9,33.8,26.9,12.3
E00139416,42.5,30.1,1.8,25.7
E00139417,22.1,25.4,41,11.5
E00139419,21.9,18,51.6,8.6
E00139420,17.2,22.4,50,10.3
E00139421,18.9,23.5,47.7,9.8
E00139422,8,25,36.2,30.9
E00139424,14,17.1,59.6,9.3
E00139425,35,31.2,3.2,30.6
E00139427,14.9,37.3,6,41.8
E00139429,41,52.1,0.9,6
E00139430,35.3,49.6,0,15
E00139431,18.2,29.6,35.8,16.4
E00139432,15.7,19.4,50,14.8
E00139433,18.2,30.8,23.1,28
E00139434,11.4,18.4,58.8,11.4
E00139435,34.6,36.4,15.9,13.1
E00139436,15.8,11.7,60,12.5
E00139437,10.9,14.1,61.7,13.3
E00139438,47.1,35.5,0,17.4
E00139439,46.1,44.3,3.5,6.1
E00139440,36.9,38.7,0.9,23.4
E00139443,40.7,51.1,2.2,5.9
E00139445,33.6,55.7,3.8,6.9
E00139448,41.3,54.8,0.8,3.2
E00139450,38.3,57.5,0.8,3.3
E00139451,34.5,64.7,0.9,0
E00139453,71.2,27.3,0,1.5
E00139454,30.3,63.9,1.7,4.2
E00139457,49.2,40.7,0.8,9.3
E00139458,59.2,32,2.4,6.4
E00139460,47.8,34.6,0,17.6
E00139462,64.5,25.6,2.5,7.4
E00139464,63,31.5,1.6,3.9
E00139465,60.3,31,1.7,6.9
E00139468,20.5,27.6,38.6,13.4
E00139483,7.7,13.1,72.3,6.9
E00139488,11.3,15,59.4,14.3
E00139496,19.2,30.8,25.8,24.2
E00139509,40.5,30.2,0.8,28.6
E00139510,23.8,10.3,23.8,42.1
E00139511,18.9,15.7,41.7,23.6
E00139512,34.2,15,15.8,35
E00139513,19.4,10.4,36.6,33.6
E00139514,33.6,26.9,11.8,27.7
E00139515,45.9,23.7,3.7,26.7
E00139516,43.8,40.1,4.4,11.7
E00139517,24.2,17.4,4.5,53.8
E00139518,39,23.6,0.8,36.6
E00139519,19.2,18.3,5.8,56.7
E00139520,2.2,5.8,86.9,5.1
E00139521,11.8,7.1,71.7,9.4
E00139522,18.2,6.8,56.8,18.2
E00139523,16.5,9.9,27.3,46.3
E00139524,2.8,1.9,79.2,16
E00139525,16.3,5.4,51.9,26.4
E00139526,46.3,41.9,0.7,11
E00139527,39.5,26.1,31.1,3.4
E00139528,55.3,34.1,1.2,9.4
E00139529,50.4,29.6,1.5,18.5
E00139530,26.6,30.5,35.2,7.8
E00139534,46.1,32.3,1.8,19.8
E00139535,29.3,23.3,40.5,6.9
E00139536,61.9,35.1,1.5,1.5
E00139537,61.9,32.8,0.7,4.5
E00139538,13.5,17.1,62.2,7.2
E00139539,81.3,18,0.7,0
E00139540,49.2,27.8,11.1,11.9
E00139541,21.9,18.8,43.8,15.6
E00139542,28.3,55.5,1,15.2
E00139554,19.7,24.6,36.9,18.9
E00139555,27.3,24,37.2,11.6
E00139556,31.9,22.4,26.7,19
E00139557,55,36.9,1.8,6.3
E00139558,20.5,28.2,38.5,12.8
E00139559,7.8,6,78.4,7.8
E00139560,32.8,23.3,31,12.9
E00139561,35.4,22.2,25,17.4
E00139562,29.8,14.5,44.4,11.3
E00139563,27.1,28.8,35.6,8.5
E00139564,44.2,19.2,26.7,10
E00139565,17.4,16.5,53.9,12.2
E00139566,18.8,18.8,47.1,15.2
E00139567,27.4,23.9,34.5,14.2
E00139568,38.3,26.9,24.6,10.3
E00139569,50.7,31.3,7.3,10.7
E00139572,9.8,11.9,61.5,16.8
E00139573,23.5,57.5,7.8,11.1
E00139574,18.4,17.6,48.8,15.2
E00139575,33.8,23,14.4,28.8
E00139576,30.2,49.7,5.3,14.8
E00139577,14,17.6,57.4,11
E00139578,54.3,29.3,0,16.4
E00139579,23.4,18.8,37.5,20.3
E00139580,18.6,12.4,44.2,24.8
E00139581,18.1,22.8,34.5,24.6
E00139582,5.8,13.3,69.2,11.7
E00139583,26.2,20.9,41.7,11.2
E00139585,8.2,6.6,74.6,10.7
E00139586,17.9,11.4,61,9.8
E00139587,57.7,37.7,0,4.6
E00139588,40.6,35.3,3,21.1
E00139589,48.9,35.9,1.5,13.7
E00139590,20.3,14.4,34.2,31.2
E00139591,51.3,36.1,1.7,10.9
E00139592,24.4,23.6,16.3,35.8
E00139593,16.3,17.4,25,41.3
E00139594,22.8,26.5,5.1,45.6
E00139595,3.3,5.7,83.6,7.4
E00139596,10.5,8.9,45.2,35.5
E00139597,20.7,29.8,8.3,41.3
E00139598,43.4,20.5,0.8,35.2
E00139599,24,21.5,42.1,12.4
E00139600,10.5,12.9,66.9,9.7
E00139601,21.3,23,48.4,7.4
E00139602,18.9,18.9,45.1,17.2
E00139603,31.4,26.4,32.2,9.9
E00139604,22,22.8,37.4,17.9
E00139605,34.9,11.1,42.9,11.1
E00139606,9,12,67.7,11.3
E00139607,42.4,18.6,27.1,11.9
E00139608,54.7,35.2,5.5,4.7
E00139609,6.6,6.6,82.1,4.7
E00139610,66.1,15.7,6.1,12.2
E00139611,21.7,13,59.1,6.1
E00139612,21.9,21,35.2,21.9
E00139639,63.2,33.1,0,3.7
E00139640,49.3,35.1,2.2,13.4
E00139641,56.3,36.3,1.5,5.9
E00139642,48.8,37.2,2.5,11.6
E00139643,59.5,31.9,0.9,7.8
E00139644,57.8,29.3,1.7,11.2
E00139645,50,41.1,1.6,7.3
E00139646,53,35.7,1.7,9.6
E00139647,62,27.1,2.3,8.5
E00139648,46.6,30.5,6.9,16
E00139649,42.5,32.5,0.8,24.2
E00139650,43.9,50.8,0.8,4.5
E00139651,63.3,26.7,0.8,9.2
E00139652,58.3,35.4,0.8,5.5
E00139653,39.7,48.2,0.7,11.3
E00139655,53.2,38.7,1.6,6.5
E00139656,71.3,28,0.7,0
E00139657,43.4,41.8,1.6,13.2
E00139658,57.3,29.1,1.7,12
E00139659,37,33.6,4.1,25.3
E00139660,29.5,17.4,23.5,29.5
E00139661,51.6,38.9,1.6,7.9
E00139662,33.3,40,5.5,21.2
E00139663,31.3,36.6,0.9,31.3
E00139664,29.5,32.8,19.7,18
E00139665,52,29.9,0,18.1
E00139666,14.5,7.3,69.1,9.1
E00139667,38.6,15.2,24.2,22
E00139668,42.5,34.2,4.8,18.5
E00139670,28.5,8.6,30.5,32.5
E00140051,22.1,19.1,16.2,42.6
E00140052,37.2,9.9,27.3,25.6
E00140054,37.2,26.4,3.3,33.1
E00140055,50.4,23.5,0.8,25.2
E00140056,22.1,22.9,8.4,46.6
E00140057,14,26.4,53.7,5.8
E00140058,22,20.3,49.6,8.1
E00140059,5.8,14.6,73.7,5.8
E00140060,16.8,20.8,52.8,9.6
E00140061,19,19,44.6,17.4
E00140063,20.8,32,28.8,18.4
E00140064,43.5,23.4,30.6,2.4
E00140092,66.4,27.9,0.7,5
