areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00048425,59.8,2.9,37.3
E00048429,70.5,2.9,26.7
E00048431,56.9,2.3,40.8
E00048434,62.3,2.5,35.2
E00048435,65.9,1.9,32.1
E00048447,61.3,1.9,36.8
E00048471,88.8,3.4,7.8
E00048472,81,1.7,17.3
E00048473,83.1,2.4,14.5
E00048474,91.9,0.4,7.6
E00048478,98,1.2,0.8
E00048479,86.5,0.8,12.7
E00048480,72.1,3.7,24.2
E00048481,77.1,3.7,19.2
E00048482,95.7,0,4.3
E00048485,68.1,0,31.9
E00048486,67.9,0.4,31.7
E00048487,86.3,1.7,12
E00048488,92.6,1,6.4
E00048489,86.3,0.4,13.3
E00048491,89.1,0.3,10.6
E00048492,69.3,4.1,26.7
E00048494,92.9,0,7.1
E00048495,62.4,4,33.6
E00048496,90.3,1.1,8.5
E00048497,75.5,2.4,22.1
E00048498,94.8,0,5.2
E00048499,78.8,2.2,19
E00048500,75.7,2.2,22.1
E00048501,82.4,4.5,13.1
E00048502,89.7,2,8.3
E00048503,90.8,1.2,8
E00048504,88.9,3.5,7.6
E00048505,73.8,3.1,23.1
E00048506,87.8,0,12.2
E00048507,90.3,1,8.8
E00048508,78.2,1.7,20.1
E00048509,71.2,3,25.8
E00048510,95.9,0,4.1
E00048511,82.6,2.4,14.9
E00048514,83.4,0.3,16.3
E00048517,72.5,3.9,23.5
E00048519,85.5,2.6,11.9
E00048529,87.7,1.8,10.5
E00048574,88.8,1.2,10.1
E00048575,82.5,0.9,16.6
E00048576,83.1,2.7,14.2
E00048583,78.9,0.3,20.8
E00048584,83.2,1,15.8
E00048585,82.4,0.5,17.1
E00048586,80.6,1.8,17.7
E00048587,83.1,0.6,16.3
E00048588,90.1,2.3,7.6
E00048589,87,1.2,11.9
E00048590,89,1.5,9.5
E00048591,79.4,0.8,19.8
E00048592,82.7,1.5,15.8
E00048593,82,3.9,14.1
E00048594,74.3,3.5,22.1
E00048595,86.2,2.3,11.4
E00048596,76.1,2.1,21.8
E00048597,67.2,2.6,30.2
E00048598,75.8,1.1,23
E00048599,70.8,1,28.2
E00048600,70.6,3.7,25.7
E00048601,85.8,2.4,11.8
E00048602,76.2,2.2,21.6
E00048603,83,1.4,15.7
E00048604,78.7,4.8,16.5
E00048606,86.2,0.8,13
E00048607,88,1.6,10.4
E00048608,80.9,3.8,15.3
E00048609,87.5,1.3,11.2
E00048610,81.4,1.2,17.3
E00048611,90.8,2.1,7.1
E00048612,87.1,1.3,11.6
E00048613,71.8,1.2,26.9
E00048614,83.2,1.5,15.2
E00048615,70.7,1,28.3
E00048616,84.9,0.4,14.7
E00048617,83.3,0.8,15.9
E00048618,88.3,1.8,9.9
E00048619,89,3.5,7.5
E00048620,89.1,1.9,9
E00048621,77.8,0.7,21.5
E00048622,80,3.4,16.6
E00048623,78.6,1.3,20.1
E00048624,66.7,0.8,32.5
E00048625,82.5,0.6,16.9
E00048626,82,1.1,16.9
E00048627,86.5,2.4,11.1
E00048628,83.3,1.6,15
E00048629,76,2.5,21.5
E00048630,86.1,2.8,11.1
E00048631,73.5,0.8,25.7
E00048632,85.6,1.8,12.5
E00048633,79.3,1.2,19.5
E00048634,72.4,2,25.6
E00048635,75.4,0.6,24
E00048637,87.3,0.3,12.4
E00048638,78.9,0.8,20.3
E00048639,83.8,3.3,12.9
E00048640,75.6,0.6,23.8
E00048641,75.3,1.6,23.2
E00048642,76,5.1,18.9
E00048897,74.5,4.2,21.2
E00048898,80.8,3.1,16.1
E00158355,96.3,0.4,3.3
E00158356,93,1.3,5.7
E00158357,97.2,0.9,1.9
E00158358,97,0,3
E00158359,97,0.4,2.7
E00158360,98.5,0,1.5
E00158361,97.2,0.9,1.9
E00158362,95.5,0.3,4.2
E00158363,97.9,0,2.1
E00158364,98.7,0.4,0.9
E00158376,92.5,0.3,7.2
E00158377,94.4,1.5,4.1
E00158378,96.2,0.8,3.1
E00158379,95.7,1.1,3.2
E00158380,96.9,0.6,2.5
E00158381,96.9,0,3.1
E00158382,93.1,1.3,5.6
E00158383,95.1,0.9,4
E00158384,97.4,0.4,2.2
E00158387,97.2,0.6,2.2
E00158389,97.4,1.7,1
E00158390,98.6,0.4,1.1
E00158391,96.1,1.8,2.1
E00158392,96.6,1.4,2
E00158393,95.8,0.8,3.5
E00158394,96.8,1.4,1.8
E00158395,98.9,0,1.1
E00158396,99.2,0,0.8
E00158397,98,0,2
E00158398,96.9,0.4,2.7
E00158399,98,0,2
E00158424,92.6,0.8,6.6
E00158425,95.1,0.7,4.2
E00158426,89.7,0,10.3
E00158431,91.5,1.8,6.7
E00158435,93.6,2.3,4
E00158436,90.7,1.1,8.2
E00158438,88.7,1.7,9.7
E00158439,95.9,0.9,3.2
