areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00048425,31.9,68.1
E00048429,44.2,55.8
E00048431,41.7,58.3
E00048434,40.7,59.3
E00048435,42.4,57.6
E00048447,41.1,58.9
E00048471,51.3,48.7
E00048472,45.2,54.8
E00048473,34.5,65.5
E00048474,48.1,51.9
E00048478,46.9,53.1
E00048479,26.1,73.9
E00048480,31.4,68.6
E00048481,38.3,61.7
E00048482,41.6,58.4
E00048485,34.7,65.3
E00048486,29.8,70.2
E00048487,41.8,58.2
E00048488,35.9,64.1
E00048489,47.2,52.8
E00048491,46.4,53.6
E00048492,22.6,77.4
E00048494,50,50
E00048495,49,51
E00048496,54.2,45.8
E00048497,24.6,75.4
E00048498,57.7,42.3
E00048499,31.6,68.4
E00048500,28.1,71.9
E00048501,30.5,69.5
E00048502,37.2,62.8
E00048503,69,31
E00048504,53.8,46.2
E00048505,38.7,61.3
E00048506,32.5,67.5
E00048507,53,47
E00048508,34.3,65.7
E00048509,32.9,67.1
E00048510,23,77
E00048511,48.6,51.4
E00048514,30.5,69.5
E00048517,25,75
E00048519,38.9,61.1
E00048529,43.2,56.8
E00048574,50,50
E00048575,39.9,60.1
E00048576,30.2,69.8
E00048583,31.6,68.4
E00048584,30.6,69.4
E00048585,29,71
E00048586,42.8,57.2
E00048587,39.8,60.2
E00048588,28.6,71.4
E00048589,33.5,66.5
E00048590,46.1,53.9
E00048591,27,73
E00048592,38.3,61.7
E00048593,44.4,55.6
E00048594,50,50
E00048595,35.4,64.6
E00048596,31.3,68.8
E00048597,41,59
E00048598,44.5,55.5
E00048599,36,64
E00048600,35.5,64.5
E00048601,31,69
E00048602,47.2,52.8
E00048603,35,65
E00048604,42,58
E00048606,28.3,71.7
E00048607,57.6,42.4
E00048608,35.2,64.8
E00048609,33.5,66.5
E00048610,22.5,77.5
E00048611,36.9,63.1
E00048612,30.3,69.7
E00048613,26.5,73.5
E00048614,45.9,54.1
E00048615,46.7,53.3
E00048616,28.2,71.8
E00048617,50.2,49.8
E00048618,43.9,56.1
E00048619,39.9,60.1
E00048620,38.4,61.6
E00048621,29,71
E00048622,33.9,66.1
E00048623,45.6,54.4
E00048624,49.3,50.7
E00048625,37.8,62.2
E00048626,38.8,61.2
E00048627,55.2,44.8
E00048628,43.2,56.8
E00048629,49.3,50.7
E00048630,27.7,72.3
E00048631,41.4,58.6
E00048632,29.7,70.3
E00048633,49.2,50.8
E00048634,13.5,86.5
E00048635,48.6,51.4
E00048637,51,49
E00048638,28.1,71.9
E00048639,38,62
E00048640,39,61
E00048641,22.8,77.2
E00048642,38.2,61.8
E00048897,25.1,74.9
E00048898,40.8,59.2
E00158355,45.1,54.9
E00158356,18.4,81.6
E00158357,49.1,50.9
E00158358,8.5,91.5
E00158359,57.5,42.5
E00158360,57.5,42.5
E00158361,65,35
E00158362,41.2,58.8
E00158363,49.4,50.6
E00158364,49.3,50.7
E00158376,27.8,72.2
E00158377,35.7,64.3
E00158378,61.1,38.9
E00158379,60.2,39.8
E00158380,45.5,54.5
E00158381,34.4,65.6
E00158382,32.4,67.6
E00158383,61.1,38.9
E00158384,47.3,52.7
E00158387,58.4,41.6
E00158389,55.6,44.4
E00158390,53.7,46.3
E00158391,51.5,48.5
E00158392,54.7,45.3
E00158393,55.1,44.9
E00158394,59.6,40.4
E00158395,51.2,48.8
E00158396,44,56
E00158397,52.8,47.2
E00158398,58.8,41.2
E00158399,55.9,44.1
E00158424,33,67
E00158425,31.8,68.2
E00158426,43.6,56.4
E00158431,39.5,60.5
E00158435,52.7,47.3
E00158436,55.5,44.5
E00158438,22.4,77.6
E00158439,43.2,56.8
E00158440,45.6,54.4
E00158441,56.6,43.4
E00158476,61.7,38.3
E00158480,44,56
E00158486,53,47
E00158513,39.6,60.4
E00158514,50.8,49.2
E00158515,53.2,46.8
E00158516,42.9,57.1
E00158517,56.9,43.1
E00158518,49.5,50.5
E00158521,27.5,72.5
E00158522,55.7,44.3
E00158523,49,51
E00158524,30.6,69.4
E00158525,34.3,65.7
E00158526,31.5,68.5
E00158527,44.5,55.5
E00158528,44.1,55.9
E00158529,32.9,67.1
E00158530,43,57
E00158531,38.3,61.7
E00158532,37.5,62.5
E00158533,56.2,43.8
E00158534,47,53
E00158560,59.2,40.8
E00158561,38.6,61.4
E00158574,45.1,54.9
E00158575,48.3,51.7
E00158576,53.3,46.7
E00158577,32.5,67.5
E00158578,29.6,70.4
E00158579,47.8,52.2
E00158817,56.8,43.2
E00158826,54.4,45.6
E00158827,41.6,58.4
E00158828,53.9,46.1
E00165741,40.6,59.4
E00165742,31.6,68.4
E00168292,43,57
E00168293,33.3,66.7
E00168302,41.9,58.1
E00185042,26.6,73.4
E00185044,49,51
E00185051,54,46
E00185055,51.3,48.7
E00185056,34.5,65.5
E00185072,36.8,63.2
E00185085,42.4,57.6
E00185088,50.2,49.8
E00185100,36.7,63.3
E00185105,49.5,50.5
E00185110,53,47
E00185111,21,79
E00185129,37.9,62.1
