areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00048425,58.2,6.1,35.7
E00048429,46.3,9.1,44.6
E00048431,51.7,11.5,36.8
E00048434,57.6,7.1,35.3
E00048435,51.2,6.7,42.1
E00048447,46,6.9,47.1
E00048471,70.6,1.9,27.5
E00048472,57.1,2.3,40.5
E00048473,57.6,8.4,34
E00048474,55.8,2.9,41.3
E00048478,56.4,0.5,43.1
E00048479,46.1,8.2,45.7
E00048480,66.4,2.7,31
E00048481,57.8,7.2,35
E00048482,60.7,3.6,35.7
E00048485,41.3,4.1,54.5
E00048486,51.2,9.6,39.2
E00048487,58.9,4.6,36.5
E00048488,67.2,0.8,32
E00048489,58.1,1.4,40.5
E00048491,61.4,1.5,37.1
E00048492,45.2,3.5,51.3
E00048494,56.4,5.9,37.7
E00048495,66.3,4.5,29.3
E00048496,61.3,2.2,36.5
E00048497,42.2,6.2,51.6
E00048498,51.7,0.8,47.5
E00048499,52.1,3.5,44.4
E00048500,40.4,7.2,52.5
E00048501,50.9,2.4,46.7
E00048502,61.5,4.7,33.8
E00048503,49.1,2.5,48.4
E00048504,69,3.3,27.7
E00048505,64.3,4.7,31
E00048506,41.3,5.3,53.4
E00048507,57.6,1.2,41.2
E00048508,53.6,6,40.4
E00048509,53.5,6.7,39.8
E00048510,55,6.3,38.6
E00048511,63.9,2,34
E00048514,44.6,6.7,48.7
E00048517,37.1,7.6,55.3
E00048519,61.7,2.7,35.6
E00048529,63,2.7,34.2
E00048574,65,4.6,30.5
E00048575,65.3,4.7,29.9
E00048576,54.4,1.8,43.9
E00048583,51.5,7.5,41
E00048584,41.1,9.1,49.8
E00048585,42.4,2.3,55.3
E00048586,64.3,2.6,33
E00048587,54.8,6.5,38.7
E00048588,55.7,4.1,40.2
E00048589,59,7.8,33.2
E00048590,65.9,1.6,32.5
E00048591,59.6,2.5,37.9
E00048592,56.9,4,39.1
E00048593,62.4,4.9,32.8
E00048594,56.4,4.4,39.2
E00048595,62.2,4.6,33.2
E00048596,50.5,9.5,40
E00048597,56.1,4.3,39.6
E00048598,58.5,6.7,34.8
E00048599,54.2,6,39.8
E00048600,44.2,7.4,48.4
E00048601,54.6,5.7,39.7
E00048602,61.6,2.1,36.3
E00048603,59.4,3.9,36.7
E00048604,51.7,3,45.3
E00048606,63.3,4,32.7
E00048607,62,4.2,33.9
E00048608,69.9,4.6,25.5
E00048609,60.2,3,36.8
E00048610,61.4,2.9,35.7
E00048611,58.7,6.5,34.8
E00048612,48.4,5.3,46.3
E00048613,50,9.7,40.3
E00048614,69.3,2.6,28.1
E00048615,48.8,3.5,47.7
E00048616,53.2,5,41.8
E00048617,51.8,4,44.2
E00048618,46.9,5.2,47.9
E00048619,43.1,2,54.9
E00048620,53.4,3.4,43.1
E00048621,66.7,5.2,28.1
E00048622,53.2,6,40.8
E00048623,64.4,2.8,32.8
E00048624,62.2,4.7,33.1
E00048625,52.6,4.7,42.7
E00048626,52.1,2.4,45.5
E00048627,59.4,5.2,35.5
E00048628,67.5,1.9,30.7
E00048629,56.8,4.5,38.6
E00048630,40.8,7.3,51.9
E00048631,57.6,6,36.4
E00048632,55.9,5,39.1
E00048633,47.1,5,47.9
E00048634,36.5,7.3,56.2
E00048635,60.7,5.4,33.9
E00048637,52.6,2.8,44.6
E00048638,34,13.8,52.1
E00048639,47.1,3.3,49.5
E00048640,52.7,1.9,45.4
E00048641,40.8,9,50.2
E00048642,66.4,4.7,28.9
E00048897,39.9,12.7,47.4
E00048898,54.3,4.5,41.2
E00158355,49.1,3.6,47.3
E00158356,44.4,8.2,47.3
E00158357,51.3,3.7,44.9
E00158358,29.4,8.4,62.2
E00158359,53.9,0.5,45.7
E00158360,48.5,0,51.5
E00158361,50.4,1.4,48.2
E00158362,55.1,4.4,40.4
E00158363,54.3,4.5,41.2
E00158364,43.7,0.9,55.4
E00158376,37.4,1.8,60.8
E00158377,58.9,1.6,39.5
E00158378,41.2,0.8,58
E00158379,50.9,3.1,46
E00158380,49,2.7,48.3
E00158381,46.7,3.1,50.3
E00158382,58.4,3.2,38.4
E00158383,50,0.7,49.3
E00158384,55.3,3.2,41.6
E00158387,57,1.1,41.9
E00158389,45.8,2.8,51.4
E00158390,53.2,1.2,45.6
E00158391,56.7,1.7,41.6
E00158392,53.9,1.6,44.5
E00158393,53.9,0.9,45.2
E00158394,50.4,3.2,46.4
E00158395,41.5,3.5,55
E00158396,42.6,0,57.4
E00158397,45.8,0.5,53.7
E00158398,40.8,2.9,56.3
E00158399,39.5,3.5,57
E00158424,53.5,4.1,42.4
E00158425,59.1,5.6,35.4
E00158426,57.6,4.3,38.1
E00158431,48.9,2.8,48.2
E00158435,62.9,0.7,36.3
E00158436,55.2,4.8,40
E00158438,57.9,4.6,37.4
E00158439,31.9,6.9,61.3
E00158440,58.3,2.8,38.9
E00158441,54.5,1.1,44.4
E00158476,60.4,2.1,37.5
E00158480,47.1,2.1,50.8
E00158486,41.6,3.9,54.5
E00158513,64.1,4.6,31.3
E00158514,62.7,5.1,32.2
E00158515,62.3,1.8,35.9
E00158516,76.7,1.1,22.2
E00158517,48.7,2.1,49.2
E00158518,73.3,2.7,24
E00158521,52.5,6.8,40.7
E00158522,63.7,2.7,33.6
E00158523,46.5,2,51.5
E00158524,62.1,2.6,35.3
E00158525,67.6,1.2,31.3
E00158526,66.5,4.3,29.1
E00158527,52.1,1.4,46.6
E00158528,55.1,2,42.9
E00158529,50,5,45
E00158530,44.4,6.1,49.5
E00158531,32.9,3.8,63.4
E00158532,59.6,3.5,36.9
E00158533,66.7,3.9,29.4
E00158534,52.8,3.2,44
E00158560,41,2.2,56.8
E00158561,58.4,1.9,39.7
E00158574,32.2,1.9,65.9
E00158575,67.4,1.3,31.4
E00158576,68.6,2.7,28.7
E00158577,54.4,6.3,39.3
E00158578,49.5,4.5,46
E00158579,55.8,6.6,37.6
E00158817,56.9,1.5,41.6
E00158826,61.3,1.8,36.9
E00158827,58.4,1.2,40.4
E00158828,56.2,2.5,41.3
E00165741,63.7,3,33.2
E00165742,49.2,5.9,44.9
E00168292,81.6,2.2,16.2
E00168293,73.7,3.4,22.9
E00168302,55.8,3.6,40.6
E00185042,55.1,8,36.9
E00185044,76.3,5.1,18.6
E00185051,78.2,7.5,14.3
E00185055,78.6,4.6,16.8
E00185056,79.3,5.7,14.9
E00185072,42.9,3.5,53.5
E00185085,68.8,3.5,27.7
E00185088,85,2.7,12.4
E00185100,84.7,3.9,11.4
E00185105,60.2,4.3,35.5
E00185110,82.7,0.8,16.5
E00185111,43.6,3.9,52.5
E00185129,55.2,4.2,40.6
