areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00048425,93.2,3.6,1.5,1.8
E00048429,91.8,3.4,2.1,2.7
E00048431,92.9,0.6,1.9,4.7
E00048434,93.6,3,2.6,0.7
E00048435,91.7,2.3,2.8,3.1
E00048447,95,1.3,1.9,1.9
E00048471,92.7,4.6,0.3,2.4
E00048472,91.2,4.6,1.8,2.5
E00048473,89.5,3.4,1.7,5.5
E00048474,90,4.3,2.2,3.6
E00048478,92.7,2.6,1.7,3
E00048479,89.3,3.6,3,4.1
E00048480,89.4,4.4,1.5,4.8
E00048481,90.6,4.5,2.4,2.4
E00048482,90.8,4.3,1.4,3.5
E00048485,92.9,1.6,2.2,3.3
E00048486,91,1.3,3,4.7
E00048487,91.1,3.1,2.1,3.7
E00048488,90.4,4.6,2.1,2.8
E00048489,91.1,3.4,1.7,3.8
E00048491,92,2.9,3.2,1.9
E00048492,90.6,3.7,1.9,3.7
E00048494,92.2,4.2,1.6,2
E00048495,93.4,2.4,0.3,3.9
E00048496,91.8,2.1,1.8,4.3
E00048497,91.9,2,2.6,3.5
E00048498,91,3.9,1.2,3.9
E00048499,89.4,3.8,3.5,3.3
E00048500,91.4,1.4,1.1,6
E00048501,91.5,2.6,3.7,2.1
E00048502,92.6,1.5,3,3
E00048503,91.7,3.5,1.6,3.2
E00048504,90.5,6.8,0.9,1.8
E00048505,92.1,1.9,1.9,4.1
E00048506,86.6,4.6,3.8,5
E00048507,86.3,7.6,3.1,3.1
E00048508,91,3.5,2.3,3.2
E00048509,93.7,2.1,1.7,2.5
E00048510,92.3,2.9,1,3.8
E00048511,91.7,4.6,2,1.7
E00048514,90.3,3.6,2.9,3.2
E00048517,91.5,1.9,1.9,4.7
E00048519,93.5,2,1,3.5
E00048529,89.7,4.1,2.6,3.7
E00048574,92.3,3.6,1.7,2.4
E00048575,90.3,3.4,1.3,5
E00048576,89.1,2.5,3.5,5
E00048583,90.9,3.4,2.7,3
E00048584,87.4,4,2.2,6.5
E00048585,88.6,2.3,3.8,5.3
E00048586,91.7,3.4,4.2,0.8
E00048587,86.2,7.2,3.1,3.4
E00048588,90.6,2.2,2.5,4.7
E00048589,92,4.6,2.1,1.3
E00048590,92.7,4.3,1.1,1.8
E00048591,91.3,3.9,2.2,2.6
E00048592,90.6,3.9,3.2,2.3
E00048593,93.8,2.1,1.8,2.4
E00048594,93.6,1.6,1.3,3.5
E00048595,92.1,3.6,1.4,2.9
E00048596,92.9,2.3,0.8,4.1
E00048597,93,1.9,2.2,2.9
E00048598,87.2,8.4,0.4,4
E00048599,92.4,0.4,4.2,3
E00048600,91.7,3.4,2.3,2.6
E00048601,88.4,4.5,3,4
E00048602,91.7,3.4,1.6,3.4
E00048603,91,5,0.3,3.8
E00048604,92.4,2.8,0.7,4.2
E00048606,89.4,6.7,2.2,1.7
E00048607,89.1,4.5,4.2,2.2
E00048608,94.7,2.4,2,0.8
E00048609,88.6,5.1,2.4,4
E00048610,91.2,2.9,2.6,3.3
E00048611,84.1,8.6,4.1,3.2
E00048612,91.9,4.3,1.4,2.4
E00048613,92.5,3.7,1.7,2
E00048614,93.3,4.2,1.1,1.4
E00048615,84.5,6.9,5.5,3.1
E00048616,89.7,2.6,2.6,5.1
E00048617,90,3.6,2,4.4
E00048618,89,6.3,2,2.8
E00048619,86.6,6.1,1.8,5.5
E00048620,94.1,2.5,1.5,2
E00048621,91.8,3.1,2,3.1
E00048622,88.3,4.5,3,4.2
E00048623,88,5.3,2,4.7
E00048624,90.4,4.4,2.9,2.3
E00048625,94.9,1.7,2,1.4
E00048626,91.4,2,1.6,5.1
E00048627,93.2,2.3,1.9,2.6
E00048628,91.3,5.4,1.7,1.7
E00048629,92.2,3.7,2.2,1.9
E00048630,91.4,2.4,4.2,2.1
E00048631,91.5,3.9,1.8,2.7
E00048632,89.5,3.5,3.1,3.9
E00048633,90.5,3.2,3.5,2.9
E00048634,91.8,2.9,2.9,2.5
E00048635,93.2,2.3,1.9,2.6
E00048637,87.8,6.3,2.6,3.3
E00048638,90.4,3.2,4,2.4
E00048639,90,3.6,3.2,3.2
E00048640,90.1,4.5,3.2,2.2
E00048641,93.7,1.8,1.5,3
E00048642,91.9,2.4,2,3.7
E00048897,94.3,2.8,1.6,1.2
E00048898,93.4,1.6,2.9,2.1
E00158355,90.4,4.2,2.3,3.1
E00158356,84.4,6.9,3.8,5
E00158357,88,4.2,3.6,4.2
E00158358,89.3,4.9,3.3,2.5
E00158359,92.1,4.7,2,1.2
E00158360,89.9,3.5,3.1,3.5
E00158361,89.7,4.5,1,4.8
E00158362,86.6,7.1,2.5,3.7
E00158363,89.1,3.6,1.4,5.8
E00158364,89.3,6.2,0.4,4
E00158376,92.8,3.4,2.4,1.4
E00158377,87.9,2.7,4.9,4.4
E00158378,88.5,5.5,1.6,4.3
E00158379,89.9,6,1.1,3
E00158380,87.2,5.9,3.9,3
E00158381,89.7,3.3,1.9,5.1
E00158382,89,4.1,3.2,3.7
E00158383,92.4,4.7,0.9,1.9
E00158384,91.7,4.7,1.2,2.4
E00158387,88.5,7.3,2.2,1.9
E00158389,89.9,3.5,2.8,3.8
E00158390,89.3,4.8,1.5,4.4
E00158391,87.5,7.4,1.8,3.3
E00158392,86.2,6.7,1.8,5.3
E00158393,88.3,6,2.8,2.8
E00158394,91.5,5.2,1.9,1.5
E00158395,95.6,2.2,1.1,1.1
E00158396,86.3,4.8,4,4.8
E00158397,88,7,2.9,2.1
E00158398,90,6.8,0.8,2.4
