areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00048425,19.3,36.1,44.5
E00048429,11.3,37.1,51.6
E00048431,15.9,43.7,40.5
E00048434,21.2,39.7,39.1
E00048435,11.1,34,54.9
E00048447,17.3,26.9,55.8
E00048471,10.4,64.9,24.7
E00048472,8,61.9,30.1
E00048473,17.4,46.5,36
E00048474,11.9,66.7,21.4
E00048478,9.9,73.6,16.5
E00048479,14.4,47.7,37.9
E00048480,16,45.3,38.7
E00048481,18,45.9,36
E00048482,16.2,56.6,27.3
E00048485,12.5,30.6,56.9
E00048486,13.4,32.9,53.7
E00048487,10.6,61.9,27.5
E00048488,7.7,65.4,26.9
E00048489,11,71.4,17.6
E00048491,14.9,64.4,20.8
E00048492,9.4,48,42.5
E00048494,10,68.3,21.7
E00048495,13.4,35.4,51.2
E00048496,10.5,69.5,20
E00048497,5.4,41.6,53
E00048498,8.7,66.1,25.2
E00048499,12.9,60,27.1
E00048500,10.6,43.5,46
E00048501,10.7,63.1,26.2
E00048502,12.5,54.5,33
E00048503,8.2,73.3,18.5
E00048504,21.2,64.7,14.1
E00048505,10,50,40
E00048506,4.1,60.3,35.5
E00048507,9.4,64.2,26.4
E00048508,16.4,40.4,43.2
E00048509,13.4,48.7,38
E00048510,27.6,37.9,34.5
E00048511,15.1,57.5,27.4
E00048514,9.3,46.3,44.4
E00048517,19.6,39.3,41.1
E00048519,14.3,50,35.7
E00048529,12.5,58.8,28.8
E00048574,22,48.9,29.1
E00048575,15.5,62.9,21.6
E00048576,6.6,42.1,51.3
E00048583,15.3,37.8,46.8
E00048584,12.7,50,37.3
E00048585,10.1,48.6,41.2
E00048586,11,62.2,26.8
E00048587,13.6,55.9,30.5
E00048588,10.2,55.1,34.7
E00048589,16.5,54.1,29.4
E00048590,15.9,52.4,31.7
E00048591,15,53.8,31.3
E00048592,13.3,45,41.7
E00048593,15,52.3,32.7
E00048594,10.1,49.5,40.4
E00048595,24.2,38.5,37.4
E00048596,15.6,45,39.4
E00048597,13.4,45.5,41.1
E00048598,15.2,55.4,29.3
E00048599,6.5,51.6,41.9
E00048600,6.6,49.2,44.3
E00048601,7.8,64.9,27.3
E00048602,11.8,59.8,28.3
E00048603,10.5,62.3,27.2
E00048604,9.5,57.9,32.5
E00048606,14.5,54.2,31.3
E00048607,14.2,50.4,35.4
E00048608,13.8,61.5,24.6
E00048609,12.3,44.6,43.1
E00048610,14,56.1,29.9
E00048611,9,60.3,30.8
E00048612,8.2,57.7,34
E00048613,15.3,50.8,33.9
E00048614,16,61.7,22.3
E00048615,9,57.1,33.8
E00048616,9.7,57.3,33
E00048617,5.8,69.2,25
E00048618,13.6,54.5,31.8
E00048619,8.1,70.9,20.9
E00048620,14.8,70.4,14.8
E00048621,20,45.7,34.3
E00048622,14.9,44.8,40.3
E00048623,13.2,53.8,33
E00048624,10.3,50.5,39.3
E00048625,7.1,50.9,42
E00048626,12.9,51.5,35.6
E00048627,14.7,51,34.3
E00048628,11.1,61.1,27.8
E00048629,11.5,54.2,34.4
E00048630,7.1,46.5,46.5
E00048631,14.3,42.9,42.9
E00048632,11.2,54.1,34.7
E00048633,17.9,41,41
E00048634,9.9,52.5,37.6
E00048635,18,47,35
E00048637,21,57.1,21.8
E00048638,27,49.2,23.8
E00048639,6.5,52.8,40.7
E00048640,13.7,54.8,31.5
E00048641,9.4,45,45.6
E00048642,15.5,47.6,36.9
E00048897,11,52.2,36.8
E00048898,16.3,56.7,27
E00158355,9.6,72.2,18.3
E00158356,9.6,63.5,27
E00158357,5.4,70.5,24
E00158358,7.4,60.5,32.1
E00158359,7.1,78.8,14.1
E00158360,7.5,80,12.5
E00158361,5.8,77,17.3
E00158362,10.7,57.4,32
E00158363,11.7,65.8,22.5
E00158364,4.2,85.7,10.1
E00158376,4.7,63.2,32.2
E00158377,10.2,67.7,22
E00158378,6.3,82.4,11.3
E00158379,5.2,75.7,19.1
E00158380,11.1,64.1,24.8
E00158381,10.7,65,24.3
E00158382,14.1,69.2,16.7
E00158383,6.3,62.5,31.3
E00158384,13.1,75.8,11.1
E00158387,12.7,69.5,17.8
E00158389,6.7,79.3,14.1
E00158390,6.8,75.4,17.8
E00158391,10,66,24
E00158392,5,79.8,15.1
E00158393,5.7,77.1,17.1
E00158394,10.3,73,16.7
E00158395,7.1,80.8,12.1
E00158396,9.7,61.2,29.1
E00158397,7.8,78.4,13.8
E00158398,6.4,73.8,19.9
E00158399,6.5,73.2,20.3
E00158424,9,62.8,28.3
E00158425,14.5,60.1,25.4
E00158426,7.9,83.1,9
E00158431,6.9,68.1,25
E00158435,12.3,67.9,19.8
E00158436,14.6,62.3,23.1
E00158438,21.3,58.8,20
E00158439,5.8,62,32.1
E00158440,14.4,58.7,26.9
E00158441,4.9,69.7,25.4
E00158476,9.6,73.7,16.7
E00158480,8.6,64.8,26.6
E00158486,10.4,72.4,17.2
E00158513,12.1,53.8,34.1
E00158514,19.7,45.3,35
E00158515,13.1,66.4,20.6
E00158516,17,52.3,30.7
E00158517,12.1,67.7,20.2
E00158518,19.4,56.5,24.1
E00158521,12.9,54.3,32.9
E00158522,14.8,62,23.1
E00158523,18.7,58.9,22.4
E00158524,8.3,63.9,27.8
E00158525,13.8,64.2,22
E00158526,19.2,67.9,12.8
E00158527,4.7,66,29.2
E00158528,13.6,62.1,24.2
E00158529,8.9,56.1,35
E00158530,14.2,61.9,23.9
E00158531,6.3,63.6,30.1
E00158532,13.1,61.3,25.5
E00158533,17,56.4,26.6
E00158534,9.8,60.9,29.3
E00158560,8.7,72,19.3
E00158561,8.1,67.6,24.3
E00158574,3.2,78.8,18
E00158575,9,70.5,20.5
E00158576,11.1,77.8,11.1
E00158577,13.8,50,36.2
E00158578,11.8,54.9,33.3
E00158579,20.4,64.3,15.3
E00158817,16.2,63.2,20.5
E00158826,12.9,64.7,22.4
E00158827,7,60,33
E00158828,14.2,72.6,13.2
E00165741,8.5,62,29.6
E00165742,9.9,56.9,33.1
E00168292,30.8,38.5,30.8
E00168293,23.4,53.2,23.4
E00168302,5.1,67.8,27.1
