geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00056913,100,0,0
E00056914,98.9,0.4,0.7
E00056915,98.9,1.1,0
E00056916,100,0,0
E00056917,97.9,2.1,0
E00056918,100,0,0
E00056919,98.7,0.9,0.4
E00056920,98.5,1.2,0.3
E00056921,100,0,0
E00056922,99.6,0.4,0
E00056923,99.6,0,0.4
E00056924,99.4,0.6,0
E00056925,99.6,0,0.4
E00056926,99.1,0.9,0
E00056927,98.7,1.3,0
E00056928,98.9,1.1,0
E00056929,99,0.7,0.3
E00056930,97.5,0.4,2.1
E00056931,100,0,0
E00056932,98.1,1.5,0.4
E00056933,99.7,0.3,0
E00056934,96.7,1.8,1.5
E00056935,98.5,1,0.5
E00056936,96.9,2.8,0.3
E00056937,100,0,0
E00056938,100,0,0
E00056939,99.7,0.3,0
E00056940,99.7,0.3,0
E00056941,96.2,3,0.8
E00056942,98.4,1.3,0.3
E00056943,99.7,0.3,0
E00056945,100,0,0
E00056946,98,0.6,1.4
E00056947,100,0,0
E00056948,99.7,0.3,0
E00056949,98.8,1.2,0
E00056950,99.6,0.4,0
E00056951,100,0,0
E00056952,100,0,0
E00056953,98.8,1.2,0
E00056954,98.9,1.1,0
E00056955,98.9,1.1,0
E00056956,96.7,2.5,0.8
E00056957,99.2,0.8,0
E00056958,99.7,0,0.3
E00056959,97.6,1.8,0.6
E00056960,99.1,0.9,0
E00056961,100,0,0
E00056962,97.4,1.8,0.8
E00056963,97.8,2.2,0
E00056964,96.4,3.2,0.4
E00056965,99,0.3,0.6
E00056966,97.6,2,0.4
E00056967,99.3,0.7,0
E00056972,99.3,0.7,0
E00056973,98.5,1,0.5
E00056981,98.3,1.7,0
E00056982,99,1,0
E00056983,99.3,0,0.7
E00056984,98.6,1.4,0
E00056986,100,0,0
E00056987,98.6,1.1,0.3
E00056988,98.8,0.6,0.6
E00056989,97.3,1.7,1
E00057408,99,1,0
E00057409,99.1,0.3,0.6
E00057410,99.6,0.4,0
E00057411,97.5,1.9,0.6
E00057412,98.7,1.3,0
E00057413,97,2.3,0.7
E00057414,99.6,0.4,0
E00057415,100,0,0
E00057416,99.1,0.9,0
E00057417,98.8,1.2,0
E00057418,100,0,0
E00057419,97.8,1.6,0.6
E00057420,99.7,0.3,0
E00057431,98.7,1.1,0.2
E00057432,100,0,0
E00057433,100,0,0
E00057434,97,3,0
E00057435,99.6,0.4,0
E00057436,96.2,3.8,0
E00057437,98.6,1.4,0
E00057438,99,1,0
E00057439,98.8,1.2,0
E00057440,98.8,0,1.3
E00057441,98.2,0.9,0.9
E00057442,97.6,2.4,0
E00057443,94.4,4.7,0.9
E00057444,99,1,0
E00057445,99.6,0.4,0
E00057446,98.5,0.6,0.9
E00057447,98.3,1.7,0
E00057448,98.1,1.9,0
E00057449,99.6,0.4,0
E00057450,99,1,0
E00057451,99.6,0.4,0
E00057452,100,0,0
E00057453,100,0,0
E00057454,100,0,0
E00057455,99,1,0
E00057456,99.5,0.5,0
E00057457,96.4,3.2,0.5
E00057458,99.2,0.8,0
E00057459,97.7,1.7,0.7
E00057460,97.5,2,0.5
E00057461,100,0,0
E00057462,98.9,1.1,0
E00057463,100,0,0
E00057464,96.9,2.3,0.8
E00057465,100,0,0
E00057466,98.7,0.4,0.9
E00057467,99.4,0.3,0.3
E00057471,100,0,0
E00057472,98.9,1.1,0
E00057474,99.6,0.4,0
E00057475,100,0,0
E00058968,98.9,0.5,0.5
E00058969,99.6,0.4,0
E00058970,100,0,0
E00058971,95.6,3.1,1.3
E00058972,99.6,0.4,0
E00058973,98.3,1.3,0.3
E00058974,99.6,0,0.4
E00058975,98.7,1.3,0
E00058976,97.9,1.9,0.2
E00058977,98.2,1.8,0
E00058978,98.6,1.4,0
E00058979,98.8,1.2,0
E00058980,100,0,0
E00058981,98.8,1.2,0
E00058982,99.3,0.7,0
E00058983,96.3,3.3,0.3
E00058984,99.3,0.7,0
E00058985,98.9,1.1,0
E00058986,99.7,0.3,0
E00058987,98.7,1.3,0
E00058988,99.6,0.4,0
E00058989,99.1,0.9,0
E00058990,97.8,1.2,1
E00058991,97.1,1.7,1.2
E00058992,99.2,0.4,0.4
E00058993,97.8,2.2,0
E00059008,98.4,1.6,0
E00059010,98.5,1,0.5
E00059011,100,0,0
E00059012,99.6,0.4,0
E00059013,98.2,1.2,0.6
E00059014,99.3,0.2,0.5
E00059015,98.5,1.3,0.2
E00059016,99.6,0.4,0
E00059017,98.6,1.4,0
E00059018,94.6,4.5,0.9
E00059019,98.4,1.6,0
E00059020,98.9,1.1,0
E00059021,97.7,1.1,1.1
E00059022,98.2,1.8,0
E00059023,99.3,0.3,0.3
E00059024,100,0,0
E00059025,98.9,1.1,0
E00059026,98.2,1.8,0
E00059027,94,5.5,0.5
E00059028,100,0,0
E00059029,100,0,0
E00059030,99.2,0.8,0
E00059031,99,1,0
E00059032,99.4,0.6,0
E00059033,98.7,0.9,0.4
E00059034,99.6,0.4,0
E00059035,95.8,2.6,1.6
E00059036,97.4,2.6,0
E00059038,100,0,0
E00059040,97.7,2.3,0
E00059041,98.7,1.3,0
E00059042,98.9,1.1,0
E00059043,98,1.5,0.5
E00059044,98.3,1.3,0.3
E00059045,100,0,0
E00059047,100,0,0
E00067327,99.7,0.3,0
E00067328,96.4,3,0.6
E00067329,99,1,0
E00067330,99.1,0.9,0
E00067331,98.6,1.4,0
E00067332,99.4,0.6,0
E00067333,98.5,1.5,0
E00067334,98.1,1.5,0.3
E00067335,98.3,1.7,0
E00067336,97.8,2.2,0
E00067337,98.7,1.3,0
E00067394,98.8,1.2,0
E00067395,98.1,1.9,0
E00067397,97.6,2,0.4
E00067398,97.9,1.8,0.3
E00067399,97.7,2.3,0
E00067400,97.2,2.8,0
E00067401,99,0.7,0.3
E00067403,99,1,0
E00067404,98.5,1.1,0.4
E00067405,98.2,1.8,0
E00067406,97.8,2.2,0
E00067407,95.5,2.9,1.6
E00067408,98.8,1.2,0
E00067409,98.2,0.9,0.9
E00067410,97.6,2.1,0.3
E00067411,95.5,4.5,0
E00067412,97.4,2.6,0
E00067413,97.3,1.9,0.8
E00067414,97.7,2.3,0
E00067415,95.7,4.3,0
E00067416,97.3,2.3,0.4
E00067417,94,5.5,0.5
E00067418,97.3,2.7,0
E00067419,96.1,3.5,0.4
E00067420,95,5,0
E00067421,96.9,2.7,0.3
E00067422,92.3,7,0.7
E00067423,100,0,0
E00067424,98.6,1.4,0
E00067425,97.6,2.4,0
E00067426,98,1.6,0.4
E00067427,99.6,0.4,0
E00067428,99,1,0
E00067429,100,0,0
E00067430,98.7,1.1,0.3
E00067431,92.5,6.5,1
E00067432,97.1,2.9,0
E00067433,83.1,16.6,0.3
E00067434,90,8.3,1.7
E00067435,87.8,11.1,1
E00067436,97.9,2.1,0
E00067437,91.9,6.6,1.6
E00067438,93.8,5.9,0.3
E00067439,94.1,5.2,0.7
E00067440,93.1,6.6,0.3
E00067441,88.3,10.9,0.7
E00067442,95.9,3.8,0.3
E00067443,87.9,11.7,0.4
E00067444,98.4,1.6,0
E00067445,68.6,31.2,0.2
E00067446,78,19.9,2.1
E00067447,92.1,7.9,0
E00067448,91.5,7.7,0.8
E00067449,88.6,9.6,1.9
E00067450,91.8,6.3,1.9
E00067452,91.4,7.6,1
E00067453,88.3,10.1,1.6
E00067454,91.8,7.5,0.7
E00067456,90.3,8.7,0.9
E00067457,95.3,4.7,0
E00067458,98.2,1.5,0.3
E00067459,97,3,0
E00067460,98.5,1.5,0
E00067461,89.8,9.5,0.7
E00067463,97.5,2.2,0.3
E00067464,91.6,6.3,2.1
E00067465,92.2,7.5,0.3
E00067466,88.3,10.8,0.9
E00067476,79.1,19.4,1.4
E00067477,89.7,9.3,0.9
E00067478,88.5,11,0.4
E00067608,94.2,5.4,0.4
E00067610,97.1,2.2,0.7
E00067618,93.2,6.5,0.3
E00067620,97.3,2.7,0
E00067621,93.1,6.3,0.7
E00067622,91.7,7.9,0.4
E00067623,96.3,3.7,0
E00067624,93.6,4.4,2
E00067625,95.5,4.2,0.3
E00067626,96.6,3.1,0.3
E00067627,96.6,2.6,0.7
E00067628,96.1,3.2,0.7
E00067629,97.3,2.7,0
E00067630,96.9,3.1,0
E00067631,96.2,3.8,0
E00067632,96.8,2.9,0.4
E00067642,79.6,14.9,5.6
E00067644,92.2,7.8,0
E00067647,85,13.6,1.4
E00067648,91.5,7,1.5
E00067653,94.1,4.1,1.8
E00067706,94.2,5.2,0.6
E00067707,90.1,8.4,1.5
E00067708,96.9,3.1,0
E00067709,95.5,3.7,0.8
E00067710,93.5,6.5,0
E00067711,97,3,0
E00067712,97.6,1.8,0.6
E00067713,94.7,5.3,0
E00067714,95.2,4.6,0.2
E00067715,96.4,3.6,0
E00067716,97,3,0
E00067717,96.4,3.1,0.5
E00067718,95.8,4.2,0
E00067719,95.7,3.9,0.5
E00067720,93.8,4.9,1.2
E00067721,96.3,3.3,0.4
E00067722,94.9,5.1,0
E00067723,94.8,4.8,0.4
E00067724,98.3,1.7,0
E00067725,95.3,3.6,1.1
E00067726,97.7,2.3,0
E00067727,92.8,6.8,0.4
E00067728,95.1,4.1,0.8
E00067729,96.9,3.1,0
E00067730,98.2,1.8,0
E00067731,98,2,0
E00067732,95.5,4.1,0.4
E00067733,93.4,5.4,1.2
E00067734,97.4,1.7,0.9
E00067735,98.1,1.9,0
E00067736,93.9,5.6,0.5
E00067737,96.3,3.3,0.4
E00067738,94,5.5,0.5
E00067740,97.8,2.2,0
E00067743,92.4,7,0.6
E00067745,87.6,9,3.5
E00067746,91.5,8.2,0.3
E00067747,95.3,3.2,1.6
E00067748,93,7,0
E00067760,99.8,0.2,0
E00067761,99,1,0
E00067762,100,0,0
E00067763,99.7,0.3,0
E00067764,99.3,0.7,0
E00067765,97,3,0
E00067766,99.3,0.7,0
E00067767,98.4,1.6,0
E00067768,98.7,1.3,0
E00067769,98.7,0.3,1
E00067770,99.2,0.8,0
E00067771,98.3,1.4,0.3
E00067772,99.2,0.8,0
E00067773,98.3,1.7,0
E00067774,98.4,1.3,0.3
E00067785,97.7,2.3,0
E00067857,96.3,3,0.7
E00067858,97,3,0
