geography_code,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00056913,97.4,0,2.6,0
E00056914,92.3,0,7,0.7
E00056915,94.8,0.4,4.8,0
E00056916,93.8,1.1,5.1,0
E00056917,91.2,0.4,8.1,0.4
E00056918,90.8,0,9.2,0
E00056919,94.8,1.7,3.1,0.4
E00056920,90.3,0,9.4,0.3
E00056921,82,0.5,17.5,0
E00056922,93.6,0.4,6,0
E00056923,93.6,0,6.4,0
E00056924,86.3,1.6,12.2,0
E00056925,98.6,0,1.4,0
E00056926,91.8,0,7.8,0.4
E00056927,94.7,0.5,4.7,0
E00056928,87.8,0,12.2,0
E00056929,93.7,0,6.3,0
E00056930,94,0,6,0
E00056931,91.6,0,8.4,0
E00056932,95.9,0.7,3.3,0
E00056933,94.7,0,4.1,1.3
E00056934,85.1,0,14.9,0
E00056935,95.4,0,4.6,0
E00056936,93.8,0,6.2,0
E00056937,96.6,0,3.4,0
E00056938,93.7,0,6.3,0
E00056939,93.8,0,6.3,0
E00056940,90.8,0.7,8.3,0.3
E00056941,91.6,0.8,7.6,0
E00056942,93.6,0.3,5.8,0.3
E00056943,94.2,0,5.8,0
E00056945,95.1,0,4.6,0.4
E00056946,95.2,0,4.8,0
E00056947,92.2,0,7.8,0
E00056948,99.1,0,0.9,0
E00056949,89.5,0,9.9,0.6
E00056950,93.3,0.7,6,0
E00056951,96.2,0.4,3.4,0
E00056952,97.6,0,2.4,0
E00056953,96.9,0,3.1,0
E00056954,93.8,0.4,5.9,0
E00056955,87.8,0,11.5,0.7
E00056956,88.5,0.4,11.1,0
E00056957,95.4,0,4.6,0
E00056958,93.4,0,5.6,1
E00056959,94.5,0,1.2,4.2
E00056960,92.3,0.9,6.9,0
E00056961,88.9,0,11.1,0
E00056962,80,0,19,1
E00056963,87.8,0,11.9,0.3
E00056964,92.8,0,7.2,0
E00056965,94.3,0,5.7,0
E00056966,91.8,0.8,7,0.4
E00056967,76.1,0.3,23.6,0
E00056972,93.4,0.7,5.3,0.7
E00056973,96,0,4,0
E00056981,96.9,0,3.1,0
E00056982,94.8,1,4.2,0
E00056983,95.3,1.1,3.6,0
E00056984,96,0,4,0
E00056986,92.3,0,7.7,0
E00056987,93.9,0.3,5.9,0
E00056988,96.8,0,3.2,0
E00056989,93.4,0,6.3,0.3
E00057408,94,0,6,0
E00057409,95.4,0.3,4.3,0
E00057410,92.6,0,7.4,0
E00057411,86.6,0.6,12.8,0
E00057412,88.1,1.9,10,0
E00057413,82.5,1,16.5,0
E00057414,93.3,2.1,4.6,0
E00057415,95.5,0,4,0.5
E00057416,87.5,0,12.5,0
E00057417,94.3,0,5.7,0
E00057418,93.9,0,5.8,0.3
E00057419,76.3,0.2,23.5,0
E00057420,95.2,0,4.8,0
E00057431,85.3,0,14.1,0.6
E00057432,94.4,0.4,4.5,0.7
E00057433,95.3,0,4.7,0
E00057434,96.3,0,3.7,0
E00057435,94.4,0,5.6,0
E00057436,94.6,0.4,4.2,0.8
E00057437,94.4,0,5.6,0
E00057438,94.4,0,5.6,0
E00057439,90.2,0,9.8,0
E00057440,95.1,0,4.9,0
E00057441,94.1,0,5.4,0.6
E00057442,92.5,0,7.5,0
E00057443,92.8,0,7.2,0
E00057444,82.3,2.6,14.8,0.3
E00057445,94.7,1.1,4.3,0
E00057446,90.6,0.6,8.9,0
E00057447,81.7,0,17.6,0.7
E00057448,94.3,0,5.7,0
E00057449,94.5,0.4,5.2,0
E00057450,93.4,0,6.6,0
E00057451,93.7,0.3,5.9,0
E00057452,95.4,0,3.9,0.8
E00057453,94.6,0.6,4.8,0
E00057454,95.5,0,4.5,0
E00057455,92.3,0,7.7,0
E00057456,94.8,0.5,4.7,0
E00057457,93.8,0,6.3,0
E00057458,98.1,0,1.9,0
E00057459,90.5,0,9.2,0.3
E00057460,90.3,0,9.7,0
E00057461,92.7,0,7.3,0
E00057462,93.1,0.7,6.2,0
