geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00056913,7.4,40.7,37.8,14.1
E00056914,15.6,38.3,37.5,8.6
E00056915,7.6,52.5,33.1,6.8
E00056916,59.3,31.9,5.5,3.3
E00056917,10.5,51.6,29,8.9
E00056918,15.6,38.5,40,5.9
E00056919,13.3,60,20,6.7
E00056920,7.7,43.4,37.8,11.2
E00056921,6.4,42.7,39.5,11.5
E00056922,11.1,50.8,29.4,8.7
E00056923,14.2,42.5,30.7,12.6
E00056924,11.8,44.9,33.8,9.6
E00056925,28.5,34.1,31.7,5.7
E00056926,36.3,46,15,2.7
E00056927,9.6,38.9,44.3,7.2
E00056928,12.9,49.2,28.2,9.7
E00056929,13.6,38.6,37.1,10.6
E00056930,41.5,40.8,15.4,2.3
E00056931,4.7,31.8,48.1,15.5
E00056932,9.7,46.8,29,14.5
E00056933,16.1,48.3,26.2,9.4
E00056934,23.7,48.1,21.5,6.7
E00056935,18.6,43.3,23.7,14.4
E00056936,13.1,41,33.6,12.3
E00056937,56.2,31.5,11,1.4
E00056938,18.4,48.8,27.2,5.6
E00056939,14.7,48.3,30.1,7
E00056940,11.8,48,32.3,7.9
E00056941,13,46.8,31.2,9.1
E00056942,5.1,45.7,39.9,9.4
E00056943,2.2,42.5,43.3,11.9
E00056945,24.1,43.8,22.3,9.8
E00056946,7.9,45,29.8,17.2
E00056947,12.9,28.8,42.4,15.9
E00056948,6.2,26.2,47.7,20
E00056949,19.1,46.1,22.5,12.4
E00056950,9.2,40,43.1,7.7
E00056951,10.2,41.4,37.5,10.9
E00056952,11.8,43.3,36.2,8.7
E00056953,13.3,45.8,35,5.8
E00056954,13.6,36.8,35.2,14.4
E00056955,7.3,35.5,46.8,10.5
E00056956,11.7,46.9,34.4,7
E00056957,10.7,48.4,32.8,8.2
E00056958,15.9,40.4,35.1,8.6
E00056959,7,36.6,38,18.3
E00056960,8.7,41,33.5,16.8
E00056961,3.5,43.1,36.1,17.4
E00056962,7.2,40.2,43.1,9.6
E00056963,13.9,52.9,26.7,6.4
E00056964,14.8,55.7,23.8,5.7
E00056965,17.4,49.3,23.9,9.4
E00056966,30.4,43.5,20.3,5.8
E00056967,18.5,49.6,24.4,7.6
E00056972,9.4,37.5,46.9,6.3
E00056973,2.9,25.7,52.9,18.6
E00056981,17.6,40,36.8,5.6
E00056982,16.1,55.5,21.2,7.3
E00056983,17.1,43.9,26,13
E00056984,43,38,17.4,1.7
E00056986,27,36.1,25.4,11.5
E00056987,7.9,42.8,33.6,15.8
E00056988,39.2,40,18.4,2.4
E00056989,22.4,42.4,27.2,8
E00057408,4.3,35.9,46.2,13.7
E00057409,9.3,43.6,37.1,10
E00057410,13.8,47.7,30.8,7.7
E00057411,7.3,53.1,28.8,10.7
E00057412,13.4,32.8,39.5,14.3
E00057413,25.3,50,21.2,3.4
E00057414,8.5,50,30.8,10.8
E00057415,29.6,45.2,17.4,7.8
E00057416,10.3,44.5,37,8.2
E00057417,7,39.8,43,10.2
E00057418,9.8,36.1,37.6,16.5
E00057419,9.5,41.8,39.7,9
E00057420,12.7,41,36.6,9.7
E00057431,13,45,35,7
E00057432,7.6,44.9,36.4,11
E00057433,8.6,40.5,39.7,11.2
E00057434,21.8,54.8,20.2,3.2
E00057435,36.4,39,16.1,8.5
E00057436,31.5,43.2,21.6,3.6
E00057437,21.3,37.7,31.1,9.8
E00057438,11.2,40.5,37.1,11.2
E00057439,54.4,34.5,7.6,3.5
E00057440,28.8,45,19.8,6.3
E00057441,8.2,39,45.2,7.5
E00057442,24.6,45.6,26.3,3.5
E00057443,23.2,49.1,21.4,6.3
E00057444,23.9,46.3,19.4,10.4
E00057445,6.2,38.1,43.4,12.4
E00057446,6.6,49.6,33.6,10.2
E00057447,27.5,46.4,21.7,4.3
E00057448,17.5,47.4,29.2,5.8
E00057449,24.2,43.9,25.8,6.1
E00057450,14.1,46.1,27.3,12.5
E00057451,15.9,38.9,35.4,9.7
E00057452,7.3,40.6,39.6,12.5
E00057453,25.4,44.3,25.4,4.9
E00057454,35,39.8,21.1,4.1
E00057455,20.8,39.2,28.8,11.2
E00057456,20.7,55.2,18.1,6
E00057457,26.3,47.4,17.5,8.8
E00057458,12.4,39.2,39.2,9.3
E00057459,15.7,51.5,23.9,9
E00057460,9.2,52,31.8,6.9
E00057461,17.4,46.1,30.4,6.1
E00057462,13.2,47.1,31.4,8.3
E00057463,11.1,37.6,40.2,11.1
E00057464,15.1,54.6,21,9.2
E00057465,12,40.6,37.6,9.8
E00057466,21.3,46.3,22.2,10.2
E00057467,21.3,36.8,36.1,5.8
E00057471,27,40.5,21.6,10.8
E00057472,32.8,45.1,18,4.1
E00057474,18.6,41.6,28.3,11.5
E00057475,14,47.8,30.9,7.4
E00058968,3.9,35.3,52.3,8.5
E00058969,8.7,41.3,35.6,14.4
E00058970,12.5,36.7,40.8,10
E00058971,15.5,40.6,29.7,14.2
E00058972,9.8,32,45.9,12.3
E00058973,7.6,47.6,34.5,10.3
E00058974,21.8,37.6,33.1,7.5
E00058975,19.2,43.2,31.2,6.4
E00058976,25,35.6,31.4,8.1
E00058977,13.2,38.8,38.8,9.1
E00058978,12.4,38,28.9,20.7
E00058979,24.1,41.4,25.9,8.6
E00058980,15.6,45.1,33.6,5.7
E00058981,5.3,22.9,57.3,14.5
E00058982,10.7,30.5,44.3,14.5
E00058983,10.9,29.7,50.7,8.7
E00058984,3,39.8,35.3,21.8
E00058985,5.1,32.9,44.3,17.7
E00058986,7.4,36.8,44.1,11.8
E00058987,14.4,44,35.2,6.4
E00058988,21.5,38,33.9,6.6
E00058989,4.8,38.8,36.7,19.7
E00058990,8.4,34.7,47,9.9
E00058991,23.9,43.6,25.6,6.8
E00058992,9.6,39.1,39.1,12.2
E00058993,12.6,46.8,36,4.5
E00059008,5.3,38.6,40.2,15.9
E00059010,6.3,31.3,42.7,19.8
E00059011,20.3,42,26.1,11.6
E00059012,3.5,50.4,38.9,7.1
E00059013,14.3,40.1,38.8,6.8
E00059014,17.2,43.7,31.6,7.5
E00059015,6.5,34.8,48.7,10
E00059016,2.3,24.3,57.5,15.9
E00059017,35,37.1,23.6,4.3
E00059018,30.8,48.6,15.8,4.8
E00059019,21.4,43.7,27,7.9
E00059020,8.5,33.9,43.2,14.4
E00059021,6.6,34,45.3,14.2
E00059022,5.4,40.2,41.1,13.4
E00059023,6.3,39.4,48.8,5.5
E00059024,6.3,37,41.7,15
E00059025,9.5,44.4,32,14.2
E00059026,19.4,40.7,34.3,5.6
E00059027,15.1,61.3,21.8,1.7
E00059028,11.7,42.3,38.7,7.2
E00059029,18.6,44.1,34.7,2.5
E00059030,9.3,44.9,37.3,8.5
E00059031,11.2,33.2,43.9,11.8
E00059032,12.2,41.2,40.5,6.1
E00059033,9.4,42.5,39.6,8.5
E00059034,5.6,48.4,37.9,8.1
E00059035,46.6,42.7,10.7,0
E00059036,28.6,49.7,18.6,3.1
E00059038,3.8,25.5,49.1,21.7
E00059040,21.5,40.3,34.2,4
E00059041,28.6,52.9,15,3.6
E00059042,25.2,45.2,25.2,4.3
E00059043,32.2,50,16.9,0.8
E00059044,24.4,47.4,24.4,3.7
E00059045,15.6,37.8,34.8,11.9
E00059047,44.8,36.5,15.6,3.1
E00067327,18.1,45.7,29,7.2
E00067328,36.3,41.8,16.5,5.5
E00067329,16.7,52.2,25.4,5.8
E00067330,7.3,50.7,35.3,6.7
E00067331,6.1,40.9,36.4,16.7
E00067332,9.8,43.9,36.4,9.8
E00067333,8.5,49.3,37.3,4.9
E00067334,9.8,39.1,42.1,9
E00067335,6,45.7,39.7,8.6
E00067336,14.2,54.2,26.7,5
E00067337,11.3,42.9,34.6,11.3
E00067394,10.2,45.3,36.7,7.8
E00067395,7,59.6,25.4,7.9
E00067397,12.8,60,23.2,4
E00067398,12.3,58,21.7,8
E00067399,14.5,53.8,27.6,4.1
E00067400,14.8,49.1,25.9,10.2
E00067401,3.9,42.5,39.4,14.2
E00067403,12.6,56.6,23.8,7
E00067404,7.6,56.5,30.5,5.3
E00067405,3.2,42.7,44.4,9.7
E00067406,10.9,54.3,28.3,6.5
E00067407,21.6,51.2,24,3.2
E00067408,11.1,45.3,35.9,7.7
E00067409,8.3,50.5,33,8.3
E00067410,14.9,51.5,26.1,7.5
E00067411,15.3,59.7,20.1,4.9
E00067412,35.5,46.5,16.8,1.3
E00067413,22.8,45.7,26,5.5
E00067414,29.3,41.5,23.6,5.7
E00067415,16.8,49.6,31.2,2.4
E00067416,18.3,55.6,22.2,4
E00067417,62,29.8,5.8,2.5
E00067418,17.1,48.8,29.3,4.9
E00067419,15.9,51.6,28.6,4
E00067420,18,40.6,33.8,7.5
E00067421,20.7,47.9,27.9,3.6
E00067422,20,50,26.4,3.6
E00067423,16.8,45.4,34.5,3.4
E00067424,29.1,47.9,20.5,2.6
E00067425,19.7,48.9,22.6,8.8
E00067426,21.2,50.8,22,6.1
E00067427,16.2,56.8,20.9,6.1
E00067428,9,43.2,41.4,6.3
E00067429,20.6,44.1,27.2,8.1
E00067430,6.8,42.5,38.4,12.3
E00067431,28.2,48.6,17.6,5.6
E00067432,45.2,43.5,9.7,1.6
E00067433,11.3,52.8,31.1,4.7
E00067434,50.8,43.7,3.2,2.4
E00067435,38.3,48.4,11.7,1.6
E00067436,19.4,47,26.9,6.7
E00067437,33.5,51,12.9,2.6
E00067438,29.2,51.8,15.3,3.6
E00067439,32.6,46.7,17,3.7
E00067440,34.6,44.9,17.3,3.1
E00067441,27.5,54,16,2.5
E00067442,17.5,50.8,26.7,5
E00067443,49.7,36.8,10.3,3.2
E00067444,13.1,55.7,23,8.2
E00067445,27,42.6,21.7,8.7
E00067446,19.1,62.4,16.3,2.1
E00067447,14.6,49.6,27.7,8
E00067448,14.7,48.1,30.2,7
E00067449,16.5,54.3,23.6,5.5
E00067450,13.7,49.6,28.2,8.4
E00067452,43.2,45.3,8.8,2.7
E00067453,58.8,38.7,2.5,0
E00067454,40.7,38.9,15.4,4.9
E00067456,50.8,33.1,12.1,4
E00067457,63.5,29.7,6.1,0.7
E00067458,12,50.4,28.8,8.8
E00067459,18.6,36.4,33.9,11
E00067460,9.8,56.6,25.4,8.2
E00067461,23.7,48.1,22.2,5.9
E00067463,14.3,47.9,27.7,10.1
E00067464,22.3,48.8,19.8,9.1
E00067465,10.5,55.6,27.4,6.5
E00067466,43.4,41.2,13.2,2.2
E00067476,64.8,28.8,5.6,0.9
E00067477,64.7,29.5,5,0.7
E00067478,52.9,41.9,4.4,0.7
