geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00056913,81.3,15,3.7
E00056914,85.2,10.2,4.6
E00056915,87.5,9.9,2.6
E00056916,68.5,20.8,10.7
E00056917,86.6,10.9,2.5
E00056918,78.5,14.5,7.1
E00056919,76.9,16.6,6.6
E00056920,82.7,12,5.3
E00056921,87.2,10.4,2.3
E00056922,75.2,19.5,5.3
E00056923,78.9,15.8,5.3
E00056924,78,14.6,7.4
E00056925,78.6,15.2,6.2
E00056926,62.8,21.8,15.4
E00056927,87.8,10.1,2.1
E00056928,66.2,22.4,11.4
E00056929,82.2,13.7,4.1
E00056930,70.1,22.6,7.3
E00056931,90.7,7.7,1.5
E00056932,82.7,14,3.3
E00056933,78.6,13.7,7.8
E00056934,77,19.8,3.2
E00056935,84.5,11.9,3.7
E00056936,82.4,11.9,5.8
E00056937,63.3,24,12.7
E00056938,79.2,15.2,5.5
E00056939,87.1,11.2,1.8
E00056940,83.7,11.1,5.2
E00056941,75.7,14.4,9.9
E00056942,88.6,8.5,2.8
E00056943,85.2,11,3.8
E00056945,75.7,15.4,9
E00056946,81.9,14.4,3.7
E00056947,81.6,14.5,3.9
E00056948,89.3,8.2,2.5
E00056949,79.3,14.4,6.3
E00056950,77.7,15.3,7
E00056951,82.9,13.7,3.4
E00056952,82.6,12.6,4.9
E00056953,78.2,17.1,4.7
E00056954,88.4,9,2.5
E00056955,82,13.5,4.5
E00056956,81,13.3,5.6
E00056957,85,11.2,3.8
E00056958,75.9,16.8,7.3
E00056959,79.2,16.1,4.8
E00056960,77.6,15,7.4
E00056961,88.9,7.8,3.3
E00056962,83.4,12.6,3.9
E00056963,80.4,13.8,5.8
E00056964,79.1,14.5,6.4
E00056965,75.9,15.4,8.8
E00056966,62.4,21.3,16.3
E00056967,78.1,16.3,5.6
E00056972,93.5,5.8,0.6
E00056973,93.2,6.8,0
E00056981,82.4,15.3,2.4
E00056982,83.4,11.8,4.8
E00056983,81.4,15.4,3.2
E00056984,63.6,24.1,12.3
E00056986,75.8,19,5.2
E00056987,85.5,10.3,4.2
E00056988,69.5,18.5,12
E00056989,78.4,16.7,4.9
E00057408,85.7,12,2.3
E00057409,86.4,10.9,2.7
E00057410,85.5,11.7,2.8
E00057411,81.6,13.9,4.4
E00057412,83.3,10.8,5.9
E00057413,87.6,10.8,1.6
E00057414,90.6,7.7,1.7
E00057415,62.9,23.8,13.4
E00057416,85.2,12.7,2.1
E00057417,82.1,13.4,4.5
E00057418,85.6,10.5,3.8
E00057419,88.4,9.7,1.9
E00057420,81.4,13.9,4.7
E00057431,85.7,11.6,2.7
E00057432,85.6,11.1,3.3
E00057433,88.2,8,3.8
E00057434,83.9,11.3,4.7
E00057435,75,15.2,9.8
E00057436,71.7,18.3,10
E00057437,81.7,12.1,6.2
E00057438,86.8,8.3,5
E00057439,62.3,25.1,12.6
E00057440,75.9,16.7,7.3
E00057441,85.9,11.7,2.4
E00057442,76.3,16,7.8
E00057443,84.9,13,2.1
E00057444,85.4,10.5,4.1
E00057445,85,13.3,1.7
E00057446,84.4,11.9,3.7
E00057447,83.5,13.8,2.7
E00057448,80.6,14.7,4.7
E00057449,72.6,18.9,8.5
E00057450,85.4,11.3,3.3
E00057451,88.3,9,2.8
E00057452,90.3,7,2.7
E00057453,69.7,16.9,13.4
E00057454,61.9,29.6,8.5
E00057455,78.2,14.8,6.9
E00057456,80.1,14.4,5.6
E00057457,70.4,20.4,9.3
E00057458,88.4,8.2,3.4
E00057459,76.1,17.4,6.6
E00057460,82.2,12.6,5.2
E00057461,79.6,15.7,4.7
E00057462,79,13.2,7.7
E00057463,85.3,9.7,5
E00057464,77.9,17.9,4.2
E00057465,84.6,9.9,5.4
E00057466,73.4,16.6,10
E00057467,81.6,15,3.3
E00057471,75.1,16.6,8.3
E00057472,75.7,15.1,9.2
E00057474,78.5,15.2,6.3
E00057475,82,11.3,6.7
E00058968,87.6,9.8,2.6
E00058969,81.3,13.3,5.4
E00058970,79.3,14.5,6.2
E00058971,89.9,7.1,3.1
E00058972,85.9,11.7,2.5
E00058973,88.1,9,2.9
E00058974,80.5,11.3,8.3
E00058975,76.9,14.7,8.4
E00058976,82,12.9,5.1
E00058977,83.8,12.3,3.9
E00058978,81.4,12.9,5.8
E00058979,74.6,18.1,7.3
E00058980,82.8,11.3,5.9
E00058981,90.6,6.5,2.9
E00058982,89.7,8,2.3
E00058983,88.7,9.1,2.2
E00058984,89.7,7.7,2.6
E00058985,87.6,10.8,1.5
E00058986,90.6,9.4,0
E00058987,77.5,15.5,7
E00058988,80.8,13.7,5.5
E00058989,91.5,6.6,2
E00058990,91.6,5.8,2.6
E00058991,79,17.3,3.7
E00058992,85.2,11.7,3.1
E00058993,86.1,10.1,3.8
E00059008,89.3,8.2,2.5
E00059010,88.9,8.7,2.4
E00059011,84.9,9.9,5.1
E00059012,85.9,12,2
E00059013,80.3,15,4.6
E00059014,74.8,20.9,4.2
E00059015,88.9,8,3.1
E00059016,93.8,5.4,0.9
E00059017,65.3,25.6,9
E00059018,69.5,16.6,14
E00059019,79.8,14.1,6.1
E00059020,86.2,10.7,3.1
E00059021,85.9,12.3,1.9
E00059022,86.5,10.3,3.2
E00059023,89,9.7,1.3
E00059024,84.9,11.9,3.2
E00059025,89,8.6,2.4
E00059026,83.1,13.3,3.6
E00059027,81.6,15.9,2.4
E00059028,84.5,12,3.5
E00059029,78,14.8,7.2
E00059030,87.8,8.7,3.4
E00059031,89.7,7.7,2.6
E00059032,87.7,10.2,2.2
E00059033,84.6,11.1,4.3
E00059034,82.8,14,3.2
E00059035,57.3,24.5,18.2
E00059036,81.3,12.5,6.2
E00059038,89.6,7.8,2.6
E00059040,76.6,15.3,8.1
E00059041,73.5,20.9,5.7
E00059042,86.2,8.3,5.4
E00059043,63.5,23,13.5
E00059044,80.5,14.1,5.4
E00059045,82.9,14,3.1
E00059047,62.3,22.8,14.8
E00067327,80.7,14.4,4.9
E00067328,68.2,17.9,13.9
E00067329,80.5,14.2,5.3
E00067330,89.7,9.1,1.1
E00067331,86,10.9,3.1
E00067332,89.7,7.9,2.4
E00067333,86.3,10.1,3.6
E00067334,89.7,7.6,2.7
E00067335,91.8,6.9,1.3
E00067336,80.9,14,5.1
E00067337,88.6,7.5,3.9
E00067394,84.2,13.4,2.4
E00067395,89.6,7.7,2.7
E00067397,81.9,12,6.2
E00067398,88.4,8.1,3.5
E00067399,88.7,8.7,2.6
E00067400,84.2,11.2,4.5
E00067401,85.5,10.6,4
E00067403,81.9,14,4.1
E00067404,81.3,15,3.7
E00067405,83.9,10.7,5.4
E00067406,86.4,10.6,3
E00067407,78.7,15.7,5.6
E00067408,87.4,11,1.6
E00067409,81.8,13.9,4.3
E00067410,93.9,5.4,0.7
E00067411,83.9,13.1,3
E00067412,78,15.9,6.1
E00067413,80.2,12.7,7.1
E00067414,83.3,10.7,6
E00067415,84.9,13.1,2.1
E00067416,77.6,15.1,7.4
E00067417,68.4,16.3,15.3
E00067418,84.8,11,4.2
E00067419,85.4,12.7,1.9
E00067420,87.3,9.9,2.8
E00067421,84.2,12.8,3
E00067422,81.5,14.6,3.9
E00067423,83,11.7,5.3
E00067424,75.3,17.5,7.2
E00067425,82.8,12.5,4.7
E00067426,74.7,17.5,7.8
E00067427,78.2,14.3,7.5
E00067428,87.8,9.2,3.1
E00067429,80.5,16.4,3
E00067430,89.6,8.3,2.1
E00067431,89.5,8,2.6
E00067432,73,19.4,7.5
E00067433,97.3,2.4,0.3
E00067434,64.4,24.4,11.2
E00067435,87.9,6.7,5.4
E00067436,88,10.9,1.2
E00067437,84,12.6,3.4
E00067438,88.3,9.7,2
E00067439,87.5,9.9,2.6
E00067440,86.2,9.8,4
E00067441,82.5,13.5,4.1
E00067442,87.4,9.6,3
E00067443,88,10.5,1.5
E00067444,81.2,14.6,4.2
E00067445,90.2,6.6,3.3
E00067446,91.6,6.2,2.2
E00067447,84.8,11.3,3.9
E00067448,89.3,8.2,2.6
E00067449,90,6.9,3
E00067450,84.1,10.3,5.6
E00067452,77.9,12.9,9.2
E00067453,78.8,12.4,8.8
E00067454,89.6,7.2,3.2
E00067456,87.2,7.6,5.2
E00067457,62.5,26.3,11.3
E00067458,85.5,9.7,4.8
E00067459,79.4,15.4,5.2
E00067460,79.8,14.9,5.3
E00067461,79.5,16.8,3.6
E00067463,71.7,19.6,8.7
E00067464,89.3,7.3,3.5
E00067465,87.9,9.7,2.4
E00067466,76.7,16.7,6.7
E00067476,87.8,8.8,3.4
E00067477,71,20.4,8.6
E00067478,69.8,23.4,6.8
E00067608,86.8,9.1,4.2
E00067610,76.4,15,8.6
E00067618,86.1,11.1,2.8
E00067620,86.6,11.6,1.8
E00067621,81,14.3,4.8
E00067622,79.5,13.4,7.1
E00067623,88.6,10,1.5
E00067624,83.3,12.9,3.8
E00067625,84.5,12.1,3.4
E00067626,86,9.3,4.7
E00067627,85.1,12.7,2.2
E00067628,80.5,16.4,3.1
E00067629,75.2,18.1,6.7
E00067630,87.5,9.9,2.6
E00067631,85.1,11.9,3
E00067632,82.7,12.3,4.9
E00067642,86.1,13.1,0.7
E00067644,92,6.1,1.9
E00067647,91,7.6,1.4
E00067648,82.8,13.2,4
E00067653,86.8,10,3.2
E00067706,91.1,8,0.9
E00067707,77.3,14.5,8.2
E00067708,85.1,10.7,4.2
E00067709,91.8,6.3,2
E00067710,94.6,5.4,0
E00067711,90.6,8.8,0.6
E00067712,81.5,15,3.5
E00067713,85.7,11.6,2.7
E00067714,79.1,14.2,6.7
E00067715,84.9,12,3.2
E00067716,88.1,8.9,3
E00067717,77.7,16.5,5.8
E00067718,79.3,13.3,7.4
E00067719,78.7,14,7.2
E00067720,80.5,11.4,8.1
E00067721,81.5,11,7.5
E00067722,88.3,10.2,1.5
E00067723,82.5,12.8,4.7
E00067724,91.1,7.5,1.3
E00067725,86.1,10.8,3.1
E00067726,91,8.1,0.9
E00067727,85.6,8.9,5.4
E00067728,81,13.2,5.9
E00067729,76,16.3,7.7
E00067730,88.6,8.8,2.6
E00067731,81,13.1,6
E00067732,86.1,10.4,3.6
E00067733,87.7,9.8,2.5
E00067734,86.4,10.2,3.4
E00067735,83.9,11.9,4.1
E00067736,90.2,6.8,2.9
E00067737,86.8,10.5,2.7
E00067738,83.3,12.3,4.4
