geography_code,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00056913,100,0,0
E00056914,100,0,0
E00056915,99.1,0,0.9
E00056916,10,90,0
E00056917,95.9,4.1,0
E00056918,99.3,0.7,0
E00056919,100,0,0
E00056920,99.3,0.7,0
E00056921,99.4,0.6,0
E00056922,99.2,0.8,0
E00056923,100,0,0
E00056924,100,0,0
E00056925,98.4,0.8,0.8
E00056926,93.8,6.2,0
E00056927,99.4,0.6,0
E00056928,98.4,1.6,0
E00056929,99.2,0.8,0
E00056930,98.5,1.5,0
E00056931,97.6,2.4,0
E00056932,100,0,0
E00056933,92.6,7.4,0
E00056934,68.4,31.6,0
E00056935,100,0,0
E00056936,100,0,0
E00056937,41.1,58.9,0
E00056938,97.6,2.4,0
E00056939,98.6,1.4,0
E00056940,100,0,0
E00056941,100,0,0
E00056942,100,0,0
E00056943,100,0,0
E00056945,100,0,0
E00056946,95.5,4.5,0
E00056947,100,0,0
E00056948,98.4,1.6,0
E00056949,60.7,39.3,0
E00056950,99.2,0,0.8
E00056951,100,0,0
E00056952,100,0,0
E00056953,100,0,0
E00056954,94.4,5.6,0
E00056955,100,0,0
E00056956,95.3,4.7,0
E00056957,100,0,0
E00056958,87.9,12.1,0
E00056959,90.4,9.6,0
E00056960,98.1,1.9,0
E00056961,98.6,0.7,0.7
E00056962,92.4,7.6,0
E00056963,85.5,14.5,0
E00056964,100,0,0
E00056965,100,0,0
E00056966,99.3,0.7,0
E00056967,95,5,0
E00056972,100,0,0
E00056973,100,0,0
E00056981,100,0,0
E00056982,100,0,0
E00056983,97.6,2.4,0
E00056984,78.3,21.7,0
E00056986,96.7,3.3,0
E00056987,99.3,0.7,0
E00056988,98.4,1.6,0
E00056989,100,0,0
E00057408,99.2,0.8,0
E00057409,98.6,1.4,0
E00057410,100,0,0
E00057411,75.4,24.6,0
E00057412,95.8,4.2,0
E00057413,81.4,18.6,0
E00057414,100,0,0
E00057415,100,0,0
E00057416,98,2,0
E00057417,100,0,0
E00057418,98.5,1.5,0
E00057419,100,0,0
E00057420,96.2,3.8,0
E00057431,79.5,20.5,0
E00057432,100,0,0
E00057433,100,0,0
E00057434,95.2,4.8,0
E00057435,100,0,0
E00057436,97.2,2.8,0
E00057437,94.3,5.7,0
E00057438,100,0,0
E00057439,18.9,81.1,0
E00057440,98.2,1.8,0
E00057441,100,0,0
E00057442,99.1,0.9,0
E00057443,96.3,3.7,0
E00057444,93.1,6.9,0
E00057445,100,0,0
E00057446,100,0,0
E00057447,97.1,2.9,0
E00057448,98.6,0.7,0.7
E00057449,78.8,21.2,0
E00057450,97.7,2.3,0
E00057451,100,0,0
E00057452,100,0,0
E00057453,75.4,24.6,0
E00057454,68.3,31.7,0
E00057455,98.4,1.6,0
E00057456,94,6,0
E00057457,99.1,0.9,0
E00057458,99,1,0
E00057459,100,0,0
E00057460,90.8,9.2,0
E00057461,100,0,0
E00057462,91.7,8.3,0
E00057463,100,0,0
E00057464,100,0,0
E00057465,100,0,0
E00057466,60,0.9,39.1
E00057467,80.5,19.5,0
E00057471,100,0,0
E00057472,69.4,30.6,0
E00057474,100,0,0
E00057475,98.5,1.5,0
E00058968,100,0,0
E00058969,80.2,19.8,0
E00058970,100,0,0
E00058971,78.6,21.4,0
E00058972,100,0,0
E00058973,84.6,15.4,0
E00058974,96.9,3.1,0
E00058975,98.3,1.7,0
E00058976,66.5,33.5,0
E00058977,99.2,0.8,0
E00058978,100,0,0
E00058979,95.7,4.3,0
E00058980,99.2,0.8,0
E00058981,100,0,0
E00058982,87.8,12.2,0
E00058983,97.1,2.9,0
E00058984,94.9,5.1,0
E00058985,89.6,10.4,0
E00058986,99.3,0.7,0
E00058987,100,0,0
E00058988,90,10,0
E00058989,89.1,10.9,0
E00058990,94.6,5.4,0
E00058991,93.3,6.7,0
E00058992,99.1,0.9,0
E00058993,75.7,24.3,0
E00059008,93.2,6.8,0
E00059010,99,0,1
E00059011,100,0,0
E00059012,99.1,0.9,0
E00059013,97.3,2.7,0
E00059014,77,23,0
E00059015,93.9,6.1,0
E00059016,97.7,2.3,0
E00059017,40,60,0
E00059018,62.2,37.8,0
E00059019,96,4,0
E00059020,100,0,0
E00059021,100,0,0
E00059022,100,0,0
E00059023,95.2,4.8,0
E00059024,100,0,0
E00059025,83.4,16.6,0
E00059026,84.3,15.7,0
E00059027,96.7,3.3,0
E00059028,99.1,0.9,0
E00059029,78.4,21.6,0
E00059030,100,0,0
E00059031,90.8,9.2,0
E00059032,99.2,0.8,0
E00059033,76.6,23.4,0
E00059034,93.5,6.5,0
E00059035,1.5,97.7,0.8
E00059036,41.6,58.4,0
E00059038,100,0,0
E00059040,99.3,0.7,0
E00059041,84.2,15.8,0
E00059042,92.2,7.8,0
E00059043,78,22,0
E00059044,97.8,2.2,0
E00059045,83.2,16.8,0
E00059047,47.4,52.6,0
E00067327,98.6,1.4,0
E00067328,98.9,1.1,0
E00067329,99.3,0.7,0
E00067330,81.8,18.2,0
E00067331,99.2,0.8,0
E00067332,100,0,0
E00067333,100,0,0
E00067334,91.7,8.3,0
E00067335,100,0,0
E00067336,100,0,0
E00067337,100,0,0
E00067394,100,0,0
E00067395,99.1,0.9,0
E00067397,99.2,0.8,0
E00067398,96.2,3.8,0
E00067399,90.3,9.7,0
E00067400,99.1,0.9,0
E00067401,100,0,0
E00067403,99.3,0.7,0
E00067404,100,0,0
E00067405,100,0,0
E00067406,94.8,5.2,0
E00067407,86.6,13.4,0
E00067408,99.1,0.9,0
E00067409,96.3,2.8,0.9
E00067410,90.4,9.6,0
E00067411,84.1,15.9,0
E00067412,58.3,41.7,0
E00067413,100,0,0
E00067414,100,0,0
E00067415,92.1,7.9,0
E00067416,94.5,5.5,0
E00067417,24.8,75.2,0
E00067418,88.5,11.5,0
E00067419,99.2,0.8,0
E00067420,98.5,1.5,0
E00067421,78.6,21.4,0
E00067422,78.2,21.8,0
E00067423,100,0,0
E00067424,71.8,28.2,0
E00067425,100,0,0
E00067426,86.4,13.6,0
E00067427,98.6,1.4,0
E00067428,99.1,0.9,0
E00067429,94.9,5.1,0
E00067430,99.3,0.7,0
E00067431,97.9,2.1,0
E00067432,55.6,44.4,0
E00067433,99.1,0.9,0
E00067434,54.8,45.2,0
E00067435,64.1,35.9,0
E00067436,90.3,9.7,0
E00067437,35.5,64.5,0
E00067438,91.9,8.1,0
E00067439,99.3,0.7,0
E00067440,98.4,1.6,0
E00067441,56.9,42.6,0.5
E00067442,100,0,0
E00067443,13.6,86.4,0
E00067444,91.9,0,8.1
E00067445,73,27,0
E00067446,85.9,14.1,0
E00067447,88.9,11.1,0
E00067448,100,0,0
E00067449,99.2,0.8,0
E00067450,98.4,1.6,0
E00067452,60.9,39.1,0
E00067453,42.9,57.1,0
E00067454,76.4,23.6,0
E00067456,83.2,16.8,0
E00067457,35.6,64.4,0
E00067458,99.2,0.8,0
E00067459,83.6,16.4,0
E00067460,98.4,0.8,0.8
E00067461,97.8,0.7,1.5
E00067463,91.5,6.8,1.7
E00067464,71.9,28.1,0
E00067465,100,0,0
E00067466,39.4,60.6,0
E00067476,10.3,89.7,0
E00067477,30.2,69.8,0
E00067478,7.5,92.5,0
E00067608,99.1,0.9,0
E00067610,61.3,38.7,0
E00067618,49.4,50.6,0
E00067620,94.4,5.6,0
E00067621,65.1,34.9,0
E00067622,43.6,56.4,0
E00067623,95.3,3.9,0.8
E00067624,64.7,34.5,0.8
E00067625,52.6,47.4,0
E00067626,94,5.3,0.8
E00067627,76.6,23.4,0
E00067628,100,0,0
E00067629,99.3,0.7,0
E00067630,92.4,7.6,0
E00067631,95.9,4.1,0
E00067632,99.2,0.8,0
E00067642,96.2,3.8,0
E00067644,95,5,0
E00067647,51.2,48.8,0
E00067648,99.1,0.9,0
E00067653,99.1,0.9,0
E00067706,42.1,57.9,0
E00067707,46.8,53.2,0
E00067708,70.1,29.2,0.6
E00067709,95.4,4.6,0
E00067710,92.6,7.4,0
E00067711,100,0,0
E00067712,93.7,5.5,0.8
E00067713,87.4,11.8,0.8
E00067714,64.4,35.6,0
E00067715,95.5,4.5,0
E00067716,60.2,39.8,0
E00067717,30.1,69.9,0
E00067718,58,42,0
E00067719,13.2,86.8,0
E00067720,67.8,32.2,0
E00067721,65,35,0
E00067722,95.4,4.6,0
E00067723,78,22,0
E00067724,99.2,0.8,0
E00067725,76.7,23.3,0
E00067726,99.1,0.9,0
E00067727,63,36.1,0.8
E00067728,80.5,18.8,0.8
E00067729,74.5,25.5,0
E00067730,86.7,13.3,0
E00067731,59.5,40.5,0
E00067732,76.2,23.8,0
E00067733,99.2,0.8,0
E00067734,92.2,7.8,0
E00067735,95.7,4.3,0
E00067736,99,1,0
E00067737,93.4,6.6,0
E00067738,92.5,7.5,0
E00067740,90.8,9.2,0
E00067743,12,88,0
E00067745,94.1,5.9,0
E00067746,61.7,38.3,0
E00067747,50.7,47.9,1.4
E00067748,57.1,42,0.8
E00067760,99.5,0.5,0
E00067761,92.9,7.1,0
E00067762,100,0,0
E00067763,100,0,0
E00067764,100,0,0
E00067765,98.3,0.8,0.8
E00067766,100,0,0
E00067767,100,0,0
E00067768,97.4,2.6,0
E00067769,99.2,0.8,0
E00067770,99.5,0.5,0
E00067771,100,0,0
E00067772,84.8,15.2,0
E00067773,100,0,0
E00067774,99.2,0.8,0
E00067785,99.2,0.8,0
E00067857,92.7,7.3,0
E00067858,100,0,0
E00067859,96.1,3.9,0
E00067860,81,19,0
E00067861,85.4,14.6,0
E00067862,99.3,0.7,0
E00067863,87.4,12.6,0
E00067864,87.2,12.8,0
E00067865,83.2,16.1,0.7
E00067866,74.8,25.2,0
E00067867,86.3,13.7,0
E00067868,86.5,13.5,0
E00067869,52,48,0
E00067870,59.1,40.9,0
E00067871,35.8,64.2,0
E00067872,67.5,31.6,0.9
E00067873,91.9,8.1,0
E00067874,89.6,10.4,0
E00067875,53.9,46.1,0
E00067876,79.3,20.7,0
E00067877,70.2,29.8,0
E00067878,95.9,4.1,0
E00067879,98.9,1.1,0
E00067880,99.1,0.9,0
E00067881,97.9,2.1,0
E00067882,96.6,3.4,0
E00067883,87.3,12.7,0
E00067884,61.5,38.5,0
E00067885,99.1,0.9,0
E00067886,41.7,58.3,0
E00067887,75.9,24.1,0
E00067888,84.8,15.2,0
E00067889,87.1,12.9,0
E00067890,96.9,3.1,0
E00067891,100,0,0
E00067892,88.9,11.1,0
E00067893,51.1,48.9,0
E00067894,99,1,0
E00067895,87.9,12.1,0
E00067896,82.8,17.2,0
E00067897,91.1,8.9,0
E00067898,33.3,66.7,0
E00067899,92.3,7.7,0
E00067900,100,0,0
E00067901,99.2,0.8,0
E00067902,82.5,17.5,0
E00067903,84.5,15.5,0
E00067909,97.8,2.2,0
E00067910,97.4,1.7,0.9
E00140986,98.3,1.1,0.6
E00140987,89.4,10.6,0
E00140988,100,0,0
E00140995,97.6,1.2,1.2
E00141091,91.3,8.3,0.4
E00142014,97.5,0,2.5
E00142015,99.4,0.6,0
E00142016,99.3,0.7,0
E00142017,98.4,0,1.6
E00142018,97.5,1.3,1.3
E00142019,95.5,4.5,0
E00142029,99.2,0.8,0
E00142031,97.8,1.5,0.7
E00142032,71.7,27.5,0.7
E00142035,97.2,2.8,0
E00142036,59.2,40.8,0
E00142037,100,0,0
E00142038,99.4,0.6,0
E00142039,98.6,1.4,0
E00142040,98.1,1.9,0
E00142041,99.3,0.7,0
E00142042,100,0,0
E00142043,100,0,0
E00142045,99.2,0.8,0
E00142046,100,0,0
E00142047,100,0,0
E00142048,99.5,0.5,0
E00142049,100,0,0
E00142064,100,0,0
E00142065,99.2,0.8,0
E00142066,99.3,0.7,0
E00142067,83.7,16.3,0
E00142068,99.3,0.7,0
E00142069,100,0,0
E00142070,88.9,1.6,9.5
E00142072,97.2,2.1,0.7
E00142073,85.1,14.9,0
E00142074,99,0,1
E00142075,94.2,5,0.8
E00142076,70.6,28.9,0.5
E00142077,100,0,0
E00142078,97.9,2.1,0
E00142105,88.5,1,10.6
E00142106,98.1,0.9,0.9
E00142107,97.9,2.1,0
E00142109,99,1,0
E00142110,100,0,0
E00142111,100,0,0
E00142112,100,0,0
E00142113,73.4,26.6,0
E00142114,100,0,0
E00142116,100,0,0
E00142117,100,0,0
E00142118,100,0,0
E00142119,100,0,0
E00142120,99.5,0.5,0
E00142134,98.3,1.7,0
E00142135,98.2,0,1.8
E00142136,91.8,8.2,0
E00142137,98.7,1.3,0
E00142138,82.4,17.6,0
E00142139,100,0,0
E00142140,97.9,2.1,0
E00142141,97.4,2.6,0
