geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00080562,95.3,0,4.7
E00080563,90.3,0.6,9.1
E00080564,90.8,0.5,8.6
E00080565,90,1.5,8.5
E00080566,86.3,0.6,13.1
E00080567,89.4,2.6,8
E00080568,85,1.5,13.6
E00080569,95.9,0.3,3.8
E00080570,91.4,1.7,7
E00080571,95.3,2,2.7
E00080572,93.8,0,6.2
E00080573,89,1.5,9.5
E00080574,95.5,0.2,4.3
E00080575,91.9,1.7,6.4
E00080576,93.6,1.2,5.2
E00080577,91.8,1,7.2
E00080578,90.4,1.4,8.2
E00080579,89.4,0.8,9.8
E00080580,91.1,1.5,7.4
E00080581,85.2,1.3,13.6
E00080582,82.4,1.2,16.4
E00080583,85.3,0.5,14.1
E00080584,87.9,0.8,11.3
E00080585,93.4,0,6.6
E00080586,92.3,0.6,7.1
E00080587,83,0.8,16.2
E00080588,92.9,1.9,5.2
E00080589,95.2,1.7,3.1
E00080590,93.9,0,6.1
E00080591,87.1,1.4,11.5
E00080592,88.7,0.5,10.8
E00080629,96.7,0.4,2.9
E00080630,95.1,1,3.8
E00080631,93.2,1.1,5.6
E00080632,93.2,0.7,6.1
E00080633,84.3,3.4,12.4
E00080634,97.4,0,2.6
E00080635,88.5,0,11.5
E00080637,94.2,0,5.8
E00080638,96.5,1.1,2.5
E00080639,94,0,6
E00080640,90.1,0.9,9
E00080641,90.8,1.1,8.1
E00080642,96.6,0.9,2.5
E00080643,91.1,2.4,6.5
E00080645,89.1,0.8,10.2
E00080646,89.7,2.2,8.1
E00080647,89,1.4,9.6
E00080648,94.7,0.3,4.9
E00080649,78.4,1.8,19.8
E00080714,96.6,1.5,1.9
E00080726,85.7,3.2,11
E00080729,94.2,0.6,5.3
E00080786,95.8,1.5,2.7
E00080791,96.9,0.7,2.4
E00080793,91.8,0.7,7.4
E00080908,89.8,1,9.1
E00080909,86.4,1.3,12.3
E00080911,76.1,3.8,20.1
E00080912,85.4,0.5,14.1
E00080914,87.6,1.1,11.4
E00080915,81.3,1.8,17
E00080917,88.9,0.5,10.6
E00080918,95.6,0,4.4
E00080919,80.5,1.2,18.3
E00080920,90.5,1,8.5
E00080921,73,3.5,23.5
E00080922,82.8,1.7,15.5
E00080923,64.2,2.6,33.2
E00080924,81.8,0.3,17.8
E00080925,86.5,3.2,10.3
E00080926,80.5,2.4,17.1
E00080927,78.1,0,21.9
E00080928,93,0.3,6.7
E00080929,92.7,1.2,6.1
E00080931,93.1,0,6.9
E00080932,81.6,2,16.4
E00080933,77.3,3,19.7
E00080934,86.3,1.2,12.6
E00080935,82.1,2.4,15.5
E00080936,80.7,1.9,17.4
E00080937,80.2,1,18.8
E00080938,88.2,1.3,10.5
E00080939,88.1,1.3,10.6
E00080940,78.9,2.8,18.3
E00080941,85,0.9,14
E00080942,82.3,5,12.7
E00080943,89.5,0.3,10.2
E00080944,85.6,0.9,13.5
E00080945,76.9,0.7,22.4
E00081549,81.4,2.6,16
E00081553,93.6,1.5,4.9
E00081554,88.7,2.1,9.3
E00081559,91.4,1.9,6.7
E00081560,95.2,1.2,3.6
E00081561,98.4,0.8,0.8
E00081562,95.9,0.3,3.8
E00081563,89.1,3.2,7.7
E00081564,98.4,0.6,1
E00081565,98.5,0.4,1.1
E00081566,90.5,3,6.5
E00081567,96.6,0,3.4
E00081568,90.3,1,8.8
E00081569,95.2,0,4.8
E00081570,90.6,0.4,9
E00081571,96.6,0,3.4
E00081572,92.3,2.9,4.8
E00081573,94.6,1,4.4
E00081575,90.6,0,9.4
E00081576,95.5,2,2.4
E00081577,95.3,0.6,4.2
E00081578,94.9,0.9,4.2
E00081579,96.6,0.7,2.8
E00081580,96.7,0,3.3
E00081581,94.4,0.3,5.2
E00081582,91.5,1.6,6.9
E00081585,93.9,0.3,5.8
E00081587,88.2,1.7,10.1
E00081589,97.6,0,2.4
E00081591,97,1,2
E00081592,98,0.8,1.1
E00081593,96.4,0.6,3
E00081594,98.5,0.6,0.9
E00081595,96.8,0.2,3
E00081596,97.2,0,2.8
E00081597,96.4,2.5,1.1
E00081598,99.5,0,0.5
E00081599,97.7,0.3,2
E00081600,98.4,0,1.6
E00081601,97.1,2,0.9
E00081602,96.8,0.9,2.3
E00081603,95.8,0.8,3.4
E00081604,97.1,0.6,2.2
E00081605,98.4,0.8,0.8
E00081606,98.3,0.7,1
E00081607,96.3,1.4,2.3
E00081608,94.7,1.4,3.9
E00081609,98.5,0,1.5
E00081610,92.4,2.4,5.2
E00081611,95.7,1.6,2.6
