geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00080562,0.8,45.8,53.4
E00080563,7.1,31.7,61.1
E00080564,8.3,22.2,69.4
E00080565,7.8,41.7,50.4
E00080566,9.2,26.2,64.6
E00080567,7.8,20,72.2
E00080568,9.3,21.6,69.1
E00080569,4.4,35,60.6
E00080570,5.2,17.5,77.3
E00080571,8.7,44.1,47.2
E00080572,4.2,22.5,73.3
E00080573,9.2,20,70.8
E00080574,5,34.4,60.6
E00080575,11.1,20.7,68.1
E00080576,7.3,16.1,76.6
E00080577,11.1,9.5,79.4
E00080578,14.2,22.5,63.3
E00080579,13,15.4,71.5
E00080580,4.8,43.7,51.6
E00080581,13.8,13,73.2
E00080582,7.4,18.4,74.3
E00080583,19.8,21.5,58.7
E00080584,8.8,19.1,72.1
E00080585,8.5,24.8,66.7
E00080586,6.4,26.6,67
E00080587,9.3,20.7,70
E00080588,5.8,26.8,67.4
E00080589,1.8,18.9,79.3
E00080590,3.8,19,77.2
E00080591,14.1,21.1,64.8
E00080592,8.5,28.8,62.7
E00080629,7.8,18.6,73.5
E00080630,3.4,19.3,77.3
E00080631,8.9,16.5,74.7
E00080632,8.1,19.3,72.7
E00080633,9.2,21.7,69.1
E00080634,9.8,18.5,71.7
E00080635,8.7,20.3,70.9
E00080637,10.7,18.8,70.5
E00080638,5.8,32.5,61.7
E00080639,4.9,10.7,84.5
E00080640,10.3,17.2,72.4
E00080641,6.2,17.5,76.3
E00080642,6.5,15.7,77.8
E00080643,14,25.6,60.5
E00080645,9.1,9.1,81.8
E00080646,4.5,36.4,59.1
E00080647,6.4,15.5,78.2
E00080648,7.7,15.4,76.9
E00080649,2.9,43.8,53.3
E00080714,5.4,31.3,63.4
E00080726,6.3,21.2,72.5
E00080729,13.7,14.5,71.8
E00080786,1.4,22.2,76.4
E00080791,5.5,20.6,73.9
E00080793,9.4,17.4,73.2
E00080908,13.3,17.2,69.5
E00080909,9.4,17.1,73.5
E00080911,11,18.3,70.6
E00080912,5.8,38.7,55.5
E00080914,13.1,16.1,70.8
E00080915,13.7,33.9,52.4
E00080917,14.3,24.6,61.1
E00080918,0.8,18.1,81.1
E00080919,13.2,25.4,61.4
E00080920,10.9,14.5,74.6
E00080921,12.9,30.4,56.7
E00080922,5.5,33.8,60.7
E00080923,11.6,31.2,57.2
E00080924,11.4,14.3,74.3
E00080925,14.5,16.2,69.2
E00080926,5.9,37,57.1
E00080927,9.2,16.3,74.5
E00080928,10.5,16.1,73.4
E00080929,13.1,13.9,73
E00080931,7.8,15.6,76.6
E00080932,5.9,27.4,66.7
E00080933,8,36.3,55.8
E00080934,16.7,17.4,65.9
E00080935,7.6,17.6,74.8
E00080936,11,28,61
E00080937,12,13,75
E00080938,10.3,22.1,67.6
E00080939,10.9,13.2,76
E00080940,6.9,22.4,70.7
E00080941,13.3,22.5,64.2
E00080942,4.2,26.9,68.9
E00080943,9.4,22,68.5
E00080944,16.6,21.2,62.3
E00080945,11.7,29.7,58.6
E00081549,15.2,27.4,57.3
E00081553,3.8,19.7,76.5
E00081554,9.6,24.3,66.2
E00081559,6.7,24.2,69.1
E00081560,7.5,20,72.5
E00081561,5.1,13.9,81
E00081562,9,20.8,70.1
E00081563,5.2,16.4,78.4
E00081564,4.4,27.7,67.9
E00081565,2.6,28.9,68.4
E00081566,7.4,25.2,67.4
E00081567,2.2,24.3,73.5
E00081568,9.2,32.3,58.5
E00081569,4.9,15.5,79.6
E00081570,2.4,37,60.6
E00081571,7.6,16,76.3
E00081572,5.1,18.4,76.5
E00081573,9,25.4,65.6
E00081575,8.5,31,60.5
E00081576,5.2,32.2,62.6
E00081577,6,19.7,74.4
E00081578,4.9,18,77
E00081579,9.3,28.8,61.9
E00081580,5,16.7,78.3
E00081581,3.9,27.6,68.5
E00081582,7.3,18.7,74
E00081585,9.2,18.5,72.3
E00081587,4.8,39.4,55.8
E00081589,10.7,27.7,61.6
E00081591,5.8,38.7,55.5
E00081592,5.4,17.1,77.5
E00081593,5.7,17.1,77.2
E00081594,3.4,13.7,82.9
E00081595,6.4,18.5,75.2
