geography_code,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00080562,92.2,5.1,1.2,1.2,0.4
E00080563,82.6,10.6,3.1,2.2,1.6
E00080564,85.9,10.1,2.2,0.8,1.1
E00080565,75.7,13.8,4.5,3.7,2.2
E00080566,83.6,11.2,3.2,1.1,0.9
E00080567,82.3,13.5,1.6,1.3,1.3
E00080568,75.2,14.6,5.5,4.7,0
E00080569,94.1,3.4,1.4,0.7,0.3
E00080570,88.4,8.9,2,0.7,0
E00080571,91,7,0,0.8,1.2
E00080572,91.4,7.7,0.9,0,0
E00080573,86,8.8,3.7,1.2,0.3
E00080574,91.6,6.6,0.5,0.9,0.5
E00080575,85.3,11.8,1.5,1.5,0
E00080576,84,13.7,1.7,0.3,0.3
E00080577,87.3,9.6,2.9,0,0.2
E00080578,85.9,7.3,2.5,0,4.2
E00080579,82,11.7,5.2,0.8,0.3
E00080580,87.8,10.7,1.1,0.4,0
E00080581,80.7,14.1,1.8,2.3,1.3
E00080582,76.4,11.9,5.7,2.6,3.3
E00080583,82.2,8.5,5.8,1.6,1.9
E00080584,78.3,11.4,5.2,3.8,1.4
E00080585,87.5,11.5,0.5,0.2,0.2
E00080586,86.1,8.1,3.9,1.6,0.3
E00080587,75.1,12.5,2.8,2.3,7.4
E00080588,91.1,8,0,0.9,0
E00080589,94,3.6,2.2,0,0.2
E00080590,92.4,4.5,2.5,0.5,0
E00080591,76.2,14.2,4.9,2.2,2.5
E00080592,84.2,9.2,5.5,0.8,0.3
E00080629,91.6,8.1,0,0,0.4
E00080630,92.3,5.3,2.5,0,0
E00080631,86.7,8.1,3.1,1.6,0.4
E00080632,90,5.7,2,1.7,0.7
E00080633,80.1,12.1,4.4,2.3,1
E00080634,93.9,3.1,2.6,0.4,0
E00080635,82.5,10.8,3.5,2.2,1.1
E00080637,89.7,7.6,1.8,0.6,0.3
E00080638,93,5.6,0.4,0,1.1
E00080639,90.3,6.1,2.2,1.1,0.4
E00080640,82,9.6,5.3,1.6,1.6
E00080641,89.4,7.3,1.5,1.8,0
E00080642,94.7,3.4,0.9,0.3,0.6
E00080643,85.9,7.9,2.9,1.8,1.6
E00080645,84.9,9.1,3,1.5,1.5
E00080646,84.3,9.7,2.2,2.2,1.5
E00080647,84.8,11.8,2.1,0,1.4
E00080648,88.2,8.9,2.3,0.7,0
E00080649,73.6,9.7,7.9,6.2,2.6
E00080714,93.1,6.9,0,0,0
E00080726,75.9,16,4.6,2.2,1.4
E00080729,91.5,5.2,0.8,0.6,1.9
E00080786,91.2,5.3,2.4,1.2,0
E00080791,89.5,8.8,1,0.5,0.2
E00080793,83.6,13,2.5,0.7,0.2
E00080908,81.6,9.6,5.5,2.6,0.8
E00080909,76.3,16.8,3.7,1.3,1.9
E00080911,67.1,16.6,6.9,6,3.4
E00080912,75.8,14.5,3.9,3.9,1.8
E00080914,79.5,13.7,4,1.5,1.3
E00080915,72.3,14.3,4.8,1.8,6.8
E00080917,81.3,15.4,0.8,0.8,1.6
E00080918,93.5,4.2,0.9,0.9,0.6
E00080919,67.9,19.5,5.4,5.4,1.8
E00080920,84.1,11.4,3.3,0.6,0.6
E00080921,65.4,17.3,7.7,6.2,3.5
E00080922,72.6,16.5,4.5,4.5,2
E00080923,49,24.7,9.8,8.5,8
E00080924,75.2,11.1,8.6,3.5,1.6
E00080925,75.7,13.8,7,2.4,1.1
E00080926,74.9,16.9,3.7,2.4,2
E00080927,63.2,22.2,7.6,5.6,1.4
E00080928,82.2,12.1,2.1,3.1,0.5
E00080929,83.7,11.6,3.3,1,0.4
E00080931,89.1,6.3,1.8,1,1.8
E00080932,74.1,12.8,5.1,6.5,1.4
E00080933,75.5,10.9,8.3,4.9,0.4
E00080934,77.9,13.3,3.7,3.5,1.6
E00080935,73.7,17.5,4.5,2.1,2.1
E00080936,71.6,21,3.5,2.3,1.6
E00080937,69.8,19.3,5.1,3.7,2
E00080938,78.7,13.3,3.6,2.8,1.5
E00080939,79.6,13.5,3.2,2.1,1.6
E00080940,67.3,18.3,7.3,5.2,1.8
E00080941,79.7,10.9,4.1,3.8,1.6
E00080942,78.3,14.3,5.6,1.6,0.3
E00080943,79.6,16.3,3.3,0.3,0.6
E00080944,78.7,10.5,4.7,3,3
E00080945,69.1,15.5,6.9,6.5,2.1
E00081549,79.2,13.4,6.4,0,0.9
E00081553,87.1,9.5,2.2,0.3,0.9
E00081554,84.9,11.3,2.1,1.2,0.6
E00081559,85.2,10.5,1.1,1.1,2.2
E00081560,93,4.5,1.5,0.9,0
E00081561,92.4,5.8,0.8,0.3,0.8
E00081562,91.9,7,0.8,0.3,0
E00081563,83.7,10.6,2.2,3.2,0.3
E00081564,94.3,5.7,0,0,0
E00081565,94.5,4.7,0,0.7,0
E00081566,88.6,7.6,2.7,0.5,0.5
E00081567,93.5,3.6,2.1,0,0.8
E00081568,86.2,6.6,4.3,0.7,2.3
E00081569,90.1,7.2,1.1,0.3,1.3
E00081570,87.3,10.1,1.1,1.1,0.4
E00081571,87.8,10.7,1.5,0,0
E00081572,88.6,6.9,2.9,0,1.6
E00081573,89.9,5.7,3,0.7,0.7
E00081575,84.1,8.1,4.4,2.8,0.6
E00081576,89,9,0,2,0
E00081577,90.5,9.2,0,0,0.3
E00081578,91.5,7.6,0.6,0,0.3
E00081579,88.6,8.6,1.4,1.4,0
E00081580,91.8,6.4,1.2,0.6,0
E00081581,90.8,6.3,0.3,2,0.7
E00081582,87.7,8.8,1.9,0.3,1.3
