geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00080562,42.9,4.8,52.4
E00080563,60.1,2.5,37.4
E00080564,58.6,2,39.3
E00080565,51.1,2.2,46.7
E00080566,54.4,2.8,42.8
E00080567,64,3.9,32.2
E00080568,62.6,3.8,33.6
E00080569,52.6,1.6,45.8
E00080570,60,5.5,34.5
E00080571,41.9,1.3,56.8
E00080572,59,1.1,39.9
E00080573,63.4,7.3,29.3
E00080574,47.2,5.4,47.5
E00080575,55.6,6.1,38.3
E00080576,63.3,3.1,33.6
E00080577,59.2,6,34.9
E00080578,62,1.4,36.6
E00080579,62.5,2.3,35.1
E00080580,47.5,3.2,49.3
E00080581,59.2,4.1,36.7
E00080582,58.4,9.7,31.9
E00080583,58.6,4.5,37
E00080584,63.6,3.7,32.7
E00080585,43.1,3.2,53.6
E00080586,56.3,3.1,40.6
E00080587,60,5,35
E00080588,55.6,0.7,43.7
E00080589,41.2,11.1,47.8
E00080590,40.2,9.8,50
E00080591,52.3,4.9,42.9
E00080592,55.6,1.9,42.5
E00080629,55.2,2.3,42.5
E00080630,56.6,0.8,42.6
E00080631,60.1,7.2,32.7
E00080632,66,1.8,32.2
E00080633,66.1,4.7,29.2
E00080634,62.6,4.8,32.6
E00080635,64.3,2.6,33.1
E00080637,53.7,0.8,45.5
E00080638,63.9,2.5,33.6
E00080639,61.6,2.9,35.5
E00080640,69.2,3.3,27.5
E00080641,73.2,4.7,22.1
E00080642,62.4,5.1,32.5
E00080643,61.9,5.3,32.7
E00080645,73.7,2.8,23.5
E00080646,73.2,8.2,18.6
E00080647,61.3,4.2,34.6
E00080648,73.7,1.2,25.1
E00080649,61.4,7.6,31
E00080714,54.7,0.9,44.4
E00080726,63.3,1.3,35.4
E00080729,60.2,3.7,36.1
E00080786,74,1.4,24.6
E00080791,72,3.4,24.6
E00080793,72,1.8,26.2
E00080908,63.7,4.7,31.7
E00080909,57.1,8.6,34.2
E00080911,66.7,2.7,30.7
E00080912,48,6.2,45.8
E00080914,51,6.9,42.1
E00080915,60.8,3.8,35.4
E00080917,53.2,7.1,39.7
E00080918,50.3,12.7,37
E00080919,56.8,5.8,37.3
E00080920,55.8,7.8,36.4
E00080921,71,1.2,27.8
E00080922,43.7,6.8,49.4
E00080923,65.9,7.6,26.5
E00080924,58.6,5.3,36.1
E00080925,67.3,3.3,29.4
E00080926,61.3,5.8,32.9
E00080927,76.4,4.8,18.8
E00080928,52,2.3,45.7
E00080929,54.9,8.4,36.8
E00080931,57.1,7.4,35.5
E00080932,68.8,3.6,27.7
E00080933,71.1,4.4,24.5
E00080934,57.3,6.3,36.3
E00080935,53.1,3.8,43.1
E00080936,62.9,2.1,35
E00080937,67.8,4.3,27.8
E00080938,62.4,4.4,33.2
E00080939,63.9,2.8,33.3
E00080940,59.2,5.6,35.2
E00080941,61,3.9,35
E00080942,48.7,6.6,44.7
E00080943,52.5,5.8,41.7
E00080944,56,6.3,37.6
E00080945,67.1,4.6,28.3
E00081549,65.8,5.4,28.8
E00081553,64.5,3.4,32.1
E00081554,69.1,4.2,26.7
E00081559,59.4,2.2,38.4
E00081560,53.8,3.4,42.7
E00081561,71.9,2.9,25.2
E00081562,51.5,0.7,47.9
E00081563,61.1,3.5,35.4
E00081564,50.7,3,46.3
E00081565,61.4,3.7,34.9
