geography_code,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00080562,11.1,25.6,54.4,8.9
E00080563,2.8,21.4,63.4,12.4
E00080564,6.4,22.5,62.4,8.7
E00080565,9.6,20,61.7,8.7
E00080566,7.1,19.5,65.6,7.8
E00080567,7.3,22.6,55.5,14.6
E00080568,6.2,19.4,65.1,9.3
E00080569,13.1,17.7,61.5,7.7
E00080570,14.4,15.2,60.6,9.8
E00080571,7.5,23.7,55.9,12.9
E00080572,8.5,15.8,63,12.7
E00080573,13,18.2,58.4,10.4
E00080574,12.8,24.8,53,9.4
E00080575,10.6,21.1,60.2,8.1
E00080576,9.1,12.2,71.3,7.3
E00080577,8.4,22.9,62.7,6
E00080578,8.8,16.4,62.6,12.3
E00080579,8.5,21.8,60.6,9
E00080580,11.7,20.4,57.3,10.7
E00080581,6.9,21.1,59.4,12.6
E00080582,14.4,18,58.1,9.6
E00080583,14.6,22.2,51.5,11.7
E00080584,8.6,22.5,64.2,4.8
E00080585,9.3,22,57.3,11.3
E00080586,11.9,26.2,51.6,10.3
E00080587,7.7,8.8,71.8,11.6
E00080588,9,20.6,53.5,16.8
E00080589,8.4,40,43.2,8.4
E00080590,15.2,17.4,60.9,6.5
E00080591,10.1,16.1,59.1,14.8
E00080592,10.8,16.5,62.5,10.2
E00080629,4.1,22.3,66.1,7.4
E00080630,9.1,17.5,60.8,12.6
E00080631,16.9,15.9,56.9,10.3
E00080632,8.6,21.2,55.9,14.4
E00080633,7.1,17.3,60.2,15.3
E00080634,12.3,19.3,51.8,16.7
E00080635,9.9,11.9,65.4,12.8
E00080637,5.9,14.8,68.9,10.4
E00080638,9.6,17.9,62.2,10.3
E00080639,11.2,16.4,59.2,13.2
E00080640,17.9,14.3,57.1,10.7
E00080641,8.3,16.7,67.3,7.7
E00080642,10.8,24.3,58.8,6.1
E00080643,9.8,19.1,60.1,11
E00080645,6.4,20.5,65.4,7.7
E00080646,9,23.9,59.7,7.5
E00080647,9.5,15,63.3,12.2
E00080648,6.5,11.9,70.3,11.4
E00080649,11.2,18.4,54.1,16.3
E00080714,6.6,24.6,54.9,13.9
E00080726,8.7,16.7,61.5,13.2
E00080729,7.2,18.9,60.6,13.3
E00080786,8.1,17.2,62.2,12.4
E00080791,10.6,15,60.2,14.2
E00080793,8.5,15.8,64.1,11.5
E00080908,8.6,17.7,61.1,12.6
E00080909,10.5,24.7,51.6,13.2
E00080911,7.3,18.7,65.3,8.7
E00080912,6.1,20.5,65.9,7.6
E00080914,8.2,29.3,50.3,12.2
E00080915,5.7,12.1,71.3,10.8
E00080917,9.9,17.6,63.4,9.2
E00080918,11.9,41.7,35.7,10.7
E00080919,5.9,15.6,66.7,11.9
E00080920,10.7,24.7,51.3,13.3
E00080921,5.3,13.2,63.6,17.9
E00080922,7,20,60,13
E00080923,7.1,15.6,60.5,16.7
