geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00080562,65.6,21.3,13
E00080563,80.8,14.2,5
E00080564,79.9,13.6,6.5
E00080565,68.9,19.9,11.2
E00080566,83.3,12.6,4
E00080567,82.8,12,5.2
E00080568,80.4,13.4,6.2
E00080569,79,15.9,5.2
E00080570,82.7,13.3,4
E00080571,69.1,18.8,12.1
E00080572,75.5,14.5,10
E00080573,80.5,14.3,5.2
E00080574,74.1,16.8,9.1
E00080575,84.8,10.5,4.6
E00080576,89.5,6.7,3.8
E00080577,81.6,12.4,6
E00080578,80.7,13.3,5.9
E00080579,85.3,11.2,3.5
E00080580,71.5,17.4,11.1
E00080581,80.9,12.6,6.5
E00080582,87.1,9.3,3.6
E00080583,82.9,10.1,6.9
E00080584,81.8,11.7,6.5
E00080585,70,23.3,6.7
E00080586,77.4,13.9,8.7
E00080587,85.5,10.9,3.6
E00080588,76.9,16.4,6.8
E00080589,80.1,14.8,5
E00080590,84.9,12.1,3
E00080591,80.8,14.8,4.4
E00080592,74.2,19.2,6.6
E00080629,83.3,10.9,5.8
E00080630,83.2,11.2,5.6
E00080631,84.7,11.9,3.4
E00080632,81.9,13.1,5
E00080633,84.5,10.6,4.9
E00080634,87.8,8.3,3.9
E00080635,82.7,12.8,4.5
E00080637,77.2,19.8,3
E00080638,84.1,12.7,3.2
E00080639,84.9,12.2,2.9
E00080640,82.9,12.5,4.7
E00080641,85,10.2,4.7
E00080642,79.2,15.1,5.7
E00080643,84,12.6,3.4
E00080645,90.9,7.5,1.5
E00080646,91.7,6.1,2.3
E00080647,82.6,10.9,6.5
E00080648,87.2,10.8,2
E00080649,78.8,16,5.2
E00080714,82.4,13,4.6
E00080726,86.5,10.1,3.4
E00080729,85.8,10.9,3.3
E00080786,92.6,5.6,1.8
E00080791,90.7,8.1,1.2
E00080793,91,8.2,0.7
E00080908,83.9,12.7,3.4
E00080909,81.3,13.8,4.9
E00080911,86.2,9.4,4.4
E00080912,73.2,19.5,7.3
E00080914,82.6,11.7,5.7
E00080915,81.5,13.1,5.4
E00080917,79.5,15.4,5.1
E00080918,84.9,11.5,3.6
E00080919,80.2,14.4,5.4
E00080920,84.9,10.8,4.3
E00080921,86.1,10,3.8
E00080922,78.3,13.5,8.2
E00080923,87,8.3,4.7
E00080924,84.1,11.5,4.5
E00080925,88.6,7.1,4.3
E00080926,82.5,11,6.5
E00080927,88.9,9,2.1
E00080928,77,13.4,9.6
E00080929,79.1,14.5,6.4
E00080931,77.9,16.5,5.6
E00080932,86,10.3,3.7
E00080933,86.4,10.6,3
E00080934,82.1,12.4,5.6
E00080935,82.1,12.4,5.5
E00080936,80.8,15,4.2
E00080937,87.4,7.5,5.1
E00080938,80.5,12.6,6.9
E00080939,80.3,12.5,7.2
E00080940,83.3,13.1,3.6
E00080941,74.1,19,6.9
E00080942,75.8,14.9,9.3
E00080943,77.1,15.7,7.2
E00080944,80.6,13.1,6.2
E00080945,83.3,12.8,3.8
E00081549,82,13,5
E00081553,87.6,10.2,2.2
E00081554,85.8,9.8,4.4
E00081559,84.7,11.3,4
E00081560,77.4,14.9,7.6
E00081561,85.7,9.8,4.5
E00081562,85.4,11.9,2.7
E00081563,86.1,11,2.9
E00081564,78.7,17.5,3.8
E00081565,79.3,14.5,6.2
E00081566,84.1,11.9,4.1
E00081567,74.2,17.8,8
E00081568,79.7,17,3.3
E00081569,82.1,13.9,4
E00081570,72.1,17.5,10.4
E00081571,85.3,11,3.7
E00081572,88.6,9.5,1.9
E00081573,81.9,12.4,5.7
E00081575,81.6,13.4,5
E00081576,83.5,13.6,2.9
E00081577,70.5,9.7,19.8
E00081578,84.5,12.7,2.7
E00081579,84.7,12.8,2.4
E00081580,86.4,10.3,3.3
E00081581,85.9,9.2,4.9
E00081582,84.6,10.1,5.3
E00081585,88.4,7.3,4.3
E00081587,83.9,11.6,4.4
E00081589,82.8,11.3,5.8
E00081591,79.9,16.4,3.8
E00081592,85.9,11.5,2.5
E00081593,84.4,11.8,3.8
E00081594,85.1,10.9,4
E00081595,85.1,11.9,3
E00081596,81.2,13.1,5.7
E00081597,84.3,10.4,5.3
E00081598,74.3,14.9,10.9
E00081599,86.6,10.8,2.6
E00081600,82.2,12.3,5.5
E00081601,86.4,10.4,3.2
E00081602,85.9,9.7,4.4
E00081603,79.2,14.8,6.1
E00081604,85.4,11.1,3.5
E00081605,87.1,11.9,1
E00081606,90.6,9.4,0
E00081607,85.6,9.9,4.6
E00081608,87,9.8,3.2
E00081609,86.6,10.6,2.8
E00081610,84.8,11.1,4.1
E00081611,83.6,14.4,2
E00081612,74.5,13.3,12.2
E00081613,87.1,9.4,3.5
E00081614,87.1,8,4.9
E00081615,87.3,9.8,2.9
E00081616,86,9.8,4.2
E00081617,81.6,13.4,5
E00081618,70.5,18.5,11
E00081619,86.7,9.1,4.2
E00081622,62.2,20.7,17.1
E00081623,76.9,16.7,6.4
E00081625,77.8,16.4,5.8
E00081626,83.8,11.4,4.8
E00123153,85.1,11.4,3.5
E00123154,82.9,15.7,1.4
E00123155,78.9,16.2,4.9
E00123156,86.1,10.4,3.5
E00123157,79.8,14.1,6.1
E00123158,80.7,15.2,4
E00123159,81.4,16.4,2.1
E00123160,84.7,9.9,5.4
E00123161,80.2,13.5,6.3
E00123162,89.1,9.1,1.8
E00123163,84.6,12.5,3
E00123164,86.5,10.2,3.3
E00123165,83.1,10.8,6.1
E00123166,67.1,19.8,13.1
E00123167,84.6,9.7,5.7
E00123168,86.8,9.3,3.9
E00123169,83,11.8,5.2
E00123170,63.6,22.5,13.9
E00123171,91,7.7,1.3
E00123172,80,13.2,6.8
E00123173,82.9,13.9,3.2
E00123174,85.1,11.6,3.3
E00123175,85,11.7,3.3
E00123176,85.2,12.7,2.1
E00123177,82.2,11.5,6.3
E00123178,72.2,21.1,6.7
E00123179,83.9,13.2,2.9
E00123180,81.3,13.9,4.8
E00123181,82.7,13.5,3.8
E00123182,84.2,11.3,4.5
E00123183,73.4,17.6,8.9
E00123185,78.2,16.3,5.5
E00123188,76.7,16.5,6.8
E00123189,72.8,18.1,9.1
E00123190,78,15.7,6.3
E00123191,72.2,17.5,10.3
E00123192,80,15,5
E00123193,80.1,12.5,7.4
E00123194,78.6,10.9,10.6
E00123195,79.8,15.1,5.1
E00123197,86.9,8.8,4.4
E00123198,90.2,6.6,3.2
E00123199,79.6,13.7,6.7
E00123200,86.5,10.3,3.2
E00123201,79.8,12.5,7.8
E00123202,85.2,10.4,4.4
E00123203,89.6,8.7,1.7
E00123204,86.3,10.8,2.8
E00123205,84.4,9,6.6
E00123206,80.8,13.4,5.8
E00123207,81.8,14.6,3.6
E00123208,86.1,9.9,4
E00123209,76.5,17.2,6.4
E00123210,83,12.5,4.4
E00123211,83.7,13.1,3.2
E00123212,82.8,13.2,4
E00123213,79.4,14.1,6.5
E00123221,86.3,11,2.7
E00123257,83.6,12,4.4
E00123260,83.6,12.4,4
E00123270,76.5,17,6.5
E00123271,82,14.6,3.4
E00123272,82.2,12.8,5
E00123273,83.3,13.2,3.5
E00123275,77.5,16.9,5.6
E00123284,86.7,11.3,2
E00123286,85.2,11.1,3.7
E00123289,84.7,10.8,4.5
E00123290,89,8.8,2.1
E00123303,83.6,11.9,4.5
E00123311,83,12.9,4.1
E00123312,80.4,13.2,6.4
E00123314,81.6,14.2,4.1
E00123315,81.5,11.9,6.7
E00123316,76.4,16.7,6.9
E00123317,65.6,23.8,10.7
E00123318,81.8,13.8,4.4
E00123319,83.4,12.9,3.7
E00123320,86.4,10.5,3.1
E00123321,80.1,15.1,4.8
E00123323,79.1,15.7,5.1
E00123324,86.7,10.2,3
E00123325,84,10.7,5.3
E00123326,84.3,11.3,4.4
E00123327,82.1,14.7,3.2
E00123328,84.1,10.6,5.3
E00123329,81.3,13.5,5.2
E00123331,81.1,14.6,4.3
E00123332,77.3,14.6,8.1
E00123333,83.3,9.6,7
E00123334,84.1,11.2,4.7
E00123335,81.4,10.5,8.1
E00123336,81.9,12.8,5.3
E00123337,71.7,16.9,11.4
E00123338,74.2,16.4,9.4
E00123341,83.1,10.9,6
E00123342,84,11.8,4.1
E00123343,72.6,19.7,7.7
E00123344,81.1,15.5,3.4
E00123345,86.2,9.6,4.2
E00123346,87.3,9.4,3.4
E00123347,83.7,11.9,4.4
E00123349,87,9.7,3.3
E00123350,84.5,12,3.5
E00123351,85.5,10.5,4
E00123352,87.6,9.1,3.3
E00123353,82.4,12.5,5.1
E00123354,85.3,10.3,4.4
E00123355,84.4,10.3,5.3
E00123356,88.3,8.5,3.1
E00123357,82,13.8,4.1
E00123358,86,9.5,4.6
E00123359,87.4,9.1,3.6
E00123360,83.8,11.2,5
E00123361,73.7,20.3,6
E00123362,83.8,11.8,4.4
E00123363,86.3,11.7,1.9
E00123364,85.9,10.8,3.2
E00123365,85.1,9.8,5.1
E00123366,83.3,13,3.7
E00123373,79.1,13,7.9
E00123374,90.1,7.9,2
E00123375,83,13.4,3.6
E00123376,85.3,12.1,2.6
E00123377,80.7,12.6,6.7
E00123378,87.2,10,2.8
E00123379,80.2,12.9,6.8
E00123380,81.6,13,5.5
E00123381,64,26.9,9.2
E00123382,81.1,12.5,6.4
