geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00037600,90.5,0.4,9.1
E00037601,82.2,0,17.8
E00037602,91.3,1.1,7.7
E00037628,83.9,2.8,13.3
E00037629,85,1.5,13.6
E00037631,84.1,5,10.9
E00037632,87.7,1.4,10.9
E00037634,79.1,2.1,18.7
E00037636,62.1,3.4,34.5
E00037637,77.2,1.2,21.7
E00037638,78.8,0.4,20.9
E00037639,75.7,1.3,23
E00037640,80.7,0.4,18.9
E00037641,88.3,3.1,8.6
E00037642,95,0.4,4.6
E00037644,64.4,5.3,30.2
E00037645,75.2,1.2,23.6
E00037646,87,0.9,12.1
E00037647,82.9,0.8,16.3
E00037648,88.9,2.1,9
E00037649,84.3,1.7,13.9
E00037650,73.1,2,24.9
E00037651,92.1,0.4,7.5
E00037652,90.8,0.3,8.9
E00037653,88,2.1,10
E00037654,76.4,1.4,22.3
E00037655,90.6,0,9.4
E00037656,88.6,1.3,10.1
E00037657,90.1,1.1,8.9
E00037658,94.8,1.6,3.6
E00037659,73.9,0.9,25.2
E00037660,81.3,2.3,16.4
E00037661,90.2,0.6,9.1
E00037662,81.1,2.8,16.1
E00037663,66.5,1.2,32.3
E00037664,84.7,2.1,13.2
E00037665,83.8,1.9,14.4
E00037666,69.5,1.9,28.6
E00037667,82.1,1.8,16.1
E00041199,97.1,0,2.9
E00041254,74.4,1,24.6
E00041256,79.9,1.2,18.9
E00041258,88.6,0.4,10.9
E00041260,62.4,1.1,36.6
E00041261,80.1,1.4,18.5
E00041262,72.6,1,26.4
E00041263,80.7,0.3,19
E00041264,66.5,0.5,33
E00041267,67,0.9,32.1
E00041269,67.2,2.3,30.5
E00041270,74.6,7,18.3
E00041272,78.7,2.3,19
E00041273,88.5,0.5,11
E00041274,74.5,1.7,23.8
E00041275,72.7,1.8,25.5
E00041276,76.6,1,22.4
E00041279,78.9,0.3,20.7
E00041283,71.6,1.5,26.8
E00041284,81.3,1.1,17.6
E00041285,80.9,1.9,17.2
E00041286,79.4,4.9,15.8
E00041287,90.1,0,9.9
E00041290,89.1,2.1,8.8
E00041291,83.6,1.1,15.3
E00041292,85.7,0.3,14
E00041293,78.9,0.8,20.3
E00041296,72.1,1.3,26.6
E00041297,77.7,1.7,20.6
E00168693,90,0.8,9.2
E00168712,90.3,0.8,8.9
E00168717,89.3,2,8.7
E00168718,92.1,0.8,7.2
E00180091,83.2,1.3,15.5
E00180135,92.9,0.2,6.8
E00185185,82.3,0.7,17
E00185211,81.2,3.2,15.6
E00185253,73.3,3.3,23.3
